 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             280.349              10.084             270.262              51.664               2.274              -0.841
               0.000             276.493               7.050             263.858              39.792              -2.668              -3.020
               0.000             279.449               9.252             268.480              46.377              -2.371              -2.161
               0.134             283.753              12.119             271.600              43.134              -1.994              -1.048
               0.081             284.745              13.279             274.886              51.523              -2.835               0.513
               1.977             282.449              12.566             277.738              72.838              -1.463               1.584
               0.000             284.420              14.332             280.232              76.187              -1.582              -0.198
               0.004             284.706              14.046             278.511              66.402              -0.114              -0.741
               0.062             284.878              14.224             278.851              67.127              -0.505              -0.662
               0.735             283.151              13.332             279.114              77.113               0.579              -0.065
               0.082             283.751              13.128             276.864              63.241              -0.348              -0.563
               0.000             285.522              14.276             277.525              58.787               0.250               0.363
               0.000             284.613              13.611             276.294              59.604               2.764              -0.704
               0.052             283.963              12.172             271.026              41.238              -2.008              -1.696
               0.309             284.253              13.309             276.154              59.180              -1.284               0.534
              18.135             283.587              14.350             281.967              90.398              -2.192               0.301
              36.881             283.824              14.613             282.335              91.532              -3.511               1.788
               7.419             283.678              14.070             280.660              83.211               0.373               1.586
               2.466             283.531              13.251             277.873              69.181               3.220               1.140
               0.131             281.059              10.716             272.291              54.678               1.567              -1.980
               0.271             282.027              11.447             273.208              55.281              -1.585              -1.913
               0.000             284.173              13.173             275.816              57.734               1.205               0.713
               0.000             282.839              12.096             274.241              56.331               0.581              -0.194
               4.633             281.880              11.199             272.119              52.121              -1.420              -0.752
              12.630             281.918              12.642             278.999              83.997               0.875               1.468
               1.026             281.432              11.940             277.277              76.883               2.640               2.779
               0.000             279.126               9.262             269.966              52.697               1.569              -0.281
               1.223             278.679               8.936             269.299              52.308              -1.352               0.354
               4.371             278.266               9.182             272.385              67.738               4.916               2.110
               0.041             275.732               6.845             266.037              49.834              -0.424              -1.282
               1.601             276.253               7.444             268.707              58.145              -3.377              -1.979
               1.950             280.203              10.849             275.654              73.634              -1.784               0.314
               0.222             282.052              11.824             275.251              63.287               1.875               1.724
               0.000             282.034              11.534             273.837              57.107              -1.835              -1.868
               0.000             280.940              10.641             272.129              54.956              -0.745              -2.592
               0.000             280.845              10.333             270.424              49.172              -0.027              -2.904
               0.038             281.018              10.272             269.532              44.780               0.453              -1.592
               0.000             283.143              11.733             271.273              44.092              -0.994              -1.171
               0.000             285.475              13.385             273.226              43.626              -1.159              -1.161
               0.025             285.999              13.733             273.398              43.022              -2.484              -2.561
               0.064             286.949              14.307             273.545              41.014              -1.897              -2.478
               0.029             288.041              14.914             273.572              38.021              -1.916              -2.145
               0.010             288.644              15.458             274.541              39.508              -2.072              -1.968
               0.000             289.321              15.653             273.600              35.220              -2.423              -1.944
               0.000             290.137              16.273             274.516              35.501              -0.068              -0.307
               0.000             287.536              15.506             277.864              52.923               0.501              -0.437
               0.000             287.119              15.967             280.497              65.497               1.404               0.564
               0.092             285.916              13.944             274.834              47.713               2.148               0.211
               0.070             286.396              13.671             271.605              37.118              -1.718              -2.256
               0.037             288.266              14.899             272.772              35.361               0.735               0.497
               0.000             286.744              14.614             275.686              48.473               0.456               1.269
               0.587             286.923              14.876             276.440              50.503               0.586               1.203
               0.196             284.664              13.659             276.686              59.778               3.261               2.777
               0.045             284.081              12.683             273.668              49.553               2.464               2.516
               0.057             284.584              12.971             273.541              47.994               0.801              -0.236
               0.058             286.444              13.543             270.528              34.419              -3.002              -2.852
               0.041             288.954              15.284             272.684              33.776              -1.847              -1.503
               0.000             286.373              13.808             272.419              39.677               3.425               1.075
               0.000             287.485              14.500             273.007              37.890               0.177              -0.231
               6.638             286.038              14.115             274.746              49.059              -0.359               0.526
               6.914             284.332              13.894             278.506              69.205              -0.007               2.278
               0.169             284.833              13.322             274.652              51.087               2.695               1.451
               0.079             286.278              13.587             271.664              37.129               1.412              -1.023
               0.000             287.272              14.026             270.512              32.824              -1.317              -3.358
               0.000             289.170              15.024             270.256              27.955              -1.307              -3.229
               0.222             291.248              16.859             274.099              32.558              -1.397              -2.760
               0.000             293.171              18.202             275.525              31.622               0.946              -0.088
               0.000             294.070              19.018             276.892              33.068               1.302               0.544
               0.019             293.457              18.541             276.229              32.951               0.525               0.715
               0.091             291.634              16.667             271.802              26.859              -2.695              -2.301
               0.000             292.873              17.277             271.235              23.840              -0.892              -1.486
               0.531             293.275              17.818             273.046              26.637               0.759               1.564
               0.029             290.847              17.574             278.445              45.228               2.059               2.057
               0.007             290.786              17.084             276.456              39.658              -0.675              -0.531
               0.000             290.141              16.368             274.700              36.717               2.877               2.711
               0.009             286.627              14.219             274.118              43.431               3.845               1.920
               0.364             285.797              14.005             275.412              50.314               0.973               1.049
               0.282             285.009              13.798             276.377              57.388               0.730               0.788
              25.605             282.829              13.489             280.424              85.985              -3.180               1.619
              10.705             283.084              13.479             279.621              81.296              -0.752               1.928
               0.086             286.468              14.849             277.633              55.867               1.318               1.608
               0.000             288.084              15.659             277.118              48.722               1.272              -0.376
               0.005             289.115              16.114             276.335              43.782               0.977              -1.266
               0.050             290.594              16.622             274.817              35.633               1.447              -0.205
               0.000             291.759              17.300             274.980              33.315               0.336               0.784
               4.319             288.496              16.054             276.722              49.790              -0.862               1.873
              14.358             284.533              14.922             282.030              85.566              -3.506               0.098
              10.320             285.914              15.453             280.957              73.772               1.598               2.676
               0.000             286.948              14.796             276.118              48.901               1.023               0.374
               0.037             287.748              15.245             276.045              46.365               3.055               0.277
               0.000             289.005              15.530             273.728              36.727               1.906              -0.884
               0.000             289.914              15.507             270.756              27.477               1.360              -0.197
               0.000             289.126              15.118             270.976              29.705               1.114              -1.777
               0.000             289.429              15.312             271.186              29.444               1.128              -1.807
               0.000             292.604              17.402             272.969              27.364              -0.760              -1.811
               0.000             295.365              19.183             274.154              25.138               0.451               0.435
               0.033             294.811              18.936             274.480              26.664               1.147               2.370
               0.000             294.424              18.813             275.066              28.270               0.744               1.342
               2.795             292.671              18.323             277.234              37.147               2.576               2.309
               0.000             290.188              16.921             276.909              43.492               6.436               3.833
               0.000             286.514              13.145             267.363              26.999               4.335              -0.601
               0.127             290.866              16.232             271.896              28.197               2.243               0.611
               0.000             291.977              16.920             272.062              26.970              -0.777              -2.840
               0.017             295.636              19.129             273.138              22.789              -0.483              -1.324
               0.000             297.854              20.792             275.196              23.253               1.107               1.162
               0.095             297.542              20.632             275.171              23.823               1.560               2.224
               0.000             296.093              20.200             276.698              29.546               2.960               3.415
               0.000             293.408              18.397             275.585              31.806               3.248               3.276
               0.085             291.785              16.950             272.981              28.945               2.842               1.104
               0.000             293.521              17.441             270.005              20.741               0.779              -1.163
               0.000             296.475              19.148             270.287              17.601               0.904              -0.734
               0.114             297.971              20.122             271.195              17.109               1.187               0.424
               0.025             296.874              19.974             273.569              22.387               2.778               2.052
