 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.222             272.318               5.580             271.472              94.191               0.370              -2.319
               0.016             272.499               5.680             271.401              92.677              -0.324              -1.936
               0.000             272.155               5.452             271.238              93.826               1.338               2.010
               0.029             263.582              -0.719             259.466              72.186               5.557              -2.319
               0.091             261.252              -2.102             258.696              81.703               3.361              -0.150
               0.000             265.928               1.016             264.500              89.848               1.793              -0.396
               0.000             271.447               4.877             270.154              91.262               1.350               4.004
               0.029             269.573               3.400             267.123              83.533               6.440              -3.555
               0.007             260.411              -2.651             257.421              79.041               3.191              -1.833
               0.000             265.148               0.501             263.738              90.170               1.664               3.980
               0.657             271.440               4.856             270.042              90.470              -0.985               4.147
               1.315             275.039               7.502             273.522              90.510              -1.756               2.811
               5.304             279.173              10.508             276.845              85.630              -2.188               3.291
               0.117             278.618               9.988             275.751              83.204               1.451               0.388
               0.000             276.865               8.610             273.890              81.811               1.070              -0.355
               0.950             277.179               8.963             274.732              85.492              -3.002               0.120
              14.078             280.045              11.482             278.901              92.917              -1.763              -2.532
               7.025             272.412               5.460             270.304              85.782               1.110              -9.183
               0.719             266.203               1.067             263.280              79.836               0.546              -6.764
               0.009             268.892               2.936             266.361              83.823               1.251              -1.600
               0.000             270.488               3.768             265.415              69.446               0.632              -0.707
               2.370             272.494               5.544             270.469              86.855              -1.437               3.867
               6.249             275.547               7.961             274.513              93.256              -0.265              -0.760
               6.010             281.003              12.142             279.293              89.831              -0.694               2.520
               0.037             277.552               9.170             274.793              83.131               0.247              -3.241
               2.333             274.138               6.595             271.106              81.196              -3.222              -1.530
              10.298             273.711               6.527             272.320              90.672              -0.754              -4.603
               0.000             274.267               6.598             270.531              77.744               1.840              -0.202
               0.604             276.867               8.437             272.872              76.241              -1.821              -1.079
               0.595             278.377               9.565             274.314              76.388               3.540               1.239
               0.000             267.529               1.520             258.915              51.208               7.225              -5.519
               0.033             271.710               4.298             263.710              55.109              -2.086               1.155
               0.000             275.127               7.239             271.660              78.630              -3.854              -0.231
               0.000             273.484               6.097             270.275              79.975               0.169              -4.923
               0.000             273.555               5.906             268.444              70.211              -2.360              -0.238
               1.715             275.209               7.442             272.650              83.788              -6.155               0.557
               4.015             281.710              12.502             278.783              84.689              -4.772               3.893
               0.000             282.852              12.729             277.159              69.509               3.421               3.966
               0.017             280.143              10.615             274.595              68.859               4.287               0.421
               0.000             279.760              10.376             274.509              70.120               4.715              -3.245
               0.095             280.503              10.869             274.765              68.401               0.855              -2.957
               0.000             280.475              10.969             275.342              71.421              -1.413              -0.946
               0.000             281.010              11.471             276.145              73.619              -2.870               1.043
               0.301             280.652              11.300             276.464              76.218              -1.918               2.912
               3.851             286.302              15.737             281.329              72.999              -1.981               4.643
               0.070             287.397              17.204             283.966              81.226               1.841              -1.126
               0.114             285.822              15.017             279.598              67.546               0.840               1.961
               0.025             287.999              17.039             282.436              70.512              -0.634               2.520
               3.234             288.018              18.299             286.112              89.223              -2.366               2.707
               9.360             289.997              20.168             287.845              88.516               0.537               3.361
              13.337             283.321              13.861             280.791              85.089               4.245              -3.699
               5.300             280.802              11.588             277.501              80.366              -2.010              -1.009
               0.000             278.960              10.087             275.269              78.630               0.362              -3.418
               8.039             279.835              10.894             276.850              82.097              -1.455               2.688
               1.922             279.181              10.411             276.368              82.843               2.365              -0.546
               0.337             279.935              10.695             275.555              74.927              -0.545               3.219
               8.583             282.909              13.719             281.145              89.420              -2.892               3.648
               4.598             283.764              14.304             281.391              86.427               1.013              -5.270
               0.000             280.526              11.014             275.453              71.580               1.280              -3.757
               0.000             282.232              12.406             277.472              73.099               1.152               2.921
               0.000             286.823              16.401             282.426              76.552              -0.440               4.169
               0.061             289.664              19.205             285.972              79.928              -0.447               6.966
               0.003             294.249              23.883             290.504              81.120               0.568               5.790
               0.000             295.574              25.214             291.658              80.261               0.225               3.011
               0.342             296.127              25.601             291.696              78.271              -0.398               4.486
               8.337             291.086              20.535             287.272              79.523               3.505               0.833
               0.224             282.032              12.348             277.748              75.326               2.698              -2.107
               0.005             283.264              13.302             278.807              74.594               2.137               2.493
               0.000             286.823              15.964             281.030              69.452               1.991               0.622
               0.004             284.768              13.970             277.894              64.062               2.833              -2.238
               0.160             285.114              14.042             277.391              60.346              -0.484               1.752
               0.457             287.810              17.046             282.801              73.099              -0.561               6.785
               8.853             292.998              22.428             289.116              79.455               2.396               5.776
              11.534             290.954              20.554             287.515              81.347               2.022              -2.504
               0.000             289.464              18.162             283.457              68.188               2.687               0.042
               0.000             282.438              12.620             277.786              74.189               0.699              -3.225
               0.109             282.998              13.002             278.123              72.805              -1.552               2.472
               0.271             285.791              15.695             282.225              79.776              -1.860              -2.118
               0.000             283.044              13.140             278.397              74.916              -0.455              -4.691
               0.156             282.790              12.369             275.567              62.904              -0.150              -4.483
               0.000             285.361              13.825             275.895              52.984               1.181              -1.685
               0.248             286.519              15.058             278.385              58.665               1.168              -2.306
               0.000             289.193              17.451             281.588              61.609               0.612              -1.149
               3.742             290.423              18.638             283.092              63.289               0.577               1.884
               1.837             290.622              20.293             287.269              82.154              -4.284               1.957
               1.278             293.224              22.912             289.825              82.197              -1.141               1.511
               0.032             289.972              19.114             285.022              74.844               2.751              -2.547
               0.000             289.952              18.262             282.641              63.751               2.782               2.143
               0.000             291.291              19.233             283.289              61.172               2.885               2.513
               0.950             293.102              21.260             286.147              65.548               2.986               3.782
               2.667             293.835              23.150             289.600              78.023              -1.884               0.169
               0.029             291.195              20.429             286.657              76.923              -2.423               3.056
               7.886             296.232              25.817             292.186              79.186               0.509               5.029
               2.198             295.464              25.259             292.011              81.802               0.201              -1.174
               5.965             294.242              24.629             292.071              88.794              -1.801              -1.399
               8.902             291.834              21.883             289.441              86.782               3.834              -0.131
               0.000             289.225              18.029             282.997              69.273               3.711              -2.428
               0.046             291.939              19.941             284.497              62.738              -1.341              -0.106
               0.262             290.952              20.173             286.446              76.630              -3.677               1.355
               0.023             294.269              23.747             290.234              79.527              -1.007               4.981
               0.019             296.593              25.971             292.038              77.027               1.603               6.778
               0.046             296.068              25.385             291.471              76.888               0.500               5.284
               0.096             294.601              24.023             290.501              78.804               0.874              -1.469
               1.505             289.254              19.062             286.230              83.278              -4.175              -0.886
               0.000             290.883              20.344             287.098              79.590              -5.163               2.440
               6.867             297.983              27.697             293.520              78.470              -1.092               7.222
               0.000             294.753              23.473             288.961              71.801               5.194               1.492
               0.119             292.525              21.330             287.136              72.432               2.568              -2.809
               0.223             288.908              18.413             284.999              78.713              -1.531              -2.990
               0.164             287.210              16.257             281.163              68.897              -1.694              -0.768
               0.000             287.745              16.393             280.560              63.986              -1.369               2.174
               0.000             291.364              19.542             284.092              64.149               1.320               4.048
               8.223             293.870              22.836             288.829              74.380               1.976               1.647
               2.256             295.994              25.095             291.094              74.970              -0.960              -0.314
              18.499             295.120              24.747             291.348              80.484              -0.179              -0.204
               0.142             292.909              21.825             287.570              73.795               1.391              -3.227
               0.000             292.791              21.429             286.987              70.663               0.577              -3.401
               0.119             293.977              22.524             288.035              70.044              -1.377               0.406
              17.413             293.762              23.599             290.628              83.523              -1.931               3.236
               3.259             293.241              22.711             289.073              79.829              -3.416              -1.931
               0.000             289.175              17.435             281.492              61.599              -1.968              -1.290
               0.027             289.816              17.932             281.973              60.918              -0.714               0.221
               0.052             291.229              19.476             284.213              64.824              -0.906               2.463
               0.000             293.155              21.868             287.510              71.615              -1.213               2.395
               0.000             294.807              23.928             289.886              75.727              -0.259               1.107
               0.170             297.900              26.654             291.839              70.749               1.615               1.000
               3.630             298.179              27.190             292.549              72.601               0.729               1.586
               0.000             299.113              28.257             293.452              72.763              -0.854               2.411
               8.304             297.651              27.762             294.108              82.141               0.250               3.827
               5.449             298.021              28.113             294.310              81.487               1.634               1.367
               0.064             297.190              25.349             289.991              66.144               2.542              -0.699
               0.000             294.441              23.074             288.560              70.959               0.351              -3.131
               0.022             290.927              19.813             285.459              72.416              -1.308              -2.092
               0.000             292.475              20.202             284.194              60.177               0.971              -0.575
               0.009             294.072              21.610             285.474              59.686               1.795              -0.266
               1.139             295.049              22.866             287.219              63.013               1.799               1.050
               4.108             295.707              24.248             289.501              69.913               2.366               2.434
               1.685             296.883              25.591             290.798              70.979               0.848               3.007
               0.669             298.947              27.555             292.174              68.820               0.262               3.888
               8.099             298.271              28.105             293.931              79.083               0.042               4.606
               4.686             297.655              27.836             294.163              82.712               1.246              -0.497
               0.000             296.288              25.562             291.413              76.343              -0.670              -0.499
               0.029             298.559              27.923             293.228              75.034               0.905               1.583
               0.095             298.794              27.289             291.868              68.068               0.238              -1.198
               1.249             297.625              26.280             291.343              70.115              -1.002               0.948
               6.244             298.171              28.098             293.992              79.956               0.910               3.285
               0.153             298.549              27.438             292.417              71.318               2.268              -2.183
               0.259             295.352              24.138             289.607              72.317              -1.630              -1.609
               0.000             295.197              23.632             288.655              68.989               1.898               1.650
              15.362             296.880              26.390             292.156              77.927               1.935               2.156
              17.454             297.523              27.423             293.555              80.551               0.923               2.940
              12.560             299.112              29.554             295.601              82.607               0.274               2.059
               0.362             297.568              28.012             294.634              85.013              -2.668               0.194
               0.000             299.669              30.398             296.343              83.810               1.532               2.897
               3.077             298.884              29.109             295.213              81.298              -1.271              -2.319
              38.352             292.692              23.074             290.819              90.150              -2.694              -0.060
               8.785             297.407              27.620             294.120              83.317               2.247              -2.072
               0.173             289.779              19.180             285.530              78.121              -0.974              -3.026
               0.079             289.331              18.234             283.741              70.812               0.512               3.402
               0.875             291.437              21.136             288.236              82.653               2.537               3.694
               0.696             288.807              18.368             285.049              79.383               3.110              -3.630
               0.000             286.188              15.560             280.849              71.637              -0.187              -2.479
               0.014             288.788              17.703             283.152              70.119              -0.525               2.435
               6.563             290.128              20.205             287.856              87.282              -0.340               4.029
              41.230             296.726              27.173             293.965              86.264               0.920               0.392
               8.591             296.303              26.446             293.240              84.128              -1.749               0.309
              14.344             295.523              25.854             292.931              86.795              -3.300              -0.082
               1.450             293.940              24.130             291.419              87.048              -3.579               0.463
               4.770             294.805              24.873             291.869              85.036              -2.272               2.347
               0.372             295.403              25.524             292.533              84.944               1.742               1.588
               0.148             291.799              21.414             288.290              81.650               3.671               0.049
               0.000             290.480              19.856             286.395              78.300               1.824              -0.375
               1.027             291.930              21.860             289.210              85.354              -1.388               2.001
               6.988             292.924              23.110             290.639              87.794              -0.967               0.924
               0.000             292.314              22.260             289.510              85.426              -0.969               1.995
               8.623             295.703              25.691             292.341              83.392               1.330               1.817
               0.061             295.376              24.934             291.343              79.633               1.810               1.542
               0.057             295.675              25.621             292.360              83.020              -0.681               4.385
               2.371             297.079              27.408             294.033              84.745               0.602               5.259
               0.040             297.361              27.322             293.543              81.253               2.641               1.073
               0.134             293.832              23.041             289.345              76.926               0.948              -1.766
               0.000             290.982              20.645             287.602              82.146              -1.347               2.177
               0.000             293.064              22.804             289.723              82.828               0.555               3.073
               0.122             294.992              23.904             289.452              73.626               2.881              -1.289
               0.000             287.714              17.242             283.542              77.394               1.437              -3.868
               0.000             286.501              16.267             282.659              78.974              -1.332               0.530
               0.000             288.038              17.858             284.759              82.308              -0.011               4.843
               0.118             293.123              22.526             289.233              79.130               1.393               3.117
               0.353             292.810              22.633             289.646              83.846              -2.329               1.751
               0.235             294.407              23.666             289.931              77.256               0.481               2.289
               0.099             291.944              21.286             287.809              78.454               2.378              -2.297
               0.000             284.870              14.677             280.397              75.620               2.650              -3.907
               0.089             284.065              14.053             279.683              76.485               3.387              -0.504
               0.125             287.039              16.295             281.642              71.810               2.751               2.597
               0.002             288.112              17.076             282.083              69.587               1.941               4.576
               0.079             288.392              17.297             282.292              69.268               3.117              -0.563
               0.000             286.682              15.985             281.147              71.730               0.522              -1.524
               0.000             287.235              16.481             281.708              72.098               1.853               3.786
               0.218             288.445              17.423             282.412              70.416               0.873              -3.752
               0.224             283.676              13.191             276.986              65.659              -0.380              -2.063
               1.574             285.078              14.177             277.858              63.308              -1.628               2.820
               0.000             286.948              16.168             281.125              71.023               0.647               3.725
               0.000             290.408              18.802             283.073              65.582               2.469              -0.113
               0.000             290.703              18.322             281.113              56.164               2.294               2.523
               0.000             291.067              19.255             283.372              63.893               0.267               4.914
               0.046             291.556              19.959             284.340              67.084               0.786               3.666
               0.139             293.557              21.280             285.344              61.200               0.764               0.199
               0.200             291.853              19.809             283.093              62.089               1.751              -1.871
               6.897             286.508              16.023             281.459              74.834              -0.839              -0.404
               1.066             285.867              15.956             282.591              83.169               0.737              -5.274
               0.961             286.676              15.887             280.944              70.216               3.169              -0.104
               0.000             282.458              12.380             276.761              68.634               3.324              -2.925
               0.000             281.105              11.660             276.622              76.353               2.344               1.027
               0.220             282.194              12.262             276.723              70.591               2.836              -2.234
               0.591             282.144              11.745             274.071              59.980               3.356              -1.831
               0.345             285.971              14.732             278.188              60.557               0.667              -0.010
               0.201             281.809              11.735             275.378              65.436               3.441              -5.181
               1.277             278.731               9.353             271.659              62.969               2.683               0.725
               1.603             281.494              11.911             276.983              75.068               0.896              -0.063
               0.176             279.810              10.261             273.606              66.147               4.635              -3.357
               0.000             276.566               7.717             268.754              59.975               4.870              -4.277
               0.105             276.949               7.906             268.560              57.471               2.390               1.583
               0.000             281.119              10.787             272.465              55.352               0.358               3.573
               0.062             285.675              15.098             280.405              71.089              -1.095               2.014
               0.006             289.066              18.262             283.957              74.528              -0.584              -0.793
               0.025             289.355              18.059             283.197              68.095              -3.245               2.736
              12.153             292.181              21.520             288.016              78.448               0.983               5.080
               0.076             292.289              21.781             288.511              80.218               0.413               6.692
               1.848             295.299              24.722             291.088              78.404               1.166               4.921
              25.121             293.182              23.005             290.178              83.682              -0.009               2.766
               3.769             279.508              10.648             276.606              82.341               5.798              -5.675
               0.000             276.521               8.124             272.083              74.295               2.862              -3.042
               0.000             276.401               7.918             271.300              70.408               0.442              -3.392
               0.007             272.728               5.391             268.168              72.894              -1.611               0.919
               0.042             278.566               9.680             274.420              75.620               0.036               2.983
               0.167             282.777              12.840             277.682              73.101               3.078              -0.612
               0.000             283.187              12.902             277.049              67.604              -1.295               1.634
               2.236             282.741              13.021             278.647              77.591              -3.610               2.448
               6.149             286.838              16.683             283.462              80.932              -5.079               6.688
               0.767             282.773              12.883             278.326              74.099               3.688               6.606
               0.049             277.520               8.371             270.062              59.533               5.003               1.869
               0.149             277.066               8.207             270.783              64.404               3.086              -0.809
               0.050             276.077               7.514             269.747              64.585               0.486               3.293
               4.457             278.475               9.628             274.498              76.077              -1.325               2.916
               4.993             278.456              10.001             276.350              87.140               0.742              -4.272
               0.000             273.345               5.818             268.749              72.546               2.743               1.436
               0.000             274.318               6.312             268.258              65.437               3.584               0.229
               0.803             271.445               4.431             266.527              69.914              -1.732              -1.122
               0.145             269.985               3.690             267.551              83.711               2.108              -3.738
               0.000             268.783               2.775             265.422              78.648               0.480               3.181
               1.584             271.689               4.874             269.035              82.802              -0.105               3.216
               0.781             271.781               4.847             268.300              78.462               2.296              -0.964
               0.000             271.568               4.653             267.829              76.416               1.540               0.538
               0.000             274.630               7.049             272.240              84.905               1.795               0.176
