 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             270.781               3.465             260.063              43.998               4.275              -1.970
               0.000             276.065               7.285             268.171              57.142               2.789               0.170
               0.019             280.070              10.230             272.670              60.431               1.535              -3.516
               0.000             277.494               8.227             269.081              55.700              -0.987              -1.546
               0.117             278.611               9.059             270.563              57.141               1.652              -3.546
               0.000             279.780              10.003             272.467              60.030               0.254              -3.995
               0.000             283.952              13.421             277.588              65.913               0.660               1.969
               0.000             282.826              12.737             277.381              70.097               0.031               4.085
              15.956             284.764              15.457             283.373              91.789              -6.210               7.591
               1.184             283.570              14.074             280.895              85.133               0.422               1.455
               0.009             276.962               8.289             271.777              69.339               5.509              -2.484
               0.000             274.824               6.725             269.415              67.712               4.974              -1.780
               0.000             275.415               6.945             268.479              60.863               1.165              -0.845
               0.384             280.492              11.413             277.454              82.108               0.138               5.212
               0.000             289.870              18.728             284.283              70.940               0.755               1.298
               1.117             290.857              19.991             286.203              75.475               1.985               2.461
               0.389             288.911              18.318             284.652              77.313               1.287              -2.146
               6.086             284.633              15.182             282.735              88.821              -5.264               2.728
               9.667             285.056              15.675             283.560              90.978               0.170              -1.540
               4.276             279.828              11.074             277.725              86.920              -3.107              -1.344
               0.487             280.041              11.154             277.377              84.606               2.821              -0.415
               0.000             277.858               8.857             271.948              66.904               6.703               1.058
               5.217             273.897               5.910             267.173              61.007               7.560              -4.448
               1.735             274.721               6.409             267.361              58.653               1.606              -1.159
              15.971             278.648              10.301             277.277              91.389              -1.856               1.125
               1.045             278.727               9.876             274.861              77.719               6.385              -4.719
               0.000             279.233               9.629             271.905              60.600               0.796              -1.427
              11.683             282.624              12.876             278.572              76.510              -0.043               1.277
               2.592             282.829              13.346             280.022              82.947              -5.153               0.006
               8.657             279.831              11.127             277.934              88.242              -3.264              -2.089
               0.264             282.713              12.972             278.526              77.019               2.418              -0.864
               0.095             280.433              11.096             276.279              75.377               4.919              -2.811
               0.000             280.686              11.325             276.605              76.171               4.080              -3.802
               0.000             282.049              11.830             275.150              63.463               3.624              -4.533
               0.085             280.746              10.523             272.106              55.476               2.371              -4.627
               0.000             280.779              10.518             272.045              54.796               1.071              -3.161
               0.000             283.717              12.839             275.526              58.000               2.013               2.306
               0.114             284.518              14.297             279.965              73.992              -0.247               3.495
               0.025             289.046              18.193             283.931              73.817               0.646              -0.898
               1.182             288.455              17.322             282.654              68.817              -0.247               0.684
               3.636             286.903              17.236             285.037              88.922              -1.849               2.698
               5.324             288.860              19.349             287.540              92.675              -3.770               4.108
               9.728             288.771              19.122             287.036              90.679              -1.379               1.673
               0.000             285.671              15.524             281.824              78.615               0.578              -2.346
               0.371             285.460              15.136             280.816              74.933               2.362              -3.045
               0.000             284.048              13.457             277.501              65.140               2.548              -0.482
               0.013             286.029              15.082             279.385              65.747               3.159              -0.953
               0.634             282.932              12.322             275.252              59.623               0.620              -1.494
               0.710             286.788              16.246             282.253              74.521               0.030               3.361
               3.001             289.885              19.922             287.488              86.697               3.048               0.548
               2.529             284.529              14.394             279.995              75.662               1.974              -4.467
               0.000             284.877              13.827             277.251              59.802               0.647               1.340
               0.061             287.297              16.865             283.208              77.318              -0.850               3.790
               0.003             291.148              21.006             288.225              84.581              -0.358               4.519
               0.000             294.003              23.841             290.631              83.370               1.569               4.192
               0.000             295.869              25.747             292.358              82.200               2.418               3.102
               3.045             295.961              25.869             292.484              82.383               0.533               2.048
              13.508             292.822              23.199             290.984              89.998              -2.844               1.187
               6.269             293.459              23.649             291.019              87.461               0.273               2.091
               7.766             289.854              19.810             287.282              85.601               1.515              -2.924
               3.158             289.369              18.756             285.032              77.546              -0.164               1.572
               0.160             290.192              19.127             284.688              72.338               1.908              -1.879
               0.025             286.295              15.337             280.013              66.365              -0.434              -4.169
               3.561             286.420              16.632             284.006              86.259              -1.090              -3.686
               1.274             289.165              19.423             287.243              89.504              -5.321              -1.536
               0.173             290.074              19.927             287.069              84.321              -2.556               0.651
               0.002             291.462              21.043             287.921              81.236               0.370               2.546
               0.433             292.842              22.235             288.797              79.063               0.920               0.182
              22.735             292.268              22.254             289.686              85.893               0.057               3.071
              17.245             293.739              23.940             291.302              87.345               0.397               4.070
               6.636             292.954              22.855             290.017              84.638               0.631               2.454
               1.141             288.963              18.349             284.747              77.078               2.066               3.719
               0.248             286.003              15.777             282.146              78.032               2.188               4.544
               1.443             288.974              18.852             286.080              84.055               1.507               3.585
               3.094             291.166              20.578             287.287              79.094               0.331               1.611
               0.001             292.466              21.513             287.679              75.161               1.064               0.754
               6.354             293.294              22.948             289.909              81.798               0.298               2.739
               9.968             295.464              25.705             292.750              86.016              -1.106               0.399
               1.128             294.921              25.126             292.273              86.267              -0.782               2.005
              21.675             290.666              21.060             289.144              91.359               0.039               2.099
              12.398             290.540              21.066             289.287              93.071              -1.387               0.049
               1.479             292.640              22.323             289.244              82.336               1.114               0.470
               0.029             295.796              24.690             290.474              73.166               0.915               0.845
               0.000             296.060              26.061             292.794              83.124              -1.998               2.317
               0.038             296.449              26.507             293.077              83.200              -0.313               4.066
               0.133             295.968              26.341             293.378              86.629              -0.480               3.243
               0.262             296.467              27.010             294.044              87.478              -1.429               3.311
               5.390             291.998              22.201             289.905              88.531               0.449               1.643
               0.046             287.572              16.594             281.666              69.332               3.936              -3.339
               0.002             289.303              17.338             281.048              58.739               1.652              -1.407
               0.023             289.410              17.236             280.405              56.105               0.907              -0.604
               0.019             290.836              19.655             285.417              71.504               2.164               3.564
               1.882             292.193              21.217             287.273              74.818               2.670               2.738
               3.876             292.374              21.693             288.368              78.241              -0.528              -0.079
               0.101             295.816              25.694             292.287              82.246               2.534               0.198
               0.000             293.711              22.571             288.541              73.278               0.713              -4.088
               0.000             292.351              20.939             286.480              69.884              -0.219               1.515
               0.289             290.902              19.622             285.180              70.325               1.417               3.863
               1.415             290.720              20.722             288.245              86.377               0.590               3.171
               1.541             295.743              24.872             290.809              75.361               2.743               0.478
               3.728             291.897              20.712             286.693              72.241               2.090              -3.775
               0.000             288.448              17.405             282.764              70.134               0.003              -4.105
               0.000             290.419              18.345             282.301              59.555              -0.945               0.793
               0.015             290.253              19.253             284.987              73.255              -0.777               3.171
               2.040             292.150              21.317             287.609              76.455               0.195               2.557
               5.215             293.956              23.371             289.899              79.023              -0.497               3.403
              14.722             295.159              25.227             292.148              84.701              -2.312               5.152
              12.962             295.612              25.636             292.325              83.819              -0.203               2.600
               0.767             293.594              22.964             289.606              78.677               4.374              -0.050
               0.025             293.457              22.554             288.697              75.788               4.328              -2.296
              13.886             289.929              19.611             286.651              81.993               1.160              -1.822
               0.000             288.730              18.265             284.572              78.935               2.599              -3.507
               0.027             289.582              18.224             283.246              67.621               2.487              -2.245
               0.052             292.737              20.667             285.085              62.738               1.730              -1.033
               0.000             293.890              21.623             286.015              61.568               1.015               1.266
               0.000             294.089              23.179             289.315              75.633               1.008               3.195
               0.062             293.962              23.457             290.085              79.843              -0.536               3.711
               0.174             294.710              24.306             290.920              80.461              -0.610               0.929
               0.000             297.902              27.261             293.049              75.677               1.325               0.777
              24.504             298.940              28.373             293.936              75.148               0.514               0.174
               9.337             299.911              30.142             295.819              79.776              -0.250               1.572
               1.684             299.190              29.794             295.979              83.706              -2.114               0.842
               1.334             298.761              29.434             295.680              84.951              -2.353               0.645
               2.398             299.240              29.559             295.465              81.478              -0.578               0.027
               2.528             299.092              28.610             294.209              75.615               0.263               0.658
               0.009             297.955              27.878             293.998              80.202              -1.753               0.102
               1.571             298.104              27.872             293.810              78.763              -0.999               1.986
               3.892             297.567              27.605             293.943              81.647              -0.494               2.256
               7.625             297.258              26.848             292.946              78.245               0.452               1.610
               3.369             298.190              28.598             294.930              83.788               0.266               3.304
               1.187             298.748              29.045             295.056              82.060               1.069               3.039
               0.582             299.280              29.372             295.166              79.712               1.268               3.523
               0.661             299.804              30.609             296.521              84.124               2.080               2.539
               1.649             299.012              28.664             294.233              76.737               3.001              -2.301
               5.711             296.684              26.002             292.044              76.420               2.411              -1.072
               6.973             296.344              26.805             293.887              86.927               0.319              -0.546
               3.976             295.414              25.968             293.318              89.042              -1.211              -1.361
               1.125             298.744              29.303             295.548              84.092              -1.041               1.233
               7.387             299.602              30.507             296.609              85.224              -0.020               2.474
               4.644             300.010              30.764             296.648              83.387               0.175               2.986
               5.750             298.966              29.728             296.064              85.286              -0.076               0.410
               0.282             299.523              29.322             294.836              77.184               0.233              -2.121
               0.000             299.213              27.973             292.861              69.763               1.863              -2.205
               0.146             298.568              27.592             292.859              72.365               2.866              -1.906
               0.000             296.263              24.706             289.858              68.888              -0.195              -1.109
               1.889             297.806              27.461             293.243              78.189               2.615               0.932
               0.012             298.481              26.728             291.294              66.330               1.815              -1.737
               6.301             298.453              28.096             293.603              77.349               2.552               2.557
              17.237             297.436              27.223             293.557              79.707               2.012              -1.654
              12.823             290.120              20.677             288.984              93.609              -3.045              -6.248
               0.011             289.656              19.341             286.142              81.863               1.979              -4.167
               0.048             292.901              21.824             287.779              73.867               3.072               2.293
               0.000             291.180              20.163             286.215              73.824               4.198              -2.957
               0.014             289.140              18.202             283.889              72.751               2.319              -4.038
               0.083             289.800              17.770             281.444              58.930               0.613              -1.687
               7.210             289.461              19.257             286.430              83.256               0.201               4.135
               0.383             294.108              24.361             291.644              87.557               1.270               1.479
               0.000             296.796              26.247             292.194              77.490               0.020               0.009
               5.014             295.597              25.343             291.967              81.228              -1.093               1.601
               0.018             294.532              23.929             290.376              78.591              -0.172               0.726
               3.180             294.075              23.947             290.960              83.671              -1.626               3.469
               7.276             295.635              26.099             293.255              87.900              -1.709               4.204
               9.499             298.379              28.850             295.077              83.995               1.222               4.110
               7.399             297.922              28.198             294.638              83.112               0.024               0.681
              20.596             298.432              29.021             295.383              84.841               1.466               3.891
               3.466             297.642              28.162             294.816              85.535               0.347               2.504
              16.183             296.835              27.441             294.382              87.485               0.030               4.213
               0.061             298.040              28.470             294.727              84.187               1.371               1.466
               0.000             298.269              27.315             292.653              72.801               0.710              -2.089
               0.535             297.040              26.100             291.771              73.917              -1.822               2.031
               0.000             295.971              26.381             293.395              86.964              -1.718               3.115
               0.566             297.988              28.365             294.642              83.840               1.681               2.541
               4.450             298.459              28.390             294.341              79.615               0.193               1.632
              29.480             296.736              27.507             294.635              89.086              -3.003               2.287
              31.334             296.680              27.397             294.424              88.696               0.057               4.681
               0.000             296.199              25.623             291.799              77.761               2.981              -0.755
               0.000             293.494              22.717             289.047              77.130               1.345              -3.498
               0.000             290.124              18.830             284.280              69.261              -0.733              -3.238
               0.118             291.975              20.717             286.472              71.442              -0.186               1.582
               0.000             292.138              21.534             288.174              79.112               1.133              -0.282
               0.019             291.610              20.717             287.059              75.568              -1.890              -0.966
               1.071             291.374              21.492             289.167              87.743              -3.002               1.114
               9.806             295.667              26.323             293.618              89.651              -1.322               6.741
               0.089             291.542              20.619             286.637              75.180               3.853              -4.065
               0.125             289.688              18.192             283.045              65.919               1.057              -2.338
               0.002             291.581              19.920             285.005              66.345               0.308               0.264
               0.079             291.509              20.480             286.486              73.885               1.822               2.702
               0.000             291.464              20.332             285.895              72.613               2.978              -1.441
               0.000             284.298              13.757             278.287              67.106              -0.809              -0.480
              30.242             289.586              19.807             287.676              89.111              -1.046               4.821
              29.060             292.872              23.603             291.729              93.878               0.037               1.110
               2.006             289.235              18.945             285.858              81.902              -3.138              -5.413
               0.000             285.831              15.470             281.422              75.289              -3.271              -2.100
               0.000             288.361              18.320             285.681              84.715              -2.316              -1.237
               0.000             291.445              20.567             286.835              75.671               1.272              -0.931
               0.000             291.731              20.365             285.892              69.995              -0.621              -0.531
               5.554             290.048              20.161             287.895              87.748              -2.391               1.428
               5.863             293.604              24.228             292.053              91.927               0.460               1.405
               6.788             292.275              22.970             291.162              94.043              -1.637              -0.880
              23.097             290.304              20.925             289.294              94.381              -2.150              -1.691
               0.202             291.719              22.172             290.171              91.630              -0.728               1.280
              11.761             292.083              22.156             289.617              86.982              -0.439               0.586
               0.000             290.255              19.638             286.253              78.251               1.427               2.250
              18.079             291.097              21.272             288.962              88.502              -2.101               3.460
               0.220             285.639              15.139             280.577              72.333               4.324               3.009
               0.062             286.558              16.021             281.783              74.082               3.596               2.015
               0.000             282.877              12.761             277.395              69.775               5.733              -1.153
              13.377             286.012              16.251             283.570              86.030               2.718               2.911
              30.437             280.676              11.849             278.938              89.203              -0.693              -4.157
               0.000             279.815              10.835             276.632              80.974               0.789               1.600
               4.820             283.114              13.839             281.187              88.249              -0.399               4.480
               0.426             285.089              15.233             281.781              82.389               3.770               0.847
               0.105             280.699              11.116             275.585              70.814               4.225              -2.900
               0.000             281.400              11.504             275.497              67.305               3.402               1.311
               0.000             283.050              12.897             277.627              69.745               1.399               0.863
               0.114             286.418              15.805             281.499              72.481              -0.315               1.471
               0.025             288.559              17.892             284.166              75.790               0.265               0.497
               0.000             290.064              19.327             285.751              76.526              -1.933               1.923
               0.076             289.899              20.014             287.607              87.749              -0.509               4.366
               0.000             292.737              22.849             290.268              87.100               1.525               4.582
               0.000             293.229              23.156             290.338              84.784               1.503               2.867
              12.841             292.251              22.359             289.890              87.318               0.137               4.979
               3.024             284.287              14.431             280.876              80.225               4.537              -2.367
               0.000             280.252              10.978             276.194              75.916               5.165              -0.702
               0.007             279.548              10.295             274.790              72.191               3.439              -1.855
               0.021             278.042               9.016             272.456              67.644               1.993              -1.225
               2.219             279.926              10.891             276.672              80.171               0.389               3.362
               0.000             282.695              13.119             279.212              80.472               2.601              -1.028
               0.000             283.827              13.412             277.959              67.708              -0.977              -1.340
               0.000             280.447              11.153             276.490              76.541              -2.810               0.356
               0.000             282.547              13.269             280.219              86.341              -2.550               2.858
              11.173             288.075              18.656             286.994              93.759              -1.730               4.729
               6.089             286.801              17.314             285.373              91.740               1.886              -2.593
               0.018             279.343              10.012             273.805              68.734               2.074              -3.472
               0.029             280.022              10.354             273.697              64.491              -1.001              -1.426
               0.000             280.635              11.262             276.515              75.593              -0.951               3.129
               0.000             283.134              13.408             279.558              78.961               3.118              -0.239
               0.001             279.528              10.355             275.182              74.172               2.165               0.661
               0.000             282.195              12.907             279.708              84.812              -0.336               3.213
              15.071             287.813              18.461             286.891              94.633               0.754               3.186
               6.659             284.361              15.094             283.003              91.687              -0.274              -2.997
               1.519             280.056              11.222             277.761              86.052               0.189              -4.612
               2.725             278.852              10.203             276.340              84.173              -1.711              -3.460
               0.949             278.623               9.821             275.068              78.377               3.499              -4.599
               0.000             276.771               8.253             272.141              72.592               3.461               0.198
