 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             278.186               9.494             274.663              78.496               4.209               1.518
               0.000             277.170               8.712             273.255              77.846               3.459               2.717
               1.086             276.677               8.131             271.682              70.847              -0.400               2.734
               2.068             278.038               9.689             275.991              87.521               0.020              -2.231
               0.277             278.788              10.070             275.748              81.833               2.248               1.629
               0.235             277.879               9.134             273.538              74.678               4.329              -0.499
               0.091             268.627               2.305             261.133              56.531               7.200              -1.000
               0.000             272.826               5.201             266.230              61.778               1.784              -0.049
               0.207             277.087               8.339             271.426              68.058              -0.184               4.026
               1.973             278.831               9.964             275.139              77.962               7.191               2.491
               0.115             271.052               3.885             263.348              56.205               4.274              -3.868
               0.000             272.219               4.783             265.326              61.631               1.123               0.703
               0.000             278.307               8.689             269.106              52.657              -1.112               2.025
               0.019             285.625              14.486             278.148              61.072              -0.799               1.476
               0.606             285.134              15.075             281.477              78.817              -2.054               1.017
               0.117             288.384              18.278             285.406              83.782              -2.152               0.494
               0.000             288.147              17.347             283.009              73.186              -2.630              -1.686
               0.842             286.046              15.092             279.537              65.679              -4.027               0.090
              12.306             287.709              17.881             285.481              87.277              -4.743               5.186
               2.489             282.748              13.585             281.014              89.469               1.871               4.241
               0.050             273.711               6.157             269.887              75.922               5.127               1.658
               0.000             271.791               4.768             267.673              74.471               5.230              -0.432
               0.000             274.528               6.762             270.825              76.915               0.799              -0.381
               0.000             278.119               9.432             274.500              78.175              -2.688               2.693
               0.060             287.531              17.211             283.714              79.452               4.242               5.438
               0.329             288.464              18.453             285.892              85.253               3.612               5.822
              15.049             286.779              17.315             285.430              92.076               1.391               1.466
               9.159             283.263              14.232             282.237              93.735              -3.793              -1.777
              13.322             286.500              16.929             284.679              89.977               1.960               1.771
               2.539             279.119              10.379             276.396              83.298               1.161              -2.132
               9.460             278.250               9.968             276.821              90.850              -2.206              -0.004
               0.271             279.737              10.898             277.063              84.216               5.933               1.903
               0.000             275.631               7.254             269.871              66.419               7.943              -0.330
               0.033             273.678               5.779             267.061              61.664              -0.197              -0.447
               2.383             280.073              11.246             277.866              86.325              -1.448               3.536
               6.143             280.601              11.783             278.869              89.092               5.290              -1.267
               0.289             277.281               8.836             273.796              79.141              -0.595              -1.281
               6.251             279.131              10.323             276.125              81.507              -5.082               0.455
              13.411             290.139              20.320             288.060              88.643              -2.615               4.492
              14.688             291.133              21.016             288.355              84.892               0.385               2.891
               3.581             284.706              14.920             281.565              82.726               4.951               1.950
               0.000             282.408              12.746             278.549              77.456               5.154              -1.458
               0.095             281.612              11.987             277.241              74.659               2.849              -3.146
               0.000             282.475              12.561             277.637              72.273               0.641              -2.835
               0.000             281.213              11.520             276.100              71.041              -0.742              -2.635
               0.085             282.731              12.526             276.665              67.211              -2.020              -1.213
               0.050             285.201              14.176             277.815              61.530              -2.675               0.057
               0.070             287.936              17.229             283.202              74.203              -0.991               0.870
               0.222             288.682              18.716             286.202              86.070               0.488              -1.796
               0.349             290.202              20.069             287.364              84.551              -2.618              -0.625
               0.642             291.323              21.436             289.093              87.699              -1.003               2.910
               1.368             291.723              21.666             289.106              85.555              -0.579               3.856
               1.976             289.813              20.082             287.994              89.784               0.732               2.571
               0.267             283.146              13.516             279.745              80.991               3.317              -2.491
               2.569             281.343              12.147             278.563              83.365               4.782               0.771
               0.000             281.413              11.747             276.610              72.722               1.238               0.500
               0.000             284.064              13.956             279.435              74.624               3.007               2.133
               0.078             283.232              12.736             276.461              63.458              -0.365              -1.061
               0.202             285.198              14.577             279.529              68.834              -2.477               2.250
              20.150             290.327              20.410             288.049              87.388               1.764               4.886
              11.609             286.174              16.752             284.816              92.056              -0.944              -3.600
               1.233             282.474              13.017             279.264              82.185              -0.814              -1.201
               0.000             285.831              15.151             280.328              69.755              -0.339               2.586
               0.061             290.086              19.389             285.776              77.084              -0.396               4.448
               0.003             292.914              22.448             289.212              80.613               0.320               4.830
               0.000             294.644              24.372             291.154              81.816               0.240               3.924
               0.126             296.666              26.352             292.691              79.669              -0.323               2.477
               1.317             296.992              26.854             293.248              80.852               1.729               2.588
               3.572             292.259              22.346             289.907              87.060               1.266              -1.962
               0.000             286.123              16.196             283.144              83.391               1.801              -2.133
               0.000             288.081              17.146             282.661              71.038               2.894               1.413
               1.516             290.096              19.180             285.059              74.194               2.429               0.926
               0.160             287.481              16.010             279.915              61.439              -1.033              -1.958
               0.025             286.857              15.394             278.917              59.724              -3.529               0.411
               0.000             288.967              17.095             280.794              59.283              -1.920               1.556
               0.194             292.548              20.312             284.547              60.683              -1.438               1.768
               0.000             294.668              23.437             289.261              72.298               1.315               0.077
               0.000             292.344              21.350             287.495              74.650               0.986              -2.760
               0.433             286.232              15.807             281.803              75.180              -2.522              -1.278
               3.079             289.979              19.801             287.051              83.877              -0.568               0.499
               4.717             289.067              19.083             286.636              86.064               1.540              -3.032
               6.528             282.345              13.343             280.991              91.646               3.010              -5.338
               0.385             284.182              14.000             279.003              73.601               5.524              -1.443
               7.700             286.121              16.253             283.390              84.407               2.568               2.356
               0.525             291.412              20.524             286.535              75.539               3.531               0.636
               0.070             290.205              18.295             282.479              61.297               1.563              -0.803
               0.973             291.068              19.784             285.447              70.443               0.632               2.125
              16.074             294.122              23.755             290.539              81.181              -2.695               1.947
               1.220             295.612              25.483             292.269              82.383               2.613               0.374
               0.000             294.109              23.109             289.018              74.704               0.556              -2.440
               0.000             291.775              21.017             287.574              77.234               0.273              -0.646
               0.086             292.829              21.740             287.661              73.720               2.297               1.635
               0.000             293.976              22.523             288.107              70.039               2.954               2.585
               6.293             294.702              24.524             291.408              82.705               1.322               3.287
              10.694             295.794              26.182             293.349              86.983               0.825               4.358
               9.434             297.175              27.949             294.876              88.404               1.253               3.905
               5.533             298.898              29.644             295.981              85.286               1.067               2.756
               0.586             299.498              30.019             295.964              82.564               3.502               3.059
               0.098             290.568              19.657             285.722              74.679               4.930              -3.024
               0.046             292.244              20.433             285.260              65.230               2.593              -1.137
               0.974             293.037              21.706             287.358              71.099              -0.850               1.717
               0.023             294.590              23.811             290.029              76.816              -1.762               2.408
               0.019             295.375              24.651             290.810              76.965               0.963               3.568
               0.000             295.764              24.646             290.429              73.076              -0.259               2.444
               0.528             295.859              25.209             291.385              77.343               2.254               2.615
               0.101             298.465              28.098             293.957              77.262               1.704               0.270
              34.688             296.594              26.385             292.868              80.669              -3.680               0.214
               5.614             296.710              26.787             293.350              83.048              -2.193               2.973
              13.983             298.074              28.238             294.470              81.996               3.582               3.478
               0.767             297.853              26.942             292.559              73.518               4.128               0.955
               0.979             296.861              25.936             291.841              74.181               0.342              -1.881
               4.052             289.507              19.310             286.515              83.374              -2.847              -3.319
               0.000             289.628              18.273             283.443              67.728              -2.664              -1.812
               0.000             290.395              18.843             283.833              66.258              -2.729               0.162
               0.015             293.956              22.365             287.742              68.615               0.199               1.582
               0.852             295.682              24.330             289.907              70.931               1.925               2.010
              12.559             295.737              25.401             291.941              80.343               1.743               3.553
              12.778             293.893              23.860             291.050              84.779               3.859               1.302
               0.000             294.135              23.414             289.750              77.554               4.649               0.396
               0.000             294.555              23.429             289.433              73.357               3.571              -1.711
               0.457             295.715              24.696             290.683              74.015               0.149               0.185
              22.591             297.944              28.073             294.400              81.891               0.584              -0.471
               0.000             291.378              20.309             286.248              73.318              -2.575              -2.222
               0.027             291.457              19.907             285.131              67.551              -2.777              -1.314
               1.240             291.425              19.990             285.393              68.918              -3.476              -0.987
               0.850             293.319              22.521             288.942              76.927              -2.840               1.084
               5.860             294.784              24.875             291.978              85.281               0.407               2.663
               2.546             295.619              25.727             292.645              84.593               0.652               2.077
               0.498             297.218              26.822             292.994              78.406               0.248               2.113
              10.584             296.660              27.196             294.199              87.146              -1.995               1.680
              16.944             293.885              24.696             292.670              93.555               0.684               1.247
               1.129             297.622              28.224             294.880              86.245               3.588               0.544
               0.604             299.596              30.017             295.875              81.667               2.479               0.868
               0.146             299.683              29.549             295.079              77.451               1.666              -2.285
               0.022             296.873              26.109             292.002              75.564               0.106              -2.839
               0.000             295.952              24.595             289.953              70.795              -1.871              -2.875
               0.009             293.517              21.710             286.790              66.171              -2.791              -1.617
               0.000             295.549              23.976             289.352              68.880              -2.090              -0.510
               0.004             297.582              27.057             293.035              76.944              -0.926               0.616
               0.173             298.109              28.143             294.399              80.893              -0.368               1.482
               8.445             298.955              28.901             294.774              79.062              -0.538               2.392
              15.335             298.021              28.349             294.747              83.388               0.001               3.532
              15.378             296.248              27.258             294.691              91.993               1.479               4.244
               5.737             296.210              27.049             294.366              90.522               2.999               2.577
              11.045             295.731              26.454             293.858              90.175               1.382               1.405
              11.759             297.622              28.292             295.054              86.811               1.072               2.834
               1.897             295.742              26.083             293.092              86.615               2.488              -0.701
               1.384             299.195              29.387             295.321              80.589               0.796               1.813
              13.761             300.260              31.353             297.288              85.342               2.081               2.822
              15.163             298.844              29.586             295.980              85.349               1.258               2.100
               0.108             297.150              27.218             293.670              82.418               3.295               1.297
               0.000             297.153              26.698             292.858              77.966               1.066               1.449
               0.000             299.031              28.271             293.723              73.582               1.556               1.106
               0.000             299.198              28.618             294.074              74.763               2.838               1.084
               0.146             299.599              29.800             295.648              80.036               2.605               0.566
               0.000             301.521              31.450             296.305              75.216               2.137               0.799
               0.000             300.869              31.054             296.370              77.946               3.644               1.208
               0.012             302.020              32.541             297.571              78.236               2.924               1.443
               3.817             299.508              30.100             296.093              83.075               4.071               2.740
              34.517             294.959              25.370             292.742              88.231              -0.187              -2.537
               0.079             290.815              20.590             287.614              83.523              -2.151              -3.597
               0.000             292.773              21.653             287.671              73.356               0.552               0.593
               0.048             292.338              21.717             288.451              78.914               4.102               1.327
               0.000             289.797              19.052             285.424              76.176              -0.437              -3.728
               0.014             288.906              18.128             284.181              74.689              -2.663              -1.665
               1.271             290.425              19.299             285.091              71.797              -2.147               1.527
               2.998             294.875              24.481             291.149              80.459               3.114               2.533
              21.983             298.967              29.289             295.358              81.917               2.673               1.121
              18.988             299.570              29.183             294.679              75.748               0.067               1.049
               2.422             299.253              28.940             294.606              76.704              -1.043               0.324
              13.734             297.133              27.416             294.078              84.278              -2.132               1.063
               4.152             297.552              27.716             294.178              82.710               0.169               2.757
               2.848             296.745              27.018             293.765              84.720               1.244               2.604
               0.535             295.746              25.292             291.778              79.237               0.396              -0.477
              15.391             293.336              23.779             291.549              90.268              -2.204              -1.169
               1.696             292.370              22.726             290.424              90.083               1.344               2.643
               1.522             296.986              27.039             293.534              82.504               0.872               3.092
               0.631             297.718              28.023             294.459              83.642               2.355               3.318
               0.061             299.142              29.032             294.721              78.383               2.017               0.827
               1.353             297.902              27.164             292.821              74.880              -2.227               0.700
               3.775             296.853              26.893             293.494              82.557              -1.830               2.183
               0.040             297.463              27.966             294.647              85.667               1.414               3.653
               0.674             298.503              28.682             294.766              81.496               1.079               1.228
               0.000             299.560              29.488             295.209              78.084              -1.595               0.451
               2.588             298.361              28.523             294.694              81.578              -2.891              -1.783
               0.122             298.735              28.513             294.316              78.063               2.924              -1.385
               0.000             296.300              25.269             290.953              73.597               2.137              -1.982
               0.000             290.361              19.612             286.095              76.614              -0.960              -3.314
               0.000             288.538              17.890             284.112              76.034              -2.291              -0.684
               0.118             290.170              19.090             284.925              72.114              -0.522               1.926
               0.000             294.677              23.423             289.204              72.072              -0.344               0.826
               6.931             295.680              25.037             291.333              77.522              -2.264               0.985
              35.955             293.834              24.193             291.783              88.907              -1.851               1.654
              59.162             293.097              23.347             290.839              88.385               0.862              -3.810
               0.089             287.855              17.456             283.933              78.743               0.895              -2.682
               0.125             289.571              18.410             283.920              70.286              -1.048              -0.724
               0.002             290.112              19.018             284.832              71.876              -1.356               0.476
               0.079             292.923              22.283             288.870              78.690               1.931               2.296
               0.000             291.378              20.616             287.046              77.051               0.124              -1.919
               0.000             289.149              18.090             283.650              71.067              -1.607               1.872
              26.138             290.563              21.101             289.335              93.221              -2.381              -1.468
              11.456             288.364              18.705             286.644              90.339              -2.393              -5.120
               0.062             285.266              15.116             281.241              77.535              -2.298              -3.152
               0.000             287.183              16.582             282.550              74.422              -2.282              -0.376
               0.000             291.377              20.416             286.507              74.637              -0.650               0.638
               0.000             292.148              20.930             286.781              72.000              -0.400               0.052
               3.639             290.286              19.794             286.622              79.901              -3.028               0.749
               8.902             292.462              22.895             290.696              90.889              -0.890               1.789
               0.139             293.128              22.723             289.521              81.224               1.457               1.232
               0.200             293.728              22.750             288.895              74.972              -0.278               0.313
               2.793             293.640              22.799             289.136              76.428               1.158               0.625
              10.894             291.211              20.812             287.760              81.435               1.945               1.789
               0.529             287.911              17.829             284.963              83.638               3.523               1.713
               6.673             288.450              18.197             285.083              81.689               2.910               0.207
               0.000             284.105              13.929             279.429              73.455               3.719               0.037
               0.220             283.147              13.393             279.214              78.442               3.039               3.585
               0.094             283.417              13.179             277.833              69.558               5.196              -0.096
               1.641             283.861              13.892             279.777              76.642               0.555               2.257
               1.821             287.504              17.724             285.431              87.811               1.422              -1.224
               1.493             281.481              12.116             277.930              80.063               3.620              -0.523
               0.091             280.502              11.450             277.652              82.842               0.394               3.480
               0.284             284.302              14.771             281.916              86.499               3.240               2.128
               0.426             280.003              10.542             274.768              69.678               4.910              -1.732
               0.105             279.918              10.287             273.580              64.744               2.658               0.269
               0.000             278.947               9.976             274.840              75.844               0.727               2.535
               5.570             284.612              14.983             282.168              85.417               0.104               2.479
               0.222             287.519              17.406             284.456              82.653              -2.057               1.218
               0.025             290.863              20.128             286.593              77.118              -1.668               1.443
               0.000             290.244              19.847             286.742              81.120              -0.569               4.209
               0.076             291.399              21.390             288.798              86.194               0.975               5.935
               0.000             292.658              22.723             290.063              86.615               1.868               5.798
               4.061             292.620              22.779             290.315              87.698              -0.542               5.914
               1.825             284.641              14.935             281.982              84.052               5.950               4.484
               0.000             279.631              10.544             275.780              77.100               4.827              -0.684
               0.000             279.995              10.615             275.186              71.729               3.246              -0.835
               0.007             278.306               9.395             273.656              73.035              -0.146              -2.146
               0.031             278.902               9.787             274.061              71.566              -2.559               2.953
               1.139             286.699              16.584             283.261              81.320               3.645               1.831
               0.000             284.289              13.892             278.826              69.831              -1.437              -0.249
               0.000             284.077              13.921             279.439              73.747              -4.399               0.146
               1.721             286.955              16.998             284.129              84.314              -3.477               4.217
              15.174             287.594              18.154             286.423              93.169              -1.325               5.261
               0.049             281.004              11.680             277.199              78.736               1.507              -0.205
               0.149             279.355               9.884             273.063              65.060               2.823              -0.039
               0.018             279.874              10.118             272.776              61.218               1.421               0.318
               0.029             279.819              10.308             273.981              67.210              -2.143               1.480
               0.673             279.674              10.814             276.978              83.288               1.742               3.277
               0.000             279.290              10.249             275.264              76.187               3.935              -1.401
               1.837             277.872               9.433             275.246              83.718               1.643               2.914
              25.967             280.937              12.311             280.141              95.187              -2.107               3.101
               4.033             281.853              12.686             279.532              86.195               4.443               0.007
               0.000             276.111               7.940             272.566              78.117               1.346              -2.722
               0.007             273.970               6.337             269.949              75.795              -3.027              -2.459
               0.133             275.047               7.110             271.066              76.048               0.614              -2.182
               0.000             276.272               7.894             271.667              72.674               2.527              -1.596
               0.000             277.154               8.527             272.502              72.444               3.774               3.662
