 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               1.382             277.890               9.864             277.267              96.109              -0.486              -0.453
               0.000             276.795               9.103             276.672              99.292              -0.647              -2.334
               0.005             276.568               8.795             275.801              95.071              -0.853              -1.465
               0.050             276.875               9.046             276.182              95.492              -0.716              -1.017
               2.158             278.376              10.259             277.786              96.331              -1.013               0.684
              23.165             277.543               9.488             276.374              93.016              -1.727               4.091
               3.666             279.197              10.720             277.562              90.894              -0.402               0.717
               0.000             279.469              10.741             277.085              85.639              -0.152              -0.579
               0.000             275.862               8.122             274.391              90.604               0.111               0.848
               0.037             274.724               7.478             274.449              98.287              -0.383              -2.536
               0.000             274.997               7.539             273.926              92.977               0.065              -2.471
               0.000             275.203               7.574             273.448              88.688              -0.061              -2.215
               0.000             276.048               8.279             274.695              91.158              -0.249              -2.095
               0.000             277.195               9.209             276.076              92.772              -0.760              -1.326
               0.271             278.479              10.326             277.831              95.895              -0.632              -0.849
               3.999             279.201              10.915             278.564              96.083               0.043               0.903
               0.033             275.514               8.112             275.408              99.437              -0.253              -2.622
               0.000             278.307              10.264             277.978              98.091              -0.513               0.166
               0.000             277.742               9.729             277.038              95.592               0.468               1.255
               0.000             275.360               7.555             272.765              83.875               1.634              -2.005
               0.095             278.436              10.094             276.777              90.249              -0.280               0.456
               0.127             283.217              13.382             279.057              77.010               0.570              -1.621
               0.000             283.149              13.559             279.590              81.853               0.306               0.332
               0.017             283.667              13.805             279.722              78.117               0.727               0.027
               0.000             285.994              15.301             280.402              69.987               0.542               1.737
               2.039             288.941              18.562             285.346              80.385               1.553               1.755
               2.848             280.389              11.350             277.281              82.569               1.109               2.554
               1.580             278.268               9.559             274.338              78.603               1.152               1.482
               0.085             280.887              11.126             274.914              67.586               0.942              -0.089
               0.000             283.615              12.917             276.109              61.140               0.835              -0.344
               0.000             285.944              14.675             278.177              59.945               0.989               0.421
               2.382             285.916              14.931             279.303              64.734               0.531               1.192
               5.965             285.319              14.599             279.278              67.450               1.000               1.815
               0.966             280.823              11.601             277.145              80.293              -0.391              -0.612
               0.180             279.583              10.904             277.438              87.571              -0.318              -2.060
               8.013             279.032              10.618             277.637              91.698              -1.574              -1.940
               1.261             283.584              13.691             279.461              77.202              -1.598              -1.511
               0.000             287.311              16.273             281.201              67.786               1.721              -0.279
               0.000             287.702              17.264             283.486              77.910               1.410               1.177
               0.000             286.665              16.568             283.236              81.554               1.189               2.420
               0.132             286.115              16.083             282.722              81.599               1.404               2.348
               0.000             288.862              18.050             283.911              74.139               2.146              -0.003
               0.000             288.749              18.319             284.787              79.458               1.372               2.237
               0.000             288.409              18.045             284.573              80.017               1.190               2.336
               0.909             287.044              16.950             283.724              82.248               0.158               2.636
               0.536             284.432              14.649             281.206              82.028               1.779               2.931
               1.605             285.476              15.509             282.076              81.318               1.109               4.661
               0.111             283.249              13.517             279.333              79.261               2.111               1.375
               0.000             285.441              14.785             279.348              68.980               2.278              -1.263
               0.000             288.807              17.198             281.234              62.661               1.159              -1.957
               0.000             291.641              19.275             282.651              57.977               1.009              -0.251
               0.116             294.415              21.891             285.499              59.310               0.878               0.062
               0.000             296.889              24.014             287.325              57.274               0.558              -0.388
               0.000             296.847              24.093             287.368              58.312               0.948               0.855
               0.004             293.033              21.319             285.838              66.897               1.529               2.453
               0.160             289.716              18.930             284.809              75.549               1.314               1.681
               0.025             292.490              21.061             286.247              69.771               1.572               0.818
               0.000             295.545              23.904             288.507              68.244               1.975               0.852
               0.000             294.868              23.365             288.180              69.597               1.892               1.553
               0.000             292.941              21.963             287.781              74.962               1.686               1.973
               0.000             292.001              21.082             287.034              75.415               1.698               1.179
               0.001             292.170              21.019             286.616              72.789               1.806               1.053
               0.000             293.604              21.935             286.678              67.674               1.791               1.232
               0.000             293.505              22.112             287.123              70.572               1.890               0.668
               0.156             296.243              23.829             287.500              61.177               1.754              -0.391
               0.000             295.869              23.711             287.469              63.445               1.647               1.636
               0.248             293.839              22.215             286.850              68.227               1.419               2.762
               0.000             292.076              20.380             284.742              66.398               1.863               1.022
               0.070             291.150              18.396             280.451              52.383               2.062              -2.964
               0.001             292.443              19.244             280.752              49.630               1.458              -1.859
               0.090             293.857              20.383             281.695              48.978               1.774              -2.501
               0.032             297.011              22.684             283.210              44.828               1.547              -1.066
               0.000             298.234              23.975             284.831              46.438               1.427              -0.572
               0.000             295.228              22.903             286.314              61.703               1.752               2.288
               0.086             295.040              22.920             286.801              63.618               1.411               2.093
               0.000             296.328              24.066             287.785              62.562               1.710               1.213
               0.029             298.280              25.583             288.180              58.908               2.439              -0.467
               0.000             294.412              20.594             281.095              46.288               1.885              -5.458
               0.038             292.855              19.674             280.446              50.536               0.269              -5.969
               0.133             297.085              22.310             282.003              41.059               0.025              -1.315
               0.154             299.131              23.623             282.230              37.509               1.019              -0.144
               0.000             299.240              24.012             282.873              39.726               1.350               0.365
               0.046             299.244              24.353             283.763              42.269               2.017               1.378
               0.002             294.592              21.272             282.537              51.505               2.188               3.050
               0.023             290.941              18.425             280.236              54.917               1.789               1.868
               0.019             291.375              18.983             281.300              57.238               1.728               2.020
               0.000             291.483              19.308             282.234              60.037               1.964               2.660
               0.000             290.226              18.573             282.174              64.695               2.774               2.324
               0.000             290.668              18.253             280.384              55.668               1.919               0.059
               0.000             293.109              19.731             280.595              48.801               1.490               0.465
               0.000             294.882              21.140             281.900              47.704               1.761               1.417
               0.000             292.769              20.022             281.965              55.239               1.912               2.242
               0.119             294.150              21.254             283.370              55.307               1.937               0.923
               0.223             295.728              22.494             284.246              53.431               1.676               1.734
               0.164             296.522              23.082             284.634              52.140               1.560               2.053
               0.000             294.971              22.307             284.912              58.306               1.552               2.299
               0.000             294.934              22.386             285.263              59.415               1.416               1.949
               0.015             295.776              22.571             284.467              53.732               1.512               1.369
               0.000             296.111              22.658             283.990              51.720               1.571               1.700
               0.031             295.549              22.149             283.603              51.726               1.808               2.534
               0.000             293.706              20.695             282.370              53.607               2.059               1.259
               0.000             294.385              21.146             282.599              52.077               1.667               1.653
               0.000             293.664              20.860             283.030              55.740               1.436               2.826
               0.025             292.621              20.214             282.984              58.843               1.583               2.990
               0.019             292.593              20.657             284.342              64.118               1.806               2.416
               0.000             293.058              20.809             284.061              61.068               1.826               2.007
               0.027             293.316              21.025             284.131              60.856               1.770               2.029
               0.052             293.628              20.894             283.266              56.441               1.824               1.715
               0.000             294.179              21.638             284.447              58.959               1.734               1.606
               0.000             295.292              22.076             283.890              53.234               1.840               2.591
               0.062             295.329              22.649             285.842              58.367               2.375               0.912
               0.174             294.859              22.045             284.574              56.765               2.069               0.961
               0.000             298.347              24.560             285.607              50.256               2.292              -1.185
               0.312             300.893              25.776             285.007              41.695               1.799              -2.856
               0.000             303.271              27.399             285.474              37.971               1.738              -0.229
               0.064             300.010              25.946             286.063              48.737               2.013               1.755
               0.000             300.425              25.821             285.414              45.029               1.909               1.834
               0.022             300.318              25.963             285.673              46.751               1.746               1.860
               0.000             300.561              25.304             283.685              40.537               1.696               1.417
               0.009             302.463              26.891             284.701              39.468               1.188               1.147
               0.599             302.549              26.642             284.259              37.427               1.977               2.520
               0.436             299.278              25.503             286.792              50.671               1.758               2.684
               0.065             301.203              27.493             289.196              51.284               0.981               0.261
               0.237             302.736              28.217             288.147              46.038               1.770               0.729
               0.000             303.467              27.667             285.778              38.474               1.829               1.456
               0.042             303.037              26.424             282.883              33.400               1.755               2.008
               0.000             300.843              25.063             282.364              37.132               1.985               2.925
               0.029             297.176              23.012             282.460              46.378               1.940               2.860
               0.000             296.927              22.700             281.834              45.607               1.582               2.086
               0.061             300.031              24.613             282.394              39.013               1.653               1.666
               0.000             302.039              25.582             281.710              33.620               1.646               1.345
               0.153             303.174              26.284             281.784              31.842               1.795               1.937
               0.000             303.219              25.770             280.385              28.536               1.515               1.491
               0.000             302.463              25.477             280.730              30.653               1.965               2.178
               0.000             300.302              24.761             282.139              38.356               1.731               2.385
               0.000             298.585              23.789             282.295              42.457               1.824               2.924
               0.000             296.682              21.866             279.737              40.185               1.602               2.125
               0.146             298.115              21.893             276.908              30.552               1.675               2.129
               0.000             298.810              22.612             277.996              31.833               1.701               2.334
               0.000             299.213              23.436             279.953              35.571               1.746               2.294
               0.012             299.348              23.820             280.969              37.580               1.716               1.946
               0.145             301.149              24.754             281.246              33.232               1.821               1.777
               0.173             300.803              24.794             281.791              35.527               1.678               2.023
               0.079             299.081              23.842             282.084              39.499               1.907               3.169
               0.000             295.351              22.493             284.420              56.692               1.944               4.406
               0.048             294.690              21.787             283.612              55.750               1.726               2.402
               0.000             296.281              22.336             282.618              47.426               1.688               2.120
               0.014             295.687              22.059             282.380              49.728               1.922               2.383
               0.083             296.464              22.250             281.518              45.227               1.690               1.791
               0.000             296.969              22.082             280.087              39.959               1.798               2.161
               0.000             295.960              21.880             281.181              45.854               1.845               3.177
               0.000             294.968              21.468             283.132              50.170               2.276               2.122
               0.000             293.948              20.882             283.175              53.329               1.691               0.438
               0.018             294.180              21.210             282.954              54.583               1.989               1.556
               0.372             295.114              21.476             282.018              49.007               2.083               1.879
               0.000             295.143              21.581             282.055              49.767               1.729               1.272
               0.000             296.597              22.053             281.073              42.464               1.942               1.691
               0.000             296.195              22.268             282.006              47.503               1.773               1.803
               0.000             298.213              23.358             281.918              41.645               2.243               1.603
               0.000             298.322              23.562             282.520              42.512               2.579               2.474
               0.091             295.663              22.874             285.181              57.524               2.834               3.561
               0.061             294.454              22.122             285.175              61.266               1.937               2.590
               0.000             294.863              22.032             284.148              56.606               1.799               1.243
               0.000             295.900              22.161             282.488              48.924               2.013               2.528
               0.000             296.736              23.771             285.938              56.432               2.341               1.595
               0.134             296.175              22.970             284.820              54.012               2.090               1.684
               0.000             296.076              22.936             284.442              54.537               1.845               2.019
               0.000             296.282              22.086             281.610              45.180               1.722               1.596
               0.122             298.367              23.885             283.374              44.751               1.634               1.353
               0.000             300.628              25.072             283.157              38.503               1.985               2.161
               0.000             298.290              24.462             284.754              49.904               2.248               2.619
               0.000             296.725              22.195             281.050              42.745               1.977               0.513
               0.118             299.459              22.907             277.809              30.083               1.664              -1.405
               0.000             302.474              24.371             277.230              23.705               1.055              -1.659
               0.019             304.509              25.448             276.948              20.670               1.375              -0.960
               0.000             304.538              25.849             278.460              22.767               1.815              -0.025
               0.000             302.300              24.733             278.688              26.838               2.174               0.680
               0.089             303.448              25.254             278.622              24.360               1.856               0.185
               0.125             303.360              25.766             280.392              27.810               1.825               0.847
               0.002             300.409              23.395             277.716              28.095               1.627               1.398
               0.079             297.173              21.406             277.312              32.729               1.637               1.793
               0.000             294.542              20.833             280.374              47.574               1.733               1.573
               0.000             295.532              21.286             280.067              43.762               1.602               0.987
               0.218             295.906              21.403             279.780              41.900               1.280               1.669
               0.224             295.630              21.153             279.329              41.737               1.426               1.662
               0.062             294.516              20.060             277.850              40.058               1.333               1.528
               0.000             296.972              21.761             279.616              37.172               1.798               1.471
               0.481             294.634              21.665             283.772              55.035               2.050               1.718
               0.000             294.390              21.531             284.167              55.914               1.656              -0.107
               0.000             294.481              20.963             281.720              49.393               1.341               1.418
               0.000             294.712              20.737             280.262              45.170               1.655               1.231
               0.139             296.917              21.597             279.084              36.145               1.305               0.771
               0.200             297.588              22.343             279.841              37.753               1.982               0.355
               0.000             297.695              22.607             280.661              39.186               1.619               1.788
               0.094             297.414              22.803             282.186              42.833               1.712               1.944
               0.000             295.786              22.526             283.803              53.232               1.382               1.588
               0.000             299.052              24.226             283.456              42.611               1.497               0.939
               0.000             295.589              21.775             281.586              47.885               1.665               1.484
               0.220             294.475              21.428             282.873              54.114               1.471               1.971
               0.051             294.011              21.111             282.998              55.121               1.447               2.830
               0.021             290.893              19.359             283.256              67.135               1.368               1.803
               0.000             292.816              20.786             284.345              63.257               0.945               0.852
               0.000             294.926              21.682             283.372              52.617               1.056               0.372
               0.000             293.643              20.829             282.815              55.615               1.611               1.899
               0.176             291.880              19.537             281.856              58.600               0.784               2.309
               0.000             295.605              21.939             283.783              49.296               0.473               1.212
               0.969             295.028              22.852             286.860              63.080               1.691               1.677
               0.000             295.971              23.215             286.831              57.992               1.546               0.572
               0.000             294.495              22.229             285.706              61.948               1.841               0.256
               0.006             294.074              21.391             283.962              57.411               1.739               1.095
               0.241             292.363              19.313             280.437              51.173               2.089               2.094
               5.133             288.572              17.688             282.693              72.651              -0.415               4.736
               2.776             287.953              17.439             283.383              77.147               1.598               4.786
               0.228             285.385              14.691             279.037              68.123               1.335               0.070
               0.000             288.518              16.605             279.569              57.573              -0.549               0.040
               0.205             290.501              18.426             281.992              59.693               0.167              -1.751
               0.864             290.302              19.008             284.327              69.475              -0.515              -2.155
              29.226             290.198              19.773             286.468              80.721               0.103               2.158
               0.007             289.001              17.968             283.346              71.206               1.744              -0.363
               0.021             288.339              17.118             281.520              67.292               1.359               0.531
               0.167             288.746              17.482             281.688              67.476               2.025              -0.012
               0.000             285.922              14.360             276.014              54.815               1.805              -4.851
               0.000             283.647              12.751             274.791              57.309               0.983              -1.539
               0.000             286.174              15.201             279.285              65.752               0.840              -0.278
               0.032             286.242              15.235             279.275              65.380               1.382               0.032
               3.181             288.731              17.081             280.921              61.900              -0.221              -0.769
              19.589             286.730              16.581             283.186              80.810              -0.287               0.239
               0.968             286.929              16.713             283.173              80.101               0.404               2.514
               0.029             288.296              17.290             282.560              70.390               0.823               1.280
               0.000             288.104              16.967             281.884              68.054              -0.411               0.263
               0.000             289.212              17.441             281.370              61.242              -0.697              -0.016
               0.000             289.193              17.539             281.622              62.836               0.425              -0.256
               0.000             287.437              16.421             281.177              68.437               1.148               0.208
               0.037             286.017              15.417             280.520              71.664               1.155              -0.011
               0.000             286.182              15.439             280.278              69.687               0.326              -0.278
               0.007             286.486              15.653             280.406              69.006              -0.064              -0.769
               0.133             287.648              16.510             280.998              67.025              -0.167              -1.515
               0.000             286.967              15.578             279.020              61.260               0.102              -1.301
               0.000             287.810              16.302             279.998              61.764               0.202              -0.204
