 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             308.624              28.477             280.814              19.482               0.280               2.322
               1.197             307.525              28.418             282.483              23.343              -0.374               3.771
              64.967             304.604              28.557             286.955              37.411              -0.612               6.424
               1.948             301.661              28.265             290.771              53.288              -0.351               5.057
               0.000             302.773              26.803             285.804              37.151               1.129               3.519
               0.237             304.541              25.715             279.874              22.007               1.479               0.941
               0.000             306.982              27.219             280.283              19.763               1.104              -1.032
               0.042             307.850              27.801             280.514              19.243               0.392               2.813
               0.000             306.874              27.444             281.032              21.272               0.422               5.270
               0.029             306.590              27.119             280.377              20.800               0.610               4.894
               0.000             306.778              26.704             278.621              18.037               1.031               4.945
               0.061             306.016              27.519             282.583              25.177               0.204               6.454
               0.000             305.164              27.825             285.151              30.636               0.215               6.052
               0.153             305.830              28.882             286.773              32.998               0.522               4.952
               0.000             307.219              28.760             284.330              26.200               0.796               4.185
               0.000             307.619              27.604             280.104              19.184               0.626               4.459
               0.000             307.231              26.768             277.949              16.669               0.018               5.019
               0.000             306.288              27.091             280.949              21.872               0.082               5.543
               0.140             306.377              27.683             282.471              24.466               0.101               6.256
               0.146             305.146              29.213             288.331              38.138               0.180               5.831
               0.000             305.966              28.939             286.992              32.646              -0.382               4.548
               0.000             305.634              28.279             285.729              30.806              -0.101               5.376
               0.012             306.090              27.644             283.156              25.494               0.473               3.939
               0.145             306.914              27.065             279.767              19.278               0.663               3.415
               0.497             306.779              27.743             282.281              23.106               0.284               4.696
              16.603             304.377              28.484             287.787              38.202               0.245               6.525
               0.227             300.234              25.812             287.475              46.246              -0.073               7.078
               0.048             300.854              25.783             286.419              41.992              -1.064               4.558
               0.724             301.344              24.885             283.138              32.988              -0.727               3.889
               0.662             301.249              24.543             282.090              31.244              -0.772               4.548
               2.999             300.808              24.817             283.647              35.657              -0.384               2.901
              12.070             300.570              24.233             282.330              33.030              -0.442               4.151
               0.275             299.733              23.568             281.710              33.300              -0.129               3.144
               0.000             299.789              23.632             281.907              33.428              -0.175               3.723
               0.000             301.003              23.906             280.362              28.322               0.009               4.209
               0.018             302.188              23.243             274.951              17.981               0.414               2.193
               0.372             303.474              23.625             273.181              14.655               0.629               2.189
               0.000             304.487              24.300             273.636              14.392               1.173               2.509
               0.000             305.457              24.933             273.982              14.058               1.444               1.694
               0.000             304.930              24.364             272.652              13.018               1.105               2.908
               0.000             304.885              24.515             273.632              14.013               0.095               3.158
               0.000             303.955              24.790             277.187              19.363              -0.305               5.307
               0.091             301.906              24.519             280.888              27.524               0.013               6.863
               0.061             301.087              24.159             280.744              29.570               0.216               6.464
               0.000             301.183              22.270             272.759              16.348               0.351               4.750
               0.000             302.118              22.541             270.990              13.839               0.452               4.990
               0.000             302.783              22.776             270.273              12.448               0.874               4.503
               0.134             303.535              23.316             271.012              12.590               1.567               2.944
               0.000             303.607              23.204             269.971              11.646               1.149               3.752
               0.000             304.361              23.429             268.561              10.024               0.466               3.415
               0.122             305.250              24.512             272.443              12.610               0.239               3.287
               0.000             306.558              26.677             278.792              18.745               0.563               2.302
               0.000             307.431              27.805             281.056              20.833               0.446               4.336
               0.000             307.577              28.034             281.713              21.347              -0.643               4.711
               0.118             306.709              26.326             277.312              16.450              -0.800               3.484
               0.000             307.302              26.608             276.964              15.658               0.404               2.079
               0.019             306.298              26.431             278.481              18.529               0.380               2.781
               0.531             306.850              26.950             279.304              18.962               0.574               0.701
               0.000             305.159              28.140             284.655              32.338               0.679               2.575
               0.089             302.940              22.911             270.984              12.618              -2.093              -5.089
               0.125             300.180              22.233             275.445              21.122              -1.722              -0.058
               0.002             300.401              23.407             279.737              28.228               0.381               2.762
               0.079             301.571              24.090             279.714              26.487               0.579               3.120
               0.000             302.682              24.687             279.700              24.637               0.512               3.081
               0.000             302.790              24.605             279.050              23.613               0.965               2.700
               0.218             303.336              24.247             276.638              18.924               0.532               1.032
               0.224             302.903              23.997             276.644              19.370               0.606               2.473
               0.062             302.649              23.996             276.975              20.543               0.586               3.016
               0.000             303.354              24.375             277.067              19.602               0.198               3.893
               0.000             303.752              25.457             280.192              24.121               1.220               4.549
               0.000             303.312              24.606             277.941              21.164               2.327               3.237
               0.000             302.137              23.165             274.757              17.721               2.140               2.530
               0.000             302.040              22.952             273.743              16.811               1.187               2.024
               0.139             302.300              23.308             275.040              17.872              -0.342               2.527
               0.200             301.681              23.643             277.831              22.996              -0.093               2.394
               0.000             301.226              22.993             276.185              20.990              -0.616               2.864
               0.094             301.797              23.439             276.613              21.099               0.075               2.947
               0.000             301.536              22.741             274.131              17.802               1.425              -0.173
               0.000             302.982              23.221             272.519              14.322               1.052               0.552
               0.000             302.605              23.177             273.356              15.682               1.091               0.429
               0.220             302.866              23.223             272.752              14.825               0.471               0.630
               0.051             301.136              21.818             270.005              13.535               0.390               3.909
               0.000             298.814              20.573             270.440              16.064               0.445               4.235
               0.000             298.145              20.128             270.332              16.194              -0.433               2.264
               0.000             299.481              21.929             275.773              22.695              -0.550               1.299
               0.000             300.783              22.485             275.079              19.771               0.349               1.855
               0.176             298.763              20.636             270.971              16.827               0.569               2.459
               0.000             297.441              19.131             265.603              11.882              -0.404               4.209
               0.105             295.488              18.630             270.193              19.080               0.752               3.968
               0.000             294.752              19.098             275.054              28.680               0.100               2.668
               0.000             295.597              19.425             274.321              25.823              -0.076               0.672
               0.006             295.926              19.403             273.134              23.395               0.373               1.588
               0.025             295.395              18.838             271.765              21.665               0.394               4.021
               0.000             295.400              19.122             273.687              24.315               1.394               7.628
               4.720             292.859              19.554             281.210              49.171               2.165               8.475
               0.336             289.307              16.264             275.948              43.818               1.923               3.239
               0.000             289.705              15.466             270.873              28.893              -0.477              -0.460
               0.000             293.008              17.148             269.755              21.388              -0.946              -0.335
               0.000             295.990              18.865             270.081              18.053              -0.825               0.685
               0.000             295.143              18.331             269.324              18.486              -0.410               4.350
               0.007             295.189              17.861             266.008              13.683               0.320               2.154
               0.021             294.199              18.095             271.429              22.644               0.365              -3.158
               0.167             293.223              16.974             267.676              17.898               0.780              -0.185
               0.000             289.578              14.693             265.929              19.589               3.301              -4.702
               0.000             285.155              11.832             262.470              19.684               0.416              -8.771
               0.000             286.361              12.507             262.046              18.041               0.279              -1.336
               0.000             286.734              12.787             262.827              18.724              -0.628              -2.393
               0.049             287.239              13.258             264.736              21.040              -0.923              -3.151
               0.149             288.621              13.830             262.439              16.185              -0.880               2.775
               0.018             287.804              13.507             263.307              19.195               1.111               4.757
               0.029             286.843              13.520             268.707              29.491              -0.339              -0.643
               0.000             288.487              14.207             266.754              22.937              -1.465              -0.393
               0.027             289.626              16.472             275.733              43.304              -0.954               5.564
               0.000             288.528              16.192             278.151              51.437               1.530               5.614
               0.000             286.187              13.610             271.978              38.609               0.823               2.214
               0.037             286.220              13.472             270.489              35.883               0.902              -0.788
               0.000             286.807              13.100             265.494              23.054               0.479              -1.651
               0.007             286.868              12.869             262.792              18.646              -0.713              -4.348
               0.133             286.867              12.719             261.156              16.236              -0.728              -3.632
               0.000             287.881              13.367             262.058              16.307              -0.802              -3.290
               0.000             289.537              14.382             263.024              15.710              -1.085              -2.855
