 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             291.912              17.444             275.167              33.671               1.347              -0.995
               0.114             292.940              18.118             275.449              32.601               2.915              -2.619
               0.025             290.046              16.841             276.947              43.895               3.023              -1.793
               0.000             288.698              15.686             275.301              42.215               3.430              -2.551
               0.000             290.840              17.076             276.403              39.039               2.226              -1.890
               0.000             293.134              19.118             279.255              41.901               2.362              -2.053
               0.000             293.013              20.084             282.238              53.561               3.701              -3.067
               0.000             291.358              18.124             279.182              46.958               4.795              -4.078
               0.000             292.046              18.719             279.883              47.371               3.814              -3.239
               0.000             292.767              19.040             279.545              44.312               3.579              -3.016
               0.013             291.349              17.572             276.849              40.333               5.517              -3.994
               0.634             291.549              18.636             280.535              51.248               6.101              -4.484
               0.000             294.186              20.079             280.547              42.981               3.776              -2.580
               0.000             296.041              21.486             281.607              41.619               2.214              -1.826
               0.000             295.841              21.082             280.348              39.451               3.515              -2.850
               0.000             292.440              18.785             279.298              44.434               7.467              -5.996
               0.633             289.062              16.197             276.775              45.521               6.386              -4.618
               1.083             288.164              15.521             276.282              45.745               7.811              -5.629
               0.000             287.503              14.595             273.212              39.144               5.840              -5.408
               0.000             291.158              16.722             273.275              31.685               2.787              -2.476
               0.000             295.172              18.745             271.942              22.273               1.535              -0.977
               0.116             299.220              21.583             274.727              21.560               0.656              -0.791
               0.000             301.756              23.032             274.601              18.656               0.034              -0.950
               0.000             303.307              23.898             274.418              16.976               0.424               0.229
               0.004             301.635              22.566             272.494              16.187               1.191               0.383
               0.160             297.864              20.512             273.113              20.900               2.365              -1.674
               0.025             298.826              21.673             276.447              24.490               2.503              -1.918
               0.000             301.271              23.837             279.398              26.400               1.882              -1.987
               0.000             301.009              24.241             281.173              30.558               1.560              -1.160
               0.000             299.691              23.180             280.247              30.712               3.366              -2.163
               0.000             298.383              23.103             282.319              38.447               3.262              -2.360
               0.001             299.615              24.383             284.125              40.024               3.200              -2.803
               0.000             300.643              24.147             281.557              32.002               3.316              -2.996
               0.000             299.294              21.995             276.289              24.244               3.178              -2.845
               0.156             301.275              23.137             276.668              21.708               2.248              -2.573
               0.000             303.674              24.577             276.930              19.367               3.193              -2.879
               0.248             302.925              23.649             274.675              17.157               3.981              -2.702
               0.000             298.310              21.333             275.848              24.867               2.919              -1.951
               0.070             297.455              21.674             279.322              33.086               3.582              -2.784
               0.001             298.372              21.027             274.092              22.076               3.730              -3.436
               0.090             300.763              22.303             273.694              18.626               2.531              -2.674
               0.032             302.495              23.573             275.098              18.633               1.622              -2.120
               0.000             302.867              22.999             271.171              13.462               2.110              -2.076
               0.000             302.971              24.096             276.604              19.664               2.193              -2.444
               0.086             303.962              24.124             274.005              15.524               3.378              -3.014
               0.000             303.718              24.669             277.050              19.703               4.312              -3.357
               0.029             304.484              26.153             281.000              24.697               4.847              -4.240
               0.000             302.419              24.323             278.745              23.670               5.354              -4.294
               0.038             301.074              22.140             271.625              15.997               1.526              -2.196
               0.133             303.015              22.627             268.043              10.590              -2.638               1.263
               0.154             304.795              24.155             271.406              12.399              -0.082              -0.875
               0.000             307.904              26.383             273.835              12.547              -0.360               0.163
               0.046             308.408              26.358             272.311              10.816               0.902               0.861
               0.002             307.537              26.126             273.906              12.575               3.069              -1.544
               0.023             302.738              22.946             271.368              13.683               3.250              -2.069
               0.019             299.875              21.490             271.968              17.379               3.788              -3.345
               0.000             298.928              21.163             273.226              19.982               4.380              -3.414
               0.000             295.679              19.619             274.241              27.062               7.007              -4.977
               0.000             294.222              18.486             273.379              26.457               4.998              -3.864
               0.000             298.031              20.707             273.509              21.505               2.563              -2.244
               0.000             301.077              21.921             270.596              14.501               2.312              -1.084
               0.000             301.245              22.093             271.139              14.871               3.467              -2.589
               0.119             300.470              21.885             272.510              17.182               4.378              -3.825
               0.223             302.447              23.571             275.473              18.845               3.401              -2.991
               0.164             304.686              24.488             273.799              14.640               2.622              -2.010
               0.000             304.088              24.826             276.742              18.994               3.556              -2.830
               0.000             303.559              24.612             277.380              20.079               3.605              -3.342
               0.015             303.534              24.488             276.859              19.466               3.399              -3.193
               0.000             303.775              24.611             276.841              19.119               3.481              -3.346
               0.031             303.799              24.274             275.278              17.070               3.983              -4.045
               0.000             302.104              23.458             276.005              19.740               3.924              -4.034
               0.000             301.791              22.828             273.594              17.163               3.712              -3.280
               0.000             299.344              21.033             271.455              16.763               1.910              -1.416
               0.025             297.230              21.046             276.976              29.288               1.937              -1.054
               0.019             298.569              22.506             279.984              32.524               4.081              -3.573
               0.000             299.581              22.627             278.410              27.295               3.621              -3.205
               0.027             299.847              22.601             277.554              25.582               3.548              -2.985
               0.052             300.487              22.682             276.488              22.668               3.568              -3.156
               0.000             302.093              23.129             274.440              17.693               3.334              -3.024
               0.000             303.847              23.860             272.940              14.484               3.651              -3.284
               0.062             302.228              23.703             276.350              20.703               4.954              -4.347
               0.174             301.281              24.024             280.064              27.601               5.014              -4.158
               0.000             302.089              24.458             279.981              26.177               5.114              -4.472
               0.312             307.088              28.158             282.501              23.859               3.262              -2.781
               0.000             308.185              27.283             277.452              15.698               2.229              -1.573
               0.064             307.494              28.274             282.086              22.792               2.589              -1.630
               0.000             308.550              27.601             277.908              15.873               1.785              -1.007
               0.022             309.224              28.015             278.017              15.431               2.909              -1.957
               0.000             309.178              27.981             277.968              15.435               4.649              -4.042
               0.009             309.736              27.927             276.664              13.436               2.072              -1.892
               0.000             308.400              27.651             278.756              16.607               1.051              -0.634
               0.000             304.637              27.751             285.439              32.796               2.981              -2.236
               0.000             305.227              28.261             285.883              32.659               3.064              -2.763
               0.237             306.369              28.000             283.495              26.085               3.268              -2.800
               0.000             308.193              28.314             281.372              20.317               3.477              -2.836
               0.042             308.920              28.192             279.538              17.204               3.495              -2.775
               0.000             307.476              26.353             274.983              13.850               2.565              -1.480
               0.029             305.153              25.178             275.378              16.534               3.126              -2.179
               0.000             304.419              24.643             274.990              16.576               3.722              -3.053
               0.061             306.031              25.565             275.173              15.169               3.265              -2.532
               0.000             307.898              26.623             275.233              13.667               2.146              -1.669
               0.153             308.182              26.697             274.805              13.060               2.402              -1.612
               0.000             308.524              26.908             274.762              12.895               3.001              -1.734
               0.000             308.236              26.792             274.947              13.309               3.438              -2.120
               0.000             307.036              25.895             274.035              13.185               2.864              -2.008
               0.000             305.499              25.436             276.139              16.536               2.751              -1.959
               0.000             306.291              26.615             278.872              19.474               3.120              -2.378
               0.146             306.467              25.777             274.881              14.630               3.400              -2.436
               0.000             307.755              26.044             272.975              11.474               1.890              -0.872
               0.000             306.174              25.994             277.290              16.806               2.465              -1.495
               0.012             305.614              25.365             275.680              15.720               2.780              -2.350
               0.145             306.836              26.064             275.618              14.708               1.414              -0.458
               0.173             306.701              26.341             276.959              16.551               0.617               0.387
               0.079             304.213              25.052             277.709              19.734               0.665              -0.144
               0.000             299.726              22.744             278.438              27.317               3.507              -1.845
               0.048             298.338              22.313             279.750              32.485               3.630              -2.733
               0.000             300.117              23.242             279.718              28.668               2.793              -2.484
               0.014             301.023              23.349             278.096              24.431               1.952              -1.251
               0.083             302.222              23.863             277.315              21.743               1.697              -1.064
               0.000             302.883              24.805             279.285              24.381               2.412              -1.501
               0.000             301.913              23.456             276.153              20.643               2.589              -1.608
               0.000             299.875              22.474             276.912              24.514               2.681              -1.886
               0.000             299.401              23.331             280.963              33.595               2.545              -1.701
               0.018             299.993              23.176             279.598              28.911               2.717              -2.140
               0.372             301.997              24.707             281.134              28.249               3.120              -2.605
               0.000             301.651              24.194             279.960              26.752               3.429              -3.133
               0.000             302.886              24.892             280.110              24.894               3.885              -3.593
               0.000             301.367              23.269             276.932              22.120               4.770              -4.262
               0.000             301.682              23.550             277.290              22.388               4.234              -3.768
               0.000             302.588              24.426             278.945              23.488               4.031              -3.622
               0.091             300.507              24.299             282.166              33.860               4.421              -2.953
               0.061             298.259              22.696             281.286              36.055               3.646              -2.957
               0.000             299.293              23.664             282.565              36.770               2.863              -2.368
               0.000             301.126              23.923             280.028              27.760               3.438              -2.831
               0.000             300.853              23.779             280.046              28.276               3.637              -3.036
               0.134             301.683              24.504             280.870              28.606               3.312              -2.836
               0.000             301.592              25.112             282.640              33.084               3.915              -3.491
               0.000             301.923              25.452             283.185              33.430               3.030              -2.587
               0.122             304.016              25.837             280.772              25.071               2.755              -2.382
               0.000             307.113              28.191             282.041              23.917               1.265              -0.871
               0.000             305.400              25.648             276.501              18.044               2.488              -1.758
               0.000             303.889              25.892             281.201              25.980               2.768              -2.721
               0.118             305.780              26.778             280.653              22.380               2.251              -1.957
               0.000             308.216              27.225             277.074              15.330               2.347              -1.382
               0.019             308.587              27.071             275.578              13.412               2.494              -1.063
               0.000             308.459              27.473             277.783              15.610               2.958              -2.594
               0.000             307.448              27.242             278.872              18.120               3.401              -3.557
               0.089             307.519              26.522             275.606              14.493              -0.272              -0.972
               0.125             307.508              26.369             274.826              13.810              -0.645              -1.110
               0.002             305.831              25.699             276.255              16.618               1.976              -2.469
               0.079             303.931              23.593             271.336              12.612               3.197              -3.218
               0.000             301.776              23.037             274.581              18.590               3.414              -3.440
               0.000             301.220              23.319             277.397              23.207               2.056              -1.969
               0.218             303.242              24.013             275.731              17.947               0.857              -0.652
               0.224             303.606              23.867             273.997              15.519               0.741               0.191
               0.062             302.938              23.948             275.974              18.918              -0.719               1.858
               0.000             302.948              24.866             279.861              24.438              -1.489               1.944
               1.669             299.455              24.007             282.959              38.285               0.909              -0.635
               0.000             297.367              21.876             280.066              35.382               2.505              -2.371
               0.000             299.512              22.370             277.451              25.791               0.859              -1.201
               0.000             299.564              21.802             275.249              21.303               1.831              -2.116
               1.543             300.237              23.808             281.792              32.005               1.953              -2.009
               0.740             300.861              24.745             283.438              34.847               1.890              -1.368
               0.000             299.890              24.637             284.299              40.092               1.277              -1.446
               0.094             300.765              23.823             280.307              29.068              -1.781               0.991
               0.000             302.012              24.486             280.254              26.755               0.519              -0.539
               0.000             303.099              24.982             279.890              24.407               1.407              -1.439
               0.000             301.636              23.580             277.775              22.814               2.182              -1.836
               0.220             300.053              23.671             281.164              32.114               2.558              -2.297
               0.051             298.691              22.412             279.615              31.027               3.292              -2.996
               0.000             295.025              20.175             278.914              37.142               3.570              -3.169
               0.000             294.895              20.306             279.811              39.444               0.540              -1.056
               0.000             297.481              22.049             280.844              36.047               1.550              -1.727
               0.000             298.158              22.187             279.850              32.638               2.677              -2.533
               0.176             297.114              21.222             278.520              31.553               3.625              -3.270
               0.000             296.800              21.545             280.475              36.522               2.717              -2.118
               0.105             295.762              21.979             283.678              48.369               2.924              -2.048
               0.000             296.119              22.391             284.411              49.235               3.426              -2.557
               0.000             296.066              22.433             284.622              50.050               2.801              -2.537
               0.006             296.340              22.493             284.243              48.372               3.235              -2.867
               0.025             296.449              21.554             281.184              39.150               3.314              -2.398
               1.785             293.853              19.238             277.938              37.081               4.144              -2.899
               5.476             291.352              20.157             285.480              71.765               3.662              -3.162
               0.000             288.268              15.712             276.509              47.389               4.843              -3.609
               0.000             289.862              16.811             277.347              45.401               0.153              -0.623
               0.000             294.063              19.029             276.717              33.224               1.793              -1.736
               0.000             296.068              19.566             273.612              23.944               1.613              -1.703
               0.000             295.377              18.886             272.159              22.236               2.528              -2.267
               0.320             295.650              22.192             284.366              51.285               4.348              -3.773
               0.021             291.816              18.976             281.102              52.636               2.746              -2.471
               0.167             291.012              17.849             278.925              47.023               3.791              -3.078
               0.000             288.312              16.194             278.089              53.987               5.522              -5.390
               0.000             288.248              14.609             270.887              31.263               0.315               0.365
               0.000             288.408              15.078             272.972              36.486               3.252              -2.433
               0.000             288.539              16.104             277.583              50.036               1.165              -0.309
               0.049             292.020              17.906             276.495              38.134               0.566              -0.534
               0.581             291.707              17.166             274.075              32.185               2.628              -1.974
               0.018             289.257              16.946             279.405              53.835               4.044              -2.133
               0.029             289.194              16.575             278.166              49.366               2.096              -1.607
               0.025             289.659              16.727             277.696              46.413              -0.889              -0.030
               0.000             290.150              16.320             274.460              35.992              -0.742               1.023
               0.001             289.044              16.110             276.525              44.484              -1.097               1.217
               0.000             288.351              16.097             278.171              52.109               3.804              -3.105
               0.037             288.134              16.166             278.900              55.711               0.965              -0.063
               0.000             288.877              16.571             278.775              52.890               0.768              -0.481
               0.007             289.533              16.786             277.999              48.576              -2.190               2.239
               0.133             290.969              17.346             276.824              41.173              -2.421               2.446
               0.000             292.326              17.374             273.356              29.331              -2.936               2.974
               0.000             292.638              17.533             273.047              28.561              -2.254               2.032
