 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.542             289.177              19.599             287.753              91.795               4.177              -2.898
               0.686             288.707              19.066             287.123              90.771               2.229              -3.430
               0.673             288.304              18.687             286.757              90.926               0.676              -4.079
               0.262             288.928              19.373             287.547              92.064               2.601              -3.134
               0.000             290.373              20.792             288.913              91.734               1.764              -3.134
               0.046             289.720              20.231             288.488              93.050               2.503              -3.965
               0.110             289.116              19.642             287.943              93.255               2.750              -4.016
               0.023             288.965              19.400             287.582              91.949               3.848              -6.140
               0.019             289.711              19.764             287.425              86.871               5.050              -7.864
               0.046             288.459              18.814             286.851              90.591               6.364              -7.521
               0.000             288.585              18.785             286.604              88.398               5.806              -7.981
               0.000             289.511              19.234             286.397              82.278               5.776              -5.579
               0.000             289.672              19.653             287.218              85.880               5.051              -4.708
               0.862             288.913              19.211             287.188              89.970               5.439              -4.529
               0.829             288.753              19.070             287.065              90.176               4.497              -4.201
               0.767             289.220              19.600             287.695              91.221               4.974              -6.911
               0.990             289.165              19.576             287.728              91.642               5.242              -6.321
               1.028             289.085              19.468             287.564              91.241               4.827              -5.674
               1.030             288.963              19.364             287.490              91.447               3.433              -5.863
               0.592             289.130              19.524             287.648              91.399               3.908              -6.925
               0.339             289.448              19.917             288.133              92.474               4.929              -6.903
               0.312             289.252              19.716             287.944              92.400               4.047              -6.671
               0.031             290.557              20.787             288.680              89.281               4.261              -7.078
               0.000             290.604              20.834             288.714              89.279               4.647              -7.276
               0.110             289.377              19.810             287.999              91.983               5.857              -6.774
               0.227             289.422              19.700             287.663              89.849               4.190              -4.890
               0.025             289.379              19.489             287.224              87.530               3.711              -3.934
               0.019             289.389              19.487             287.195              87.352               3.418              -5.514
               0.744             289.237              19.589             287.642              90.834               3.241              -5.921
               0.675             289.089              19.560             287.780              92.457               3.133              -6.838
               0.592             289.183              19.640             287.852              92.301               4.235              -6.141
               0.526             289.429              19.947             288.237              93.162               4.423              -6.078
               0.072             289.511              20.062             288.390              93.609               5.630              -6.096
               0.062             290.275              20.812             289.100              93.304               4.747              -5.820
               0.174             290.335              20.892             289.184              93.531               4.637              -7.420
               0.000             290.308              20.813             289.054              92.865               6.807              -6.431
               0.312             290.987              21.407             289.514              91.578               4.805              -4.488
               0.000             290.833              21.311             289.481              92.362              -1.374              -0.677
               0.172             291.049              21.536             289.700              92.386              -1.400               0.423
               0.038             291.043              21.506             289.647              92.092              -0.929              -0.818
               0.238             290.615              21.021             289.133              91.525              -0.030              -2.596
               0.000             290.350              20.844             289.070              92.709               3.854              -4.276
               0.009             290.752              21.223             289.393              92.304               5.735              -3.952
               0.167             290.846              21.329             289.496              92.419               2.712               0.624
               0.112             290.911              21.388             289.547              92.327               1.696              -1.480
               0.281             290.547              21.062             289.293              92.932               1.569              -0.438
               0.345             289.486              20.018             288.326              93.335               2.919              -1.504
               0.000             290.224              20.772             289.069              93.442               6.091              -3.536
               0.042             289.889              20.418             288.690              93.275               6.125              -2.404
               0.000             290.249              20.724             288.923              92.491               4.404              -3.894
               0.029             289.903              20.311             288.434              91.659               4.119              -4.546
               0.095             290.216              20.566             288.625              90.865               4.019              -5.970
               0.169             290.539              20.961             289.083              91.740               3.831              -5.117
               0.000             290.820              21.235             289.329              91.573               2.328              -2.775
               0.153             290.783              21.107             289.102              90.428               1.736              -0.559
               0.151             290.789              21.077             289.020              89.981               0.673              -1.553
               0.000             291.166              21.552             289.595              91.090               5.209              -2.463
               0.000             290.778              21.105             289.095              90.474               4.815              -3.845
               0.714             290.515              20.862             288.890              90.786               3.185              -4.815
               0.248             290.705              21.077             289.142              91.060               1.341              -3.066
               0.254             291.092              21.559             289.689              92.122               2.163              -2.230
               0.222             291.458              21.921             290.024              91.888               2.345              -2.708
               0.701             290.955              21.417             289.558              92.118               3.045              -4.098
               0.336             291.075              21.506             289.619              91.681               3.459              -4.479
               0.577             291.211              21.705             289.862              92.396               3.524              -4.299
               0.821             290.842              21.286             289.419              91.934               3.355              -3.998
               0.943             291.331              21.794             289.902              91.960               4.068              -3.711
               0.443             291.070              21.464             289.521              91.223               3.800              -6.821
               0.048             290.838              21.317             289.484              92.360               4.639              -4.972
               0.000             290.547              21.099             289.385              93.410               5.281              -4.042
               0.014             290.812              21.353             289.600              93.158               3.781              -4.607
               0.191             290.901              21.341             289.464              91.852               3.088              -3.906
               0.406             291.226              21.463             289.322              89.225               4.795              -3.416
               0.599             291.350              21.764             289.819              91.347               4.295              -2.440
               0.628             291.211              21.609             289.655              91.225               2.981              -2.989
               0.154             291.261              21.779             289.962              92.665               3.012              -3.677
               0.234             290.485              21.036             289.326              93.419               3.150              -5.369
               0.480             290.896              21.451             289.706              93.304               3.265              -6.399
               0.040             291.557              22.046             290.149              92.150               3.340              -6.045
               0.000             292.574              22.764             290.453              88.073               5.025              -6.794
               0.000             292.320              22.568             290.326              88.878               5.685              -7.498
               0.076             291.854              22.419             290.571              92.864               7.022              -7.371
               0.000             292.103              22.589             290.625              91.762               6.072              -6.305
               0.307             292.398              22.934             290.986              92.118               4.498              -5.252
               0.061             291.493              21.945             290.038              91.734               3.292              -4.761
               0.057             290.730              21.231             289.435              92.684               4.476              -4.366
               0.000             291.634              21.978             289.922              90.370               4.843              -3.751
               0.148             291.502              22.036             290.205              92.721               3.113              -4.008
               0.134             292.207              22.840             290.996              93.395               3.739              -4.620
               0.000             292.826              23.300             291.212              91.068               4.822              -6.630
               0.000             292.361              22.598             290.349              88.735               4.950              -5.891
               0.122             292.211              22.697             290.725              91.688               5.561              -5.561
               0.066             292.503              23.018             291.017              91.784               4.037              -4.232
               0.006             292.470              23.092             291.212              93.036               4.980              -6.769
               0.000             292.460              22.948             290.928              91.519               5.902              -6.729
               0.118             292.811              23.173             290.973              89.833               4.471              -5.292
               0.000             292.677              23.252             291.276              92.322               3.855              -3.835
               0.127             292.805              23.372             291.365              92.115               3.339              -2.948
               0.000             292.858              23.484             291.532              92.728               4.625              -2.551
               0.000             292.730              23.332             291.388              92.581               4.339              -4.605
               0.197             292.917              23.520             291.534              92.414               2.423              -4.070
               0.125             292.782              23.447             291.560              93.232               0.692              -2.208
               0.110             292.213              22.875             291.074              93.712               0.960              -1.648
               0.079             293.064              23.707             291.734              92.706               2.702              -2.719
               0.000             293.175              23.474             291.173              88.855               2.459              -6.347
               0.000             292.001              22.461             290.499              91.535               4.890              -6.379
               0.218             292.211              22.492             290.311              89.322               3.759              -4.577
               0.224             291.536              21.679             289.401              87.995               1.976              -3.115
               0.494             291.563              21.851             289.745              89.738               3.127              -3.048
               0.462             291.065              21.351             289.278              89.875               4.095              -4.157
               0.157             291.642              21.749             289.429              87.535               1.991              -4.751
               0.191             291.257              21.816             290.046              93.164               4.114              -5.405
               0.075             290.973              21.540             289.792              93.416               4.673              -4.426
               0.046             292.439              23.027             291.105              92.678               3.268              -2.251
               0.139             292.175              22.766             290.887              92.927               1.676              -0.074
               0.200             291.642              22.144             290.246              92.253               3.239              -1.505
               0.000             292.179              22.749             290.866              92.670               2.425              -0.702
               0.202             291.258              21.723             289.843              92.021               1.334              -0.780
               0.529             290.981              21.473             289.652              92.474               0.873              -1.548
               0.301             291.661              22.234             290.420              93.087               2.301              -1.414
               0.475             290.909              21.464             289.711              93.291               2.951              -5.001
               0.436             290.561              21.107             289.377              93.325               4.719              -5.592
               0.505             291.761              22.303             290.453              92.652               5.767              -5.312
               0.000             291.135              21.656             289.851              92.767               5.092              -5.860
               0.957             291.629              22.125             290.233              92.194               5.143              -3.128
               0.000             291.270              21.723             289.827              91.867               1.321              -0.489
               0.000             291.018              21.572             289.812              93.232               2.256              -1.612
               0.424             291.700              22.286             290.484              93.210               4.246              -2.741
               0.210             291.425              22.017             290.247              93.467               4.076              -0.607
               0.105             292.285              22.991             291.208              94.150               2.649               0.738
               0.000             292.260              22.967             291.191              94.196               3.743              -1.425
               0.000             291.245              21.845             290.105              93.675               3.928              -2.632
               0.114             291.769              22.333             290.494              92.903               5.824              -4.480
               0.025             291.574              21.803             289.631              89.017               6.394              -5.029
               0.000             291.424              21.675             289.532              89.347               6.267              -3.666
               0.076             292.781              23.494             291.635              93.757               6.430              -1.037
               0.000             292.002              21.540             288.524              80.748               4.173              -5.530
               0.000             291.596              21.127             288.121              80.643               2.241              -2.488
               0.000             291.829              22.074             289.887              89.099               2.518              -1.915
               0.108             291.662              22.293             290.542              93.780               4.403              -0.927
               0.498             291.385              21.962             290.187              93.307               4.533              -1.336
               0.082             292.032              22.672             290.870              93.605               4.035              -2.930
               0.021             291.933              21.872             289.326              85.464               5.327              -6.492
               0.167             292.020              21.788             289.068              83.445               5.515              -7.956
               0.000             291.195              20.720             287.705              80.495               5.673             -10.123
               0.000             291.272              20.955             288.138              82.442               2.657              -7.487
               0.000             291.322              21.277             288.794              85.768               4.376              -7.441
               0.000             290.344              20.355             287.976              86.466               5.060              -6.656
               0.049             291.371              20.859             287.801              80.072               2.848              -3.964
               0.581             291.738              22.161             290.183              91.256               3.470              -2.716
               0.040             290.741              21.057             289.028              90.343               5.110              -3.579
               0.029             290.929              20.571             287.715              81.882               2.737              -5.764
               0.000             291.221              21.070             288.475              84.468               2.746              -2.742
               0.243             291.322              20.735             287.542              79.164               5.027               1.844
               1.297             291.778              20.650             286.659              72.851               7.228               2.217
               0.000             291.062              20.624             287.647              80.906               4.535              -1.627
               0.145             290.282              20.507             288.384              89.234               2.571              -4.193
               0.071             289.486              19.654             287.487              88.359               2.017              -3.597
               0.007             289.173              19.102             286.565              84.904               0.240              -3.121
               0.133             288.961              18.954             286.495              85.681               0.400              -3.021
               0.000             289.318              19.406             287.113              87.198               1.713              -2.359
               0.176             289.857              19.989             287.780              87.967               0.873              -2.111
