 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.038             271.370               3.790             259.739              41.460               2.426              -2.399
               0.000             272.119               4.434             262.159              48.897               3.840              -0.086
               0.811             271.779               4.571             265.829              65.697               1.766              -1.657
               0.025             271.538               4.311             264.632              61.155               3.451               0.931
               0.064             275.129               6.396             264.939              48.162               3.507              -0.262
               0.029             277.565               7.376             260.155              28.333               3.677               0.819
               0.010             279.566               8.787             263.864              31.961               3.159               1.067
               0.107             280.594               9.480             265.052              32.493               2.865               2.509
               0.000             283.777              11.137             263.413              23.274               4.208               2.695
               0.000             278.333               8.236             265.391              39.064               2.636               0.395
               0.000             266.408               1.116             262.173              73.489              -0.466               0.654
               0.092             269.830               3.291             264.211              67.744               3.148              -1.132
               0.070             273.631               4.929             256.951              28.813               2.890               0.537
               0.037             276.782               6.823             258.922              26.439               2.152               2.852
               0.000             277.658               7.645             263.109              34.692               3.186              -0.400
               0.155             275.580               6.234             260.437              32.034               1.478               2.750
               1.168             276.281               6.825             262.491              36.919               3.726               1.889
               3.393             273.143               5.429             265.997              62.170               0.889               0.781
               0.057             272.998               5.351             265.978              63.135               1.639               0.074
               0.058             274.342               5.388             257.854              29.497               3.019              -0.327
               0.041             279.594               8.795             263.795              31.698               2.855               0.831
               1.254             278.764               8.903             268.769              49.748               0.630              -5.235
               0.000             275.149               6.721             267.298              59.383               2.171              -1.324
               0.000             277.710               7.737             263.849              36.419               2.284               2.674
               2.432             279.871               9.204             265.932              37.627               1.305               2.609
               7.513             273.021               5.471             266.977              67.517              -1.002              -4.556
               0.079             272.004               4.390             262.292              50.332               2.383              -2.589
               0.000             275.116               6.131             262.139              38.894               3.750              -2.030
               0.000             278.451               8.462             266.632              43.307               4.081              -2.294
               0.222             281.060              10.515             270.804              49.878               4.016              -2.506
               1.744             281.468              10.704             270.735              47.544               2.667              -0.334
               4.932             273.304               5.871             269.203              75.904              -1.838              -2.065
               0.019             272.215               4.717             264.549              58.779               2.868              -0.114
               0.091             278.791               8.420             264.378              35.742               3.197              -0.166
               0.000             282.420              10.713             266.603              33.012               2.198               1.381
               0.000             280.337               9.326             264.797              32.855               2.692              -2.068
               0.029             277.307               7.720             265.428              44.001               0.381               0.419
               0.007             279.231               8.834             266.027              39.104              -0.837               1.910
               0.000             281.430              10.231             266.745              37.154               1.733               3.686
               0.441             281.635              10.026             264.339              29.267               3.182               3.145
               8.291             278.586               9.126             270.403              59.525               0.097              -2.407
               1.038             274.142               6.430             269.968              74.669              -0.345              -1.508
               0.657             274.611               6.765             270.550              74.821              -2.640               1.214
               2.929             275.623               7.712             272.799              82.569              -1.445               3.385
               9.374             274.617               7.057             272.267              85.585              -0.712              -5.091
               0.000             272.381               5.183             268.236              74.480               1.422              -4.349
               0.005             275.881               7.314             268.970              62.469               2.095              -3.207
               0.050             279.312               8.992             267.005              41.922               3.909              -1.007
               0.754             276.595               7.856             269.350              63.831               1.114               0.297
               0.000             278.465               8.880             269.147              54.954               1.777               3.003
               0.000             282.142              10.847             268.814              40.097               4.214               3.001
               0.276             282.352              11.153             269.699              43.631               2.957               2.396
               0.000             279.331               8.998             266.934              41.745               3.448              -1.082
               4.897             279.005               9.456             271.042              60.358               0.672               2.355
               7.657             273.966               6.359             269.803              76.782              -1.007              -3.725
               0.000             272.086               4.675             264.898              60.821               1.107               0.627
               4.915             271.564               4.578             266.951              72.970              -0.723              -2.030
               0.000             272.500               4.878             264.719              57.428               3.161              -0.136
               0.000             277.791               8.100             266.723              45.716               4.115              -0.539
               0.000             281.623              10.329             267.055              36.388               2.870               2.286
               0.033             284.475              11.966             267.423              30.437               3.909               2.211
               0.000             282.440              11.243             270.142              44.247               1.075              -0.981
               2.579             283.374              11.830             270.951              42.717               1.629               2.063
               4.663             281.797              11.306             272.904              55.914              -1.297               2.102
              21.479             276.694               8.378             272.957              78.436              -1.780              -3.539
               1.747             275.483               7.036             268.656              62.416               2.789              -2.450
               0.000             275.797               6.870             265.751              49.174               4.521              -0.592
               0.017             281.268              10.267             268.350              40.570               3.285               0.786
               0.000             285.580              12.871             269.216              33.214               3.584               1.731
               0.095             289.198              15.001             269.841              27.370               2.120               1.796
               0.000             289.968              15.715             271.117              29.749               1.530               4.089
               0.000             289.010              15.440             271.751              35.408               1.850               4.858
               0.085             287.379              13.592             266.972              24.843               3.294               3.624
               0.000             282.396              11.290             269.745              45.937               1.126               0.192
               0.000             283.912              11.885             268.656              36.296               1.370               2.421
               0.114             287.479              13.768             267.954              26.539               1.720               3.064
               0.025             289.475              15.403             271.207              30.239               2.199               3.055
               0.000             289.651              15.109             268.754              24.574               2.591               2.545
               2.556             285.434              13.715             274.185              50.032               0.492              -1.607
               0.000             281.118               9.816             264.972              32.284               4.006              -1.172
               0.000             280.810              10.507             271.101              53.975              -0.187              -1.452
               0.150             282.382              11.343             271.172              47.318               0.562              -1.292
               0.000             281.718              10.687             269.283              43.105               0.562              -1.174
               0.000             283.150              11.481             269.275              38.765              -0.893              -0.352
               2.713             284.459              13.044             274.012              51.115              -0.059               1.403
              39.600             282.799              12.988             277.909              75.889              -3.996              -1.773
               1.466             275.014               7.303             272.514              83.935              -3.368              -0.461
               0.000             278.143               9.104             271.985              68.064               1.032              -0.405
               0.000             286.529              13.862             272.204              38.717               3.251               1.785
               0.299             289.424              15.264             271.034              28.825               3.525               3.457
               1.735             285.047              13.021             272.362              42.670               1.013               2.693
              12.099             279.585              10.670             275.677              81.355              -1.600              -0.495
               6.595             276.277               8.237             273.654              83.972              -2.706              -3.234
               2.502             272.627               5.587             270.230              84.497              -1.889              -2.829
               0.000             275.383               6.953             268.056              61.914               2.628               0.015
               1.844             281.251              10.551             270.087              47.529               2.814              -2.010
               0.000             282.998              11.421             269.389              39.711               4.678              -0.998
               0.000             286.464              13.758             272.092              37.765               2.851              -0.154
               0.004             289.104              16.295             277.049              46.444               1.154               2.542
               0.268             291.419              17.194             274.971              35.088               2.109               2.284
               0.025             290.951              16.989             275.329              36.896               2.417              -0.927
               0.000             290.849              16.957             275.636              37.455               2.923               0.714
               0.000             291.212              17.540             277.034              41.238               0.059              -0.513
               5.141             287.457              16.097             280.048              63.118              -3.733              -0.910
               0.000             283.204              13.187             278.203              73.220              -0.557               2.301
               3.997             289.803              16.665             276.980              44.071               1.295              -0.222
               0.000             287.768              16.369             280.026              63.323              -2.983              -0.928
               0.051             287.387              16.274             280.781              66.783              -1.437               0.999
               2.748             290.181              18.162             281.794              59.833              -1.291               0.400
               0.169             290.479              18.056             280.772              55.171              -0.333              -1.414
               0.248             291.339              17.972             278.610              45.298               0.514               1.539
               0.071             292.138              18.478             278.894              43.695               1.555               1.550
               8.602             292.283              18.620             279.198              44.000               0.467               1.018
               9.073             285.005              14.359             278.635              67.716              -2.684              -1.567
               4.454             280.708              11.302             276.208              75.204              -2.758              -0.461
               0.032             283.620              12.744             274.960              57.586              -1.161               1.547
               0.912             286.499              14.804             276.845              54.720              -1.261               1.571
               0.000             289.861              16.267             274.619              38.140               2.226               0.124
               0.086             291.985              17.281             274.013              31.126               2.420              -0.652
               0.000             293.265              18.490             276.123              33.976               1.480               1.254
               0.029             294.015              18.776             275.729              31.001               2.173               0.624
              19.118             290.857              17.873             279.484              48.881              -1.300              -0.171
              39.350             279.730              11.184             278.437              91.825              -4.203              -2.289
               6.829             279.492              10.871             277.585              88.622              -1.519              -3.875
               0.154             284.108              12.840             274.004              52.235               2.691              -0.093
               0.000             290.428              16.992             276.639              42.000               1.886               1.044
               0.046             294.290              19.050             276.140              31.675               3.218               0.479
               0.002             296.178              20.162             276.245              28.607               3.233               1.627
               0.023             297.004              20.469             275.666              25.831               3.738               3.058
               0.019             295.757              19.992             276.862              29.980               2.814               3.288
               1.558             294.904              19.611             277.087              32.584               2.834               3.058
               0.528             292.695              20.108             282.689              56.921              -1.562               1.908
               0.000             291.160              18.889             281.016              58.356              -1.114               3.526
               3.044             289.703              16.030             274.251              36.528               5.069               1.162
               0.000             287.288              14.598             273.822              41.673               2.993               0.720
               0.000             293.964              18.612             274.953              29.700               1.544               1.148
               0.119             295.744              19.605             275.040              26.487               1.417               1.075
               0.871             293.048              20.360             282.851              56.252              -2.824              -0.327
               0.920             292.983              19.922             282.179              52.069               0.101               2.931
               0.000             295.893              21.047             280.341              38.728               1.282               0.830
               0.000             297.052              20.697             276.474              27.477               2.308               2.583
               0.015             297.346              21.856             280.142              35.349               1.300              -0.809
               0.000             297.166              22.840             283.692              44.986               1.018               1.076
               0.031             298.088              22.193             279.967              33.140               1.339               0.974
               0.000             298.385              21.916             278.267              29.037               2.700               1.412
               0.000             297.260              21.338             278.325              31.569               2.649               1.708
               0.000             296.211              20.994             279.161              35.888               2.197               2.514
               1.105             297.887              21.794             279.179              31.226               0.030               0.908
               0.883             295.468              21.278             281.728              44.204               0.865               0.342
               1.198             294.183              20.796             282.600              50.334               0.106               0.113
               0.027             294.996              21.658             283.635              51.778              -0.890               1.736
               1.240             295.456              20.578             278.678              37.684               1.534               1.594
               0.000             298.382              21.747             276.827              27.717               1.125               2.016
               0.000             298.261              21.011             274.437              22.602               2.860              -0.850
               0.062             298.259              21.188             274.902              24.023               2.171               0.618
               0.174             299.929              21.266             270.514              15.484               2.640               0.094
               0.000             300.660              22.651             275.840              21.552               0.219               0.893
               0.312             300.549              22.753             276.266              22.836               2.900               0.750
               0.805             299.122              23.163             280.468              34.080               1.042               0.426
               0.064             297.455              22.067             280.263              36.370              -0.649              -1.933
               0.794             296.589              22.821             283.933              49.295               0.022               2.983
               0.238             295.162              22.293             284.589              56.455              -2.291              -1.117
               0.000             295.475              21.511             282.302              46.334              -0.360               0.916
               0.225             295.330              20.385             278.850              36.819              -0.659               0.237
               0.059             295.565              20.384             278.089              35.036              -0.015               2.338
               1.840             297.051              21.427             278.688              33.741               0.852               1.384
               0.000             298.234              22.385             279.813              33.729               1.780               1.050
               0.885             297.776              21.626             278.380              30.570               3.007               0.258
               4.859             297.263              22.220             281.383              39.013               0.310              -1.640
               2.634             296.006              21.935             282.714              45.985              -0.046               1.269
               0.000             297.741              22.082             278.578              34.546               1.815               1.052
               0.029             298.489              22.533             279.616              33.253               1.286               1.209
               1.175             299.294              23.236             280.656              33.553               1.560               2.386
               0.061             300.391              22.754             276.217              23.693               3.138               1.565
               0.628             298.648              22.566             279.604              32.495               1.978              -1.474
               1.665             295.690              21.638             282.067              45.787              -1.201              -0.360
               0.000             295.336              20.934             279.329              41.989               1.920               1.265
               0.000             298.221              20.925             274.597              22.145               2.275              -0.843
               0.000             298.060              21.032             274.112              23.958               2.058               2.312
               0.000             299.984              21.012             268.274              13.379               3.481              -0.460
               0.000             300.432              21.608             270.483              15.427               0.584               2.294
               0.146             300.115              21.795             272.035              18.341               1.097               1.396
               0.000             301.427              22.641             273.880              17.661               0.455               0.201
               0.593             299.720              22.311             276.892              24.181               0.829               0.733
               6.600             299.356              23.375             281.221              34.205               1.366              -0.885
              23.689             292.336              20.551             284.715              65.607              -1.964              -1.462
               0.173             291.451              19.095             281.779              57.793               0.506               2.476
               1.159             295.245              20.706             280.509              40.546               1.637               2.602
               1.307             295.047              21.110             282.270              46.035              -1.450               0.313
              17.976             289.877              18.992             284.789              74.383              -2.900               0.736
               0.940             286.117              16.136             282.879              82.465               0.138               2.237
               0.770             291.507              19.628             283.696              63.634               1.305               2.075
               3.215             293.651              20.337             282.392              50.344               1.515              -0.814
               8.614             292.789              20.143             283.388              56.381               0.614              -0.591
              22.523             289.561              18.204             282.822              67.597               0.719               0.577
               3.436             290.000              18.101             281.497              61.068               1.289               0.558
               0.000             290.378              17.943             280.310              54.806               1.830               0.346
               0.018             292.415              19.144             280.923              48.747               1.865              -0.888
               0.372             293.021              19.605             281.297              48.241              -0.113              -0.587
               0.000             293.831              19.700             279.964              42.080               1.059               0.532
               0.211             292.457              18.949             279.942              46.144              -0.224               1.424
               6.211             292.235              19.762             282.853              57.596               0.269               0.110
               1.156             292.510              19.394             281.373              50.677              -0.125               2.552
               0.118             294.884              19.862             277.959              35.184               2.873               2.788
               0.523             296.046              20.995             279.313              37.103               1.914               1.171
               0.061             296.118              20.904             279.076              35.750               0.684               3.511
               0.000             295.472              19.963             276.902              31.755               2.934               3.209
               0.000             295.673              19.543             275.090              26.401               2.361               0.325
               0.000             295.299              19.944             277.387              32.854               1.490               2.202
               0.134             296.339              19.781             274.171              24.098               3.185               0.622
               0.000             296.263              20.222             275.748              28.560               2.386               1.922
               0.000             296.829              19.816             272.415              21.289               2.575              -0.264
               0.122             294.485              20.169             279.779              41.407              -0.579               0.489
               0.000             295.855              22.329             284.197              50.831               0.330               1.965
               0.000             296.876              20.681             276.356              28.489               2.513               1.682
               0.000             297.655              20.565             274.042              22.581               2.785               1.962
               0.118             297.811              20.899             275.505              24.388               2.549               1.214
               0.000             292.763              19.385             280.071              48.197              -1.083               0.167
               0.019             288.188              16.924             281.325              66.342              -2.580              -1.990
               0.099             284.577              13.451             275.728              57.126              -1.672               1.283
               8.510             284.956              13.990             277.099              61.667              -2.578              -1.726
               0.089             285.675              13.354             270.801              40.532               1.063              -0.176
               0.125             290.469              15.629             269.098              24.044               0.855               1.457
               0.002             292.143              16.713             270.086              23.212               0.729              -0.733
               0.079             291.462              17.026             274.102              32.674              -2.941              -1.345
               0.000             290.347              16.428             273.589              35.496               1.029               2.602
               0.000             291.805              16.992             272.814              29.270              -0.507              -2.606
               2.054             288.117              16.084             278.025              54.682              -0.590               1.294
               0.224             290.590              16.251             272.065              30.933               2.581               0.137
               0.062             293.141              17.155             269.122              20.465               3.623               0.072
               0.000             294.042              17.743             269.873              20.148               2.420               0.606
               0.265             292.416              18.303             277.229              39.168              -0.007               2.028
               0.000             293.265              18.198             274.565              30.820               2.002               2.556
               0.000             291.919              17.427             274.382              33.424               2.686               1.118
               0.370             291.142              16.856             273.605              33.475               1.149              -0.313
               0.139             292.034              16.572             269.383              22.450               2.498              -0.843
               0.200             292.689              16.743             268.060              19.308               2.758               0.614
               0.000             289.570              15.128             269.009              25.584               1.342              -1.738
               0.094             290.890              15.983             269.711              24.865               4.064              -0.389
               0.000             286.559              13.935             271.573              39.568              -0.343              -2.257
               0.000             284.255              11.674             265.226              27.665               1.258              -0.991
               0.000             288.987              14.155             263.734              17.471               3.321              -2.674
               0.220             290.178              15.279             267.360              22.067               2.299              -1.382
               0.051             292.167              16.338             267.123              18.676               2.688               0.751
               0.000             292.986              16.608             265.443              15.619               3.249              -0.052
               3.981             281.637              11.423             273.181              61.288              -2.028              -1.392
               0.000             283.075              11.684             268.906              44.086               3.377              -0.575
               0.000             290.979              16.072             270.043              25.209               3.392              -0.852
               0.176             290.443              15.970             271.760              28.678               1.560              -1.333
               0.000             285.987              14.025             274.405              48.186              -0.116               1.290
               0.105             289.488              15.389             269.523              29.916               3.129               1.196
               0.000             289.971              15.345             269.121              24.805               3.438              -0.505
               0.062             288.144              14.469             270.450              30.261               1.418              -0.776
               0.006             282.707              12.210             274.488              60.864              -0.318               1.585
               0.025             285.965              13.685             272.512              42.626               2.620               1.145
               0.000             286.830              13.867             270.795              35.268               2.703               3.746
               3.532             287.149              14.335             272.995              39.116               2.398               3.030
              17.616             280.885              11.059             274.380              66.014              -0.652              -2.748
               0.000             276.987               7.902             267.845              56.518               1.537              -1.615
               0.000             281.774              10.359             266.809              34.771               2.232               0.438
               0.000             285.888              13.093             269.884              33.366               1.154               0.431
               0.000             285.792              13.066             269.801              34.065               1.692               2.236
               0.007             287.493              13.880             268.682              28.136               3.012               2.093
               0.031             285.027              12.890             271.513              40.526              -1.767              -1.437
               0.167             281.848              10.607             268.054              39.257               1.655               1.483
               4.098             278.867               9.150             270.344              54.628              -1.230              -1.748
               0.724             273.655               6.128             269.703              76.349               0.667              -9.066
               0.000             270.713               3.865             265.091              66.635               1.559              -6.110
               0.032             269.117               2.591             261.071              54.669               0.761              -0.216
               0.049             271.918               4.296             262.071              48.626               2.140               0.015
               0.149             275.996               6.464             260.033              30.888               2.953               1.704
               0.990             279.273               8.495             262.512              29.226               0.154               2.923
               4.133             275.296               7.284             271.157              75.874              -0.234              -1.859
               0.000             274.464               6.254             266.890              59.413               1.371               1.767
               0.000             278.079               8.498             268.547              51.664               1.584               0.694
               0.757             278.528               8.899             269.584              54.234               0.978               0.998
               0.371             275.351               6.854             268.026              59.172              -0.752              -0.709
               0.901             271.532               4.518             266.399              71.195              -0.504              -0.026
               1.691             273.221               5.131             263.167              47.656               1.420               0.292
               4.867             271.087               4.306             267.167              75.888               1.052              -0.949
               0.133             271.758               4.262             262.998              51.908               2.545               0.142
               0.000             274.459               5.873             263.614              45.081               1.704               0.349
               0.000             276.380               6.735             260.842              31.811               2.930              -0.919
