 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             278.066               9.644             275.755              85.555              -1.180               1.835
               0.000             286.755              17.169             284.976              90.064               1.142               3.881
               0.000             274.970               6.848             269.690              68.489               0.488              -7.852
               0.200             269.595               2.961             262.286              58.049              -4.674              -5.738
               2.878             270.513               4.023             267.688              81.813              -0.546              -3.547
               0.037             272.188               5.250             269.575              83.626              -0.491               0.568
               2.005             272.470               5.494             270.209              85.426              -1.437               2.283
              21.755             277.533               9.460             276.296              92.417               1.249               4.353
              22.336             280.633              12.013             279.660              94.114              -1.602               0.653
              52.317             288.050              18.366             286.062              89.771               1.470               3.295
              11.721             281.982              12.909             280.107              88.799              -1.057              -4.519
              41.962             274.663               7.194             273.074              89.450              -0.480              -9.146
               0.041             272.305               5.261             269.018              80.370               1.880              -5.689
               0.000             272.608               5.521             269.848              82.224              -1.438              -0.863
               3.203             275.102               7.490             273.289              88.367              -1.464              -0.354
               0.407             279.265              10.714             277.460              89.247               0.790               0.158
               0.110             279.371              10.667             276.911              85.736              -1.863              -1.094
              22.093             286.997              17.329             285.077              89.017              -2.451               3.555
               3.103             282.856              13.534             280.642              86.457               3.102               2.427
               0.000             278.421               9.479             273.646              72.980               3.493               1.042
               0.000             279.248               9.969             273.759              69.486               1.689               1.908
               0.222             281.209              11.917             277.860              80.511               1.949               0.813
               0.000             278.249               9.513             274.601              77.693               1.087              -3.160
               0.000             279.749              10.814             276.699              81.763              -1.108               3.080
               6.617             281.121              11.843             277.736              80.404               0.839              -3.030
               0.091             276.994               8.045             269.926              60.898               3.714              -1.878
               0.000             279.451              10.521             276.040              80.153              -0.551               0.706
               0.000             284.236              14.373             280.612              79.941               0.177               4.637
               0.029             283.229              13.087             277.930              70.728               3.362              -1.530
               0.007             276.325               7.710             270.305              65.315              -1.301              -3.675
               0.000             276.359               7.848             270.736              69.076              -1.692              -0.411
               0.000             283.338              13.083             277.687              68.884              -1.171               2.287
               0.019             288.023              17.776             284.478              81.275              -1.148               3.926
               1.858             290.572              20.456             287.748              84.856              -0.351               4.072
               8.757             291.142              21.062             288.480              85.352              -0.701               0.416
               0.000             288.889              18.850             286.226              85.178              -1.195              -3.728
               2.462             289.296              19.380             286.905              87.132              -2.063               0.809
              53.703             290.490              20.320             287.423              84.144               0.412               4.689
               0.437             280.232              10.927             276.023              75.032               6.670              -1.027
               0.698             276.414               7.814             270.742              66.664               3.952              -2.756
               0.646             277.955               9.032             272.735              70.003              -0.546              -0.494
               0.000             281.754              12.480             278.989              83.344              -3.083              -2.042
               0.000             286.267              16.457             283.540              85.628              -0.273               3.441
              11.033             288.977              19.260             287.175              89.795               1.108               6.643
              31.660             289.284              19.730             287.877              92.143               0.312               7.311
              13.969             290.771              21.063             288.916              90.037               0.356               2.049
              93.258             288.145              18.715             287.021              93.618              -2.504              -1.162
              20.666             289.500              19.400             286.648              84.688               1.805              -0.762
               0.000             283.400              13.521             279.405              76.798              -2.733              -3.964
               6.328             285.414              15.573             282.485              83.436               0.888              -1.091
               0.000             282.791              12.975             278.466              75.739               2.959               0.724
               0.000             281.037              11.635             277.017              77.029              -0.515              -1.718
               0.033             281.491              12.045             277.609              78.226              -1.909               0.425
              27.871             288.533              18.690             286.375              87.747               1.317               4.838
               4.847             285.070              15.195             281.994              82.014               2.065              -2.657
               0.397             281.727              12.386             278.649              81.703              -3.503              -0.599
              12.191             287.983              17.978             285.306              84.874              -3.172               4.599
               5.743             294.632              24.530             291.257              83.518              -0.397               7.707
               0.540             290.618              20.510             287.790              84.963               0.561              -0.057
               0.017             286.550              15.865             281.046              71.624               1.487               1.910
               0.000             288.541              17.608             282.896              71.886               0.508              -0.451
               0.095             289.573              18.138             282.999              66.542              -1.590              -1.011
               0.000             288.936              18.525             285.052              79.921              -2.736              -1.113
               0.000             289.635              18.991             285.234              77.385              -3.501              -1.351
               0.085             289.504              19.010             285.615              79.304              -2.618              -0.609
               0.158             292.724              21.646             287.392              73.812              -1.237               1.351
               0.934             293.764              22.973             289.328              76.937               1.238               0.986
               9.618             291.486              21.595             289.224              87.593              -1.967              -1.704
              77.461             290.936              21.515             289.743              93.575              -4.576               0.655
               6.042             291.729              21.913             289.554              88.426              -1.549               4.422
               1.692             293.411              23.500             290.706              86.422              -0.767               3.835
               2.408             291.806              21.701             288.989              84.979               0.096              -0.178
               0.051             286.599              16.022             281.548              73.507               1.919              -2.006
               0.000             283.983              13.713             278.435              71.146               2.311              -2.507
               0.000             286.327              15.359             279.751              66.293              -0.165               1.297
               0.000             289.454              18.106             282.919              67.546               0.792               0.006
               0.013             288.709              17.679             282.816              70.779              -2.653              -1.096
               7.006             290.354              19.852             286.586              79.810              -1.877               3.221
              79.982             294.014              24.191             291.437              86.856               1.126               3.426
              27.506             291.081              21.468             289.469              91.134              -1.335              -4.113
               0.000             285.622              15.732             282.616              83.006              -1.413              -3.009
               0.000             289.299              18.721             285.130              77.950               0.063               3.378
               0.061             292.531              22.161             288.925              81.764               0.262               5.310
               0.003             296.718              26.700             293.025              82.206              -0.374               5.389
               0.000             297.261              27.334             293.558              82.331              -1.319               3.957
               0.000             297.728              27.554             293.447              79.685              -0.587               3.705
              16.005             296.516              26.480             293.034              82.289              -0.066              -0.080
              12.212             288.822              18.909             286.495              86.935               0.262              -5.024
               7.349             287.326              17.251             284.128              82.985              -0.098              -1.256
               0.000             292.097              20.764             286.056              70.640               1.339               2.173
               0.004             293.940              22.691             288.183              72.155              -0.151               0.076
               0.160             292.138              20.712             285.777              69.588              -2.368              -1.712
               0.025             292.232              20.377             284.793              64.708              -1.762               0.177
               0.000             294.506              22.122             286.069              60.783              -0.701               1.755
               0.194             296.861              25.302             290.292              68.676               1.309               1.963
              14.213             296.761              26.836             293.418              82.970               1.332               2.625
              11.342             295.001              25.028             292.066              84.454              -1.347              -2.308
               4.072             292.053              21.975             289.346              85.235              -2.635              -2.197
               2.539             295.049              24.687             291.196              80.635              -0.260              -2.440
               0.000             291.856              20.296             285.535              67.798               1.052              -5.368
               0.156             287.775              16.699             281.292              68.279               1.690              -4.126
               0.277             288.369              17.073             281.754              66.249               3.755               0.942
              11.264             290.082              20.042             287.488              85.735               2.953               4.433
               0.000             294.123              23.914             290.418              82.813               1.266               2.568
               0.070             296.197              24.933             290.464              71.555              -0.802               1.399
               0.001             296.700              26.443             292.787              80.130              -2.039               2.177
               0.414             296.904              27.003             293.561              83.009               0.841               2.229
               0.032             298.175              27.892             293.840              78.274               0.256              -0.633
               6.960             295.429              25.388             292.214              83.392              -1.325              -3.227
               1.587             292.307              22.479             290.088              88.023              -0.781              -3.419
               0.086             294.720              23.823             289.760              75.587               0.304               0.694
               0.000             296.515              25.327             290.685              72.086               1.317               2.520
               0.569             298.296              27.948             293.691              77.603               1.075               3.197
               9.182             299.412              29.861             295.756              82.178               0.982               5.269
               0.038             300.027              31.313             297.407              87.177               0.698               4.268
               0.133             301.398              31.691             296.631              77.817               0.261               3.236
               0.154             300.709              30.207             295.057              73.454               2.796              -0.020
               0.000             292.592              20.907             285.512              66.937               0.470              -3.602
               0.046             295.775              23.054             286.517              58.222               0.875               0.047
               0.002             296.897              24.241             287.807              59.169               0.654               1.839
               0.023             298.707              26.736             290.960              64.511              -0.142               3.310
               0.019             296.898              25.342             289.941              68.683              -0.507               4.041
               0.000             297.279              25.737             290.396              68.646              -0.254               2.952
               0.000             299.288              27.719             291.853              67.226               1.444               2.922
               0.000             299.965              28.560             292.876              67.903               1.503               3.721
               0.000             299.320              28.649             293.721              73.934               0.459               4.015
               0.430             300.616              30.479             295.487              76.110               1.745               5.388
               2.557             301.706              31.602             296.112              74.715               2.316               3.067
               0.119             300.736              30.043             294.454              72.104               2.129               2.725
              14.155             300.572              29.894             294.515              72.416               1.431               1.837
               9.020             297.765              27.251             293.151              76.858              -0.866              -3.690
               0.000             292.456              21.670             287.795              77.056              -2.214              -2.759
               0.000             293.028              21.443             286.370              68.321              -1.294              -1.375
               0.015             295.831              23.778             288.313              64.412               0.325               1.331
               0.000             297.760              25.933             290.469              66.072               0.922               2.412
               0.031             299.917              29.010             293.712              71.546               1.544               1.936
               0.000             298.518              26.516             290.523              64.349               2.173              -1.989
               0.715             295.096              24.070             289.804              74.202               2.097               0.296
               4.223             298.789              28.494             294.070              77.419              -0.176               1.343
               0.025             300.988              30.811             295.539              75.296               1.710               3.113
               0.019             301.436              31.123             295.565              73.735               2.693               2.011
               2.688             301.089              31.034             296.146              75.974              -2.721              -2.963
               1.431             295.199              24.742             291.131              79.621              -3.217              -2.856
               4.156             293.620              23.609             290.843              85.199              -2.139              -1.573
               7.222             294.437              24.862             292.335              88.967              -0.816              -0.378
               2.901             298.464              28.676             294.786              81.820              -0.237               0.422
               0.494             300.744              30.651             295.695              76.234              -1.217               0.973
               1.038             300.788              30.409             295.417              74.195              -2.198               0.926
               2.722             298.277              28.456             294.556              81.826              -0.907              -0.707
               0.312             301.331              31.241             296.044              75.375               1.952               2.185
               0.000             301.755              32.060             296.826              77.299               2.442               3.211
               0.064             302.323              32.906             297.507              78.097               2.038               2.327
               0.000             302.879              32.716             296.885              72.553               0.094              -0.445
               0.022             301.693              31.069             295.448              71.345              -1.605              -3.278
               0.000             297.030              26.230             291.792              75.123              -1.441              -4.039
               0.009             296.517              25.989             291.938              77.921              -0.912              -3.323
               0.000             298.307              27.517             292.886              74.075              -0.774              -2.219
               0.000             299.598              28.858             293.975              73.108              -0.836              -0.544
               4.061             300.656              29.984             294.877              72.346              -0.842               0.754
               0.993             299.705              29.791             295.417              79.038              -1.579               2.572
               2.267             300.045              30.625             296.344              82.075              -0.703               4.063
              27.582             299.037              29.714             295.885              84.509               0.791               3.915
               4.225             299.999              30.608             296.348              82.358               1.226               2.970
               7.805             299.583              30.474             296.552              85.159               0.742               3.578
              11.219             299.169              29.859             296.029              84.389               2.297               4.229
               5.461             301.344              32.117             297.390              81.099               1.334               2.615
               0.000             302.375              33.246             297.953              79.808               2.065               3.242
               0.153             300.588              31.055             296.329              80.349               1.803               3.106
               4.687             300.789              31.427             296.862              81.184               2.272               2.563
               0.432             299.565              29.108             294.281              75.239               0.494              -0.097
               0.000             299.036              28.769             294.309              77.325               0.659               2.055
               0.000             299.601              30.237             296.152              83.247               0.509               2.574
               0.000             301.729              32.280             297.297              78.943               0.220               1.497
               0.146             302.014              31.703             295.915              72.927               0.593               0.724
               0.000             301.810              31.193             295.405              71.239               0.801               1.150
               0.000             301.634              30.990             295.197              71.290               1.078               1.169
              28.308             301.785              31.745             296.426              75.009               0.883               2.266
               2.089             301.844              32.522             297.559              79.560               1.944               2.961
               8.597             299.467              29.880             295.817              81.817               0.887              -1.651
               0.403             294.323              23.893             290.352              80.437              -1.044              -3.091
               0.000             295.351              24.042             289.652              71.410               0.234               0.960
               0.048             297.299              26.278             291.818              73.031              -0.182               0.573
               0.616             294.703              24.816             291.983              85.574              -1.980              -3.562
               0.014             292.038              21.812             288.847              83.501              -1.652              -2.399
               0.083             294.839              23.547             289.091              71.672              -0.520               0.482
               0.000             297.953              27.689             293.495              78.686               1.270               3.231
               0.000             300.045              30.372             295.864              80.253               0.929               3.162
               0.304             300.859              31.202             296.372              79.045               0.877               3.235
               0.000             301.073              31.579             296.757              79.783               0.959               2.817
               3.474             299.602              29.924             295.588              80.927               0.801               2.820
               3.180             299.591              29.595             294.961              78.601               0.857               3.056
               0.904             299.456              29.234             294.606              77.119               0.118               1.312
               1.183             298.879              29.018             294.946              80.652              -1.905              -0.840
               2.971             297.555              27.498             293.731              80.870              -0.860               0.042
               2.992             299.252              29.409             295.201              80.231               0.378               2.602
              10.702             298.736              28.866             294.826              80.785               1.014               2.225
               5.923             298.999              29.353             295.210              82.110               1.295               3.057
              11.617             301.415              31.829             296.786              78.586               0.793               1.810
               0.000             301.308              31.000             295.691              73.958              -0.941               0.894
               0.000             300.259              30.440             295.836              78.878              -0.232               2.602
               0.000             300.314              30.281             295.521              77.276               0.432               2.201
               0.134             301.378              31.591             296.588              77.309              -0.590               1.325
               0.000             301.248              30.901             295.574              73.779              -1.821              -1.281
               0.000             301.337              31.002             295.661              73.735              -0.765              -1.494
               0.122             301.781              31.036             295.207              70.438               0.790               0.314
               0.000             299.839              28.175             292.141              66.120              -0.241              -2.246
               0.000             291.931              20.660             285.809              71.255              -1.616              -3.877
               0.000             290.186              19.148             284.299              72.683              -1.985              -2.639
               0.118             292.983              21.718             287.005              71.817              -1.112              -0.376
               0.000             297.192              25.153             289.241              64.455              -1.213               0.137
               0.019             296.821              24.853             289.110              65.131              -2.163               0.356
               5.823             295.358              25.630             292.674              86.431              -2.180              -2.725
               0.194             293.269              21.796             286.573              69.651               0.495              -5.168
               0.089             288.362              16.834             280.255              62.821              -0.417              -3.656
               0.125             289.000              17.544             281.496              65.224              -2.239              -2.660
               0.002             292.409              21.630             288.047              77.134              -1.867              -0.622
               0.079             294.876              24.573             290.952              81.338              -0.120               2.211
               0.000             296.682              25.616             290.541              73.058              -0.316               0.917
              28.172             294.243              24.143             291.013              83.832              -3.426              -1.450
              79.166             288.235              18.864             287.265              94.533              -1.957              -4.379
               0.224             290.856              20.699             287.564              84.378               0.447              -3.547
               0.062             289.367              18.370             283.831              72.238              -1.496              -2.570
               0.000             287.940              17.315             283.161              75.445              -1.211              -1.754
               0.000             292.009              20.709             286.187              70.965              -0.288              -0.926
               0.000             293.648              22.312             287.830              71.203              -1.072              -0.646
               0.000             293.520              22.579             288.543              75.385              -1.646              -1.496
               0.000             295.376              24.582             290.458              76.295              -0.261               1.247
               0.139             295.057              23.890             289.531              72.841               0.352               1.777
               0.200             297.166              25.695             290.423              69.308               0.311              -0.103
               0.000             296.781              24.797             289.150              64.998               0.744               1.130
               0.094             292.172              20.153             284.254              62.755               3.638              -2.390
               0.000             290.208              18.425             282.202              62.966               1.698               2.171
               5.269             290.177              18.659             282.479              66.384               2.925              -1.450
               0.000             285.308              13.940             275.855              55.783               2.643              -0.177
               0.220             287.209              15.775             278.077              61.247               2.690               1.643
               0.051             287.574              15.610             277.181              54.066               2.330               1.180
               0.000             292.627              20.767             284.985              65.002               1.720               4.896
               3.009             291.051              20.104             285.913              74.601               0.635              -1.599
               0.000             282.754              12.815             276.936              72.969               2.009              -1.365
               0.000             287.244              15.692             278.634              59.482               2.408               3.628
               0.176             290.544              19.384             284.419              71.483               0.285               1.287
               0.000             287.441              15.382             277.400              52.155              -1.618              -5.330
               0.105             280.793              10.689             272.265              58.689              -1.410              -0.611
               0.000             287.564              15.547             277.287              53.203              -0.379               3.278
               0.000             290.097              18.226             282.242              61.620              -0.325               2.598
               2.166             293.019              21.355             286.391              67.442              -0.548               1.420
               0.025             294.238              22.935             288.283              71.595              -0.667               2.195
               0.000             294.244              23.067             288.352              72.886               0.547               5.018
               0.076             296.141              25.095             290.517              73.554               0.643               6.939
               0.000             298.448              27.572             292.690              73.264               0.787               7.073
              12.809             295.573              25.482             292.246              82.776               0.976               6.223
               0.000             284.321              13.565             277.132              63.075               4.570              -1.653
               0.000             282.576              12.168             275.103              62.108               1.162              -1.861
               0.000             284.409              13.481             276.390              60.151              -0.219              -0.315
               0.007             286.470              15.341             279.125              64.027              -2.374              -0.102
               0.021             287.933              17.030             281.977              71.237               0.104               3.918
               9.995             289.559              19.058             285.651              79.257               0.580               2.464
               0.000             290.094              19.652             286.319              80.440              -1.922              -1.121
               0.292             290.623              20.085             286.383              79.481              -3.141               1.723
               6.797             293.181              22.654             289.345              79.877              -3.655               7.535
               0.000             286.430              15.386             279.701              65.333               3.268               0.825
               0.049             283.262              12.518             274.993              58.509               0.177              -0.960
               0.149             282.754              11.882             273.061              53.123               0.967              -0.072
               0.018             282.531              11.857             273.649              56.124              -0.212               0.093
               0.029             282.999              12.500             275.414              62.296              -0.895               3.134
               0.457             284.385              13.767             278.080              65.960               2.184              -0.682
               0.000             279.720              10.366             274.238              70.640              -0.452              -1.976
               7.248             281.075              11.959             278.373              84.031               0.432               2.172
              15.707             283.883              14.692             282.573              92.086              -0.143               2.970
               0.037             281.540              11.873             276.794              73.344               0.874              -4.365
               0.071             276.322               7.926             271.469              72.547              -1.733              -3.527
               0.007             276.970               8.423             272.205              73.412              -1.090              -2.881
               0.133             279.672              10.243             274.077              68.368               1.510              -2.719
               0.000             279.318               9.787             272.548              63.190               0.341              -1.449
               0.000             279.294               9.942             273.159              67.827               1.866               3.121
