 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.461             293.604              23.982             291.664              89.333               0.847              -0.644
               0.010             293.144              23.444             291.150              88.891               3.182              -2.796
               0.000             292.789              23.266             291.187              91.126               4.253              -3.833
               0.038             292.613              23.124             291.114              91.657               5.498              -4.581
               0.000             292.146              22.633             290.664              91.751               5.969              -5.657
               0.000             292.423              22.668             290.424              88.778               6.439              -7.286
               0.092             292.978              22.698             289.834              82.643               4.583              -5.577
               0.070             293.560              23.223             290.235              81.782               2.809              -3.669
               0.037             293.407              23.432             290.823              85.736               2.978              -2.831
               0.000             292.814              22.946             290.530              87.278               4.126              -4.023
               0.047             291.955              22.333             290.280              90.605               4.423              -4.280
               0.000             292.062              22.278             290.036              88.637               5.554              -5.608
               0.045             292.909              22.467             289.436              80.873               5.281              -5.677
               0.057             293.178              22.530             289.247              78.572               2.224              -3.192
               0.058             293.514              23.097             290.022              80.958               2.537              -2.462
               0.041             293.501              23.274             290.412              82.987               3.392              -2.727
               0.000             292.772              23.071             290.831              89.162               5.754              -5.397
               0.000             291.727              22.070             290.017              90.312               4.495              -4.824
               0.000             292.156              22.224             289.816              86.887               4.893              -4.948
               0.974             291.957              21.683             288.918              82.963               5.455              -5.106
               0.385             291.856              20.920             287.267              75.150               5.440              -5.883
               0.079             292.411              21.220             287.253              72.442               3.284              -4.261
               0.000             292.835              22.384             289.344              80.792               3.050              -3.508
               0.000             292.272              22.580             290.413              89.596               2.290              -2.365
               0.222             293.052              23.091             290.568              86.097               3.052              -2.083
               0.000             293.296              23.343             290.784              86.044               3.133              -3.000
               0.000             293.468              23.524             290.947              86.021               3.932              -3.466
               0.019             293.660              23.880             291.418              87.607               3.258              -3.430
               0.091             293.720              23.947             291.482              87.625               3.953              -4.157
               0.000             293.248              23.737             291.593              90.856               5.327              -5.003
               0.000             293.306              23.721             291.492              90.004               5.462              -5.627
               0.029             293.167              23.624             291.463              90.579               5.473              -5.833
               0.007             293.450              23.720             291.342              88.315               3.675              -3.740
               0.000             293.172              23.552             291.323              89.740               5.564              -5.476
               0.000             292.979              22.940             290.337              85.298               6.609              -7.000
               0.019             292.312              21.506             288.052              76.799               5.786              -7.024
               0.000             292.251              21.454             288.004              76.888               5.958              -5.906
               0.333             291.579              21.343             288.618              83.438               5.048              -4.269
               0.121             291.569              21.120             288.111              80.889               4.450              -4.136
               0.000             292.234              21.185             287.399              73.992               4.337              -5.779
               0.000             292.865              22.235             288.994              78.800               4.115              -4.503
               0.005             293.279              22.841             289.777              80.813               6.057              -6.264
               0.050             292.687              22.768             290.322              86.774               6.508              -6.387
               0.000             292.087              22.393             290.245              89.675               4.843              -4.916
               0.000             292.160              22.424             290.237              89.149               4.830              -4.921
               0.000             293.189              23.350             290.879              87.347               4.663              -5.285
               0.000             293.469              23.550             290.980              86.288               5.808              -6.668
               0.000             293.182              22.651             289.492              79.831               5.282              -6.174
               0.037             292.818              22.535             289.679              82.662               7.025              -7.393
               0.000             292.810              22.518             289.665              82.571               6.233              -6.635
               0.000             292.766              22.922             290.541              87.578               5.444              -5.510
               0.055             292.142              22.586             290.570              91.251               5.265              -5.589
               0.000             291.945              22.453             290.524              92.131               5.382              -5.415
               0.000             292.158              22.707             290.799              92.450               4.346              -3.903
               0.000             292.569              22.900             290.725              89.669               3.107              -2.928
               0.033             293.280              23.630             291.356              89.328               4.660              -4.470
               0.000             294.315              24.412             291.722              85.778               4.132              -4.477
               0.095             293.413              23.046             290.001              81.530               7.278              -8.453
               0.000             292.922              22.287             289.035              78.742               8.031              -8.051
               0.000             291.834              21.366             288.355              80.678               6.143              -7.933
               0.127             292.046              21.884             289.229              84.252               4.729              -4.649
               0.000             291.907              22.066             289.780              88.049               3.986              -4.001
               0.233             291.643              22.002             289.959              90.539               2.857              -2.875
               0.048             292.697              23.065             290.914              89.979               4.306              -4.002
               0.095             293.675              24.031             291.683              89.034               6.475              -5.873
               0.000             293.014              23.408             291.212              90.023               7.089              -6.408
               0.000             292.900              23.195             290.926              89.017               6.144              -5.644
               0.614             293.238              23.246             290.641              85.648               5.247              -5.477
               0.000             293.170              22.964             290.162              83.374               6.800              -6.603
               0.000             292.897              23.131             290.804              88.351               6.826              -6.453
               0.222             292.682              22.897             290.580              88.289               6.907              -6.237
               0.025             292.811              23.151             290.937              89.583               7.301              -6.254
               0.000             292.948              23.340             291.163              90.059               4.417              -3.424
               0.180             292.809              23.114             290.878              89.196               4.220              -3.047
               0.000             292.845              23.373             291.335              91.651               5.199              -4.438
               0.000             293.115              23.785             291.812              92.952               5.466              -4.804
               0.000             293.601              24.316             292.292              92.904               5.130              -4.204
               0.000             293.812              24.297             292.035              90.254               6.437              -5.896
               0.000             292.704              23.117             290.986              90.476               7.214              -6.877
               0.067             292.670              22.986             290.777              89.427               7.117              -5.895
               0.000             292.901              23.237             291.020              89.474               7.563              -7.112
               0.000             293.585              23.818             291.374              87.817               7.085              -7.050
               0.000             293.620              23.853             291.410              87.790               4.560              -4.807
               0.000             292.974              23.555             291.539              92.115               5.632              -4.958
               0.000             292.956              23.569             291.587              92.489               6.432              -5.774
               0.061             292.992              23.466             291.357              90.928               7.104              -6.551
               0.003             292.804              23.033             290.719              88.363               7.586              -7.355
               0.115             292.816              22.858             290.343              86.277               7.940              -7.925
               0.450             293.314              23.022             290.109              82.372               6.401              -6.850
               0.000             293.703              23.677             290.984              84.992               4.911              -4.658
               0.116             293.462              23.797             291.473              89.005               4.839              -4.048
               0.000             292.412              23.003             291.087              92.735               4.085              -3.104
               0.000             292.628              23.197             291.231              92.304               2.685              -1.774
               0.026             292.791              23.412             291.461              92.726               3.676              -1.738
               0.268             292.841              23.363             291.313              91.588               3.517              -2.553
               0.025             293.201              23.840             291.834              92.521               5.148              -4.200
               0.000             294.193              24.589             292.171              88.931               5.590              -5.616
               0.000             294.142              24.214             291.526              85.676               5.421              -5.949
               0.000             293.707              23.489             290.614              82.970               5.384              -4.967
               0.000             293.852              23.579             290.609              82.306               5.666              -4.297
               0.001             293.607              24.068             291.826              90.203               5.905              -5.057
               0.055             293.549              23.859             291.505              88.659               4.919              -4.302
               0.159             293.309              23.810             291.652              90.923               5.074              -4.521
               0.156             293.681              24.072             291.772              89.396               5.107              -4.480
               0.000             293.510              23.826             291.477              88.765               6.370              -5.597
               0.248             293.621              23.852             291.403              87.766               6.469              -5.759
               0.000             293.568              23.824             291.429              88.070               6.210              -6.179
               0.070             293.798              24.293             292.043              90.360               6.639              -6.358
               0.001             293.669              23.926             291.507              87.997               7.704              -7.207
               0.090             293.911              24.208             291.770              88.189               7.481              -7.339
               0.032             294.276              24.737             292.363              89.500               7.110              -7.081
               0.000             294.843              25.414             293.003              89.931               5.852              -4.915
               0.000             294.947              25.543             293.106              90.047               7.457              -5.936
               0.086             294.970              25.235             292.544              86.798               8.845              -7.257
               0.000             294.445              24.391             291.537              84.148               7.731              -6.116
               0.029             293.741              23.701             290.981              84.814               5.164              -3.916
               0.000             293.607              23.409             290.543              83.233               3.303              -2.654
               0.038             294.011              24.038             291.341              85.310               4.642              -4.367
               0.349             294.273              24.477             291.884              86.903               3.896              -3.974
               0.586             294.443              25.056             292.768              90.845               4.314              -4.290
               0.000             295.733              26.287             293.608              88.609               4.609              -4.203
               0.046             295.619              26.527             294.126              92.082               6.356              -4.938
               0.002             295.912              26.794             294.298              91.372               6.616              -4.818
               0.023             296.168              26.916             294.250              89.761               6.787              -5.155
               0.127             295.734              26.681             294.267              92.254               5.857              -3.901
               0.000             295.272              26.199             293.908              92.787               5.146              -3.413
               0.000             295.116              25.870             293.512              91.351               4.773              -3.233
               0.000             295.082              25.875             293.549              91.778               5.949              -4.675
               0.020             295.406              26.289             293.946              92.161               6.491              -5.459
               0.000             295.601              26.522             294.144              92.227               5.702              -5.505
               0.000             296.269              27.135             294.501              90.668               6.101              -5.647
               0.119             295.892              26.907             294.490              92.627               5.849              -4.909
               0.223             295.618              26.664             294.352              93.361               6.125              -4.990
               0.164             295.890              26.941             294.550              92.968               6.523              -5.241
               0.112             296.104              27.121             294.643              92.298               5.258              -3.885
               0.052             296.231              27.227             294.697              91.891               1.317              -0.698
               0.339             296.440              27.414             294.805              91.349               2.267              -1.282
               0.312             296.291              27.319             294.785              92.088               4.913              -3.783
               0.139             296.276              27.332             294.822              92.367               6.062              -4.998
               0.000             296.346              27.301             294.707              91.342               6.102              -4.881
               0.002             296.471              27.537             294.972              92.116               6.083              -4.943
               0.000             296.188              27.185             294.666              91.982               4.783              -3.666
               0.025             296.480              27.475             294.861              91.468               5.314              -4.201
               0.019             296.694              27.832             295.226              92.360               4.611              -3.369
               0.312             296.815              27.985             295.353              92.420               4.438              -3.320
               0.027             297.175              28.380             295.653              92.067               4.902              -3.870
               0.052             297.222              28.366             295.595              91.473               4.526              -3.150
               0.000             297.382              28.600             295.797              91.802               4.762              -3.262
               0.417             297.768              28.896             295.908              90.328               4.593              -2.939
               0.062             297.376              28.328             295.386              89.570               3.620              -2.353
               0.282             297.554              28.578             295.616              89.867               4.747              -3.773
               0.000             297.128              28.076             295.224              89.967               4.751              -3.261
               0.312             297.417              28.367             295.424              89.492               3.537              -2.693
               0.000             297.708              28.770             295.776              89.901               5.034              -4.420
               0.064             297.979              29.137             296.093              90.190               5.197              -2.930
               1.982             298.011              29.352             296.384              91.608              -1.494               1.612
               1.210             297.771              28.866             295.853              90.056               1.938              -0.918
               1.664             298.577              29.932             296.762              90.599               5.019              -4.356
               1.694             298.634              30.086             296.932              91.241               1.777              -0.085
               2.327             298.518              30.080             297.011              92.349               3.632              -2.035
               0.976             298.356              29.862             296.830              92.241               5.738              -4.607
               1.253             298.688              30.126             296.950              91.034               6.151              -5.110
               1.209             298.721              30.139             296.929              90.804               6.364              -5.357
               1.619             298.560              30.057             296.954              91.747               5.897              -5.220
               0.042             298.756              30.165             296.944              90.657              -0.522               0.348
               0.000             299.124              30.373             296.943              88.702              -1.437               2.334
               0.137             298.770              30.418             297.285              92.480               2.969              -0.757
               0.851             298.763              30.299             297.123              91.639               3.395              -2.060
               0.061             298.875              29.972             296.564              88.021              -1.152               1.072
               0.000             298.273              29.181             295.902              87.644              -1.065               1.989
               0.153             298.276              28.872             295.446              85.154               2.750              -3.207
               0.583             298.914              30.153             296.803              89.036               4.585              -4.228
               2.700             299.393              30.394             296.739              86.325               3.951              -4.601
               0.000             299.067              30.677             297.409              91.552               4.974              -3.816
               1.578             298.671              30.252             297.119              92.168               4.042              -2.981
               0.000             298.533              29.929             296.781              91.005               3.303              -2.503
               0.686             299.396              30.987             297.579              90.708               4.986              -4.865
               1.302             299.872              31.389             297.749              89.161               4.216              -4.068
               0.377             299.916              31.597             298.001              90.259               1.912              -1.576
               0.120             299.895              31.261             297.568              88.025               3.728              -3.021
               0.253             299.680              31.186             297.623              89.489               5.185              -4.201
               0.281             299.483              31.110             297.681              90.801               5.867              -5.066
               0.295             299.510              30.812             297.239              88.327               5.673              -5.242
               0.000             299.797              31.164             297.499              88.231               5.222              -4.397
               0.048             299.417              30.682             297.135              88.250               5.416              -4.292
               0.000             298.094              28.925             295.682              87.340               4.191              -3.669
               0.014             297.937              28.547             295.235              85.814               2.958              -2.473
               0.083             298.823              29.385             295.758              83.993               4.754              -5.500
               0.406             299.555              30.260             296.422              83.834               5.491              -5.782
               0.815             299.436              30.143             296.350              84.050               6.625              -6.446
               0.196             300.211              31.041             297.003              83.568               6.254              -6.634
               0.046             300.034              31.532             297.831              88.681               5.409              -5.160
               0.018             299.766              31.532             298.038              91.200               1.495              -1.397
               1.020             300.325              31.724             297.856              87.374              -1.181               2.245
               0.000             299.862              31.632             298.081              91.017               6.129              -3.801
               0.000             299.683              31.428             297.940              91.230               7.854              -5.962
               0.000             299.289              30.837             297.459              90.620               5.989              -5.435
               0.184             299.526              31.209             297.770              91.122               1.401               0.432
               1.846             299.689              30.429             296.542              83.855               1.262               0.973
               0.199             299.632              30.598             296.845              85.610               3.778              -2.021
               0.061             299.618              30.686             296.989              86.391               5.776              -4.413
               0.000             299.472              30.543             296.911              86.692               4.896              -3.542
               0.000             299.579              30.763             297.124              87.323               4.209              -2.762
               0.000             299.697              30.960             297.308              87.667               2.917              -1.510
               0.242             299.785              31.534             298.009              91.043               2.974              -1.140
               0.000             299.888              31.594             298.021              90.498               4.333              -3.334
               1.400             299.634              30.959             297.351              88.250               4.219              -2.468
               0.122             299.610              30.777             297.120              87.141               5.232              -3.676
               0.000             299.402              30.685             297.148              88.409               5.705              -4.708
               0.000             299.720              31.237             297.661              89.482               6.435              -5.290
               2.534             299.897              31.191             297.461              87.495               5.126              -3.631
               0.874             300.022              31.523             297.813              88.732               4.095              -3.466
              38.045             299.770              31.264             297.665              89.205              -0.015              -3.112
              30.583             299.704              30.922             297.236              87.326              -2.472              -1.003
               6.471             297.944              28.967             295.861              89.157              -3.910               2.331
               5.270             297.917              29.066             296.037              90.229              -4.611               3.337
               1.601             297.128              28.145             295.321              90.555              -4.379               5.272
               1.853             298.321              28.580             294.953              82.403              -0.010               1.511
               0.002             299.588              30.232             296.354              83.321               2.371              -1.097
               0.079             299.978              31.344             297.610              87.854               5.920              -5.075
               0.000             300.222              31.893             298.151              89.519               7.238              -6.118
               0.000             299.946              31.359             297.656              88.254               7.088              -6.342
               0.218             299.539              30.740             297.119              87.525               5.188              -3.868
               0.224             299.278              30.285             296.689              86.581               3.488              -1.842
               0.062             299.539              30.829             297.248              88.183               5.039              -4.773
               1.002             300.089              31.373             297.568              87.039               4.807              -4.968
               0.000             300.181              31.656             297.866              88.207               4.815              -4.985
               0.000             300.539              31.755             297.729              85.656               4.315              -4.876
               0.000             300.169              32.108             298.475              91.549               4.488              -3.583
               0.000             299.884              31.731             298.202              91.529               4.373              -3.567
               0.247             299.675              31.486             298.019              91.739               4.716              -3.547
               0.200             300.088              31.709             298.007              89.457               5.848              -5.270
               0.000             299.937              31.815             298.274              91.631               5.640              -5.118
               0.094             300.086              31.956             298.345              91.240               3.342              -3.395
               0.000             300.051              31.638             297.947              89.287               4.153              -3.677
               0.000             300.091              31.831             298.164              90.298               4.063              -3.672
               0.000             299.511              31.200             297.767              91.197               3.341              -3.073
               0.220             299.436              31.253             297.914              92.310               5.181              -4.376
               0.051             299.878              31.933             298.459              93.051               5.358              -4.037
               0.129             299.775              31.561             298.059              91.322               4.928              -4.690
               0.000             299.809              31.337             297.724              89.382               5.021              -4.807
               0.000             299.801              31.479             297.933              90.484               4.015              -3.809
               0.000             299.987              31.950             298.415              92.138               5.182              -4.688
               0.176             300.013              31.943             298.374              91.835               5.108              -4.438
               0.102             300.128              32.089             298.495              91.796               4.785              -4.255
               0.105             299.942              31.826             298.275              91.666               4.150              -4.448
               0.000             299.744              31.670             298.225              92.422               4.419              -4.662
               0.000             299.456              30.714             297.156              88.112               5.496              -5.872
               0.006             299.410              30.488             296.865              86.864               4.568              -4.650
               0.025             298.793              29.823             296.427              87.658               4.619              -4.552
               0.000             299.314              29.944             296.168              83.683               5.937              -6.430
               0.076             298.758              29.119             295.408              82.546               6.465              -6.927
               0.000             298.994              28.868             294.796              78.451               5.920              -6.802
               0.000             299.846              29.917             295.665              78.714               4.563              -5.239
               0.000             299.508              29.438             295.241              78.169               4.978              -5.756
               0.000             298.826              29.292             295.612              83.249               5.675              -6.057
               0.000             299.346              30.068             296.320              84.322               5.391              -5.796
               0.007             298.618              29.862             296.615              89.652               4.180              -4.066
               0.031             298.613              29.991             296.803              90.714               3.651              -3.836
               0.275             298.426              29.773             296.646              90.843               1.950              -2.935
               0.000             298.633              29.819             296.541              89.175               4.082              -4.645
               0.832             297.991              28.308             294.827              83.356               6.015              -5.805
               0.000             298.580              28.554             294.693              79.791               2.831              -2.553
               0.000             298.508              27.407             292.815              71.442               3.450              -4.733
               0.049             298.184              27.517             293.334              75.181               3.688              -4.415
               0.149             298.207              28.254             294.540              80.873               3.061              -4.140
               0.018             297.804              28.164             294.761              83.976               2.624              -3.199
               0.029             298.397              27.369             292.870              72.101               3.563              -4.016
               0.000             298.760              28.125             293.814              74.827               3.069              -3.904
               0.000             298.743              28.454             294.368              77.523               4.475              -4.470
               0.001             298.239              27.875             293.907              77.539               5.923              -6.510
               0.000             297.226              26.702             292.868              77.304               5.804              -7.052
               0.037             297.345              25.872             291.214              69.195               5.255              -6.868
               0.000             297.455              25.567             290.504              65.672               2.245              -3.559
               0.223             297.868              27.105             292.940              74.709               1.218              -2.307
               0.133             298.055              28.051             294.365              80.665               0.300              -1.006
               0.000             298.068              28.467             295.008              83.893               1.877              -1.102
               0.000             297.693              27.700             294.126              81.225               4.178              -3.560
