 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
              16.956             300.432              30.851             296.434              80.278              -0.511               2.213
              14.390             300.271              30.490             295.920              79.130              -0.215               2.967
               0.000             300.359              29.539             293.999              71.668               0.241               3.276
               0.000             301.479              30.066             293.840              66.419              -0.299               1.920
               0.146             302.857              31.038             294.272              62.490              -0.796               1.252
               0.000             302.638              30.835             294.224              62.802              -1.257               1.308
               0.000             303.134              31.625             294.997              64.079              -1.356               2.127
               1.956             301.348              30.582             294.979              70.853              -0.884               3.561
               0.469             302.328              31.862             296.143              71.489               0.238               3.364
               4.385             301.436              30.900             295.499              72.270               0.787               0.182
               0.079             297.604              25.900             290.574              67.148              -0.701              -2.047
               0.000             299.000              27.463             292.095              67.684              -1.555               1.234
               0.048             301.940              31.609             295.960              72.899              -0.266               3.348
               0.292             302.047              31.214             295.145              69.543              -0.062               2.386
               0.014             302.765              30.702             293.790              61.087              -2.112               1.574
               0.083             300.995              29.332             293.150              65.196              -1.515               2.316
               0.000             302.656              31.053             294.618              64.014              -0.341               3.367
               0.000             302.014              31.314             295.259              70.432              -0.068               3.964
               0.520             301.890              30.942             294.790              68.998               0.519               3.272
               1.990             302.347              31.319             295.113              67.939               0.557               3.374
              13.302             302.157              31.408             295.516              69.934               0.429               3.088
               0.372             301.646              30.245             293.971              66.335               0.344               0.769
               0.000             302.112              29.336             292.158              57.095              -0.454               0.026
               0.000             300.879              29.313             293.353              65.964              -1.931               1.324
               0.055             301.070              29.834             294.171              68.018              -0.820               2.764
               0.724             301.885              30.574             294.482              66.661              -0.481               2.365
               0.000             302.845              31.394             294.783              64.746              -0.001               3.669
               0.091             301.906              31.089             295.021              69.821              -0.148               3.699
               0.169             302.485              31.432             295.332              67.609              -0.975               2.845
               0.489             303.230              32.022             295.588              65.778              -2.066               1.998
               0.000             301.673              30.755             294.844              69.456              -1.697               2.979
               0.040             301.088              30.362             294.558              71.448              -1.783               2.570
               4.670             302.308              31.186             295.153              67.395              -1.378               1.803
               0.000             301.279              30.215             294.544              68.951              -2.319               0.979
               0.000             301.111              29.780             294.014              67.336              -1.461               1.613
               5.198             301.828              30.067             293.689              63.813              -1.120               0.662
               0.000             301.910              29.948             293.432              62.448              -1.317              -0.274
               0.000             301.790              29.673             293.286              61.536              -2.752              -0.226
               0.000             296.186              23.951             287.766              62.777              -3.449              -0.743
               0.118             295.139              23.024             287.355              63.692              -2.633              -0.146
               0.000             298.145              26.090             290.133              64.065              -2.523              -0.343
               0.019             298.524              26.116             289.723              61.162              -2.412              -0.643
               0.000             298.186              25.960             289.756              62.688              -0.977              -3.567
               0.000             295.230              22.440             285.391              57.260              -2.661              -3.912
               0.089             292.847              19.657             281.382              50.430              -2.666              -2.709
               0.125             292.321              19.352             281.402              52.028              -2.210              -1.537
               0.002             292.323              19.681             282.535              55.782              -2.084              -0.678
               8.287             293.728              23.479             290.248              82.635              -1.717              -0.879
              28.920             293.714              24.453             292.411              93.027              -0.857              -1.410
              63.704             291.868              22.475             290.652              93.348              -0.007              -3.513
               0.542             294.274              23.814             290.079              80.166               0.876              -4.000
               0.224             296.380              24.550             289.396              66.425              -0.071               0.202
               0.062             296.633              25.008             289.866              68.176              -2.128               0.839
               0.000             294.745              22.903             287.533              66.258              -2.458               0.830
               0.000             293.650              21.490             285.689              62.512              -2.215               0.164
               0.000             294.867              22.168             285.690              57.898              -1.335               0.314
               0.000             296.208              24.136             288.516              64.260              -1.248               1.383
               0.000             296.618              24.669             289.147              65.326              -0.988               2.765
               0.139             298.409              26.964             291.363              68.802              -0.948               2.234
               0.200             298.595              26.003             289.178              59.699              -1.200              -0.014
               0.000             299.117              25.785             287.692              53.990               1.537               2.038
               0.094             296.633              22.060             282.151              42.255               0.119              -1.373
               0.000             294.684              21.217             283.039              50.162              -0.348               1.489
               0.000             292.661              19.097             279.280              45.907               1.203              -3.279
               0.000             291.902              17.834             276.450              38.361               1.030               1.321
               0.220             293.006              20.370             282.190              56.763               0.504               1.462
               0.051             296.464              22.297             282.977              45.644              -0.007               2.371
               0.000             296.572              24.930             289.136              68.041               1.173               5.537
               0.000             295.285              24.301             289.780              74.522               0.272               1.104
               0.089             287.497              15.147             275.732              47.820              -0.266              -2.487
               0.000             289.057              16.669             277.558              52.217               1.534               2.641
               0.176             294.732              21.831             284.061              55.811               0.699               3.636
               0.000             294.816              22.641             286.553              63.007              -3.554              -0.389
               0.105             288.895              16.718             279.617              54.775              -3.604               0.450
               9.004             290.893              18.940             283.102              61.883              -2.132               2.756
               0.926             296.769              25.796             291.358              73.823              -0.771               2.832
              27.546             298.152              27.622             293.269              76.309              -1.180               2.808
               0.025             297.004              26.071             291.343              74.001              -1.054               3.016
               0.000             296.260              25.144             290.301              72.862               0.439               5.297
               0.076             299.695              28.328             292.694              68.405               0.443               8.276
               0.228             299.698              28.742             293.452              71.420              -0.370               8.062
               6.653             294.807              23.056             287.909              67.167               2.041               1.078
               0.000             286.251              14.762             277.256              57.271               0.179              -1.605
               0.000             288.170              15.770             276.932              49.374               0.098               0.836
               0.000             289.823              17.065             278.327              49.213               0.341               1.310
               0.007             290.376              17.769             279.936              52.574              -0.298               2.888
               0.021             290.652              19.578             284.957              72.691               0.409               4.969
               0.167             293.699              22.631             288.156              74.031               0.942               1.082
               1.614             293.633              21.555             286.024              63.370              -1.373               1.116
              26.536             295.787              25.247             291.604              78.403              -2.610               7.491
               3.125             287.869              17.080             282.446              72.846               3.935               2.873
               0.000             284.570              13.442             275.919              57.052               0.491              -1.481
               0.049             284.981              13.708             276.013              56.126              -0.252              -0.553
               0.149             285.309              13.847             275.908              54.091              -0.119              -1.331
               0.018             284.882              13.568             275.654              54.945              -1.071               1.671
               0.029             285.561              15.039             280.301              71.718              -0.890               3.705
               0.000             287.440              16.251             280.874              65.734              -0.060              -3.378
               0.000             281.673              11.650             275.369              65.859              -0.602              -0.505
               0.616             286.568              15.824             281.147              70.695              -0.207               3.813
              17.003             291.789              21.493             288.521              82.711               1.097               1.281
               0.037             282.767              12.438             276.157              64.742              -1.156              -4.173
               0.000             279.791              10.097             272.803              62.242              -1.844              -1.592
               0.007             278.251               9.349             273.570              72.865              -1.682              -1.083
               0.133             281.422              11.438             274.741              65.384               0.924              -1.145
               0.000             282.131              11.406             272.470              52.666               0.633               0.718
               0.000             283.724              12.540             273.659              51.928               1.076               1.271
