 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.091             276.150               7.406             268.838              59.234               4.059              -2.208
               0.000             278.607               9.824             274.981              78.809              -0.019               0.849
               0.000             283.126              13.435             279.472              79.660               0.315               5.474
               0.029             282.612              12.651             277.525              71.876               4.155              -1.294
               0.007             275.528               7.078             269.009              62.768              -0.961              -4.143
               0.000             275.914               7.362             269.149              63.326              -2.035              -0.029
               0.000             282.104              12.082             276.317              68.142              -1.386               2.942
               0.019             287.820              17.553             284.182              80.697              -1.036               4.428
               2.884             289.736              19.704             287.077              85.731              -0.609               4.945
               4.653             290.579              20.537             287.993              85.797              -0.963               1.110
               0.000             287.787              17.864             285.301              85.905              -1.370              -3.820
               3.110             288.781              18.837             286.252              86.460              -2.247               1.115
              51.921             290.037              19.859             286.918              83.894               0.169               5.602
               0.869             280.123              10.891             276.157              76.258               7.006              -0.447
               0.395             275.180               7.169             271.069              74.758               4.168              -2.674
               2.266             276.470               7.992             271.573              71.190              -0.539              -0.340
               0.021             280.082              11.173             277.526              84.266              -3.050              -1.471
               0.000             284.720              15.090             282.052              85.660              -0.548               3.938
              18.464             288.383              18.854             286.971              92.256               2.001               7.891
              37.848             289.042              19.547             287.808              92.940               0.961               8.318
              33.409             289.279              19.850             288.182              93.881               0.722               2.893
              88.841             286.302              17.005             285.323              94.336              -2.789              -1.014
              16.454             288.750              18.747             286.074              85.586               2.165               0.068
               0.055             282.416              12.669             278.227              75.650              -2.813              -3.981
               8.812             284.031              14.435             281.355              84.514               0.903              -0.786
               0.000             283.065              13.251             278.951              76.880               3.548               0.706
               0.000             279.983              10.682             275.364              73.677               0.272              -1.815
               0.033             280.311              10.956             275.773              74.226              -2.324               0.938
              24.523             287.268              17.577             285.317              88.958               1.947               6.069
               8.627             284.171              14.407             281.048              81.647               2.807              -2.613
               0.000             280.891              11.598             277.367              78.914              -3.277              -0.559
              12.731             286.905              17.100             284.565              86.694              -3.059               5.198
               7.363             294.475              24.255             290.977              82.447              -0.557               8.659
               1.080             290.305              20.229             287.540              85.314               0.788               0.873
               0.017             285.971              15.460             280.774              73.054               2.277               2.219
               0.000             288.057              17.167             282.375              71.667               1.315              -0.646
               0.095             288.597              17.217             281.898              65.502              -1.562              -1.429
               0.000             287.725              17.301             283.554              78.155              -3.237              -0.789
               0.000             288.346              17.491             283.128              72.713              -4.047              -0.926
               0.085             288.066              17.378             283.394              74.711              -2.928              -0.108
               0.000             291.646              20.539             286.266              73.030              -1.978               1.623
               0.610             294.522              23.503             289.549              74.437               1.288               0.551
               8.895             291.424              21.406             288.910              86.085              -2.522              -1.848
              37.933             290.585              21.148             289.394              93.536              -5.129               0.894
              15.330             291.432              21.587             289.225              88.168              -2.187               5.024
               5.148             292.872              23.036             290.457              87.602              -0.700               4.638
               9.881             291.204              21.205             288.657              86.346               0.137               0.472
               0.073             285.623              15.283             280.961              75.116               2.269              -2.124
               0.000             283.335              13.283             278.211              73.029               2.880              -2.877
               0.000             286.038              15.092             279.491              65.785              -0.391               1.553
               0.000             289.283              17.951             282.768              67.483               1.311               0.033
               0.013             287.795              16.913             282.225              71.286              -3.487              -0.659
              12.633             289.424              18.988             285.791              80.029              -2.289               3.636
              78.146             293.522              23.601             290.836              86.224               1.523               4.014
              18.564             289.666              20.063             288.148              91.509              -1.813              -4.129
               0.000             284.794              15.079             281.969              84.256              -1.834              -2.814
               0.000             289.018              18.462             284.898              77.966               0.220               3.716
               0.061             291.851              21.594             288.538              83.170               0.580               6.180
               0.003             296.281              26.364             292.891              83.613              -0.160               6.294
               0.000             296.784              26.858             293.263              82.933              -1.627               4.577
               0.000             297.588              27.556             293.587              81.036              -0.573               3.955
              10.713             296.250              26.290             292.995              83.266               0.390               0.345
              15.452             288.759              18.924             286.631              88.005               0.124              -5.240
               0.869             286.310              16.261             282.998              81.688               0.169              -1.646
               0.000             291.401              20.245             285.794              72.273               1.826               2.389
               0.004             293.346              22.090             287.551              72.007               0.126               0.027
               0.160             291.216              19.594             284.320              66.416              -2.900              -1.486
               0.025             291.724              19.882             284.273              64.333              -2.309               0.704
               0.000             293.951              21.730             285.937              62.080              -0.920               2.218
               0.194             296.673              25.116             290.222              68.761               1.405               2.213
              11.729             297.488              27.258             293.415              79.509               1.102               2.472
               9.614             294.641              24.233             290.945              80.462              -1.032              -2.557
               2.161             291.068              21.067             288.610              86.328              -3.084              -1.633
               1.891             294.557              24.063             290.478              79.666              -0.542              -1.885
               0.000             290.973              19.599             284.975              69.220               1.290              -5.553
               0.156             287.439              16.349             280.753              67.279               1.923              -5.083
               0.000             287.900              16.623             281.133              65.499               4.243               0.584
               4.633             290.457              20.205             287.373              83.087               4.098               5.061
               0.287             294.888              24.634             290.913              81.813               1.993               2.811
               0.070             296.197              24.470             289.449              67.375              -1.170               1.238
               2.269             296.669              26.299             292.596              79.177              -2.265               2.517
               0.414             296.919              26.944             293.441              82.337               1.094               2.710
               0.032             297.854              27.623             293.708              79.063               0.459              -0.665
               2.640             294.421              23.720             290.113              77.649              -1.435              -3.075
               1.587             292.119              22.219             289.745              87.273              -1.247              -3.451
               0.086             294.634              23.588             289.379              74.142               0.094               0.825
               0.000             296.374              25.116             290.450              71.523               1.759               2.988
               0.569             298.007              27.517             293.233              76.791               1.324               3.548
              16.094             299.107              29.571             295.526              82.780               1.269               5.796
               0.146             300.160              31.489             297.551              87.216               1.293               4.931
               0.133             301.117              31.604             296.727              79.590               0.594               3.546
               0.370             300.373              29.941             294.906              74.384               3.395               0.798
               0.000             292.459              20.742             285.359              66.476               0.701              -4.049
               0.046             295.837              23.164             286.731              58.683               1.276              -0.077
               0.002             296.920              24.388             288.158              60.239               0.820               2.250
               0.023             298.426              26.621             291.084              65.949              -0.285               3.823
               0.019             296.836              25.515             290.360              70.754              -0.385               4.582
               0.000             297.131              25.684             290.507              69.521              -0.257               3.324
               0.000             299.023              27.595             291.991              68.499               1.616               3.112
               0.000             299.644              28.506             293.185              70.129               1.971               4.084
               0.000             298.570              28.352             294.082              78.294               0.613               4.323
               0.430             300.647              30.925             296.047              78.938               1.782               5.829
               1.585             301.488              31.542             296.119              76.090               2.909               3.754
               0.659             300.728              29.687             293.907              69.713               2.612               2.971
               9.943             300.517              29.765             294.348              71.963               1.770               2.065
               7.184             296.171              25.459             291.553              76.554              -1.338              -3.820
               0.000             292.385              21.404             287.279              74.814              -2.897              -2.595
               0.000             292.864              21.167             285.963              66.985              -1.804              -1.228
               0.015             295.667              23.537             287.962              63.677               0.439               1.372
               0.312             297.760              25.998             290.616              66.603               1.009               2.713
               0.031             299.432              28.609             293.537              72.671               1.820               2.744
               0.000             297.963              26.118             290.431              65.834               2.700              -2.442
               0.000             295.174              24.065             289.797              73.374               3.482               1.024
              36.191             297.320              27.380             293.743              82.138              -0.052               1.460
               0.889             300.324              30.621             296.001              79.593               1.996               3.444
               1.207             301.014              31.133             296.084              77.259               3.538               2.281
               6.144             298.917              28.739             294.543              78.162              -3.253              -3.170
               1.971             294.300              23.700             290.178              78.723              -3.669              -2.402
               2.428             293.456              23.507             290.863              85.981              -2.418              -1.459
              12.082             293.218              23.657             291.418              90.342              -0.861               0.256
               5.385             297.675              27.871             294.227              82.812              -0.136               0.796
               0.926             300.033              29.873             295.196              76.781              -1.171               1.213
               1.362             300.656              30.276             295.348              74.375              -2.163               1.444
               4.353             297.777              27.905             294.204              82.107              -0.918              -0.054
               0.312             300.432              30.432             295.658              77.336               2.663               2.244
               0.000             301.763              32.580             297.586              80.612               3.027               3.533
               0.388             302.596              33.661             298.353              80.581               2.716               2.692
               0.000             302.699              32.566             296.847              73.014               0.410              -0.681
               0.022             300.146              29.381             294.311              72.306              -1.618              -3.602
               0.000             295.921              25.157             291.124              76.255              -1.638              -4.208
               0.009             296.127              25.576             291.622              78.046              -1.365              -3.467
               0.000             298.221              27.520             293.079              74.872              -1.144              -1.989
               0.436             298.543              27.735             293.157              73.702              -1.012              -0.503
               0.000             300.648              29.979             294.873              72.377              -0.863               0.907
               6.609             299.705              30.041             295.795              80.866              -1.357               3.375
              12.203             299.896              30.736             296.606              84.208              -0.468               4.737
              27.474             298.983              29.864             296.180              86.165               1.287               4.610
               2.605             299.874              30.506             296.293              82.741               1.901               3.414
               4.889             299.692              30.493             296.473              84.292               1.560               4.140
               8.303             299.153              30.052             296.310              85.998               2.575               4.949
               3.301             301.367              32.078             297.330              80.638               1.667               2.459
               0.304             302.398              33.392             298.225              80.526               2.570               3.557
               0.585             300.573              31.390             296.892              82.818               2.595               3.803
               4.795             300.680              31.479             297.068              82.489               2.697               3.167
               1.836             298.721              28.352             293.917              76.934               0.886              -0.116
               0.000             298.919              28.732             294.470              78.091               0.986               2.229
               0.000             299.796              30.624             296.606              84.301               0.981               2.690
               0.000             301.541              32.172             297.290              79.794               0.470               1.737
               0.146             301.732              31.715             296.343              75.240               1.022               0.788
               0.000             301.536              31.188             295.734              73.364               1.574               1.206
               0.000             301.384              30.964             295.527              73.103               1.710               1.170
               1.524             301.442              31.610             296.579              76.916               1.410               2.365
               2.521             301.774              32.740             297.916              81.560               2.653               3.451
              10.217             298.779              29.445             295.821              84.863               0.800              -1.728
               0.403             294.034              23.564             290.032              80.179              -1.424              -3.415
               0.000             294.148              22.883             288.667              71.988               0.406               1.155
               0.048             296.674              25.887             291.802              75.516               0.645               1.056
               8.716             292.977              23.293             290.981              89.199              -1.964              -3.620
               0.554             291.335              21.080             288.137              83.197              -2.423              -2.257
               0.083             294.253              23.106             288.936              73.188              -0.881               0.834
               0.000             297.406              27.380             293.564              81.311               1.853               3.767
               0.000             299.741              30.208             295.898              81.768               1.486               3.377
               1.816             300.609              31.188             296.611              81.092               1.484               3.458
               0.154             300.800              31.561             297.035              82.009               1.015               2.977
               0.234             299.641              30.102             295.831              81.887               1.412               3.249
               5.340             299.372              29.892             295.777              82.765               1.011               3.470
               1.228             299.260              29.504             295.340              80.877               0.215               1.530
               2.479             298.222              28.437             294.702              82.191              -2.316              -0.392
               6.049             296.797              26.971             293.633              83.784              -1.269               0.221
               2.020             298.596              29.018             295.202              83.270               0.621               2.939
              14.482             298.338              28.681             294.943              83.043               1.254               2.583
               7.543             298.288              28.881             295.200              85.103               1.822               3.400
               6.541             301.376              32.176             297.387              81.219               1.131               2.067
               0.000             300.566              30.468             295.635              76.458              -1.176               1.142
               0.000             299.337              29.869             295.879              82.917              -0.356               2.928
               0.000             299.713              30.034             295.754              80.745               0.519               2.605
               0.134             300.957              31.504             296.854              80.270              -0.461               1.442
               0.000             300.599              30.404             295.499              75.732              -2.109              -1.178
               0.000             299.954              29.951             295.344              78.024              -1.138              -1.955
               0.122             301.188              30.682             295.267              72.797               1.188               0.020
               0.000             298.386              26.934             291.715              68.753               0.285              -2.269
               0.000             290.665              19.754             285.704              74.763              -1.902              -3.967
               0.000             289.280              18.596             284.604              76.464              -2.662              -2.291
               0.118             292.436              21.362             287.220              73.771              -1.536               0.350
               0.000             296.450              24.908             289.971              68.963              -1.332               0.588
               0.019             296.259              24.840             290.010              70.139              -2.479               1.066
               3.339             294.952              25.150             292.319              86.165              -2.947              -2.107
               0.194             292.519              21.463             287.119              74.010               0.724              -5.731
               0.089             287.362              16.301             280.861              67.547              -0.367              -3.864
               0.125             287.586              16.675             281.759              70.388              -2.763              -2.567
               0.110             291.565              21.148             288.110              81.267              -2.318              -0.021
               0.079             294.626              24.633             291.426              84.604               0.404               2.287
               0.000             295.698              25.147             291.078              78.371              -0.112               0.406
              20.612             293.118              22.912             289.994              83.395              -3.680              -1.066
              99.470             287.992              18.690             287.187              95.479              -2.707              -4.352
               0.440             290.630              20.438             287.314              83.901               0.284              -4.649
               0.062             289.047              17.937             283.144              70.191              -2.252              -2.803
               0.000             287.823              17.076             282.713              73.383              -1.889              -1.606
               0.000             291.720              20.420             285.885              70.770              -0.682              -0.665
               0.000             293.460              22.144             287.726              71.382              -1.439              -0.362
               0.000             293.458              22.457             288.425              74.745              -2.707              -1.127
               0.000             294.329              23.661             289.828              78.022              -0.577               1.478
               0.139             294.839              23.657             289.352              72.755               0.415               2.157
               0.200             296.767              25.409             290.448              70.464               0.339               0.120
               0.000             296.406              24.624             289.294              66.842               0.693               1.505
               0.094             291.312              19.863             284.889              68.630               4.127              -2.329
               0.000             289.801              18.243             282.546              65.255               2.242               2.273
               3.757             290.115              18.798             283.236              68.947               2.846              -1.859
               0.000             284.753              13.752             276.531              60.205               3.028              -0.673
               0.220             286.366              15.296             278.133              64.700               3.762               2.567
               0.051             286.331              14.783             276.823              56.558               3.390               1.029
               1.533             292.549              20.410             284.138              61.783               2.049               5.370
               3.657             289.973              19.299             285.540              77.288               1.424              -1.235
               0.000             282.442              12.562             276.702              72.867               2.608              -1.601
               0.000             286.869              15.642             279.186              63.592               3.161               4.131
               0.176             289.646              18.617             283.906              72.178               1.556               1.886
               0.000             285.753              14.123             276.180              52.952              -1.003              -5.227
               0.105             280.629              10.549             272.216              58.205              -1.593              -0.261
               0.000             287.424              15.543             277.846              54.875              -0.484               3.385
               0.000             290.183              18.388             282.581              62.769              -0.335               3.196
               0.006             292.379              20.698             285.670              66.833              -0.319               2.148
               0.025             293.895              22.471             287.628              70.337              -0.793               2.742
               0.000             293.674              22.679             288.264              74.808               0.713               5.904
               0.076             295.508              24.666             290.277              75.772               0.945               8.089
               0.000             298.026              27.159             292.365              73.725               0.966               7.969
               9.893             295.573              25.502             292.311              82.971               1.562               7.467
               0.313             284.110              13.504             277.374              65.091               5.198              -1.097
               0.000             281.795              11.620             274.663              63.069               1.388              -2.255
               0.000             283.745              12.985             275.887              60.494               0.003              -0.431
               0.007             285.040              14.274             278.265              65.644              -3.059              -0.099
               0.021             286.910              16.233             281.244              72.605               0.123               4.249
               4.055             289.363              18.860             285.348              79.046               1.230               3.047
               0.000             289.289              18.588             284.738              76.237              -2.525              -0.752
               0.000             290.084              19.596             286.027              79.825              -3.472               2.162
               3.881             292.181              21.924             289.048              83.119              -4.021               8.289
               0.000             286.406              15.849             281.135              73.380               3.277               1.463
               0.049             282.926              12.250             274.666              58.204               0.249              -0.969
               0.149             282.121              11.475             272.837              54.365               1.230               0.133
               0.018             282.109              11.554             273.299              56.320              -0.244              -0.109
               0.029             282.921              12.411             275.188              61.679              -1.158               3.716
               0.000             283.987              13.487             277.834              66.671               2.878              -0.076
               0.000             280.322              10.597             273.802              65.023              -0.525              -2.395
               4.094             281.083              11.890             278.021              82.234               0.804               2.680
              28.019             284.023              14.843             282.792              92.625               0.115               4.087
               0.361             280.821              11.327             276.217              73.672               1.328              -4.542
               0.000             276.010               7.616             270.672              69.656              -1.991              -3.839
               0.007             276.267               7.904             271.535              73.115              -1.885              -2.930
               0.133             279.000               9.875             274.160              71.978               1.504              -2.840
               0.000             279.092               9.652             272.543              64.010               0.446              -1.833
               0.000             278.482               9.434             272.997              70.421               2.589               3.728
