 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.483             304.512              25.649             279.585              21.767               0.782               1.676
               0.480             301.673              24.152             280.154              26.365               0.794               2.024
               0.000             300.135              23.632             281.234              31.351               0.810               0.777
               0.248             300.785              24.250             282.060              31.899               1.735               1.159
               0.000             300.177              23.752             281.536              31.953               1.602               1.746
               0.070             299.681              23.300             280.822              31.649               1.546               2.039
               0.001             299.755              22.981             279.574              28.880               1.644               1.931
               0.090             300.841              23.349             278.671              25.400               1.904               1.184
               0.032             301.019              23.611             279.119              26.235               1.974               1.153
               0.000             301.374              23.794             279.084              25.571               1.311               1.834
               0.399             301.533              23.847             279.270              25.094               1.701               1.051
               1.706             301.313              24.311             281.206              29.337               2.008               0.305
               0.183             301.781              25.067             282.628              31.734               1.145               1.568
               0.029             302.835              25.426             281.992              28.400               2.298               1.780
               0.000             301.248              24.378             281.482              30.147               1.317               2.932
               0.038             299.527              24.163             283.638              38.974               1.875               2.406
               0.133             300.171              22.742             277.117              24.801               1.414              -2.044
               0.154             301.545              22.190             270.919              14.134              -0.904              -2.707
               0.000             306.311              26.209             277.684              17.367              -2.403              -0.564
               0.046             307.759              26.944             276.917              15.621              -1.998              -0.175
               0.002             310.069              27.664             274.790              11.357              -1.399               1.149
               0.023             309.222              28.485             279.660              17.441               1.080               2.109
               0.019             308.148              27.389             277.632              16.301               2.152               1.645
               0.000             305.967              25.137             272.864              13.224               2.114               2.315
               0.000             302.718              22.751             269.969              12.570               1.788               3.651
               0.000             299.566              21.289             272.044              17.504               1.751               3.935
               0.000             298.875              20.901             272.110              18.262               1.108               1.589
               0.000             301.718              22.535             272.160              15.602               0.788               0.985
               0.000             303.628              23.841             273.256              15.278               1.131               1.207
               0.119             304.501              24.312             273.263              14.401               1.186               1.176
               0.223             304.978              24.572             273.218              13.962               1.137               1.335
               0.164             305.702              25.004             273.244              13.515               0.930               0.993
               0.000             306.799              25.815             274.247              13.627               1.025               0.840
               0.000             308.950              27.238             275.364              12.977               1.537               0.485
               0.015             309.675              27.947             276.603              13.709               1.760               0.538
               0.000             309.986              29.110             280.258              17.509               2.440               0.968
               0.031             309.002              28.892             281.726              19.945               1.879               1.112
               0.000             308.104              28.729             282.876              22.529               1.617               1.373
               0.000             306.987              27.704             281.664              22.085               1.944               2.065
               0.000             305.289              26.395             280.128              22.451               1.000               2.020
               0.025             304.605              25.086             276.633              18.257               1.713               1.920
               0.019             303.882              24.218             274.669              16.399               0.645               2.091
               0.000             304.761              24.973             275.883              16.998               0.838               1.664
               0.027             305.121              25.039             275.096              15.918               0.986               1.540
               0.052             306.073              25.017             272.506              12.231               0.910               1.474
               0.000             307.194              25.888             273.643              12.607               0.920               1.566
               0.000             308.690              26.952             274.534              12.555               1.380               0.574
               0.062             309.103              27.235             274.597              12.484               1.667               1.301
               0.174             307.335              26.337             274.971              14.257               1.292               1.554
               0.000             307.058              26.722             277.698              17.084               1.171               1.748
               0.312             307.628              28.494             282.754              23.297               1.910               1.884
               0.000             306.560              28.347             284.344              26.987               2.456               0.888
               0.064             307.463              28.573             283.402              24.315               2.056               0.532
               0.000             308.886              29.198             283.106              21.686               1.711               1.703
               0.670             308.466              30.880             287.931              30.728               2.279               0.595
               1.340             308.991              31.369             288.460              30.677               1.784               0.699
               0.657             308.338              30.924             288.105              31.468              -1.397               2.224
               4.703             305.713              30.123             289.951              39.989              -3.130               3.588
               0.000             305.512              29.845             289.637              39.585               1.415               1.503
               0.000             306.789              29.654             287.404              32.385               1.984               1.073
               0.237             307.549              28.548             283.240              23.859               2.376               0.298
               0.000             308.381              28.409             281.290              20.060               1.717               1.204
               0.042             309.170              29.416             283.081              21.595               2.017               1.881
               0.000             308.069              30.095             286.576              28.866               2.617               1.278
               0.029             308.434              30.392             286.803              28.691               2.442               1.046
               0.000             308.849              30.141             285.810              25.928               2.638               1.217
               1.033             307.680              30.455             288.086              32.193               2.073               1.950
               0.844             306.195              29.886             288.687              36.347               2.904               1.561
               0.153             306.682              31.195             290.809              40.435               3.181               0.916
               0.000             307.914              31.537             290.113              36.122               2.726               1.075
               0.000             308.479              31.257             288.849              32.348               2.090               1.940
               0.000             307.888              30.197             287.223              30.099               1.933               1.863
               0.000             307.195              30.101             287.891              32.692               2.303               1.488
               0.032             306.783              30.530             289.236              36.685               1.914               1.632
               0.146             306.717              31.028             290.433              39.443               2.040               1.362
               0.000             307.216              30.232             288.202              33.224               1.835               1.655
               0.000             306.689              29.678             287.634              32.962               1.928               1.846
               0.012             307.778              30.460             287.928              31.783               1.803               1.478
               0.145             308.352              30.629             287.639              30.091               1.903               1.602
               4.709             307.944              31.137             289.363              34.160               2.087               1.217
              30.319             305.838              30.925             291.367              43.468               1.245               2.212
               1.631             303.039              29.083             291.001              49.434               0.976               1.241
               0.048             303.198              28.232             288.930              43.360               0.517               1.494
               0.616             304.219              27.872             286.870              35.606               0.642               1.367
               0.014             303.828              27.564             286.548              35.915               0.154               1.585
               0.191             303.323              27.397             286.794              37.672               1.297               1.406
               0.190             302.414              26.149             284.908              35.116               1.233               1.521
               0.000             302.170              25.744             284.067              33.917               1.084               1.852
               0.000             301.929              25.200             282.897              31.779               0.534               2.192
               0.000             303.440              25.855             282.189              27.939               0.714               1.571
               0.018             305.266              25.897             278.870              19.903               1.287               0.597
               0.372             305.763              25.750             277.062              17.140               1.559               0.791
               0.000             306.706              26.884             279.245              19.197               1.049               0.975
               0.000             307.472              27.861             281.200              20.941               0.851               1.401
               0.000             306.789              27.261             280.322              20.714               0.411               2.019
               0.000             307.659              27.286             279.006              17.559               0.583               1.409
               0.000             306.298              27.985             283.349              26.316               0.221               2.816
               0.091             303.999              27.292             285.314              33.454               0.830               2.604
               0.061             304.423              27.375             284.751              31.781               0.646               2.233
               0.000             304.925              26.646             281.856              25.395               1.245               1.483
               0.000             304.954              26.489             281.384              24.417               0.900               1.891
               0.000             305.994              27.668             283.419              26.034               1.016               1.816
               0.134             307.261              28.590             283.890              25.215               1.498               0.983
               0.000             307.388              28.309             282.759              23.373               1.342               1.196
               0.000             307.314              28.156             282.515              22.946               1.542               1.471
               0.122             307.305              29.477             286.203              29.243               1.817               0.758
               0.000             307.785              30.118             286.918              30.175               1.268               0.358
               0.000             309.634              30.391             284.823              24.021              -0.744               1.586
               0.000             308.944              28.401             280.230              18.027              -2.857               2.472
               0.118             308.452              27.938             279.826              17.708              -2.164               1.460
               0.000             308.333              29.077             283.495              23.221              -0.579               1.732
               0.019             307.407              30.004             287.261              31.287               1.417               1.333
               0.099             306.233              30.380             289.680              38.649               1.459               1.316
               1.706             305.737              30.491             290.490              41.768               1.665               0.552
               0.089             305.737              29.828             288.916              38.336              -0.031               1.103
               0.125             301.305              24.700             282.482              31.974              -4.344               1.468
               0.002             300.221              24.207             282.961              34.931              -2.667               0.532
               0.079             302.282              25.273             282.593              30.331              -1.647               0.420
               0.000             303.979              26.193             282.408              27.277              -2.270               0.401
               0.000             305.665              26.591             280.643              21.895              -0.456               0.313
               0.218             305.664              26.721             280.983              22.572               0.769               0.413
               0.224             304.973              26.803             282.386              26.026               1.004               0.633
               0.062             305.438              27.506             283.653              27.668               1.069               0.486
               0.000             305.964              27.683             283.289              26.242               0.701               1.064
               0.000             306.338              28.052             283.690              26.480               0.298               1.548
               0.000             306.343              27.950             283.468              25.945               0.372               1.670
               0.000             305.583              27.023             281.954              24.495               0.818               1.421
               0.000             305.025              26.116             280.243              22.100               0.752               1.131
               0.139             304.432              26.739             283.004              28.192               0.986               1.384
               0.200             303.822              26.313             282.861              28.730               1.454               0.688
               0.000             303.656              25.609             280.894              25.451               1.302               0.633
               0.094             303.625              25.412             280.241              24.451               1.485               0.230
               0.000             304.981              25.540             277.987              19.177               1.980              -0.319
               0.000             305.685              25.411             275.834              15.689               0.912               0.475
               0.000             304.136              24.570             275.735              17.338               1.256               0.420
               0.220             304.163              24.232             274.250              15.317               0.474               0.503
               0.051             303.683              24.374             276.092              18.144               0.368               1.196
               0.000             301.775              24.311             279.958              26.861              -0.011               2.097
               0.000             301.270              24.203             280.823              28.858              -0.262               1.557
               0.000             301.684              24.424             280.536              28.078               0.243               0.834
               0.000             302.510              24.267             278.481              22.881               0.717               0.535
               0.176             300.474              22.627             276.178              22.358               0.732               1.061
               0.000             300.659              22.174             273.838              18.249              -0.446               1.310
               0.105             299.473              23.237             280.698              32.455               0.146               2.437
               0.000             297.361              21.004             277.149              28.078               0.426               0.843
               0.000             298.933              21.991             277.519              26.308               1.054              -0.200
               0.006             298.668              21.472             275.976              23.849               0.604               0.446
               0.025             298.262              22.103             279.367              31.298               0.099               1.891
               0.000             297.103              22.983             284.239              46.683               0.311               2.881
               0.292             296.109              21.633             282.249              42.429               1.010               2.655
               0.120             294.901              20.392             280.361              40.240               3.558               0.547
               0.000             292.526              17.650             274.168              30.807              -0.158              -0.263
               0.000             295.938              19.196             272.138              21.419              -0.518              -0.551
               0.000             298.256              20.672             273.232              19.920              -0.057               0.109
               0.000             299.120              22.304             278.398              27.580              -0.041               0.762
               0.007             298.407              21.984             278.445              29.441               0.517               0.780
               0.021             297.683              20.596             274.367              22.667               0.660               0.436
               0.167             296.785              19.743             272.561              20.929               0.708               0.641
               0.000             293.211              17.510             270.748              23.800               2.343               1.122
               0.000             287.334              13.456             265.852              23.169               3.028              -2.187
               0.000             288.267              13.847             264.815              19.783               0.054               0.813
               0.000             289.781              14.741             264.986              18.427               0.204              -0.312
               0.049             290.809              15.249             264.408              16.329               0.046              -0.654
               0.149             291.199              15.519             264.788              16.529              -0.586              -0.057
               0.018             292.546              17.042             270.475              23.773               0.396               2.047
               0.029             289.741              15.305             269.642              26.382               0.366              -0.751
               0.000             291.831              16.475             269.821              22.952              -0.671               0.065
               0.000             292.087              20.451             284.772              67.109              -1.508               1.979
               2.161             291.263              19.368             283.287              63.125              -0.375               2.868
               0.000             288.750              15.646             275.133              41.078               1.058               0.586
               0.037             289.181              15.903             275.119              40.133               1.091               0.112
               0.000             290.072              15.968             272.766              32.101               0.501               0.261
               0.007             289.798              15.379             269.826              26.841               0.108              -0.882
               0.133             289.063              14.409             265.648              20.361              -0.326              -1.822
               0.000             289.858              14.836             265.502              19.026              -0.438              -1.611
               0.000             291.880              16.133             266.998              18.522              -0.839              -1.047
