 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             268.313               2.443             264.954              77.751              -1.783              -3.822
               7.706             271.198               4.691             269.881              90.952              -0.374              -0.195
               0.518             271.174               4.586             269.152              86.639               0.626              -2.847
               0.000             270.795               4.346             268.908              88.165              -0.012              -0.840
               0.025             266.944               1.527             263.525              77.655              -0.396              -1.539
               0.064             270.379               3.953             267.583              83.076              -1.427               2.967
               0.029             276.463               8.080             272.100              74.247              -0.567               2.393
               0.010             278.511               9.615             274.358              74.946              -1.670              -1.508
               0.000             277.188               8.791             273.801              79.923              -1.657               0.555
               0.000             281.715              12.058             276.820              74.462              -1.360               3.112
               0.000             284.216              13.482             277.254              63.056               1.058              -0.385
               0.861             267.666               1.826             262.158              65.739              -1.971              -8.584
               0.740             265.392               0.532             262.438              79.612              -2.078              -3.823
               0.070             268.607               2.690             265.623              80.743               0.515              -0.735
               0.037             272.704               5.452             268.653              76.220              -0.982               3.234
               0.385             276.447               8.279             273.180              81.184              -1.076               5.484
               0.047             283.119              12.425             275.357              58.815              -1.508               0.737
               0.000             286.047              15.858             281.730              78.778              -0.566               4.810
               0.045             284.979              13.137             273.390              45.685               2.185              -0.807
               0.813             277.131               8.349             271.402              67.393              -2.556              -5.419
               0.058             275.335               6.927             268.322              62.208               1.141              -5.654
               0.041             279.188               9.419             270.559              55.776              -0.707               0.386
               0.000             280.639              10.967             274.293              68.295              -3.090               5.366
               0.000             284.000              13.688             278.202              70.406               0.869              -0.366
               0.000             281.695              11.691             275.201              66.434              -2.556               1.060
               6.708             283.980              14.394             281.191              84.556              -4.970               5.117
               6.217             284.856              14.606             280.166              74.509               1.129               0.207
               0.079             276.950               7.893             268.403              57.067               3.027              -4.643
               0.000             280.022               9.559             268.025              44.113               2.087               0.531
               0.000             284.803              12.701             271.249              39.986               1.969              -0.007
               0.222             287.881              15.404             276.348              47.238               1.692              -2.587
               0.000             285.632              14.269             276.759              57.161              -2.229               1.262
               0.000             284.202              13.720             277.924              67.857              -2.679              -1.628
               0.040             281.715              11.365             273.479              58.623              -0.841              -3.551
               0.091             283.361              12.070             272.004              47.820               3.013               1.330
               0.000             285.709              13.750             274.299              47.020               2.306               3.891
               0.000             287.189              15.831             278.475              62.410               1.730               4.272
               0.029             284.175              12.601             272.619              46.642              -1.873              -3.865
               3.204             281.458              11.508             274.697              66.354              -2.289               0.154
               1.286             280.351              11.504             278.218              87.185              -2.660               2.990
               2.255             284.299              14.719             281.721              85.548              -2.270               5.307
              12.449             290.984              20.244             285.697              77.127              -2.358               8.679
               7.140             286.751              15.533             279.187              63.395              -0.619               1.378
               0.873             285.337              15.347             281.795              80.586              -2.983              -3.162
               1.957             288.303              17.791             284.122              77.702              -4.173               0.691
              18.068             291.077              19.895             284.737              71.695               0.375               5.912
               0.000             284.905              13.330             274.494              50.237               6.343              -5.572
               0.005             281.443              11.179             273.101              58.969               3.159              -4.933
               0.050             283.641              12.380             273.275              49.977               0.119               0.357
               0.000             286.369              15.562             280.005              69.112              -2.478               1.796
               0.000             283.621              13.104             276.885              64.798              -1.795              -3.134
               0.000             289.142              18.513             284.542              77.074               0.096               5.407
               0.000             294.633              23.480             288.146              73.077               0.852               7.658
               0.000             291.050              18.812             280.909              58.581               1.402               2.982
               0.037             286.849              15.512             278.817              61.756              -3.297              -1.719
               0.065             289.919              18.602             283.067              68.672               0.004               0.946
               0.000             283.633              12.885             275.467              60.203              -2.223              -3.928
               3.619             279.955              10.741             275.672              75.736              -4.143              -2.486
               0.000             278.320               9.469             273.471              74.866               1.533              -1.990
               0.000             283.713              13.130             276.266              63.872              -0.442               2.814
               0.000             289.037              17.301             280.699              61.357              -2.897               1.548
               0.033             289.663              18.122             282.056              65.273              -0.520               6.049
               0.000             292.518              21.402             286.568              73.325               0.694               1.379
               1.067             287.468              15.212             276.496              49.163              -1.900              -1.629
              28.326             286.922              16.593             283.000              78.250              -5.537               2.748
              10.571             290.295              18.913             282.604              68.327               1.134               6.355
               0.127             286.022              14.118             274.990              49.330               3.738               4.274
               0.000             287.149              15.466             277.988              57.127              -1.368              -1.983
               0.017             287.714              16.188             279.322              61.242              -0.705               3.277
               0.000             292.283              20.211             284.019              62.253              -2.539               2.812
               0.095             293.839              22.624             287.764              72.495              -1.218               5.063
              10.408             293.671              22.794             288.670              76.046              -2.593               4.522
              12.920             292.299              21.794             288.379              80.252              -3.556               3.100
               0.085             294.402              24.072             290.504              81.398              -3.350               5.311
               0.417             294.677              24.140             290.284              79.163              -3.114               2.815
               0.000             293.608              22.036             287.206              68.710              -2.962              -3.058
               0.114             291.260              19.767             284.750              68.046              -2.510              -2.784
               0.025             293.007              21.297             286.047              66.942              -2.118              -2.037
               0.000             293.487              21.470             285.278              63.926              -1.639               2.835
               0.000             295.208              23.307             286.635              65.774              -0.056               3.392
               0.000             288.977              17.113             280.640              59.409              -1.727              -4.649
              13.519             285.748              15.234             280.569              72.405              -1.085              -0.429
               0.247             281.608              12.194             277.789              79.513              -1.114              -0.287
               0.000             287.960              16.526             280.543              63.269              -2.434               0.065
               0.324             290.775              18.877             283.119              62.397              -1.699               1.801
               2.065             290.545              19.713             285.763              75.685              -2.556               3.644
               5.710             293.221              22.931             289.638              82.435              -1.882               4.365
              25.226             291.991              21.492             288.265              80.317              -3.200              -2.802
               2.450             283.948              14.055             279.923              78.439               1.218              -5.465
               0.000             287.021              15.525             278.821              59.709               0.235               0.398
               0.000             291.268              19.661             283.554              66.653              -0.450               6.306
               0.061             295.711              24.025             287.896              67.818              -0.381               8.201
               0.003             297.921              26.398             290.189              68.472              -1.400               8.111
               0.000             298.175              27.284             292.121              73.394              -3.315               8.545
               1.638             297.572              26.865             292.214              75.443              -2.503               3.217
               0.021             288.555              16.405             279.220              54.234              -1.730              -6.276
               0.116             287.111              15.288             277.363              54.771              -0.158              -1.901
               0.000             292.482              18.821             279.185              44.453               1.049               1.451
               0.000             294.245              21.068             281.425              52.546               0.441               4.895
               0.004             295.588              22.432             282.871              54.046              -0.080               5.179
               0.160             294.724              21.747             282.976              55.049              -0.256               5.431
               0.025             295.037              22.416             284.751              58.763              -0.538               5.753
               0.861             296.279              23.753             286.821              60.181              -1.408               7.058
               0.000             299.283              27.042             289.749              62.191              -1.952               4.631
               4.385             300.855              28.885             291.835              63.220              -1.221               3.878
              41.798             295.282              24.486             290.452              76.329              -4.109              -1.397
               1.642             292.482              21.900             288.515              79.360              -1.459              -3.348
               0.000             295.026              23.242             287.727              66.877              -1.324              -3.009
               0.000             293.091              20.303             283.366              55.212              -2.297              -3.178
               0.156             290.782              18.416             281.628              56.490              -2.915              -0.238
               0.169             292.322              19.926             283.432              58.585               0.449               2.753
               2.235             298.300              26.089             289.721              62.774               0.601               3.307
               1.140             299.849              27.776             290.872              63.141              -1.222               3.597
               4.174             297.244              25.262             289.066              64.930              -3.054               3.436
               6.373             296.458              26.071             292.131              79.224              -3.957              -0.102
               0.954             295.130              23.333             288.453              66.759              -2.075              -3.107
               5.000             291.729              20.773             287.007              74.867              -3.023              -3.747
               0.588             291.249              20.840             287.769              81.306              -2.031              -3.948
               0.000             294.072              22.724             288.009              71.133               0.248              -0.176
               0.086             297.845              25.793             289.827              64.196               0.212               3.468
              13.899             298.851              27.386             292.027              68.336              -0.949               3.020
               6.401             296.491              25.833             291.307              76.791              -1.947               2.089
               7.778             300.373              28.989             292.798              67.686               0.196               6.296
              15.158             302.316              31.693             295.337              70.521              -1.596               6.706
              43.765             300.445              29.465             294.062              70.450              -0.873               4.533
               0.154             294.584              22.250             286.169              61.321              -0.278              -4.743
               0.000             294.990              21.382             283.279              49.140              -0.854              -0.359
               0.046             296.072              22.815             285.253              53.472               0.656               2.789
               0.002             297.928              24.905             287.219              56.263               0.314               4.079
               0.023             299.582              26.307             287.567              54.433               0.325               5.395
               0.019             299.968              26.872             288.053              55.699              -0.375               6.942
               0.000             299.764              26.797             288.504              56.677              -0.394               6.994
               0.000             299.655              26.690             288.899              56.702              -1.069               7.504
               0.000             301.027              28.840             291.667              61.621              -1.657               7.767
               0.128             302.227              30.090             292.333              61.075              -0.939               8.249
               0.000             302.015              28.494             289.020              52.384               0.877               4.169
               0.000             304.730              31.404             292.233              52.340              -0.148               4.577
               0.983             303.869              31.339             292.898              57.408              -0.992               6.102
               1.239             302.861              30.490             292.655              59.127              -0.979               5.323
               8.588             302.640              29.574             291.956              55.007              -3.712               0.187
               4.864             300.057              28.206             292.188              64.619              -3.999              -0.003
               0.160             299.864              28.396             292.496              67.524              -3.239               1.511
               0.015             301.729              29.967             293.123              63.896              -1.088               4.133
               0.000             303.174              30.871             292.845              59.291               0.203               4.521
               0.031             305.002              30.023             290.015              43.257               1.398               1.767
               0.466             305.018              30.549             290.467              46.006              -0.739               2.535
               0.000             304.752              29.921             289.101              44.093               1.784               5.955
               0.000             303.422              29.002             289.074              46.599               0.383               6.639
               0.025             303.613              29.964             290.767              51.069              -0.017               6.269
               0.019             304.139              30.058             290.550              48.399               0.091               4.283
              11.652             304.276              31.101             292.739              53.451              -1.174               3.882
               3.375             302.472              30.732             294.263              63.348              -1.970               2.006
               0.052             301.472              29.986             293.609              65.949              -2.479               0.319
               0.000             302.671              30.665             293.189              61.521              -2.156               2.328
               0.309             303.190              30.753             292.885              58.477              -1.621               3.286
               0.818             303.439              29.623             290.980              50.156              -1.381               2.303
               0.174             302.991              29.380             290.633              51.523              -1.812               2.660
               0.000             303.183              29.915             291.157              53.513              -1.525               2.954
               0.312             303.628              30.019             290.910              51.305              -1.306               3.725
               0.049             303.646              30.397             291.684              53.393              -1.491               3.690
               0.496             304.049              31.319             292.993              56.120              -1.393               4.045
               0.902             304.136              31.772             293.925              58.131              -2.454               1.757
              17.194             302.763              30.846             294.127              61.978              -4.182              -0.245
               5.444             298.921              28.158             293.487              73.670              -3.392              -2.233
               0.009             298.369              26.879             291.567              68.468              -3.158              -1.310
               0.383             298.393              26.059             290.030              61.779              -2.622              -0.507
               0.000             301.137              29.285             293.058              63.804              -1.285               2.847
               0.000             301.258              29.398             292.797              63.651              -1.878               3.571
               0.561             303.494              31.191             293.603              59.023              -2.656               4.548
               0.000             303.224              30.996             293.488              59.692              -2.676               3.910
               0.582             303.897              31.860             294.405              60.212              -3.042               0.416
               0.000             303.226              30.872             293.600              58.944              -3.280              -1.734
               0.029             301.262              29.689             293.159              65.566              -3.098              -1.870
               0.000             303.974              31.230             292.973              56.100              -1.274               2.385
               0.061             305.680              32.208             292.906              50.982               0.041               5.308
               0.736             305.210              31.905             292.737              52.151               0.759               6.819
              19.485             304.143              31.322             293.056              55.537               0.202               4.302
               0.000             301.430              28.239             290.741              54.700              -2.120              -1.391
               0.000             301.533              28.421             290.832              55.184              -0.756               2.708
               0.000             302.802              30.356             292.797              58.716              -1.427               3.392
               0.000             303.023              30.040             291.905              55.309               0.029               4.286
               0.000             303.744              30.026             290.990              50.615               0.479               3.982
               0.146             303.545              29.322             289.744              47.740               0.009               4.206
               0.000             303.950              29.827             290.384              48.216              -0.642               4.451
               0.000             304.166              30.154             290.880              48.790              -1.426               4.773
               0.012             303.395              29.268             290.105              48.330              -1.304               4.758
               0.469             304.367              30.099             290.737              47.286               0.087               4.213
               1.577             301.772              27.219             288.078              45.746              -1.382              -4.628
               0.079             298.393              23.637             283.821              42.609              -2.202              -0.375
               0.000             299.820              25.554             286.693              47.215              -1.026               4.103
               0.264             304.877              31.032             292.279              49.430              -0.562               5.587
               0.000             303.906              29.550             290.400              46.895              -0.507               3.548
               0.122             304.265              29.459             289.830              44.290              -2.475               2.989
               0.083             304.284              29.792             290.348              46.047              -1.015               4.828
               0.000             303.680              29.191             290.318              46.162               0.481               4.944
               2.327             303.178              29.418             290.246              50.565               1.027               5.063
              14.776             303.109              30.081             291.718              54.990               0.233               5.177
               6.526             303.433              30.808             293.022              57.181               0.984               4.795
               2.502             303.321              31.068             293.278              59.466              -0.791               3.254
               3.504             303.239              29.691             291.147              51.812              -1.366               0.020
               0.688             301.112              27.097             288.675              49.236              -1.030               1.222
               8.095             300.339              28.004             291.348              61.003              -1.735               2.113
              24.571             299.258              28.211             293.088              71.174              -0.587               2.557
               6.664             299.838              28.671             293.360              69.731              -1.285               1.857
               0.000             301.306              29.736             293.190              65.543               0.044               4.458
               0.091             301.812              30.109             293.312              64.204              -0.073               5.177
               0.385             301.837              30.180             293.475              64.477              -0.979               3.988
               0.813             302.519              30.838             294.233              63.669              -1.441               4.212
               0.000             302.282              31.057             294.457              66.768              -1.321               5.406
               0.256             302.814              31.220             294.153              63.909              -1.733               3.962
               0.134             302.121              29.913             292.767              60.707              -2.859               1.497
               0.000             302.131              30.292             293.502              63.045              -2.788               2.917
               0.000             301.478              29.570             292.820              63.157              -1.922               3.263
               0.122             302.141              29.620             292.217              58.704              -1.386               1.941
               0.000             301.730              28.449             290.662              54.011              -3.609              -1.173
               0.000             300.017              26.952             289.722              55.919              -3.678              -0.820
               0.000             299.311              26.770             289.636              59.925              -3.368               1.962
               0.118             297.405              23.866             285.504              51.825              -2.517               2.581
               0.000             296.856              23.431             285.194              52.487              -2.556               2.211
               0.019             298.360              24.777             286.584              51.881              -2.190               1.413
               0.000             297.647              23.906             286.027              50.274              -1.974              -3.962
               0.000             293.316              19.502             280.646              44.456              -3.595              -4.780
               0.089             291.925              19.025             281.081              52.133              -0.618              -2.629
               0.125             294.258              20.253             280.736              44.146              -1.774              -0.570
               0.002             293.885              19.807             279.813              42.728              -2.045               0.918
               0.079             296.806              21.809             281.422              38.776              -1.862               0.015
               0.084             296.237              23.023             285.539              53.973              -1.133               0.622
               0.000             296.266              24.659             288.901              68.434              -2.427              -0.210
               0.218             297.524              24.192             286.427              53.611              -0.880              -2.111
               0.224             297.794              22.701             282.345              39.269              -2.180              -0.406
               0.062             297.891              24.399             285.909              52.433              -1.896               3.618
               0.000             298.558              25.323             286.955              54.672              -2.124               3.164
               0.000             298.720              25.483             287.075              54.676              -2.209               2.626
               0.000             298.203              23.644             283.058              44.015              -1.963               3.749
               0.000             298.145              23.782             282.801              45.534              -0.971               4.651
               0.000             299.103              24.179             282.401              41.912              -0.943               3.158
               0.139             301.300              25.406             283.352              36.716              -2.958              -0.571
               0.200             300.736              24.831             282.911              36.183              -0.574               1.715
               0.000             300.617              24.406             281.615              33.951               1.830               0.597
               0.094             296.797              20.125             274.268              24.185              -0.111              -1.083
               0.000             295.192              19.600             275.966              30.341              -0.661              -0.852
               0.000             291.997              17.070             271.786              28.556               1.608              -3.101
               0.000             293.284              17.917             272.727              27.627               0.981               1.476
               0.220             298.233              21.249             275.505              24.661               0.799              -0.322
               0.051             297.855              21.148             275.573              26.152               0.874               3.984
               0.000             299.799              23.687             280.456              33.767               1.310               5.478
               0.000             294.863              19.797             277.875              34.710              -2.791              -4.409
               0.000             287.450              14.206             270.868              33.688               1.560              -0.294
               0.000             293.783              18.583             274.328              30.795               3.055               1.621
               0.176             298.357              21.672             276.760              27.280               0.774               3.107
               0.000             294.214              19.050             276.198              32.264              -5.825              -5.241
               0.105             291.145              16.970             275.314              34.853              -3.426               2.436
              28.444             292.869              21.007             285.556              65.164              -2.443               6.093
               0.000             295.433              24.424             289.443              74.229              -1.756               3.090
               0.006             295.887              24.118             288.654              67.036              -3.505               0.666
               0.025             296.996              25.655             290.331              70.501              -1.720               5.239
               0.000             297.478              25.072             288.170              61.331               0.588               7.468
               0.076             297.953              25.136             286.501              57.944               2.031               8.530
               0.000             297.315              24.476             286.580              57.686               0.938               8.549
               0.497             291.870              17.944             277.291              39.940               2.923              -3.812
               0.000             288.508              14.957             271.596              33.661               0.434               0.451
               0.000             288.365              15.142             272.047              37.889               1.085               3.638
               0.000             290.018              15.986             272.050              32.854               0.376               3.379
               0.007             289.462              16.248             275.208              41.964              -0.647               5.007
               0.021             291.480              18.953             281.238              55.776               0.038               4.426
               0.167             290.324              17.193             277.235              45.640              -1.027              -2.847
               0.000             289.773              16.909             278.033              47.659              -2.978               3.366
              19.840             295.366              23.661             288.309              67.653              -2.673               8.991
               0.000             285.814              14.131             275.852              52.275               7.373               0.055
               0.000             280.703              10.493             271.986              55.505               1.464              -1.977
               0.373             282.278              11.710             274.034              57.017               0.152              -0.719
               0.149             283.434              12.395             273.893              53.349               1.389               0.892
               0.018             283.124              12.590             275.361              62.148              -1.483               5.043
               0.029             286.335              15.321             279.097              65.554              -0.835               3.732
               0.000             281.549              11.340             273.847              60.882              -0.586              -4.087
               0.000             280.079              10.122             272.123              57.500              -1.112               1.637
               0.001             282.552              12.880             278.501              77.843              -0.324               3.773
               0.263             285.976              15.536             281.138              74.297              -1.183              -2.904
               0.037             278.235               8.774             270.065              56.539              -2.727              -3.648
               0.000             278.314               8.843             270.105              56.945              -1.576               0.565
               0.007             280.056              10.229             272.583              60.670              -1.617              -0.974
               0.133             279.945              10.072             271.813              58.697               1.436              -0.322
               0.000             282.568              11.585             272.030              49.666               1.467               2.091
               0.000             284.310              12.546             271.660              43.686               3.022               2.463
