 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               4.503             291.703              21.883             289.512              88.391              -1.380               0.014
               0.245             291.710              20.748             286.532              74.783               2.201              -0.751
               0.000             291.505              20.020             285.388              68.381              -1.343               0.687
               0.146             291.121              20.952             288.179              84.255              -0.395               4.108
               0.565             293.531              23.561             290.823              85.700               1.529               4.212
               0.586             294.108              24.207             291.482              85.985               1.380               4.842
               2.798             291.889              21.928             289.409              86.656               1.249               5.160
               0.986             290.517              20.119             286.978              81.230               4.262               0.406
               0.002             286.366              15.385             279.809              66.193               5.252              -0.680
               0.023             287.777              16.291             280.182              62.003               2.845              -1.415
               0.019             290.961              19.848             285.736              72.465               4.067               2.738
               0.154             296.131              25.501             291.635              77.326               4.653               2.687
               0.096             296.210              25.680             291.894              78.163               3.755               3.685
               3.773             295.715              25.907             292.740              85.270               2.111               2.394
               0.000             292.734              21.912             288.159              76.669              -2.061              -4.736
               0.000             290.624              18.826             283.240              63.438              -0.152              -1.506
               0.000             288.777              17.319             281.752              64.762              -1.878              -0.392
               0.227             289.798              18.402             283.625              67.440               1.643               1.991
               0.591             292.337              22.060             288.944              82.853               3.619               3.740
               0.164             289.140              18.354             284.547              74.882               4.739              -1.261
               0.000             287.854              17.327             283.558              76.791               0.859              -4.432
               0.000             288.372              17.031             281.589              65.602               0.372              -0.549
               0.015             288.979              18.321             284.493              76.466               3.128               5.187
               0.204             291.111              20.545             287.058              79.345               2.467               4.673
               0.031             291.956              21.270             287.791              78.132               1.183               3.825
               0.790             292.198              21.788             288.666              81.357               0.468               4.296
              11.558             293.197              23.556             291.143              89.483              -1.844               3.072
               0.011             293.492              23.319             290.303              83.560               2.290               3.809
               0.025             294.090              22.903             288.407              72.788               4.546              -1.237
               0.019             290.030              18.309             282.736              63.477               3.904              -0.932
               0.744             287.769              17.000             282.615              72.959               3.036              -2.493
               0.027             287.332              16.370             281.424              69.035               3.348              -2.846
               0.052             289.987              18.347             282.801              64.473               2.774              -1.956
               0.000             292.819              20.865             285.485              64.107               2.763               0.473
               0.000             294.425              23.150             288.793              71.883               3.134               2.396
               0.062             294.369              23.376             289.362              74.734               3.370               4.190
               0.282             294.546              24.171             290.788              80.851               0.134               3.224
               0.000             295.550              25.411             291.977              82.342              -0.059               0.071
               0.312             298.776              27.883             293.067              72.812               1.805              -0.677
               1.129             299.107              28.176             293.434              72.205               0.851               1.720
               8.920             296.643              27.262             294.268              87.894              -1.428               2.299
               3.602             295.261              25.943             293.374              90.451              -0.947               0.666
               4.990             296.240              26.842             293.967              88.337              -1.193              -0.589
               8.576             293.827              23.988             291.350              86.857              -1.579              -0.059
               0.009             294.939              24.601             290.919              80.952               0.495               1.651
               0.000             295.604              24.517             290.064              73.427               1.764               2.246
               0.000             296.465              25.619             291.443              75.140               1.772               1.967
               0.000             296.953              26.229             291.947              75.838               2.768               2.919
               0.237             297.713              27.103             292.611              76.116               1.238               1.633
               0.215             298.053              27.668             293.420              77.591               0.862               2.970
               1.230             298.670              28.921             294.936              81.821               0.576               2.692
               4.873             298.530              28.767             294.742              81.921               1.163               3.998
              17.849             298.239              28.935             295.447              86.011               1.450               1.968
               0.203             298.903              29.658             295.948              85.342              -0.880              -0.289
               2.329             298.851              29.112             294.998              81.622              -0.073               0.786
               0.736             299.031              28.681             294.329              76.706              -0.771               0.082
               0.261             297.221              27.192             293.494              81.514               0.054               3.123
               0.799             298.172              28.543             294.718              83.513               2.209               3.825
               4.428             300.322              30.722             296.237              80.325               0.840               3.413
               8.990             299.489              30.152             296.009              83.630               1.740               3.632
              25.014             298.578              29.259             295.635              85.332               1.174               3.648
               0.140             299.674              29.974             295.503              80.654               1.066               1.578
               0.470             297.693              26.725             292.171              73.177               2.389              -0.894
               0.000             291.896              20.579             286.050              70.700               1.010              -1.868
               0.485             295.174              24.289             289.993              75.532               3.964               2.151
               0.012             293.559              21.682             286.337              65.455               2.805              -2.508
               9.001             291.414              20.649             287.096              77.021               0.514               1.706
               5.033             293.233              23.704             291.541              90.676               1.057              -1.339
              36.907             288.573              19.232             287.694              95.062              -3.239              -4.423
               9.299             287.648              18.021             285.901              90.324              -0.023              -5.250
               0.480             290.549              20.088             286.966              80.430               3.254               3.113
               0.000             289.899              19.146             285.537              76.176               4.945              -1.316
               0.014             289.445              18.624             284.546              74.775               2.308              -3.139
               0.083             289.073              17.596             282.176              65.071               1.768              -1.447
               3.754             288.898              18.311             284.819              77.381               0.306               2.469
               1.895             289.850              20.106             287.958              89.628              -0.208               3.485
               0.000             292.164              22.087             289.345              85.217              -0.155              -2.406
               0.154             292.214              22.004             289.105              83.658              -0.093               0.326
               0.126             293.829              23.356             289.812              80.239              -0.209               0.942
               0.372             292.099              21.477             287.976              78.898               0.036               3.736
               1.228             292.463              22.751             290.455              89.244               1.249               4.718
               1.939             295.308              26.021             293.472              90.683               2.398               4.868
               1.459             295.711              25.115             291.249              77.940               2.372              -0.006
               7.420             295.409              25.066             291.738              80.552               1.476               3.374
               2.170             296.236              26.604             293.584              86.230               1.639               0.641
               5.059             294.390              25.127             292.895              92.157               0.357               2.861
               4.705             296.665              27.309             294.307              88.078               2.799               4.630
               0.000             295.550              24.586             290.139              74.598               2.042              -1.625
               0.000             292.626              21.087             286.456              68.604               1.221               1.020
               0.040             293.955              23.520             290.131              80.573               2.185               4.459
               1.106             296.269              26.786             293.761              87.527               2.869               4.133
               0.000             297.552              26.959             292.616              76.404               2.150               0.115
               0.000             296.204              25.927             292.412              80.453               0.857               3.145
              18.158             295.172              26.054             293.728              92.501              -0.519               6.298
               0.000             295.449              24.792             290.804              77.550               4.683               0.534
               0.006             292.080              21.397             287.917              78.185              -0.543              -3.527
               0.000             287.350              16.831             282.896              76.034              -0.094              -2.828
               0.118             288.170              17.438             283.311              74.224               1.662               2.553
               0.000             289.989              19.126             284.913              74.791               3.688              -0.230
               0.019             286.524              15.802             281.037              70.936               1.852              -1.332
               0.000             289.514              18.792             285.064              76.196               1.217               2.804
               3.650             291.659              22.016             289.859              90.510               0.641               6.088
               1.385             293.183              22.557             288.800              78.813               4.400              -0.274
               0.125             288.547              17.569             283.185              71.247               2.237              -1.780
               0.002             290.815              19.526             284.968              70.118               2.690               1.319
               0.079             290.634              20.000             286.463              78.276               3.188               3.510
               0.084             289.886              19.384             285.886              79.512               4.077               0.057
               0.000             280.415              10.862             274.964              69.895               2.481              -1.553
               3.998             284.656              14.961             281.929              84.291               1.640               4.416
              26.360             291.075              21.704             289.990              94.136               0.660               1.344
               0.062             285.899              15.683             281.738              77.972              -2.321              -5.660
               0.000             283.269              13.209             278.292              72.594              -2.074              -1.745
               0.000             284.838              14.994             281.614              81.980              -1.480               0.162
               0.000             288.476              17.955             284.106              77.804               2.466               0.646
               0.000             288.270              16.895             281.368              64.877               1.280              -1.286
               0.370             287.157              16.768             283.093              77.725               2.048               3.598
               3.595             291.159              21.681             289.825              92.770              -0.135               0.034
               4.736             288.470              18.975             287.206              92.785              -2.576              -1.867
               4.089             288.398              18.987             287.339              93.998              -1.512              -2.283
               2.794             287.508              17.864             285.741              89.935               1.183               0.630
              34.981             289.536              19.924             288.009              91.380              -2.631               2.481
               2.569             290.607              20.699             288.259              87.517               2.379               2.776
               0.367             291.112              21.274             288.937              88.330              -1.475               3.227
               2.164             289.155              18.674             285.288              79.161               3.779               6.089
               0.915             285.917              15.947             282.761              82.246               1.079               4.232
               0.129             282.314              12.478             277.644              73.236               7.672              -0.817
               8.733             279.395              10.507             276.295              80.968               1.946              -0.072
              10.997             279.168              10.555             277.107              87.016               0.514              -3.208
               1.819             277.901               9.354             274.694              80.740               0.826              -0.388
               3.005             279.896              10.958             277.069              82.530              -1.149               1.775
               1.074             284.542              14.977             282.099              86.444               2.336               3.478
               0.105             279.996              10.520             274.568              69.236               4.304              -2.115
               0.000             279.705              10.366             274.674              70.938               4.245               0.948
               0.000             281.480              11.596             275.569              68.026               2.911              -1.701
               0.006             281.480              11.660             276.157              69.497               0.294               2.515
               0.241             286.848              16.812             283.790              82.876               1.416               1.168
               0.000             285.978              15.618             281.626              75.675              -1.047              -0.028
               0.400             288.211              18.230             285.587              85.452               1.125               5.697
               0.000             290.502              20.631             288.251              87.990               2.601               4.512
               0.000             292.877              22.734             289.761              84.190               2.415               1.768
               0.000             292.516              22.310             289.426              83.614               1.474               4.133
               5.076             289.951              20.145             287.863              88.803               0.863               4.008
               0.000             281.901              12.205             277.458              74.455               5.512               0.194
               0.007             279.032               9.615             272.629              64.175               3.466              -0.496
               0.021             277.035               8.238             271.190              66.081               2.398              -2.415
               4.919             276.762               8.357             272.918              76.156               0.688               1.155
               1.290             281.695              12.531             279.150              85.620               2.252               0.172
               0.000             281.108              11.646             277.000              75.966               1.638              -3.492
               0.000             279.775              10.521             275.179              73.596               0.266              -2.583
               0.000             279.148              10.136             275.100              76.044               1.150               3.155
               1.885             284.262              14.895             282.403              89.540               2.186               5.118
              27.797             288.871              19.547             288.016              95.341               1.860               4.971
               0.234             280.726              11.398             276.720              77.203               2.602              -4.447
               0.029             279.764              10.286             274.056              67.687               0.549              -2.248
               0.133             279.917              10.578             275.159              72.280               0.940               3.086
               0.000             281.868              12.772             279.822              87.843               0.123               1.898
               0.000             282.653              12.887             278.527              76.242               2.126               1.778
               0.000             280.758              11.409             276.825              76.875               1.860               2.916
               9.001             287.431              18.070             286.434              94.297               0.996               5.900
               8.171             285.307              15.678             283.063              86.992               0.362              -1.734
              13.723             281.111              12.291             279.699              91.263              -1.884              -4.754
               2.401             280.719              11.921             279.156              90.118              -2.733              -3.661
               3.109             280.256              11.604             278.934              91.643               0.060              -5.042
               0.000             277.052               8.504             272.631              74.061               4.298              -2.075
