 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.115             280.018              11.259             277.899              87.776               0.019              -0.518
               2.321             275.712               7.393             270.593              69.258              -1.560              -3.819
              19.262             274.604               7.006             272.108              84.007              -3.668              -0.690
               5.918             277.658               9.473             276.046              89.858               1.514               0.691
               0.000             275.834               7.865             272.860              82.493               1.441              -0.391
               0.046             273.311               5.837             269.107              74.280               3.124              -4.081
               0.064             271.605               4.330             264.149              59.912               0.348              -1.643
               0.029             277.221               7.763             266.694              47.138               0.247               0.729
               0.010             278.855               9.644             273.435              68.578               1.054               2.957
               0.000             280.860              11.639             277.352              80.501               0.339              -1.538
               0.000             286.426              16.050             282.209              76.469               0.155               2.948
               0.000             290.747              20.227             286.900              79.775               1.506               5.923
               0.000             285.283              15.497             282.598              84.122               1.117              -1.317
               3.548             274.861               7.121             271.939              81.338              -0.937              -4.569
              21.454             275.381               7.757             273.932              90.501              -4.061               1.205
               5.005             275.352               7.611             272.980              86.072              -0.866              -2.148
               1.573             277.314               8.843             273.760              78.614              -2.987               1.904
               2.315             284.134              14.854             282.581              90.933              -2.111               2.809
               3.760             290.055              20.245             287.948              88.770              -1.804               3.324
              18.513             290.846              21.223             289.254              91.084              -0.970               4.070
              21.657             291.131              21.361             289.037              89.174              -0.346               2.138
               5.782             285.608              15.870             283.199              85.669               3.502               3.129
               0.041             275.907               7.855             272.697              80.308               5.786              -4.391
               0.000             277.756               9.150             273.892              77.881               0.288              -1.841
               0.060             283.008              12.699             276.775              66.312              -1.178               3.028
               0.623             287.953              17.672             284.308              80.677               0.062               2.920
               7.821             287.598              16.966             282.917              74.744              -0.911              -0.123
              45.313             289.974              20.412             288.539              92.048              -5.251               6.080
              15.091             289.481              19.655             287.358              88.442               0.871               4.344
               0.000             280.522              11.344             277.071              79.800               2.465              -2.641
               0.000             280.600              10.763             273.834              63.994               1.552              -1.238
               0.222             282.209              12.299             277.020              71.144               0.756               2.613
               0.016             281.694              12.317             278.442              80.747               2.439              -1.948
               0.000             281.085              11.539             276.475              73.833              -1.116               1.255
               4.447             284.441              14.905             282.226              86.740               0.226               3.121
               1.938             280.619              11.353             276.610              78.164               3.484              -4.256
               0.000             281.748              11.474             274.401              60.551               1.208               0.209
               0.855             284.415              14.143             279.460              72.660              -0.207               4.306
               1.109             288.432              17.914             284.332              77.783               2.286               0.178
               0.007             279.935              10.364             273.825              66.432               0.001              -4.253
               0.098             280.289              10.557             273.881              64.615              -1.142              -1.201
               0.000             286.080              15.537             281.199              72.798              -2.822               2.685
               0.019             288.539              17.978             284.216              77.306              -1.909               3.171
               0.000             289.744              18.854             284.780              74.177              -0.807               2.877
               0.765             291.079              19.982             285.901              72.750               0.583               2.090
               0.553             293.061              22.400             288.893              78.444               1.208               0.761
               5.000             291.835              20.966             287.123              75.945              -1.493               3.670
              31.077             291.826              21.284             287.777              79.800              -0.495               7.158
               0.005             283.592              13.680             279.521              76.836               6.428               0.823
               0.050             279.703              10.165             273.538              65.719               4.763              -2.477
               0.000             279.517               9.920             272.664              62.870               0.576              -1.320
               0.000             283.988              13.337             277.062              63.704              -0.473               2.214
               0.000             287.197              16.414             281.744              71.558              -0.736               4.169
               0.000             290.258              19.635             286.123              78.178              -0.883               5.530
               0.000             291.823              20.949             287.219              75.878              -1.270               5.503
               3.385             292.912              22.501             289.374              81.225              -0.556               5.023
              13.457             293.825              23.564             290.451              82.446              -0.089               5.197
              17.318             291.883              22.120             289.869              88.977              -0.113               3.867
              31.699             288.134              18.573             286.669              91.658              -0.951              -3.461
              13.564             291.179              21.143             288.434              85.889               1.165               1.420
               0.000             284.979              14.872             280.862              77.528               1.734              -2.770
               0.000             286.053              15.054             279.458              64.927               1.272              -1.971
               0.033             287.913              16.639             281.204              65.578              -0.618               0.196
              11.347             286.440              16.527             283.658              84.216              -0.633               4.645
               7.331             290.031              19.960             287.264              85.311               1.963               0.066
               0.000             284.914              14.931             281.241              79.609              -1.693              -1.093
               0.000             292.850              22.583             289.609              82.835              -3.373               5.457
              85.447             295.108              25.343             292.534              86.354              -2.211               7.263
              65.124             293.649              24.090             291.765              89.955               0.036               3.917
               0.017             290.573              19.697             285.479              75.140               0.676              -2.539
               0.000             290.026              17.673             280.789              55.112               0.637              -2.467
               0.095             290.034              18.210             282.443              62.120              -0.373              -2.234
               0.000             292.194              19.862             283.724              59.163              -0.825              -1.204
               0.000             292.736              20.746             285.372              63.635              -1.546              -0.145
               0.085             292.809              20.980             285.831              65.492              -1.286              -0.661
               0.000             293.537              21.532             286.295              64.077              -1.045               1.184
               0.000             293.061              22.226             288.661              76.546              -0.824               1.419
               3.235             292.096              21.731             288.758              81.882              -3.782               1.002
               5.425             293.257              22.960             289.994              82.356              -3.935               4.532
               5.718             291.619              21.896             289.762              89.567              -3.357               2.570
               6.012             291.309              21.694             289.652              91.008              -1.690              -0.903
               4.244             291.798              21.886             289.378              87.261               2.082              -1.173
               7.957             289.826              19.301             285.830              79.155               1.690              -3.957
               0.000             287.304              16.633             282.289              73.560               1.820              -3.550
               0.000             284.710              14.120             278.675              67.707              -0.167              -1.180
               0.000             289.275              17.833             282.619              65.937              -0.567              -0.009
               0.013             290.810              19.244             284.206              66.622              -1.873              -0.323
               0.000             293.448              22.272             288.260              72.873              -2.850               2.861
               3.086             295.264              25.291             292.270              84.192              -0.909               4.734
              11.209             295.581              26.010             293.264              87.650              -0.252               4.235
               0.477             292.958              22.769             289.889              83.646               1.077              -0.897
               0.000             292.932              22.044             288.243              75.958              -0.106               0.151
               0.158             294.257              23.586             290.003              78.021              -1.504               3.281
               0.111             295.007              25.082             292.139              84.909              -2.760               2.105
               1.087             294.519              24.983             292.508              89.269              -2.499               1.822
               9.090             297.924              28.343             294.727              84.279              -1.221               2.661
               3.045             297.766              28.394             295.062              86.234              -0.333               2.753
              11.024             297.376              27.463             293.904              82.295               0.263               1.832
               5.729             292.037              22.058             289.442              86.383               1.557              -3.021
               0.000             289.581              18.568             284.234              72.312               0.535              -3.216
               0.004             293.487              21.674             286.691              66.093               0.024              -2.288
               0.160             294.942              23.211             288.294              67.377              -0.454              -2.499
               0.025             291.967              20.467             285.850              68.607              -1.240              -1.873
               0.000             296.310              25.073             290.590              71.744              -0.814               2.176
               0.734             295.306              24.696             291.048              78.090               2.209               2.017
               0.000             296.394              25.713             291.756              76.665               1.893               2.052
               0.000             296.243              25.519             291.447              76.392               1.560               2.071
               1.297             296.420              25.767             291.853              76.899               0.216               2.487
               9.235             295.174              25.168             292.135              83.971               0.001               3.132
               0.159             293.989              23.443             289.961              79.416               2.418              -2.373
               0.156             287.056              16.347             281.696              72.419               3.059              -4.603
               0.000             287.104              15.893             280.167              64.515               3.001              -0.971
               2.300             288.847              18.573             285.556              81.790               1.518               2.048
               1.788             292.896              22.974             290.397              86.625               0.441               2.799
              18.322             296.298              26.462             293.205              84.313               0.074               2.952
               5.077             296.864              27.077             293.712              84.036              -0.737               4.485
              10.026             296.724              26.858             293.470              83.533              -0.049               3.955
               0.032             297.886              28.563             295.240              86.446              -0.258               1.750
               1.128             298.046              27.873             293.976              79.306              -0.272              -0.304
               3.207             298.822              29.250             295.428              82.961               1.724               1.213
               0.734             297.188              27.011             293.260              80.290               1.938              -1.343
               0.615             297.101              26.018             291.694              72.648               0.692               0.230
               2.189             297.866              27.958             294.264              81.689               0.439               2.525
               0.000             299.591              30.000             295.802              81.584               0.293               3.887
               0.038             299.964              30.361             296.105              80.888              -0.718               1.760
              16.009             299.390              29.685             295.648              81.059              -2.245               2.426
              14.410             299.529              29.663             295.507              79.649               1.060               0.804
               7.766             295.404              24.641             290.816              76.570               0.543              -5.623
               0.046             291.579              20.266             285.631              70.503              -1.221              -3.461
               0.002             295.483              23.135             287.513              61.591              -1.360              -0.265
               0.023             295.207              23.484             288.635              67.480              -2.988               0.888
               0.019             294.648              23.572             289.488              73.832              -3.084               1.091
               0.000             294.889              23.766             289.592              73.318              -1.459               0.710
               0.000             297.499              26.154             291.421              70.187               1.679               0.818
               0.000             298.605              27.623             292.921              72.286               1.078               1.413
               0.000             299.453              28.178             293.052              69.294               0.600               1.145
               0.000             299.226              28.470             293.721              73.399               0.487               2.072
               0.000             299.058              28.284             293.553              73.442               1.005               2.895
               3.143             299.079              28.553             294.093              75.299               1.516               1.012
               5.116             299.689              29.937             295.748              80.252               1.458               2.255
               8.048             298.436              28.847             295.134              83.429               1.692               2.359
               0.274             296.635              26.439             292.745              80.736               1.362              -2.573
               0.000             295.606              24.721             290.788              75.313              -0.754              -1.174
               0.015             295.495              25.108             291.546              80.068              -3.216               1.138
               0.000             297.416              26.045             291.334              70.017              -1.732               0.581
               0.247             297.799              27.174             293.013              75.906               0.047               2.819
               0.574             299.924              30.050             295.526              78.998               1.893               2.230
               0.000             297.502              25.280             289.684              62.866               0.910              -0.920
               9.083             299.594              29.095             294.515              74.888               1.123               1.319
               0.025             301.199              31.267             296.311              76.632               1.680               0.962
               4.771             302.538              32.754             297.298              75.430               2.320               1.403
               0.528             302.792              32.404             296.661              71.310               1.760               1.073
              21.087             302.777              32.507             296.910              72.051              -0.274               0.984
              10.204             300.175              30.754             296.474              81.848               0.241               1.976
               4.738             299.804              30.263             296.051              81.607              -0.999               2.301
              21.261             298.175              28.651             295.061              84.359              -0.646               2.428
               5.246             297.790              28.423             295.054              86.234              -0.662               1.637
              12.054             298.491              29.057             295.495              84.562              -3.134               2.261
               2.182             297.808              28.091             294.549              83.334               0.125               5.444
               1.068             299.596              30.019             295.874              81.680               1.792               2.340
               0.000             299.036              29.304             295.224              81.401               2.296               1.019
               0.064             300.713              31.089             296.496              79.511               2.202               0.138
               0.000             302.472              32.428             297.012              73.912               1.008              -2.147
               0.022             302.482              32.921             297.581              76.908              -0.078              -2.486
               0.800             301.249              31.600             296.841              78.451              -0.492              -0.830
               8.109             300.142              30.329             295.914              79.101              -1.047               1.538
               8.051             297.596              28.289             295.043              87.044              -0.711               2.372
              24.844             298.872              29.475             295.721              84.233               0.168               2.393
               0.065             299.539              29.606             295.339              79.143              -1.344               0.758
               2.289             300.260              30.462             295.978              79.023              -3.544               2.648
               3.023             298.881              29.363             295.604              83.286              -3.208               3.262
               9.546             298.397              28.917             295.320              84.353              -1.881               3.856
               2.173             298.561              29.344             295.832              86.147              -1.285               3.874
               0.029             299.536              29.948             295.582              81.698              -0.390               3.645
               1.715             300.028              30.204             295.710              79.201               1.432               3.669
               8.053             300.492              31.236             296.970              82.450               2.528               1.245
               0.000             301.484              31.757             296.809              77.542               1.986               0.155
               0.477             301.971              31.394             295.843              71.279               2.030               0.739
              13.651             301.016              31.181             296.417              77.575               1.634               1.591
               0.324             300.447              31.031             296.674              81.403               1.662               1.242
               0.242             299.989              30.139             295.675              79.067               1.167               0.949
               0.000             301.117              30.581             295.494              72.692               0.499               0.088
               0.140             302.166              32.131             296.812              74.451               0.654              -0.048
               0.146             302.185              31.448             295.642              69.974              -0.136              -2.417
              10.806             301.646              30.061             294.055              65.130              -0.571              -0.862
               5.561             302.689              31.827             295.873              68.540               0.501              -0.011
               0.552             302.582              32.333             296.616              72.470               1.001               1.453
               6.409             301.203              31.513             296.742              78.247               0.997               2.084
              14.537             299.944              30.468             296.284              81.848               1.320               2.116
               3.967             297.706              27.504             293.557              79.492               1.615              -1.913
               0.000             296.297              25.077             290.510              71.910               0.326              -0.860
               0.048             297.151              25.425             290.407              67.133               0.002               0.725
               0.000             298.531              27.105             292.027              68.863              -0.426              -0.604
               0.014             297.218              26.707             292.723              77.423              -0.885              -2.499
               0.083             297.331              26.530             292.267              74.868              -1.525              -0.060
               0.000             299.289              28.891             294.241              76.022              -1.191               1.930
               0.000             301.116              30.999             295.954              75.518               0.116               2.140
               0.000             302.242              31.989             296.492              72.959               0.662               1.616
               0.000             301.573              31.142             295.783              72.767               0.730               1.908
               6.498             300.969              31.147             296.324              77.731               0.404               2.945
               4.368             299.411              29.300             294.963              77.999               0.479               3.112
               3.928             299.268              29.581             295.482              81.385              -0.476               2.877
               3.127             299.011              29.172             295.078              80.620              -1.023               2.923
               1.189             298.750              29.035             295.131              81.964              -0.459               2.955
               0.400             299.510              29.861             295.719              81.286               0.076               1.973
               4.222             300.009              30.147             295.772              78.949               0.072               1.706
               4.519             300.531              30.683             295.998              78.251              -0.342               2.273
               8.701             301.892              32.040             296.849              76.062              -0.162               1.447
              10.641             301.378              31.447             296.475              76.356              -0.875               0.897
               5.287             300.259              30.355             295.778              78.276              -1.333               2.372
              25.204             299.502              30.004             295.986              82.425              -0.635               2.628
              11.366             299.527              29.720             295.500              80.090              -0.900               0.065
               1.318             300.287              30.332             295.788              77.873               0.009              -2.355
               0.000             301.017              31.329             296.620              78.571               2.198              -1.693
               0.338             300.821              31.014             296.372              78.079               1.711              -0.805
               0.000             300.293              29.769             294.700              73.839               0.846              -2.195
               0.000             298.205              27.420             292.872              74.216               0.226              -3.489
               0.000             294.530              23.864             290.194              77.956              -1.138              -2.599
               0.118             296.459              25.609             291.341              75.107              -3.353              -0.077
               0.000             295.442              24.056             289.454              70.658              -2.836              -0.914
               0.667             294.813              24.511             291.268              81.397              -3.488              -1.974
              51.399             295.436              26.231             293.761              91.282              -7.441               3.476
               0.518             294.769              25.145             292.438              88.112               1.976              -0.522
               0.089             292.355              21.716             288.158              78.727              -0.023              -4.030
              12.329             292.813              22.443             289.464              81.700              -1.733              -2.495
              19.226             288.823              19.358             287.670              93.329              -3.265               0.390
              10.123             293.337              23.879             291.672              91.338              -1.929               0.678
               0.408             296.557              27.005             293.905              86.504              -1.325              -0.642
              20.504             296.477              26.836             293.763              85.832              -2.997               1.898
              17.822             296.141              26.638             293.775              87.525              -1.044               6.369
               0.224             293.708              23.839             291.135              86.644               2.154              -2.330
               0.062             291.696              21.188             287.897              80.199               0.251              -4.264
               0.000             294.136              23.585             290.205              79.305              -1.755              -1.860
               0.000             292.275              22.012             289.065              83.035              -2.334              -1.312
               0.968             294.234              23.887             290.607              81.328              -2.095              -0.582
               4.287             294.106              24.678             292.372              90.830              -1.612              -1.240
               0.370             294.610              24.941             292.239              87.826              -0.931               0.427
               0.139             296.057              25.323             291.306              76.434               0.216              -1.320
               0.632             295.619              24.684             290.641              74.839               1.028              -2.627
               0.741             296.508              25.265             290.720              71.600               1.659              -0.734
               0.094             293.851              22.510             287.901              71.185               2.338               0.362
               0.000             290.044              18.445             283.131              65.123               1.326               0.062
              10.453             291.013              20.317             286.788              77.689               1.678               1.111
               0.000             286.894              15.885             280.259              67.205               2.755              -1.193
               0.220             287.608              16.298             280.548              64.286               1.402               2.949
               0.051             290.245              18.607             283.003              64.910               2.514              -0.185
               0.000             292.354              20.189             284.147              61.283               0.620               2.987
               0.000             293.356              22.558             288.694              76.929               1.425               3.202
               1.817             287.997              17.222             282.880              73.289               1.275              -4.496
               0.000             285.166              14.421             278.722              66.474               1.520               0.752
               0.176             288.989              17.937             283.228              70.913               0.874               3.634
               0.000             289.792              19.176             285.703              77.897               0.280              -0.065
               0.105             282.403              12.406             276.588              70.158              -1.487              -3.145
               0.000             284.846              13.946             277.503              62.469              -2.690               0.644
               0.000             287.933              17.102             282.785              72.331              -2.103               2.121
               0.006             293.402              21.924             287.430              69.638              -1.019               0.190
               0.025             293.910              22.251             287.415              67.892              -1.372               0.270
               0.000             295.361              23.939             289.331              70.331              -1.481               2.100
               0.076             294.281              23.685             290.030              78.772              -1.616               3.468
               0.000             294.963              24.434             290.728              79.076              -1.768               3.413
              11.405             296.073              25.935             292.511              81.846              -0.492               4.717
               3.661             289.040              18.526             284.991              78.591               2.288              -3.051
               0.000             282.935              12.918             277.643              72.092               1.125              -3.448
               0.000             283.190              12.963             277.237              68.822               0.464              -3.423
               0.007             286.587              15.252             278.939              60.980              -0.424              -1.631
               0.021             288.519              16.806             280.462              60.487              -1.299               2.382
               0.167             288.551              17.676             283.337              72.757              -0.667               3.751
               0.000             292.562              21.799             288.166              77.315              -0.236               3.219
               0.000             295.037              24.498             290.794              78.927              -2.408               3.198
              15.005             294.166              23.842             290.731              81.611              -4.334               5.419
              19.116             289.023              19.309             287.236              89.849              -1.201               2.339
               0.049             285.254              15.631             282.869              86.986               0.662              -3.595
               0.149             282.629              12.476             276.247              67.849               0.772              -4.711
               0.018             281.913              11.593             274.254              60.445              -1.111              -3.020
               0.029             282.397              12.040             275.173              62.273              -2.488               0.419
               0.000             285.667              14.666             278.880              63.632               0.309              -0.717
               0.000             285.064              14.882             280.813              76.398               0.295              -3.779
               0.000             283.552              13.405             278.544              71.953              -0.705              -0.198
              20.891             286.976              17.142             284.639              86.328              -1.762               4.940
              10.081             288.774              19.095             286.998              90.242               0.939              -0.843
               4.607             283.658              14.231             281.419              86.789               0.162              -3.480
               0.007             281.212              12.138             278.764              85.646               0.751              -2.903
               0.133             280.531              11.438             277.358              81.962               1.489              -4.072
               0.000             279.928              10.544             274.876              71.206               0.812              -4.323
               0.000             278.919               9.780             273.796              71.014               1.173              -1.528
