 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             300.821              29.704             294.043              69.089              -1.480               6.681
              20.560             302.767              31.077             294.311              63.370              -0.522               3.793
               0.134             301.183              29.124             292.579              62.371              -2.014               2.805
               0.000             300.982              29.312             293.066              65.162              -2.002               3.594
               0.000             301.095              29.359             293.030              64.618              -0.949               4.166
               3.902             300.969              29.228             293.174              64.688              -0.715               3.028
               0.000             299.863              27.911             291.770              64.019              -3.378              -0.649
               0.000             296.634              23.884             287.212              58.286              -3.506               0.870
               0.000             296.686              23.641             286.351              55.714              -1.715               4.046
               0.118             296.702              23.548             286.000              54.771              -1.001               4.371
               0.000             296.419              23.779             286.907              59.197              -1.272               3.415
               0.019             297.782              25.006             288.017              58.272              -1.236               2.683
               0.000             295.788              22.604             285.183              53.938              -1.325              -4.624
               0.000             290.511              17.542             278.773              48.229              -1.434              -3.403
               0.089             293.276              19.658             281.012              46.485               1.069              -0.984
               0.125             293.164              19.403             280.100              44.724              -1.272               1.231
               0.002             292.956              19.237             279.742              44.782              -1.286               2.580
               0.079             296.150              21.965             282.811              45.127              -0.723               1.517
               0.000             296.300              22.510             284.107              48.848              -1.925               0.199
               0.000             295.688              23.999             288.520              67.785              -1.047               2.183
               0.218             295.250              22.554             285.611              58.174              -0.702              -2.084
               0.224             293.778              19.847             280.350              44.066              -2.202               0.115
               0.062             295.969              22.515             284.641              51.597              -1.955               3.830
               0.000             297.394              24.844             287.920              60.133              -1.273               4.309
               0.000             297.736              24.943             287.808              58.121              -1.169               2.923
               0.000             297.437              23.384             284.277              47.531              -1.548               4.002
               0.000             297.520              23.738             284.933              49.854              -1.630               6.032
               0.000             297.704              24.479             286.528              54.561              -1.088               2.518
               0.139             299.823              25.190             285.614              44.544              -0.679               0.602
               0.200             299.619              24.410             283.577              40.199               1.189               2.492
               0.000             298.953              23.497             282.208              37.717               0.857              -1.222
               0.094             292.547              17.711             274.333              31.318               0.770              -0.224
               0.000             292.919              18.463             276.928              36.584              -0.305              -1.665
               0.000             288.349              14.947             271.679              35.189               3.029              -3.200
               0.000             290.237              16.077             272.361              31.971               1.245               1.259
               0.220             294.819              19.171             274.983              28.911               1.981              -2.107
               0.051             296.652              20.857             277.321              31.543              -1.153               2.375
               0.000             298.689              23.301             281.693              37.947               0.396               3.137
               0.000             292.613              18.220             276.873              36.491              -2.722              -6.364
               0.000             284.528              12.522             270.418              40.274               2.753               0.319
               0.000             293.799              18.968             276.705              34.701               3.559               0.519
               0.176             296.841              21.456             279.951              35.460              -2.009              -0.655
               0.000             288.362              15.402             274.552              41.749              -3.769              -3.069
               0.105             286.192              13.529             271.615              37.174              -2.482               3.664
               7.060             291.861              19.355             282.651              56.657              -0.934               6.702
               0.000             294.042              22.480             286.886              68.925              -0.550               3.786
               2.490             294.715              22.946             287.649              66.974              -2.374               0.283
               0.025             295.996              24.481             289.216              69.337              -0.888               5.214
               0.000             298.197              24.840             287.275              53.628               1.408               8.593
               0.076             298.922              25.146             286.218              50.562               1.511               9.946
               0.000             299.471              25.373             286.512              48.318               1.386               9.139
              10.109             288.252              16.423             278.970              58.104               4.698              -3.728
               0.000             285.727              13.690             273.572              45.739               1.309               0.383
               0.000             287.724              15.130             274.767              44.874              -0.583               2.635
               0.000             289.502              16.294             275.364              42.166              -1.718               2.041
               0.007             289.720              16.498             276.112              42.683              -1.084               5.448
               0.021             290.925              18.452             281.141              55.425              -1.055               2.484
               0.167             287.793              15.412             275.997              48.390               0.270              -2.110
               0.210             288.031              15.644             277.088              49.104              -3.374               3.799
              53.752             292.756              22.186             288.876              79.481              -4.582               8.290
               0.209             284.478              14.242             279.604              73.557               4.431               0.330
               0.032             279.742              10.042             272.357              61.755               3.571              -0.614
               0.049             281.910              11.544             274.234              59.384               2.190               0.316
               0.149             281.301              11.170             273.714              61.248               2.142               1.446
               0.018             282.265              11.776             274.169              58.679              -1.006               5.873
               0.029             285.343              14.299             277.995              61.718               0.768               4.369
               0.000             278.979               9.683             272.986              67.109               1.804              -4.620
               1.107             277.486               8.561             271.522              66.070              -1.187               2.634
               4.764             280.505              11.536             277.968              84.906              -1.597               1.544
              10.091             282.140              12.821             279.096              83.906              -0.132              -4.984
               2.629             275.017               6.873             269.739              68.234              -0.824              -2.985
               0.000             272.064               5.139             269.363              82.648              -0.701               2.538
               0.007             277.806               8.966             272.898              71.287               0.028              -0.990
               0.133             278.047               8.981             272.062              66.509               2.385               0.356
               0.000             281.467              11.078             273.102              56.229               1.707               0.862
               0.000             282.810              12.024             273.918              55.264               2.916               1.853
