 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.006             268.633               2.867             267.269              90.445              -3.137               1.215
               0.000             269.976               3.927             269.507              96.895               0.086              -1.010
               0.110             270.113               4.001             269.455              95.596              -2.523               3.783
              21.445             273.528               6.522             272.909              95.892              -3.958               1.970
               1.699             273.106               6.170             272.234              94.223               2.627              -0.117
               0.560             271.444               4.810             269.674              88.105               4.024              -0.740
               0.148             269.920               3.764             268.494              90.189               2.559               1.412
               0.438             272.404               5.611             271.329              92.722               3.539              -3.867
               0.016             271.757               5.037             269.963              88.169               1.156              -2.178
               0.000             272.921               5.883             271.016              87.927               1.370               1.324
               0.029             266.410               0.985             260.412              63.725               5.890              -3.976
               0.091             264.877               0.140             260.983              74.883               4.605              -0.912
               0.000             270.381               3.897             267.206              80.043               0.892              -0.811
               0.000             276.001               7.973             273.113              81.973               1.082               4.352
               0.029             272.073               4.921             267.652              72.431               7.661              -4.330
               0.007             264.372              -0.400             256.944              55.994               2.607              -3.160
               0.000             269.351               3.160             266.027              78.537              -0.210               4.380
               1.845             273.627               6.272             270.977              82.915              -2.202               5.520
               5.062             278.265              10.105             277.395              94.439              -2.888               4.761
               1.329             283.783              14.566             282.268              91.309              -2.037               6.027
               0.117             280.118              10.908             276.091              76.774               3.032              -1.615
               0.000             278.037               9.347             274.231              77.467              -1.107              -1.301
               1.598             280.163              11.124             276.991              81.390              -4.086               1.212
              13.516             282.170              13.215             280.852              92.081              -1.828              -2.860
               1.517             273.146               5.890             270.248              81.297               3.887              -9.972
               0.061             268.805               2.749             265.134              76.211               2.218              -6.961
               0.000             270.962               4.252             267.401              77.511               2.480              -2.250
               0.000             271.520               4.499             266.683              70.696               0.419              -0.685
               3.558             275.908               8.105             274.199              88.824              -1.616               5.583
               2.976             280.188              11.767             279.723              97.178              -1.833              -0.296
               2.705             285.167              15.756             283.532              90.659               0.760               5.086
               0.037             277.576               9.074             274.110              79.686               0.975              -3.804
               1.037             277.028               8.653             273.559              79.328              -4.347              -1.332
               7.490             275.321               7.586             273.115              86.016              -0.100              -4.994
               0.000             273.822               6.254             269.870              76.634               1.976              -1.337
               0.000             277.414               8.821             273.340              75.639              -0.977              -2.155
               0.000             278.729               9.821             274.582              76.138               4.522               1.256
               0.000             268.342               2.010             259.170              49.615               5.697              -5.926
               0.033             272.928               5.218             265.867              59.539              -3.606               3.048
               0.000             276.979               8.774             274.323              84.317              -1.734              -1.129
               0.000             275.906               7.757             272.100              76.991               1.967              -5.181
               0.000             275.696               7.416             270.734              70.484              -3.414               1.309
               9.491             277.327               9.091             275.103              85.967              -7.500               1.650
               3.043             283.014              13.585             280.128              84.721              -4.228               4.887
               0.000             283.368              12.833             276.301              63.291               5.331               3.431
               0.017             282.206              11.849             274.734              61.265               4.568              -0.695
               0.000             281.322              11.319             274.438              64.362               3.901              -3.293
               0.095             282.753              12.343             275.705              62.948              -0.720              -2.279
               0.000             283.999              13.345             277.043              63.702              -3.125               0.599
               0.284             281.791              12.102             277.278              74.088              -3.819               2.838
              10.431             281.270              12.060             278.382              82.726              -3.788               4.116
              17.881             284.459              14.865             282.064              85.710              -3.264               5.407
               0.000             285.928              15.960             282.627              82.296               2.818              -2.740
               0.114             285.861              14.959             279.483              65.984              -0.094               1.430
               0.025             286.741              16.521             283.080              79.684              -2.307               2.948
               8.850             287.823              18.286             286.385              91.840              -3.283               3.106
               8.388             288.278              18.825             287.075              93.344               0.226               2.971
               2.408             282.009              12.502             278.209              79.190               4.585              -4.900
               0.515             281.381              11.478             275.448              67.038               2.846              -2.852
               0.000             279.757              10.239             273.675              66.607               3.257              -3.428
               6.527             280.843              11.449             276.594              76.215               0.156               2.226
               0.000             280.259              10.657             274.382              67.694               5.533              -1.758
               1.525             281.638              11.742             276.093              68.568              -1.792               3.041
              16.315             284.229              14.908             282.630              90.349              -2.901               4.753
               1.898             284.616              14.779             281.242              81.513               0.279              -6.450
               0.000             281.526              11.577             275.331              66.775              -0.304              -4.267
               0.000             283.904              13.421             277.703              66.670               1.078               3.725
               0.000             287.901              17.011             282.549              71.364               0.243               6.327
               0.061             290.617              20.019             286.624              78.717              -1.030               8.576
               0.003             295.031              24.335             290.521              77.417               0.754               7.542
               0.000             295.988              25.333             291.402              77.206               0.446               5.604
               0.990             296.721              26.077             292.022              76.732              -0.638               5.928
               4.449             287.609              17.102             283.243              76.687               5.091              -0.772
               0.224             283.556              13.136             277.393              66.466               2.191              -1.965
               0.869             286.139              15.275             279.796              67.508               1.778               1.965
               5.066             289.081              17.301             281.148              60.835               2.483               0.459
               0.004             287.002              15.489             278.503              59.374               2.397              -2.779
               0.160             288.263              16.054             278.257              52.510              -2.263               3.019
               0.025             291.709              20.150             285.364              67.685              -0.727               8.119
              13.605             294.748              23.640             289.534              73.501               2.169               5.906
               3.758             291.017              20.276             286.634              77.136               1.661              -1.891
               0.000             290.964              19.239             284.076              64.829               1.582              -2.022
               0.000             284.462              13.975             278.576              68.759              -1.176              -3.451
               0.001             285.475              14.513             278.526              63.664              -2.223               3.216
               0.000             288.323              17.552             283.434              73.909               1.211              -2.831
               0.000             285.020              14.413             278.924              68.486              -0.747              -5.057
               0.156             285.447              14.078             276.320              56.318              -0.447              -4.189
               0.169             286.557              15.036             277.958              57.804               0.797               0.842
               0.248             289.480              17.932             282.339              64.845               0.220              -1.928
               0.000             291.099              18.283             280.619              51.516               1.454               0.103
               0.070             293.127              20.850             285.041              60.836              -0.188               3.926
               0.001             295.060              23.329             288.415              67.396               0.230               4.415
               1.052             294.826              23.882             289.977              75.095               1.737              -0.229
               0.032             288.769              17.617             282.403              69.125               2.601              -2.845
               0.000             291.023              18.713             281.922              57.642               3.579               1.812
               0.000             292.588              19.874             282.739              55.344               3.990               2.524
               0.086             293.813              21.359             285.377              59.556               3.722               4.246
               0.000             295.609              24.176             289.244              70.187               1.643               0.506
               0.461             296.116              24.168             288.825              65.376              -1.683               3.889
               9.830             297.232              26.420             292.197              74.858               0.686               5.723
              11.810             294.246              24.191             291.291              84.294              -0.559              -1.351
               5.749             292.789              22.942             290.421              87.536              -1.172              -0.618
               4.042             291.608              21.163             287.938              80.939               5.857              -1.514
               0.000             290.779              19.156             283.767              65.867               4.002              -2.038
               0.046             295.165              22.587             286.484              59.253               1.967               1.593
               7.163             296.498              25.818             291.782              76.591              -1.630               2.511
               0.023             296.277              25.812             292.064              78.691              -2.030               5.610
               0.019             297.429              26.671             292.411              75.144               0.798               7.898
               0.154             296.686              25.888             291.784              75.412              -0.306               6.698
               0.000             295.734              25.077             291.243              77.366               0.050              -0.796
               4.529             292.551              22.170             289.073              81.637              -6.598              -1.129
               0.000             294.531              24.359             291.249              82.887              -5.544               3.618
               4.318             298.976              27.697             292.518              69.673               2.034               7.848
               0.000             295.691              23.768             288.342              65.606               5.407               0.732
               0.119             295.220              23.251             287.980              65.119               0.697              -2.913
               0.223             291.142              20.358             286.699              76.666              -2.793              -2.480
               0.164             289.069              18.042             283.472              71.397              -2.673              -0.523
               0.000             290.026              18.288             282.758              63.252              -2.090               2.361
               0.000             292.559              20.831             285.876              66.430               0.471               4.147
               2.067             295.276              24.524             290.707              76.748               2.180               3.164
               0.000             297.189              26.543             292.489              76.298               0.350               2.482
               0.355             295.956              25.179             291.231              76.117               3.283              -1.203
               0.000             294.096              22.905             288.511              72.748               2.332              -4.058
               0.000             295.244              22.936             287.329              61.874              -0.019              -1.525
               0.000             295.313              23.961             289.512              71.013              -2.134               2.097
               6.073             296.566              26.406             292.927              81.132              -2.681               3.896
               1.747             296.804              26.501             292.770              79.634              -3.027              -1.191
               0.000             290.526              18.578             282.573              61.357              -3.735              -0.746
               0.027             290.285              18.509             282.906              63.184              -3.143               0.467
               0.052             291.683              20.555             286.528              72.809              -2.501               1.236
               0.000             293.116              21.972             287.866              73.162              -2.268               2.242
               0.000             296.182              25.170             290.875              73.828              -1.693               1.184
               0.062             297.783              26.547             291.831              70.913               0.522               1.584
              13.242             298.437              27.883             293.579              75.812              -0.660               3.252
               0.000             299.175              28.560             294.003              74.513              -1.332               2.779
              25.044             299.221              29.510             295.512              81.273               0.378               4.142
              24.997             300.005              30.183             295.778              79.252               2.338               1.899
               1.360             297.174              25.689             290.890              69.175               1.709              -1.556
               0.000             295.254              24.323             290.292              75.053               0.174              -3.476
               0.022             293.779              22.991             289.335              76.962              -1.616              -1.805
               0.000             292.577              21.337             287.095              71.951              -0.049              -1.036
               0.009             294.064              22.244             287.255              66.280               1.018              -0.003
               0.000             295.377              23.381             288.219              64.888               0.238               1.069
               0.000             295.879              24.236             289.393              68.187               0.229               2.964
               0.000             297.695              26.268             291.355              69.385              -0.011               3.392
               0.237             298.361              26.929             291.864              68.929              -1.167               3.944
              11.015             298.607              28.539             294.398              79.419              -0.728               5.191
               4.902             297.623              27.655             293.968              81.517               2.195              -0.744
               0.000             298.413              28.209             294.043              78.608              -0.819              -0.119
               2.621             299.684              29.245             294.450              75.214               0.772               1.817
               3.227             298.528              28.160             293.883              77.170              -0.164               0.615
               7.729             298.703              28.568             294.461              78.771              -1.219               2.621
              16.396             299.875              30.127             295.753              79.987               1.316               3.279
               0.153             297.510              27.009             292.882              77.217               1.643              -3.214
               0.000             294.805              24.531             291.221              81.677              -1.031              -2.482
               2.052             294.611              24.115             290.738              79.606               0.843               2.319
              14.714             298.021              27.972             294.035              80.349               1.219               3.447
               4.926             299.820              29.818             295.323              78.231               0.794               4.401
               1.436             301.104              31.002             295.944              75.638               2.108               3.866
               0.146             302.584              32.350             296.521              72.568               0.937               1.707
               0.000             301.138              29.963             294.094              68.364               3.346               3.332
               2.537             302.275              31.691             295.930              70.821               1.957               0.968
              15.024             299.918              29.914             294.934              78.064              -1.599               1.228
              11.269             298.930              28.250             293.574              74.294               2.426              -1.555
               0.173             291.514              20.300             285.572              71.652              -1.588              -3.584
               0.079             290.588              18.776             283.053              63.195              -0.834               3.164
               0.227             292.750              21.278             286.765              69.426               2.008               3.129
               0.048             290.409              19.469             285.350              74.180               1.659              -4.401
               0.000             286.508              15.743             280.656              70.184              -1.663              -2.318
               0.014             290.429              18.970             283.944              67.501              -2.267               2.888
               4.727             294.417              23.370             289.153              74.172              -0.091               4.663
              19.738             300.430              30.126             295.186              75.209               2.810               1.379
              40.127             299.311              29.454             295.272              80.042              -2.134               1.852
              31.084             299.390              29.679             295.518              81.014              -2.356               1.517
               3.610             297.089              27.144             293.628              82.392              -4.279               1.800
               5.526             297.087              26.993             293.281              81.122              -0.866               2.459
               0.480             295.919              25.466             291.870              79.109               2.507              -0.166
               0.000             292.073              21.254             287.467              76.603               3.592              -0.599
               0.000             293.035              22.047             288.215              74.862              -0.401              -0.242
               0.973             294.438              23.908             290.509              79.370              -1.533               2.938
               6.124             294.979              24.966             291.868              84.083               0.270               0.496
               0.000             294.611              24.457             291.232              83.012              -0.947               2.054
               1.603             297.085              26.542             292.372              77.274               1.815               2.153
               0.061             297.446              26.210             291.600              71.125               0.490               1.754
               0.597             298.738              28.622             294.400              78.880              -1.455               4.786
               0.859             297.954              27.732             293.722              79.026               0.426               5.307
               0.000             296.869              26.694             292.815              80.667               2.989               0.518
               0.134             295.800              24.716             290.402              73.363               0.090              -1.749
               0.000             294.787              23.879             289.841              75.459              -2.225               2.254
               0.000             295.501              24.390             290.097              73.235              -0.542               2.497
               0.554             297.727              25.985             290.545              66.782               1.449              -2.582
               0.000             288.168              17.432             283.183              74.175               0.881              -4.307
               0.000             287.978              17.054             282.354              70.997              -1.826               0.920
               0.000             291.038              19.629             284.714              68.855              -0.634               5.248
               0.118             296.030              24.117             288.879              65.700               2.558               4.649
               0.000             296.208              24.505             289.214              67.588              -0.547               2.690
               0.451             295.790              23.375             287.322              61.061               0.892               2.386
               0.000             291.499              20.667             286.691              76.251               2.184              -4.179
               0.000             285.066              14.703             279.939              73.104               2.741              -4.666
               0.089             284.464              14.054             278.460              70.227               3.319              -1.351
               0.125             288.922              16.755             279.111              54.974               1.317               2.132
               0.002             290.167              17.658             279.663              53.384               1.379               4.577
               0.079             290.329              18.184             281.178              58.463               2.902              -0.698
               0.000             287.643              16.537             280.952              67.512              -0.411              -2.056
               0.000             290.555              18.330             281.194              57.856               0.751               3.367
               0.218             289.555              18.041             282.034              65.439              -1.044              -4.871
               0.224             285.309              14.161             276.691              59.714              -1.473              -2.123
               0.062             287.266              15.219             276.312              51.746              -3.266               2.986
              11.586             290.722              17.771             279.294              48.984              -0.765               4.463
               0.000             293.002              20.397             283.259              57.105               0.183              -1.293
               0.000             293.265              19.627             280.363              46.257              -0.201               1.180
               0.000             293.981              20.923             283.254              53.448              -1.213               4.994
               0.000             294.470              21.067             282.838              50.537               0.644               3.661
               0.139             293.284              21.196             285.048              63.013               0.881              -2.478
               0.200             291.916              19.959             283.404              63.191               0.398              -2.862
               6.789             290.773              18.729             282.653              60.545              -0.398              -0.194
               0.634             286.148              15.478             280.148              70.810               2.701              -5.970
               1.069             286.692              15.365             278.629              61.435               3.003              -0.698
               0.000             283.169              12.554             275.673              60.689               3.623              -3.835
               0.000             282.894              12.518             275.197              64.361               2.304               1.010
               0.220             283.725              12.720             274.576              55.513               4.545              -3.949
               0.051             282.159              11.547             272.376              55.347               3.055              -0.980
               0.000             289.486              16.180             275.534              40.783              -1.868              -0.032
               0.000             283.457              12.513             274.587              55.397               2.559              -7.068
               0.000             281.082              10.525             270.387              49.734               3.318               0.692
               0.000             286.440              14.388             275.265              48.552               3.280              -1.080
               0.176             281.919              11.745             274.829              63.764               3.651              -3.952
               0.000             277.870               8.446             268.927              54.405               4.448              -4.742
               0.105             279.692               9.542             268.936              49.619               1.552               2.379
               0.000             287.924              14.447             271.446              32.250              -0.392               4.270
               0.386             290.159              17.773             280.730              54.964              -2.502               3.132
               1.842             290.691              19.482             284.835              71.005              -2.511              -0.093
               0.781             291.473              20.202             285.496              70.939              -2.993               3.319
              19.821             294.525              23.465             289.214              74.018               1.309               6.115
               0.076             294.266              23.347             289.399              75.507               0.216               8.155
               0.012             296.518              25.329             290.829              72.076               1.210               7.055
              35.273             290.760              20.604             287.833              84.370               1.838               2.777
               0.637             278.446               9.554             274.149              74.599               8.188              -6.121
               0.000             277.287               8.630             272.395              72.631               3.038              -2.543
               0.000             280.213              10.350             272.880              60.815              -0.784              -2.846
               0.007             276.485               7.761             270.053              63.253              -4.059               1.811
               0.031             281.503              11.713             276.095              70.323              -0.086               3.588
               0.167             283.723              13.368             277.437              68.476               2.940              -0.456
               0.000             284.851              13.593             275.908              55.847               0.835               2.919
               4.072             284.998              14.274             278.521              66.263              -5.684               3.410
               7.013             289.392              18.798             285.207              77.822              -6.005               8.539
               0.000             281.320              11.513             275.825              68.950               6.927               5.223
               0.049             278.028               8.640             269.892              56.908               4.723               1.087
               0.257             277.340               8.364             270.703              63.240               2.930              -1.294
               0.029             276.726               7.884             269.778              61.773              -0.382               4.195
               3.053             280.460              10.773             274.572              66.827              -2.003               3.918
               0.997             278.292               9.657             275.129              80.898               2.861              -5.134
               0.000             273.900               6.152             268.855              70.445               2.557               1.288
               0.000             275.333               7.112             269.810              68.797               2.933               0.418
               0.000             274.179               6.221             268.352              65.594              -1.023              -0.884
               0.037             270.962               4.186             266.678              74.242               3.087              -3.868
               0.071             271.213               4.279             266.292              70.289              -0.112               4.250
               0.223             273.564               6.048             269.637              75.670              -0.176               3.807
               0.133             272.641               5.391             268.519              75.540               2.545              -1.558
               0.000             274.225               6.332             268.958              68.643               0.618               1.437
               0.000             277.482               8.786             272.833              73.046               3.939               0.105
