 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             287.844              16.113             278.878              58.458               1.946               1.271
               0.045             287.331              15.632             278.253              57.443               1.888               0.547
               0.057             287.764              15.140             274.714              44.572               0.544              -1.760
               0.058             290.374              16.839             275.031              40.560               1.380              -2.744
               0.041             291.743              17.708             276.002              38.315               1.918              -0.581
               0.000             289.639              16.349             275.238              41.498               2.402               1.290
               0.000             288.695              15.855             275.662              44.672               1.389              -0.528
               0.000             289.273              15.975             275.091              40.177               0.673               2.943
               0.866             287.691              16.193             279.676              61.596               2.934               3.306
               0.169             285.575              13.819             274.814              49.986               0.829               0.076
               0.079             287.176              14.984             275.215              49.114               1.536              -2.329
               0.000             289.835              16.555             275.114              42.253               1.550              -2.386
               0.000             291.561              17.356             274.221              35.760               1.225              -2.062
               0.222             293.154              18.198             273.875              31.714               0.753              -1.636
               0.000             294.499              19.154             275.342              31.130               1.283               0.218
               0.000             293.796              19.040             276.901              35.474               0.666               2.674
               0.019             292.691              18.865             279.163              43.045              -0.322               2.109
               0.091             293.767              19.740             279.953              43.039               0.216              -1.185
               0.000             294.498              20.158             279.632              41.192               1.414               0.606
               0.000             293.939              19.970             280.365              43.965               1.867               2.354
               0.029             292.284              18.710             279.243              45.017               2.220              -0.573
               0.007             291.380              17.670             276.715              41.236               1.177              -1.211
               0.000             292.250              18.249             277.201              40.037               2.231               0.986
               0.000             289.393              16.447             276.776              45.431               3.156               1.256
               0.019             287.351              15.226             276.523              50.806               1.848               0.607
               0.174             287.986              15.729             277.077              50.919               1.370               2.049
               5.085             287.587              16.296             280.106              64.524               0.496               2.441
               0.445             287.420              16.617             282.099              71.717               1.324               2.979
               0.000             287.062              15.659             278.808              61.320               0.598               0.638
               0.000             289.873              16.872             277.185              46.097               1.871              -1.308
               0.005             291.771              18.050             277.129              42.110               2.443              -1.326
               0.050             291.641              17.972             276.533              42.406               2.310              -1.442
               0.000             293.447              18.202             273.888              29.417               1.287               0.755
               0.000             293.356              18.493             275.632              33.258               0.673               2.003
               0.000             294.470              19.681             278.417              36.628               2.424               1.255
               0.000             290.133              17.675             280.028              53.967               3.469               0.926
               0.000             288.839              16.250             276.610              48.737               2.024              -1.189
               0.037             290.373              16.716             274.706              38.975               2.190              -1.459
               0.000             290.966              17.257             274.845              40.102               2.507              -1.577
               0.000             292.063              17.035             271.671              27.610               2.157               0.537
               0.000             291.939              17.249             273.008              31.158               1.483               0.504
               0.000             292.085              17.549             273.523              33.389               1.754              -2.171
               0.000             294.026              18.709             273.863              30.224               1.682              -1.556
               0.000             296.834              20.106             273.775              23.779               1.119               1.637
               0.033             295.983              20.070             275.822              29.117               0.877               2.488
               0.000             295.448              19.906             276.861              31.403               1.369               3.775
               0.000             291.648              17.982             277.623              42.459               2.641               2.232
               0.000             290.531              17.946             279.608              53.195               3.193               2.586
               0.000             289.733              16.741             276.651              45.819               1.825               1.423
               0.127             292.967              18.378             275.984              35.229               0.812               1.755
               0.000             294.688              19.761             277.403              35.713               1.176               0.603
               0.017             296.964              20.815             276.530              29.070               1.033               1.325
               0.000             297.526              21.361             277.507              30.003               0.680               2.526
               0.095             298.823              22.556             279.575              31.315               1.294               2.431
               0.000             297.421              21.646             279.338              33.085               1.557               2.811
               0.000             295.783              20.761             279.602              36.916               1.686               1.858
               0.085             295.207              20.807             281.056              41.812               1.275               1.661
               0.000             295.630              21.004             280.753              40.343               1.502               0.300
               0.000             297.342              21.621             279.466              33.406               2.002               0.795
               0.114             298.377              22.513             280.557              33.820               1.226               2.091
               0.025             298.194              22.138             279.246              32.012               1.340               1.537
               0.000             297.760              21.309             276.747              28.067               1.263               1.642
               0.000             298.012              21.437             276.639              27.524               1.316               1.924
               0.000             298.399              22.469             279.201              33.323               1.203               1.805
               0.000             299.685              22.534             277.172              26.014               2.592              -0.101
               0.000             299.890              22.602             277.231              25.357               2.449              -0.296
               0.000             298.773              21.623             275.812              24.410               1.927               1.718
               0.000             297.954              21.462             277.110              28.093               0.491               2.672
               0.013             297.795              22.305             280.408              36.013               1.370               3.166
               0.000             295.924              21.675             281.755              44.256               2.895               2.290
               0.000             293.257              19.464             279.488              44.567               1.873              -0.138
               0.000             296.768              20.768             276.662              29.978               1.232              -1.089
               0.000             299.786              22.466             276.423              24.943               1.411              -1.056
               0.000             300.026              23.018             278.152              27.583               1.938               2.697
               0.061             297.765              22.327             280.143              36.396               1.573               2.937
               0.003             296.179              21.144             279.796              37.472               1.684               3.315
               0.000             292.917              19.506             280.631              48.097               3.950               2.131
               0.000             291.510              17.485             275.709              37.779               1.529              -0.193
               0.000             294.641              18.750             272.003              26.055               0.940              -2.419
               0.116             298.134              20.741             272.506              21.177               1.237              -1.002
               0.000             300.693              22.721             275.599              21.860               1.545               0.938
               0.000             300.862              23.323             277.815              25.109               0.767               2.676
               0.004             300.049              23.112             279.052              28.132               0.142               3.287
               0.160             298.403              23.277             282.530              39.689              -0.450               4.404
               0.025             297.154              22.368             282.075              41.060               0.332               3.293
               0.000             297.560              21.244             278.020              28.806              -0.061               2.627
               0.000             296.095              22.534             284.951              50.730              -0.754               3.617
               0.497             292.832              20.146             283.183              56.001               0.910               3.055
               0.000             294.719              20.458             280.455              42.353               1.423               0.930
               0.001             299.193              23.444             281.634              35.750               1.336               0.742
               0.000             301.205              25.004             282.804              34.580               1.369               2.396
               0.000             301.512              25.061             282.764              33.197               0.376               2.787
              22.944             298.751              23.981             284.347              42.802               0.398               3.824
               0.000             296.994              23.617             286.443              52.984              -0.624               2.577
               0.248             296.793              23.390             285.836              52.641               0.205               2.964
               0.000             297.529              23.809             285.574              50.375               0.393               3.259
               0.070             297.963              23.110             282.952              41.422               0.646               3.204
               0.001             298.919              23.266             281.889              36.161               1.473               2.456
               0.090             299.341              23.387             281.441              34.384               1.512               2.697
               0.032             299.839              23.219             280.076              30.125               1.180               2.254
               0.000             301.601              24.545             281.516              29.313               1.557               1.663
               0.000             300.838              24.490             282.900              33.234               0.920               0.393
               0.410             301.227              25.023             283.698              34.579               2.961               0.305
               0.000             299.265              24.124             283.632              40.406               1.083               2.747
               0.029             299.249              24.310             284.168              41.908              -0.008               4.098
               0.000             299.474              25.735             287.618              50.983              -0.059               4.666
               0.038             299.089              25.747             287.989              53.904               0.642               3.725
               0.133             300.460              25.924             286.617              45.520               0.953               0.875
               0.154             302.889              26.634             284.604              35.478               1.298               1.527
               0.000             306.225              28.062             283.870              27.023               1.399               1.412
               0.046             307.423              29.752             286.370              30.027               1.655               2.502
               0.002             307.209              29.685             286.609              30.646               1.327               2.914
               0.023             307.269              29.317             285.546              28.636               2.026               2.570
               0.019             306.671              28.959             285.366              29.511               1.543               2.905
               0.000             306.014              28.681             285.431              31.107               1.115               3.635
               0.000             304.007              27.358             284.878              33.788               1.107               4.012
               0.000             302.082              25.937             283.432              35.645               2.188               3.227
               0.000             300.875              22.842             276.196              21.755               1.619               1.736
               0.000             301.921              23.591             276.763              21.470               1.273               1.488
               0.000             303.511              24.197             275.436              17.856               1.822               0.870
               0.119             304.298              24.213             273.241              14.658               1.498               1.604
               0.223             304.517              24.814             275.483              17.119               0.692               2.407
               0.164             305.225              25.564             277.000              18.304               1.396               1.677
               0.000             305.401              26.294             279.219              21.447               1.040               1.762
               0.000             305.684              27.949             283.742              28.860               0.868               2.537
               0.015             306.206              28.700             285.705              30.318               0.160               3.526
               0.312             305.393              28.963             287.472              35.556              -0.082               3.241
               0.031             305.948              29.233             287.303              34.234               0.687               2.928
               4.354             305.870              28.808             286.582              32.427               0.922               2.987
               0.000             305.494              28.907             287.312              34.757               0.404               3.607
               0.000             304.469              29.435             289.387              43.005               0.497               3.430
               0.241             304.152              29.356             289.507              44.351               1.937               2.425
               0.019             304.100              27.500             285.371              34.118               1.735               1.785
               0.000             305.315              27.603             283.562              28.740               1.934               1.020
               0.027             306.480              26.552             278.240              18.426               2.554              -0.167
               0.052             306.917              26.930             279.092              18.613               2.091               1.439
               0.000             307.210              28.257             282.393              23.842               2.082               1.126
               0.000             307.237              28.785             283.715              26.242               1.939               2.328
               0.062             306.494              29.970             287.939              35.320               0.558               3.272
               0.174             305.687              30.420             289.668              41.664               0.793               3.066
               0.000             304.769              29.386             288.823              41.076              -0.107               4.431
               0.312             303.682              29.751             290.759              49.406              -0.655               4.178
               0.000             303.896              30.121             291.329              50.237               0.360               3.211
               0.064             304.776              30.136             290.637              45.136               1.000               2.821
               3.710             305.089              31.161             292.449              48.889               0.110               4.069
               0.022             304.373              31.305             293.407              53.994               1.112               2.224
              18.620             305.124              31.900             293.681              52.646               0.793               2.432
               2.817             303.502              30.856             293.622              57.007              -0.455               3.982
               2.651             302.346              29.799             292.982              58.404               0.092               3.284
               1.516             303.153              29.535             291.611              51.429               1.476               1.283
               0.497             304.820              29.833             290.096              43.237               2.310               0.287
               0.237             305.955              30.168             289.445              38.976               2.290               1.977
               0.000             305.560              30.555             290.457              43.044               0.939               2.998
               0.042             304.717              30.795             292.010              49.079               0.067               3.470
               0.000             304.179              31.379             293.661              55.632               0.535               3.274
               0.029             304.778              31.197             292.694              50.917               0.954               3.075
               1.391             304.309              31.411             293.524              54.982               0.068               4.169
               4.165             302.992              30.647             293.577              59.185              -0.686               4.632
               2.356             301.609              29.318             292.954              60.534              -1.713               3.913
               2.853             299.182              28.533             293.563              74.256              -1.312               0.918
               4.147             303.344              31.458             294.545              61.622               0.577               2.098
               0.540             303.619              31.913             294.933              62.403              -0.011               2.820
               0.026             304.122              32.076             294.748              59.942               0.181               3.570
               5.898             303.859              31.592             294.472              58.926              -0.597               3.564
               0.464             302.533              30.594             294.055              62.052              -0.609               2.761
               0.902             304.178              31.480             293.765              56.208               1.283               0.507
              23.550             303.755              31.143             293.682              57.021               1.773               1.393
              10.097             301.861              31.095             295.436              70.204              -1.090               1.711
               4.548             303.340              32.428             296.025              67.400               0.006               2.234
               2.629             304.063              32.398             295.432              62.169              -0.451               2.677
               1.253             303.537              32.074             295.391              63.910               0.488               2.345
               4.075             302.752              30.833             294.220              61.976               0.852               2.693
               0.119             301.312              29.082             292.642              61.137              -0.023               2.897
               1.560             302.159              30.260             293.729              62.641              -0.216               2.758
               0.292             301.735              29.950             293.555              63.746              -0.753               3.303
               0.122             301.265              29.166             292.552              62.048              -1.511               3.472
               0.839             301.386              29.149             292.509              61.047              -0.343               2.623
               0.000             301.445              29.171             292.495              60.756               0.939               2.474
               0.000             301.210              28.332             291.236              56.870               1.477               2.107
               0.000             302.461              27.412             287.911              42.732               0.186               1.657
               0.000             303.878              28.649             288.492              41.884               1.576               0.205
               0.018             304.313              27.438             285.127              32.684               1.591               0.162
               0.372             303.575              30.858             292.488              56.538               0.492               2.830
               0.000             304.253              31.298             292.751              54.705               1.321               2.154
               0.000             304.839              30.206             290.234              45.159               1.590               1.701
               0.000             304.914              29.204             288.071              39.307               0.993               1.943
               0.000             304.792              30.603             291.058              47.598               0.088               2.913
               0.000             303.595              31.774             294.424              61.754              -0.015               3.601
               0.091             302.828              30.479             293.095              59.290               0.905               2.313
               0.061             303.720              30.270             291.975              52.187               0.871               2.018
               0.000             303.793              30.615             292.617              53.723               1.170               2.775
               1.507             303.775              32.233             295.289              63.190              -0.117               3.146
               0.000             304.611              32.696             295.345              60.190               0.499               2.821
               0.134             304.746              32.605             295.002              58.817               0.672               2.143
               0.000             305.201              33.320             295.455              59.756               0.503               2.863
               0.000             305.001              33.480             295.975              61.907              -0.389               3.839
               0.122             304.156              32.438             295.217              61.766              -0.445               2.999
               0.000             304.527              32.330             294.475              58.714               0.569               1.731
               0.000             305.986              32.278             292.361              49.583               0.000               1.269
               0.000             306.085              31.839             291.794              46.800              -0.335               2.470
               2.386             305.592              33.137             294.890              56.341               0.744               3.196
               0.000             304.755              33.045             295.756              61.166               0.363               3.916
               0.991             303.438              32.176             295.484              65.209               0.043               3.549
              11.763             303.194              31.297             294.571              61.704              -0.662               2.761
               0.842             302.909              32.296             296.237              69.768               0.101               2.732
              15.209             301.636              29.974             293.949              64.633              -1.514               2.987
               1.853             299.243              26.736             290.598              60.208              -2.267               1.689
               0.002             301.292              28.403             291.472              56.759              -0.691               1.699
               0.079             301.845              28.126             290.267              51.151               0.601               0.254
               0.000             302.940              29.247             290.793              51.043               1.180               0.187
               0.000             303.321              30.007             291.637              53.168               1.156               1.051
               0.218             303.063              30.060             292.267              55.166               0.306               2.712
               0.224             303.067              31.303             294.457              62.620              -0.158               2.995
               0.062             303.852              32.330             295.295              63.222               0.752               1.950
               0.000             304.050              31.987             294.385              59.922               1.343               1.719
               0.000             304.416              31.471             293.096              54.652               1.251               1.561
               0.000             304.320              29.732             290.179              45.507               1.066               1.766
               0.000             303.950              30.220             291.309              50.471               0.745               2.176
               0.000             303.025              30.365             292.347              57.256               0.601               2.527
               0.139             302.979              29.406             290.922              51.763               0.796               1.791
               0.200             303.267              29.227             290.067              48.871               2.412              -0.160
               0.000             302.523              26.805             285.879              38.584               2.374              -0.674
               0.094             303.125              27.469             286.612              39.208               1.951               0.132
               0.000             303.637              27.781             286.664              38.201               1.604               1.236
               0.000             303.818              27.855             286.635              37.642               1.460               0.974
               0.000             303.472              28.545             288.115              43.611               1.499               1.065
               0.220             303.022              27.646             286.588              40.864               1.437               1.058
               0.051             303.558              26.771             284.338              32.722               1.171               1.349
               0.000             301.752              25.983             284.602              37.846               1.058               1.633
               0.000             300.941              26.489             286.858              46.249               0.351               1.084
               0.000             302.200              25.884             283.895              34.641               1.431              -0.739
               0.000             302.385              25.541             282.314              31.467               2.252              -0.902
               0.176             301.607              24.943             282.102              31.889               2.182              -0.201
               0.000             301.136              25.402             284.173              37.663               1.059               0.861
               0.105             300.723              25.120             284.229              38.252               1.601               0.714
               0.000             298.736              24.251             284.787              45.000               1.241               0.071
               0.000             299.284              24.581             284.879              43.706               1.206               0.293
               0.006             299.519              24.872             285.196              44.270               0.851               1.108
               0.025             298.496              25.446             288.137              56.118               0.754               2.101
               0.000             297.744              24.771             287.766              56.643               0.856               2.350
               0.076             296.469              23.226             285.989              53.858               1.432               2.232
               0.000             296.033              23.738             287.748              62.217               2.595               1.774
               0.000             296.737              22.862             284.678              48.487               0.905              -0.899
               0.000             297.079              23.119             284.344              48.036               0.933              -0.661
               0.000             298.873              24.448             285.146              45.553               0.606               1.023
               0.000             298.917              24.256             284.539              43.776               0.759               0.426
               0.007             299.243              24.187             283.873              41.027               1.102               0.655
               0.021             298.769              24.405             285.157              45.964               0.929               1.041
               0.167             298.035              23.465             283.786              43.773               0.920               0.615
               0.000             296.805              23.145             284.632              50.417               1.931               2.692
               0.000             291.967              17.386             273.981              32.520               2.084              -2.970
               0.000             291.119              16.805             273.685              33.057               0.274              -0.935
               0.000             293.492              19.166             278.477              39.325              -0.208               1.484
               0.049             293.567              19.439             278.925              41.595               0.476              -0.451
               0.149             294.324              20.178             279.743              42.834               0.220              -0.031
               0.018             295.327              21.527             282.476              47.703               0.365               1.969
               0.029             294.514              20.739             281.625              46.866               0.601               0.217
               0.000             296.096              21.095             280.223              37.648              -0.044              -0.203
               0.000             296.165              23.134             286.004              55.578               2.135               1.022
               0.217             292.857              20.895             285.194              64.054               3.331               1.310
               0.000             290.937              18.570             281.712              56.781               2.383               0.650
               0.037             291.954              19.333             281.867              55.445               1.673              -1.203
               0.000             291.916              18.308             278.012              43.789               0.498              -1.427
               0.007             292.079              18.063             276.492              39.420               0.559              -1.424
               0.133             292.023              18.035             276.187              39.603               0.583              -2.029
               0.000             293.529              19.186             277.663              39.221               0.738              -1.223
               0.000             295.826              20.726             279.020              36.280              -0.150              -0.223
