 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.038             271.502               3.633             255.774              29.944               0.214              -1.234
              21.362             270.619               4.212             268.682              87.694              -2.232              -1.986
               0.000             269.506               3.446             267.755              88.743               2.981              -0.741
               0.565             271.171               4.449             268.085              80.037              -0.389              -1.494
               0.064             265.558               0.568             261.506              73.858               2.652              -1.433
               0.029             268.870               2.828             265.541              78.333              -1.037              -1.126
               0.010             271.316               4.541             268.040              79.547              -1.168               2.554
               0.000             273.735               6.135             269.370              74.345               1.208              -2.468
               0.000             270.621               3.825             265.221              67.743              -1.400               1.728
               0.000             278.208               9.675             275.557              83.267               2.057               2.867
               0.000             280.595              11.656             278.220              86.067              -0.079              -1.777
               0.092             270.955               3.886             263.529              59.471              -4.429              -6.478
              17.674             264.748               0.011             259.949              71.009              -5.376              -5.489
              12.133             269.610               3.530             268.020              89.337               1.478              -5.127
               1.249             268.572               2.693             265.976              82.403               0.586              -0.475
               3.503             274.876               7.234             272.570              85.105               0.201               2.465
               5.056             278.797              10.133             275.861              83.395               1.132              -0.105
              16.677             278.143               9.824             276.407              89.068              -3.155              -1.178
              24.141             284.803              15.608             283.786              93.940              -0.704               1.359
              20.254             284.210              15.116             283.314              94.700              -2.521              -0.617
              10.301             281.977              12.920             280.189              89.136               1.469               1.015
               0.000             277.615               8.877             273.009              72.818               4.081              -2.810
               0.000             278.828               9.644             273.368              69.109              -0.495              -1.126
               1.778             280.335              11.284             277.332              81.989              -0.820               2.871
               0.110             283.582              14.025             280.556              83.939              -0.473              -0.849
               0.169             282.677              13.072             279.019              79.783              -4.808               0.675
               0.835             283.872              14.526             282.028              88.989              -4.197               5.118
               5.204             287.851              18.116             285.913              88.839              -0.377               5.358
               1.120             288.717              18.571             285.625              83.502               0.805               3.497
               0.222             283.701              13.577             278.732              72.988              -0.402              -1.423
              11.248             282.382              12.880             279.042              80.864              -1.221               1.614
               0.000             283.140              13.622             280.027              83.318               1.001               0.006
               0.019             282.949              13.311             279.411              80.123               2.911               4.013
              13.083             280.892              11.592             277.136              78.750               4.932              -1.149
               0.000             277.045               8.071             269.699              60.575               3.764              -1.727
               0.423             280.845              11.085             274.809              67.363               0.814               4.896
               1.865             285.870              16.015             282.939              84.134               4.232               4.851
               0.007             278.794               9.286             271.316              59.846               3.633              -4.203
               0.000             274.922               6.454             266.190              55.295              -0.477              -1.399
               0.000             278.143               8.735             269.836              57.321               1.752               2.415
               0.019             281.976              11.647             274.433              60.603               2.550              -0.399
               0.000             284.673              13.856             277.640              63.333              -0.325              -1.583
               0.117             286.923              16.016             280.912              68.914              -1.729              -0.540
               0.000             285.256              14.151             277.256              60.288              -1.655              -0.829
               0.000             282.343              12.408             276.989              71.226              -2.542               0.874
              11.464             283.225              13.759             280.613              84.667              -2.262               3.014
              29.229             289.303              19.283             286.550              85.703              -0.715               7.873
               0.050             283.086              13.152             278.320              74.469               4.224               2.218
               0.000             279.001               9.684             273.188              66.682               4.796              -2.151
               0.000             279.887              10.297             273.631              65.618               1.540              -0.486
               0.000             282.540              12.656             277.738              73.214              -1.765              -0.521
               0.000             287.250              17.111             283.729              81.850               2.205               5.310
               0.000             290.018              19.337             285.539              77.229               3.859               3.982
               0.037             290.670              20.083             286.568              78.889               3.999               3.907
               0.000             292.013              21.002             286.994              74.352               3.354               1.603
               0.000             291.563              21.164             288.141              81.485               2.291               4.346
              17.983             291.095              21.316             289.120              89.064               1.163               0.935
              10.540             286.062              16.663             284.769              92.303              -3.549              -1.520
               0.000             286.940              16.702             282.941              79.755               2.681              -2.196
               0.000             283.412              12.760             275.702              61.107               5.450              -0.764
               0.033             278.835               9.027             269.296              51.828               2.687              -3.359
               0.763             284.440              13.809             278.028              65.934               1.186               2.613
               2.903             288.577              18.143             284.571              79.186               5.762               5.020
               0.000             282.000              12.008             276.156              68.289               2.763              -3.112
               0.000             284.389              13.770             278.055              65.967              -1.816               2.470
               0.775             289.616              19.348             286.473              82.479              -0.475               2.701
              25.056             292.633              23.035             290.863              90.416              -0.111               1.405
               0.665             288.909              18.655             285.321              82.132               0.853              -3.015
               0.000             286.666              15.276             278.689              60.315               5.261              -1.509
               0.095             282.941              12.692             276.941              67.252               3.462              -3.630
               0.000             282.483              12.360             276.554              67.796               1.372              -3.718
               0.000             283.690              12.886             275.718              59.361               1.104              -2.910
               0.085             284.262              13.112             275.115              55.257               0.629              -3.133
               0.000             285.693              14.030             275.759              52.140              -0.981              -1.519
               0.000             285.975              15.188             279.788              68.328              -2.081               2.553
               0.114             290.588              20.131             286.855              80.499               0.758               3.132
               0.565             293.233              22.364             288.528              76.161               2.092               1.201
               0.318             293.744              23.320             290.087              80.777               0.522               2.694
               0.612             291.997              22.029             289.458              86.539              -2.078               3.020
              12.052             292.259              22.417             289.972              87.878              -3.776               2.848
               0.937             293.677              23.331             290.017              81.632               1.542               0.055
               0.000             290.132              19.515             286.059              78.161               0.381              -3.776
               0.000             286.929              15.948             280.798              67.738               0.785              -3.173
               0.000             287.486              16.003             279.888              61.272               1.073               0.601
               0.013             289.240              17.329             280.870              59.349               0.908              -0.805
               0.000             288.370              17.102             281.663              66.670              -2.546               0.716
               2.114             289.757              19.261             285.968              79.497               1.316               4.656
               7.677             294.752              24.758             291.711              84.478               3.496               3.846
               3.393             291.294              21.142             288.484              84.459              -0.724              -0.520
               0.000             288.956              18.548             285.315              79.997              -1.616               2.054
               0.104             291.226              20.724             287.300              80.162              -0.610               3.230
               1.407             295.351              25.087             291.583              81.347              -0.996               2.951
              11.239             294.886              25.017             292.082              85.581              -0.703               3.104
              14.922             294.072              24.459             291.975              88.966               0.240               2.204
              18.057             295.602              25.920             292.904              86.578               1.292               1.647
               0.116             297.275              26.954             293.143              78.982              -0.623               0.187
               6.377             296.865              27.189             293.855              85.000               1.224               3.093
              22.421             292.948              23.295             291.043              89.562               0.007              -2.079
               0.220             290.158              19.893             286.702              82.796              -1.666              -1.282
               0.160             292.521              20.901             286.078              67.635              -1.040              -2.191
               0.025             287.920              17.096             282.518              72.411              -2.710              -3.605
               4.641             286.013              15.813             282.039              78.494              -1.160              -3.332
               9.806             287.634              17.977             285.842              89.847               0.937              -2.773
               0.000             290.128              19.784             286.699              81.743              -1.950              -2.271
               0.000             290.922              20.590             287.619              82.189              -0.637               0.693
               2.161             293.584              23.383             290.398              83.219              -0.073               0.485
               0.271             295.979              26.105             292.903              84.354              -0.038               3.877
               8.270             295.809              25.902             292.720              84.236               2.604               5.056
               5.340             292.322              21.549             287.869              77.185               3.807              -0.084
               0.000             285.947              15.272             280.453              70.164               5.498               0.157
               0.248             285.027              14.874             280.975              76.813               2.364               3.543
               4.013             290.349              20.194             287.369              84.305               3.575               3.678
               0.070             293.681              23.138             289.676              79.555               2.123               1.419
               0.001             295.927              24.995             290.721              74.708               1.010               1.671
              10.048             296.794              26.843             293.381              82.704               0.957               4.071
               4.892             297.456              27.891             294.473              85.110               3.032               2.316
               0.000             298.312              28.378             294.529              80.884               0.048              -1.366
              10.875             296.424              26.961             294.014              87.492              -1.058               2.411
              39.830             294.907              25.307             292.646              88.181              -0.277              -2.496
               0.000             293.851              23.213             289.517              78.508               1.037               0.345
               0.029             295.788              24.858             290.841              74.798               2.471               3.351
               0.000             297.255              26.910             292.898              78.795               0.914               3.421
               0.038             297.238              26.855             292.690              78.497              -0.287               2.863
               0.133             296.874              26.542             292.745              79.301               1.149               2.521
               1.342             297.561              27.019             293.000              76.829               1.508               2.243
               0.000             296.858              26.761             293.216              81.367               1.861              -1.832
               0.046             291.595              20.074             285.175              68.035               1.548              -1.859
               0.002             293.912              21.528             285.551              60.357              -0.079              -1.675
               0.023             293.371              22.187             287.956              72.777              -3.346               0.247
               0.019             291.726              20.290             285.318              69.160              -2.272               1.118
              22.078             290.631              20.777             288.453              88.209              -2.867              -3.721
               4.956             292.351              22.545             290.041              88.241              -1.003               0.812
               1.289             296.074              25.408             291.412              77.043               3.485              -1.598
               0.668             297.242              26.273             291.959              73.520              -1.064              -2.051
               0.000             294.233              23.218             288.975              74.532              -2.966               0.331
               4.673             290.620              20.331             287.485              82.660              -0.634               3.028
               6.599             294.290              23.934             290.241              81.198               2.568               2.648
               0.223             298.493              27.551             292.593              72.697               2.864               1.306
               4.916             298.921              28.736             294.511              78.101               1.335               0.883
               0.382             291.893              21.209             287.709              78.142              -3.429              -4.553
               0.000             291.192              20.443             286.744              77.118              -3.549              -1.746
               0.015             293.190              22.342             288.184              76.388              -3.317              -0.301
               0.000             294.033              23.035             288.823              74.736              -1.055               0.185
               0.247             295.893              24.745             290.270              72.734               0.526               3.167
               0.000             296.651              26.497             292.846              81.092               0.924               4.658
               3.134             297.776              26.957             292.245              74.335               2.504               0.828
               0.000             296.563              24.619             289.051              65.388               4.716              -0.230
               0.025             296.191              23.935             288.132              62.593               1.491              -2.415
               1.542             297.772              25.432             289.791              61.844               2.741               1.784
               1.068             295.534              24.159             289.363              70.740              -0.341              -3.306
               0.027             291.636              19.863             284.584              65.051              -2.014              -1.449
               0.052             293.479              21.887             287.093              68.441              -0.835               1.746
               0.000             294.288              22.150             286.634              63.131              -0.413               0.770
               0.201             295.190              23.901             289.434              71.633              -0.045               1.847
               0.710             294.822              24.578             291.457              81.960              -0.793               0.255
               0.174             296.273              26.016             292.461              80.570              -0.811               0.181
               1.404             298.410              28.059             293.847              77.451               2.234               2.128
               0.312             300.901              30.986             295.988              77.211               3.557               1.676
               0.000             300.099              29.156             293.995              71.088               3.810              -0.950
               4.924             299.846              29.249             294.479              73.870               1.319              -2.487
               1.118             300.050              30.583             296.336              81.725              -1.426              -2.145
               5.530             300.724              31.077             296.500              79.330              -0.421              -0.848
              10.952             300.850              31.303             296.695              79.810              -0.206               0.873
               8.109             299.494              29.915             295.863              81.835              -1.940              -0.213
               6.539             298.721              28.873             294.995              80.982              -0.662               0.857
               4.000             298.278              28.654             294.916              83.397               0.284               1.453
               6.005             299.500              29.395             295.000              77.924               1.229               1.698
               9.849             299.174              29.427             295.314              81.077               1.372               2.848
               2.699             299.209              29.764             295.779              83.302               0.910               3.340
               3.606             298.467              28.871             295.049              83.329               2.160               3.305
               0.229             298.507              29.027             295.327              84.179               3.595               3.049
               0.029             298.465              28.752             294.933              82.401               3.460              -0.189
               0.000             299.708              29.749             295.168              78.701               2.955              -0.784
               0.061             300.734              30.277             295.237              73.732               2.696               1.092
               0.000             298.875              28.817             294.725              79.144               0.584              -3.246
               0.369             299.010              29.107             294.813              80.139              -0.151              -0.370
               0.043             302.438              32.514             297.147              74.724               1.429               1.151
               4.536             301.143              32.036             297.538              82.278               0.983               2.697
               2.078             300.427              31.214             296.983              82.872               0.481              -0.953
               0.000             299.781              29.150             294.176              73.700               0.308              -1.897
               0.000             300.573              29.506             294.105              69.708               0.812              -2.138
               0.146             300.271              28.820             293.197              67.294               1.997              -1.641
               0.000             300.325              29.131             293.824              69.067               0.635              -1.899
               0.000             301.283              30.752             295.172              72.501               1.478               1.822
               0.012             301.957              31.202             295.453              70.150               1.865              -0.384
               0.145             302.266              32.215             296.496              74.192               2.994               2.953
               6.329             300.772              30.840             295.945              77.293               2.992               3.419
              11.743             297.682              28.248             294.923              85.851               1.018               0.606
               0.227             292.226              21.602             287.847              78.879               0.270              -2.744
               0.048             293.596              22.190             287.649              70.453               2.812               2.556
               0.000             295.328              24.244             290.032              73.559               2.175              -1.201
               0.014             292.242              20.914             286.287              70.790              -2.310              -3.059
               0.083             291.550              19.627             284.079              63.165              -1.204              -0.397
               0.000             293.969              22.210             287.308              66.881               1.267               3.193
               0.000             296.694              25.914             291.712              75.565               2.885               1.250
               1.708             300.531              29.520             294.178              70.139              -0.116              -1.513
               4.906             299.667              29.879             295.474              80.017              -1.991               0.211
               4.230             297.540              27.708             294.046              82.762              -3.073              -1.323
               1.776             296.942              27.099             293.540              83.452              -2.773               1.293
               0.688             299.128              29.507             295.445              82.103               0.384               3.450
               0.427             299.394              29.835             295.686              82.144               1.143               3.476
               0.271             299.774              30.215             295.942              81.526               0.024               3.621
               3.208             299.002              29.498             295.585              83.192               0.810               3.644
               4.870             298.275              28.802             295.201              84.605               0.564               2.973
               3.331             298.429              28.901             295.124              83.923               1.024               3.189
               0.709             300.243              29.970             294.950              75.680               1.859               1.462
               1.029             300.418              30.024             295.211              74.598              -1.402              -2.089
               4.315             298.571              29.002             295.181              83.378              -2.591               0.898
               6.088             298.728              29.326             295.539              84.425               0.074               3.060
               6.614             299.035              29.550             295.671              83.285               0.924               2.954
              14.170             297.935              28.829             295.646              88.123              -3.287               0.848
              39.848             295.712              26.675             294.249              92.438              -7.691               0.185
               5.738             297.102              27.410             293.801              84.540               4.416               3.425
               0.000             299.230              28.506             293.638              73.636               1.944              -1.052
               0.000             297.595              26.604             292.066              73.068              -0.801              -2.918
               0.000             292.139              21.463             287.890              78.269              -3.116              -3.490
               0.118             293.288              22.824             289.460              80.544              -2.581              -2.500
               0.000             294.481              23.794             289.946              77.768              -1.352              -1.944
               0.559             295.188              24.996             291.634              82.170              -3.760              -1.273
               7.011             295.881              26.560             293.824              89.548              -4.881               0.591
               4.622             297.730              28.616             295.322              88.417               0.592               4.333
               0.089             294.089              23.125             289.002              75.079              -0.216              -4.078
               0.125             291.547              20.432             286.144              72.864              -3.094              -1.878
               0.002             291.135              20.125             285.988              73.876              -2.395              -1.303
               0.079             292.993              21.895             287.724              73.643               0.255               0.017
               0.000             294.425              23.154             288.507              71.926               2.051              -1.009
               0.000             292.657              21.821             288.129              76.512              -2.926              -0.171
              19.118             294.664              25.123             292.587              89.049              -0.912               3.946
              38.348             296.708              27.561             294.721              89.847               1.346               5.025
               0.710             292.407              22.763             290.601              90.058              -2.837              -5.118
               3.702             287.784              18.162             286.149              90.508              -3.112              -4.894
               0.589             287.775              18.259             286.426              92.113              -1.688              -4.328
               0.000             289.812              20.308             288.530              92.835              -1.480              -2.923
               0.000             292.044              22.471             290.426              91.127              -3.256              -1.905
               9.550             293.915              24.587             292.392              92.076              -2.469               0.564
               8.131             296.378              27.025             294.152              88.536               0.549               0.925
               6.680             295.556              25.950             293.083              87.339              -0.929              -1.203
               6.681             293.695              24.011             291.511              88.592              -0.116              -1.364
               2.254             295.531              24.888             290.966              77.622               0.980               2.986
               1.825             293.567              22.818             289.038              77.419               3.313               0.645
               0.625             289.724              18.953             285.305              75.759               1.929               2.394
              29.311             289.159              19.367             287.114              88.799               2.367               3.093
               0.220             285.608              15.097             280.280              72.052               3.263               3.049
               0.051             286.933              16.220             281.282              72.074               4.458               1.362
               0.000             285.314              14.399             278.177              63.916               3.395               0.382
               0.000             290.449              19.441             285.210              73.335               3.333               4.904
               7.865             285.879              16.287             283.968              88.695               0.139              -2.075
               0.000             279.854              10.986             277.074              84.092              -1.463               0.672
               0.176             285.021              15.027             281.331              79.710               1.671               3.359
               1.722             288.191              18.396             286.172              88.210               1.386              -0.026
               0.645             281.246              11.797             277.077              76.970               0.712              -4.191
               0.000             282.111              11.994             275.808              66.055               1.356               1.614
               0.000             286.737              15.896             280.919              69.519               1.499               1.864
               0.006             289.605              18.243             283.298              67.591              -1.453               0.718
               0.025             290.980              19.762             285.454              71.165              -1.572               0.312
               0.000             291.689              20.922             287.365              77.104              -1.728               1.639
               0.076             292.930              22.683             289.696              83.022              -0.366               3.002
               0.000             295.369              25.256             291.870              82.756               1.134               3.655
               0.000             293.799              23.254             289.651              79.495               1.485               3.057
               3.013             292.040              21.977             289.310              85.411               1.408               2.815
               0.108             285.349              15.096             280.903              75.905               2.646              -3.359
               0.000             283.002              12.789             277.097              68.283               1.707              -2.020
               0.007             282.642              12.199             275.285              61.683               1.283              -2.584
               0.021             279.550              10.142             273.563              68.105              -1.270              -0.593
               0.167             281.910              12.148             276.930              73.000               2.887               3.657
               0.000             286.906              16.603             283.077              78.644               1.956               0.268
               0.000             288.998              18.546             285.266              79.403              -3.069              -0.689
               0.000             287.619              17.501             284.334              82.721              -5.087              -0.759
               0.000             287.109              17.315             284.754              87.138              -3.757               1.115
              21.001             290.528              21.121             289.432              93.947              -1.407               3.347
              14.837             288.684              18.996             286.954              90.084               0.697              -1.846
               0.018             280.132              10.807             275.247              73.937              -0.847              -3.597
               0.029             279.624              10.385             274.885              73.062              -2.527              -2.146
               0.000             282.182              12.564             278.150              77.452              -1.032               0.418
               0.000             283.611              13.282             277.690              68.523               2.380              -2.311
               0.000             281.239              11.571             276.327              71.765               0.054               0.711
               0.000             285.984              15.619             281.611              75.594               0.318               2.823
              15.535             290.821              21.356             289.566              93.078               1.774               5.375
              34.199             290.057              20.803             289.336              96.117              -0.731              -2.427
               1.951             283.236              14.011             281.545              89.670              -3.121              -5.241
               1.321             282.961              13.741             281.146              88.947              -0.923              -4.176
               0.000             282.287              12.633             278.043              77.120               2.060              -4.728
               0.000             278.091               9.014             272.138              66.538               2.213              -0.006
