 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             285.177              14.574             277.716              69.086              -2.028              -1.614
               0.000             285.220              12.666             268.478              34.003              -4.738              -0.597
               0.000             287.886              15.109             274.791              42.705              -2.617               0.620
               0.371             287.995              16.567             280.472              63.430               0.232               0.515
              17.750             286.651              16.687             283.571              83.719              -1.017               4.543
              20.445             285.012              15.461             282.926              87.791              -1.071               5.070
               0.045             286.795              17.120             284.776              88.656              -0.454               2.289
               0.112             286.854              17.237             285.016              89.668              -0.562              -0.705
               1.574             285.589              16.171             284.031              91.267               1.476              -1.019
               0.000             285.612              16.030             283.501              88.410               0.251              -1.677
               0.406             285.368              15.835             283.327              88.827               0.458              -1.228
               0.267             286.764              17.136             284.862              89.388               1.443              -0.731
               0.000             286.644              16.602             282.744              82.416              -0.802              -2.463
               1.024             287.057              16.270             281.294              71.184              -1.630               1.730
              10.137             286.284              16.616             284.202              88.047              -0.430               3.566
               7.983             284.681              15.440             283.487              92.859              -2.303               3.846
               9.568             286.270              16.268             283.155              82.414              -0.218               3.240
               6.199             285.444              15.340             281.591              78.821               2.125               1.606
               0.846             284.695              14.379             279.760              72.775               0.514               0.302
               0.131             284.708              14.350             278.940              72.037              -1.038              -2.588
               0.000             286.090              15.809             281.683              77.297              -0.132              -0.801
               0.000             286.658              16.698             283.626              83.804               2.379               0.147
               0.000             285.222              15.492             282.380              84.995               0.309               0.479
               2.041             285.059              15.325             282.229              84.535              -0.112               1.709
               2.694             284.754              15.146             282.345              86.161               3.366               0.453
               0.000             284.549              14.161             279.128              70.937               3.993              -0.317
               0.000             282.711              12.433             276.002              65.556               0.054              -2.045
               5.003             283.015              13.286             279.177              78.472               5.066               1.880
               2.859             282.063              12.140             276.535              70.144               4.223               0.660
               3.227             282.107              11.990             275.886              66.045               0.378               2.727
              38.105             284.050              14.422             281.250              83.942               1.086               6.617
              10.255             284.804              14.805             281.101              79.001               2.681               3.253
               4.002             284.459              14.392             280.320              76.725               2.179               2.360
               1.350             283.432              13.545             279.438              76.756              -0.956              -0.105
               0.000             284.721              14.153             278.199              68.159              -1.166              -1.911
               0.000             284.610              14.242             278.599              71.524               0.319              -3.721
               0.038             284.557              14.756             281.050              82.038              -0.105              -2.027
               0.000             283.760              14.291             281.171              86.249              -0.506              -1.544
               0.000             284.076              14.564             281.504              86.267              -0.558              -0.823
               0.057             283.944              14.423             281.206              85.733              -0.425              -1.564
               0.064             284.043              14.545             281.480              86.459              -0.439              -1.604
               0.029             285.143              15.361             281.990              83.864              -0.724              -0.345
               0.010             285.910              15.697             281.554              78.039              -0.693               0.680
               0.000             286.141              15.965             282.105              79.196              -0.223               1.014
               4.390             286.379              16.701             284.213              88.040               0.843               1.038
               0.000             284.935              15.232             281.968              84.822               2.118              -1.549
               0.000             284.845              15.129             281.877              84.372               2.276              -0.873
               0.092             285.174              15.350             281.900              83.182               0.910              -2.006
               0.070             284.459              14.924             282.004              86.813               1.215              -1.835
               0.469             285.016              15.532             283.052              89.025               1.529              -0.414
               0.277             285.947              16.287             283.648              87.645               1.026               0.091
              11.495             285.916              16.261             283.778              87.690               2.073               2.355
               1.600             285.094              15.199             281.846              81.708               3.274               1.127
               3.609             284.370              14.654             281.375              83.146               2.622              -0.095
               0.057             284.990              15.051             281.185              80.627              -0.302              -2.040
               0.058             287.475              16.768             281.780              73.333              -1.563              -0.916
               0.041             286.805              16.697             283.206              81.628               2.509              -2.115
               0.000             285.639              15.901             282.928              85.717               1.798              -1.996
               0.000             285.235              15.468             282.311              84.359               0.893              -1.336
              15.408             284.859              15.363             282.830              88.473               2.559               2.232
               1.838             284.309              14.244             279.933              76.283               3.520               0.837
               0.169             284.333              14.332             280.058              77.572               0.559              -1.726
               0.079             285.583              15.735             282.469              83.676               0.252              -2.323
               0.000             287.765              17.180             281.953              75.761              -1.410              -3.071
               0.000             291.850              18.387             278.526              45.346              -2.363              -2.644
               0.222             292.599              19.188             280.263              47.511              -1.599              -2.396
               0.000             289.921              18.232             282.401              63.716               0.608              -0.437
               0.000             288.116              17.700             283.976              78.857               0.412               1.199
               0.019             287.332              17.375             284.529              84.842               0.912               0.611
               0.091             287.892              17.808             284.708              83.578               0.799              -1.918
               0.000             286.678              16.823             283.910              85.551               0.955              -1.952
               0.747             287.634              17.746             285.069              86.277               1.249               2.192
               0.137             287.847              17.588             284.186              80.869               1.507              -0.027
               0.223             286.771              16.863             283.827              84.838               1.903              -1.478
               1.502             286.766              16.613             283.043              80.834               3.039              -0.068
              13.466             285.197              15.078             281.205              77.892               4.088               0.669
               1.822             285.468              15.295             281.358              77.635               0.997               0.751
              10.509             283.915              14.407             281.521              85.903               2.327               2.506
               6.921             283.079              13.648             280.533              84.899              -0.905               3.874
               3.469             285.498              15.112             280.775              73.936               1.775               3.019
               0.000             286.085              15.926             282.097              79.367               1.538               1.242
               0.000             286.795              16.370             282.105              76.448               1.139              -2.105
               0.005             286.381              16.371             283.100              82.485               1.687              -2.957
               0.061             286.883              17.075             284.378              86.617               1.491              -1.674
               0.000             286.947              16.980             283.909              84.143               1.194               0.089
              15.119             286.551              16.820             284.328              87.415               0.556               3.584
              12.090             287.150              17.360             284.895              87.261               0.603               4.891
               2.112             285.922              15.689             281.857              77.725               2.492               1.613
               0.000             286.253              16.063             282.272              79.198               1.354              -1.493
               0.037             286.482              16.627             283.677              85.248               1.322              -2.217
               0.000             286.669              16.838             284.065              85.938               1.521              -1.089
               0.000             286.719              16.816             283.902              84.836               1.497              -0.732
               0.000             287.251              17.259             284.212              84.173               0.188              -1.792
               0.000             288.078              17.736             283.925              79.920              -0.616              -2.231
               0.000             289.213              18.656             284.751              78.153               0.372              -1.440
               0.000             287.904              17.808             284.733              83.404               1.320              -0.656
               0.033             287.046              17.045             283.951              83.757               1.635              -0.821
               0.007             287.487              17.310             283.898              81.622               2.177              -0.909
