 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               1.015             260.404              -2.628             257.933              82.570              -0.492              -3.892
               0.000             258.696              -3.804             253.669              66.074               3.157               1.390
               0.000             264.566              -0.218             258.290              61.236               0.332               0.575
               0.134             265.019               0.391             263.347              88.157              -1.991              -0.170
               0.189             261.370              -1.946             260.110              91.086              -2.322              -2.040
               0.228             262.629              -1.139             261.376              90.924              -1.455               0.161
               0.000             264.280              -0.112             262.346              86.640              -0.224              -2.528
               0.004             262.495              -1.384             258.769              74.464               2.450               1.245
               0.000             264.589               0.046             262.120              82.783               1.869               1.142
               0.087             264.776               0.274             263.623              91.746              -1.770              -1.576
               0.082             265.361               0.690             264.514              94.022               0.317               1.958
               0.051             270.639               4.362             269.869              94.701              -0.275               0.802
               1.805             264.902               0.313             263.221              88.034              -0.007              -6.064
               0.000             257.979              -4.171             254.676              76.863               1.112               0.618
               0.000             268.503               2.629             265.729              81.383               2.441               4.180
               0.000             274.556               6.565             269.368              68.749               3.015               2.241
               0.237             275.989               7.684             271.489              72.492               1.386               1.046
               3.866             276.444               8.353             273.781              83.696              -0.719               2.136
               0.090             278.235               9.049             271.969              64.533               3.591               2.356
               0.779             274.379               6.637             270.243              76.193               0.924              -3.852
               0.000             273.097               5.452             266.967              64.484               2.618              -0.692
               0.000             277.345               8.109             268.842              55.234               3.195               3.521
               2.729             271.308               4.371             266.573              71.550               1.573              -5.465
               0.000             269.333               2.948             263.914              67.152               2.129               1.073
               0.858             273.965               6.220             269.281              71.356               0.856               3.289
               0.000             270.518               4.121             268.562              86.719              -0.622              -3.498
               0.000             267.860               2.235             265.433              84.033               1.698              -1.271
               0.251             266.788               1.330             262.326              71.011              -0.396               0.537
               0.699             266.321               1.292             265.014              90.722              -3.401               1.089
               0.041             263.115              -0.857             261.337              87.647              -0.008              -1.323
               0.000             261.909              -1.750             258.209              74.715               1.216               0.453
               0.028             269.203               2.948             264.466              72.150               1.226               3.487
               0.006             274.576               6.394             267.587              61.795               2.459               1.694
               0.000             274.753               6.218             265.130              50.779               1.400               0.174
               0.000             271.729               4.553             266.102              66.417              -1.483              -0.186
               0.000             267.649               1.996             263.926              77.680              -0.395              -0.467
               0.038             272.268               5.089             267.874              73.843               0.938              -0.019
               0.000             272.877               5.579             268.574              76.381               1.384               0.053
