 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.019             296.023              20.146             276.628              29.535               4.949               1.301
               0.000             295.904              20.132             276.735              30.240               4.950               2.079
               0.000             294.491              18.613             273.649              25.765               5.848               2.943
               0.000             293.074              17.696             272.849              26.879               6.226               4.408
               0.000             290.734              15.789             269.242              23.778               8.620               3.518
               0.000             289.952              15.397             269.594              25.665               4.479               1.113
               0.000             294.511              18.446             272.365              23.957               3.814               1.901
               0.443             296.978              20.986             277.915              30.448               2.773               1.812
               0.223             296.704              21.143             278.772              33.689               1.246               1.094
               2.540             294.390              21.419             283.756              54.796              -3.260               0.188
               3.406             294.878              21.631             284.001              52.548              -0.006               1.703
               0.000             295.317              21.020             280.922              42.962               0.810               1.925
               0.015             296.784              21.654             280.125              37.591               2.735               2.283
               0.000             297.760              21.746             278.949              31.658               1.580               0.556
               0.031             297.838              22.455             281.355              36.945               0.773               2.926
               0.000             297.424              21.632             279.064              32.935               3.724               2.405
               0.000             296.854              20.844             277.424              30.054               4.151               1.093
               0.119             296.523              20.684             277.755              30.904               3.955               0.860
               0.025             296.676              21.079             278.953              33.327               2.379               1.607
               0.019             295.499              19.941             276.923              31.360               2.751              -0.351
               3.606             294.737              19.692             277.922              34.654               1.118              -0.098
               0.027             294.464              20.626             281.564              46.160               0.027               1.487
               5.020             296.097              21.855             282.342              44.551               2.125               3.043
               0.094             297.640              21.794             279.380              32.849               3.237               1.693
               0.000             298.495              21.618             276.544              26.016               2.638              -0.815
               0.062             298.533              21.867             277.409              27.742              -0.083              -0.126
               0.174             298.796              21.549             274.705              23.703               1.771               1.636
               0.000             298.027              21.565             277.252              28.467              -0.456               3.576
               0.312             297.924              22.423             280.526              36.102               0.522               3.747
              15.061             299.630              22.772             278.937              28.080               0.194               2.227
               0.064             297.916              22.651             281.735              38.011               0.482               2.926
               4.790             297.074              22.440             282.622              42.264              -0.708               1.977
               7.582             294.630              21.067             282.927              49.134              -0.750              -1.037
               0.800             293.421              20.805             283.947              57.474              -2.753               0.166
               5.193             292.798              20.306             283.583              58.101              -2.378               0.822
               0.000             292.143              19.435             281.977              54.747              -0.446               2.063
               0.000             293.793              20.869             283.481              54.624               2.917               2.810
               0.497             295.906              21.937             282.969              46.807               3.103               1.181
               0.237             297.447              21.956             280.211              35.499               2.503               0.177
               0.000             298.615              21.832             277.664              26.966               1.559              -0.550
              18.942             297.702              22.633             282.000              39.353              -1.618              -0.472
               0.229             296.374              23.574             286.348              57.757              -0.288               1.769
               0.029             297.426              22.967             283.666              44.120              -0.556               1.413
               2.039             297.739              22.842             282.808              40.811               1.851               3.584
               1.033             297.508              22.724             282.865              41.490               2.878               3.410
               1.600             297.656              22.340             281.532              37.253               1.969              -0.028
               7.065             295.799              22.133             284.002              49.490              -2.160               1.109
               0.475             294.836              21.745             284.145              54.028              -0.237               2.259
               0.000             295.775              21.772             282.319              46.340               1.393               1.539
               0.000             295.833              21.462             281.513              43.013              -1.330               1.391
               0.000             295.601              21.583             282.469              45.989               1.348               3.268
               0.000             295.760              21.797             283.040              46.701               0.860               3.577
               0.146             295.990              21.759             282.445              44.513               2.489               3.719
               0.000             296.185              20.993             279.752              36.075               3.848               3.134
               0.485             296.455              21.674             281.402              40.181               3.000               2.932
               0.012             296.246              21.504             281.192              40.220               2.920               2.327
               4.573             297.039              21.821             281.162              37.208              -0.337              -1.108
               7.193             293.014              20.405             283.469              57.074              -2.344               0.745
               2.239             293.362              20.508             283.347              54.851               2.248               2.967
               0.000             292.031              19.206             281.889              53.199               5.207               3.338
              11.712             292.049              19.968             284.041              61.891               2.032               2.063
              23.728             290.906              19.200             283.914              64.988              -1.730               2.249
               7.358             289.788              18.476             283.444              68.540               1.567               2.548
               3.863             290.745              18.763             282.589              61.282               2.169               2.172
               0.000             290.687              18.404             281.307              57.366               3.582               2.204
               0.000             291.108              17.936             278.901              47.136               4.358               2.083
               0.000             290.968              17.485             277.300              42.912               4.375               1.873
               0.000             292.417              18.296             277.291              39.072               3.475               1.108
               0.666             293.688              18.680             276.005              32.567               2.638               0.028
               2.208             294.036              19.836             279.800              41.749              -1.952               0.122
               0.256             293.604              20.228             281.397              49.619               2.003               2.454
               0.000             294.433              19.710             278.631              37.222               0.462               1.014
              11.719             293.078              19.711             281.393              48.870               0.264               2.052
              10.660             293.721              21.136             284.243              58.098              -0.135               2.401
               0.000             294.986              20.373             279.254              39.379               3.714               1.908
               0.091             295.367              19.200             274.197              25.290               2.273               0.287
               0.061             294.462              20.182             280.091              41.727               0.880               3.314
               0.000             294.574              21.129             282.396              50.247               2.408               3.215
               0.000             296.071              20.681             278.448              34.065               3.021               0.436
               0.000             296.322              20.418             277.294              29.925              -0.376               1.098
               0.134             295.980              20.585             278.556              33.848               2.506               1.146
               0.022             296.131              20.898             279.176              35.607               2.351               1.221
               0.644             296.150              20.258             276.044              29.672               1.965               0.107
               1.958             297.031              20.698             276.591              27.618              -2.061              -0.985
               0.000             296.074              21.297             280.841              39.652               2.023               2.540
               0.000             294.572              20.631             281.310              45.302               1.601               3.200
               0.000             294.069              20.303             281.356              46.277               1.846               3.028
               0.118             293.952              19.560             279.075              39.614               2.716               2.292
               0.000             293.075              19.102             279.309              42.244               0.403               2.870
               0.019             293.040              19.120             279.335              42.748               0.813               2.011
               0.963             289.694              17.494             280.171              56.407              -3.149               0.247
               4.946             285.644              15.296             280.919              75.026              -4.049               0.601
               0.197             281.894              12.245             277.217              75.485              -1.707              -0.706
               0.125             285.813              14.940             279.070              66.349               1.599               2.229
               0.218             287.065              16.044             280.570              67.446               1.243               2.230
               1.591             287.220              16.420             281.713              71.346              -0.914              -0.288
               0.000             287.464              16.263             280.437              65.613              -1.592              -0.160
               0.000             289.712              17.172             278.842              51.863               0.853               0.813
               3.890             288.250              16.547             279.615              59.963              -2.605              -0.216
               0.224             288.833              16.574             277.988              53.433               3.263               0.895
               0.062             291.922              17.539             275.036              34.707               1.932              -0.791
               0.000             293.144              17.715             272.651              26.547               1.880               0.461
               0.000             292.838              17.873             274.352              30.723               2.297               2.249
               0.000             291.617              16.951             273.272              30.406               4.321               2.847
               0.000             291.348              16.810             273.268              31.057               4.329               1.488
               0.000             291.978              17.307             273.963              31.498               3.160              -0.109
               0.139             292.010              17.036             272.465              28.059               2.523              -0.953
               0.200             293.111              17.461             271.469              24.027               2.081               0.252
               0.000             292.023              16.988             272.274              27.389               1.114              -1.025
               0.094             291.047              16.658             273.133              31.896               3.356               1.191
               0.000             291.090              16.437             272.535              28.763               1.224              -0.272
               0.000             285.435              13.570             273.889              47.447              -0.141               2.443
               0.000             290.191              15.849             271.089              29.432               2.865              -0.997
               0.220             291.584              16.196             268.850              21.630               1.673               0.577
               0.051             292.222              16.409             267.737              19.082               5.096               0.644
               0.000             292.783              16.878             268.678              20.103               4.246              -0.433
               0.000             287.379              14.218             271.109              34.663              -0.656              -1.233
               0.000             285.153              13.058             270.638              41.938               3.265               1.005
               0.000             290.979              15.904             269.139              23.115               3.276              -0.263
               0.176             291.357              16.060             268.781              21.866               3.182              -0.707
               0.000             286.777              14.586             275.183              47.616              -1.725               1.690
               0.105             287.356              14.968             274.822              46.697               4.578               3.081
               0.000             288.697              15.027             271.371              32.727               4.002               0.219
               0.000             288.542              14.490             268.721              26.519               3.495              -0.458
               0.006             286.230              14.058             273.788              45.645              -2.353              -0.761
               0.025             286.645              14.762             275.842              52.158               3.590               3.207
               0.000             287.306              14.284             272.223              36.518               6.923               3.026
               0.076             287.836              14.997             274.445              41.562               9.732               3.019
               0.660             285.463              13.594             273.593              47.490               9.075               3.760
               0.000             279.182               8.819             265.064              39.612               3.485              -0.548
               0.000             282.337              10.277             262.449              24.685               2.646               1.035
               0.000             286.107              12.846             267.040              26.561               3.216               1.264
               0.000             287.792              14.201             269.821              29.916               3.826               1.440
               0.007             289.001              14.716             268.604              25.261               5.162               1.481
               0.021             287.120              13.183             265.109              21.073               2.143              -0.094
               0.167             283.317              11.742             269.956              41.750               1.880               2.634
               0.000             283.461              11.382             267.053              32.378               5.023               3.135
               2.992             279.412               9.234             267.959              46.575               0.547              -2.570
               0.000             276.424               7.178             265.227              45.494               1.324               0.017
               5.076             271.937               4.858             267.254              73.903              -0.388               1.688
               0.049             273.371               5.737             267.887              68.470               1.755               1.027
               0.149             275.184               6.506             265.671              50.802               4.496               2.434
               0.018             280.421               9.629             267.079              39.038               5.702               3.276
               0.029             280.171               9.234             264.806              33.304               4.530               0.971
               0.000             276.206               7.417             268.157              58.327              -0.285               2.812
               0.027             278.626               9.720             274.444              75.476               4.389               3.029
               1.189             280.818              11.134             274.966              69.054               5.715               2.133
               0.263             277.523               8.405             270.265              60.508               4.477               0.646
               0.145             277.243               8.380             270.803              65.852               2.287               2.311
               0.000             275.650               6.885             266.302              53.133               4.098               1.463
               0.007             274.454               6.139             265.922              55.310               1.155              -0.260
               0.133             275.266               6.279             262.185              40.728               4.039               1.374
               0.000             276.248               6.817             262.838              37.362               0.476               0.826
               0.000             276.279               7.045             263.751              44.264               2.967               1.233
