 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.167             280.223              10.178             271.216              56.304               2.655              -2.767
               0.000             274.758               6.427             266.628              58.417               2.399              -5.205
               0.000             275.092               6.346             264.649              47.216              -0.832               0.398
               0.000             277.064               8.204             270.252              64.330               2.367              -1.878
               0.032             279.312               9.256             268.930              49.020              -1.165              -0.143
               0.049             281.028               9.910             266.344              35.954              -1.165               2.021
               7.169             280.324               9.986             270.041              49.638               1.998               2.411
               0.774             277.679               8.677             271.458              65.367               5.376              -0.072
               0.029             276.968               8.049             269.779              61.616               1.207               1.833
               0.000             279.690               9.263             267.202              42.312              -2.158               2.462
               0.027             281.587              10.275             266.854              35.718              -2.659              -0.170
               0.000             280.732               9.948             268.060              41.718               0.480              -2.749
               0.000             277.718               8.287             268.057              52.789               3.311              -2.371
               0.037             277.048               7.535             265.163              43.625               1.808              -1.448
               0.000             278.064               8.012             264.125              37.726               1.776              -0.985
               0.007             277.376               7.528             263.286              36.693              -2.485               1.674
               0.133             280.875               9.553             263.864              29.798              -1.087               1.366
               0.000             279.779               9.021             264.553              34.448              -2.571               1.120
               0.000             279.294               8.667             263.740              33.475              -2.398               2.012
