 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             284.185              11.767             267.007              30.356              -0.698               0.889
               0.000             283.947              11.253             263.660              23.410               2.265              -1.772
               0.029             279.909               9.334             266.760              40.329              -1.600               1.183
               0.223             281.536              10.510             268.954              41.940              -1.828               0.996
               0.000             281.687              10.882             270.637              48.060              -1.380               2.561
               0.000             283.479              11.739             268.901              39.376              -0.271               3.090
               1.023             281.804              10.473             267.491              36.885               0.564               0.059
               0.000             278.290               8.749             269.487              54.700              -1.249              -0.419
               9.297             278.548               9.322             272.331              65.852              -4.041               2.277
              11.353             278.467               9.773             275.055              80.405              -2.907               1.842
               8.186             279.296               9.495             271.013              55.765               2.297              -2.638
               0.189             275.920               7.242             268.440              59.058               1.682              -3.267
               0.005             277.974               8.346             267.659              49.313               1.930              -2.063
               0.050             280.883               9.855             266.514              36.969               2.866              -2.013
               0.000             280.673              10.222             269.681              49.401              -0.925               0.878
               0.000             279.199               9.712             271.909              63.501              -0.718               1.607
               0.000             285.486              12.668             268.097              30.769               3.145               1.645
               0.000             285.891              12.830             267.196              28.780               2.928               1.956
               0.253             281.565              10.053             264.870              30.940               3.028              -1.043
               1.009             280.943              10.511             270.573              51.764              -2.118               2.594
               2.549             278.872               8.879             267.840              47.000               0.654              -1.921
               0.146             275.524               6.862             266.994              55.305              -1.185               1.002
               2.107             275.767               7.217             268.559              61.837              -2.345               0.440
               0.000             276.015               7.005             265.485              48.827               0.520               0.083
               0.000             280.994               9.805             265.507              33.981               2.044              -0.595
               0.000             285.069              12.527             268.756              33.357              -0.596               1.216
               0.033             288.624              14.734             270.137              29.234               1.067               0.716
               0.000             286.448              13.246             268.343              29.434               0.638              -0.969
               1.607             285.179              13.027             271.846              41.038              -2.100               2.335
               2.244             283.531              12.477             273.578              53.531              -2.813               2.640
              10.787             281.780              11.246             272.528              54.835              -1.100              -1.394
               0.127             279.710               9.273             267.455              42.252               1.405              -1.957
               0.000             280.665               9.574             265.395              33.666               1.537              -0.641
               0.017             286.042              12.934             268.148              28.812               0.881               0.342
               0.000             289.307              15.273             270.903              30.097               0.391               0.211
               0.095             292.659              17.067             270.360              23.159              -0.345              -0.511
               0.000             292.593              17.559             273.055              29.226              -1.519               3.278
               0.000             289.104              15.903             274.350              40.939              -1.414               2.739
               0.085             289.215              15.062             269.312              28.054               0.587               2.777
               0.000             284.599              12.596             270.473              40.718               0.719              -0.484
               0.000             284.967              12.998             271.977              43.289              -1.530               1.719
               0.114             289.010              15.216             271.633              32.242              -1.099               2.092
               0.025             291.186              16.832             273.429              32.778              -0.955               2.288
               0.000             292.807              17.113             269.963              22.527               0.834               1.184
               0.072             290.411              15.805             270.608              26.836               0.930              -0.290
               0.000             285.220              13.565             273.442              50.229              -1.001               0.723
               0.000             284.943              12.801             270.790              39.991              -2.327               1.321
               0.161             285.601              13.555             272.888              45.013              -1.025               0.122
               0.000             284.780              12.689             270.880              40.051              -2.113               0.676
               0.000             287.095              14.437             273.505              41.366              -1.774               1.452
               1.957             288.232              15.372             274.676              42.747              -1.738               1.211
              11.499             288.073              15.627             276.710              48.365              -3.465               0.363
               2.114             279.632              10.518             275.658              76.403              -3.142               0.524
               0.000             280.627              10.936             274.235              67.736              -0.048               0.174
               0.000             287.857              14.942             273.276              40.490               0.559               0.991
               0.000             292.526              17.333             271.935              27.216               0.196               3.269
               0.061             291.601              16.054             267.821              19.795               1.826               2.843
               3.567             287.265              14.314             272.422              37.456              -0.616               3.553
               7.243             282.909              12.379             275.291              61.175              -1.587              -0.411
               4.446             278.533               9.417             273.063              68.849              -1.613              -0.971
               0.021             280.445              10.186             270.297              52.492               0.241              -0.400
               0.548             284.962              12.841             270.900              40.474              -0.161              -0.359
               0.000             286.920              13.724             269.572              31.930               1.899              -0.824
               0.000             291.542              16.601             271.570              26.859               0.553              -1.008
               0.004             290.807              17.532             277.827              45.101              -2.081               2.264
               2.536             293.646              18.955             276.981              35.807              -0.933               1.770
               0.025             292.904              18.293             275.900              34.825               0.324               0.860
               2.589             294.217              19.335             277.325              35.150               0.072               0.707
               0.000             295.150              19.772             277.151              32.308              -1.040               0.977
               7.193             291.058              18.492             280.520              54.524              -3.173               1.693
               2.270             284.266              14.317             280.210              78.361              -0.615               0.799
               1.189             290.053              17.825             280.343              56.821              -0.912               1.207
               0.271             291.659              19.000             281.449              54.510              -3.177               1.591
               0.000             289.130              17.539             281.469              63.595              -2.529               1.937
               0.696             290.798              18.951             283.052              63.076              -2.146               1.574
               1.465             292.439              19.684             282.396              54.656              -1.257              -0.287
               0.248             293.535              20.015             281.335              47.985              -1.632               1.685
               0.395             294.092              20.009             280.196              43.063              -0.962               1.542
               6.010             295.236              20.788             280.710              41.399              -1.406               1.063
               8.101             290.130              17.601             279.635              53.029              -2.953               0.011
              10.340             282.083              12.597             278.570              79.962              -1.429               0.730
               1.004             286.073              15.144             279.392              66.188              -2.055               1.039
               4.260             287.882              16.546             280.415              64.556              -2.152               1.034
               0.000             292.010              18.888             280.205              49.687              -0.529               0.934
               0.086             295.688              20.720             279.341              37.251              -0.606              -0.426
               0.000             295.695              20.822             279.926              38.148              -1.702               1.238
               0.785             295.265              20.740             280.317              40.705              -0.839               1.771
               6.050             296.099              21.535             281.835              41.616              -2.083               1.884
              16.994             285.605              15.661             281.928              82.036              -3.239               0.210
               4.021             283.101              13.407             279.295              79.512              -1.061              -1.207
               0.154             286.248              14.410             275.394              51.376               1.396              -1.093
               0.000             292.381              18.430             277.801              40.922              -0.614               0.842
               0.046             296.954              21.367             279.107              33.894               0.047              -0.067
               0.002             299.545              22.747             278.762              28.388              -0.212               0.305
               0.023             300.644              22.894             276.962              23.316               1.021               0.939
               0.019             300.757              22.816             276.695              22.183               1.080               0.303
               0.000             299.131              21.968             276.529              24.974               1.277               1.314
               0.000             298.124              20.973             274.866              23.101               0.388               2.479
               0.000             295.511              20.054             276.496              32.325              -1.343               3.563
               0.000             293.102              17.313             270.561              22.481               4.249               1.522
               0.000             292.319              17.087             272.014              26.095               1.191              -0.023
               0.613             296.730              20.379             275.429              26.832              -0.411               0.730
               0.119             299.126              21.309             273.896              20.002               0.599               0.326
               0.871             297.220              22.402             281.996              40.861              -2.974               0.821
               5.348             295.507              22.075             284.254              51.390              -2.652               2.441
               2.110             297.573              23.098             283.762              44.134              -1.286               1.222
               0.000             298.841              22.929             280.993              34.079              -1.146               1.956
               0.015             300.596              23.611             279.876              28.552              -0.544              -0.122
               0.000             299.994              24.398             283.378              37.705              -1.922               1.183
               0.031             300.534              24.286             282.136              33.609              -1.537               1.386
               0.000             300.893              23.711             279.296              27.592               0.027               0.501
               0.000             300.791              23.429             278.704              26.218               1.058               0.055
               0.983             299.469              23.188             280.298              32.115              -0.505               0.805
               1.537             300.668              23.420             279.296              26.827              -1.663               0.223
               1.099             298.507              23.314             282.640              39.274              -0.870              -1.393
              19.223             296.722              22.653             283.668              46.771              -2.292               0.946
               0.027             296.199              22.698             284.841              51.356              -2.624               1.994
               0.160             297.690              23.224             283.367              44.309              -1.830               1.368
               0.000             300.616              23.969             280.451              30.927              -1.188               0.500
               0.000             300.909              23.418             278.379              25.508              -0.301              -0.663
               0.062             300.423              23.565             279.620              29.210              -1.258               0.305
               0.174             301.984              23.617             275.992              21.336              -0.685              -0.136
               0.000             301.972              23.783             277.396              22.451              -2.349               0.929
               0.312             302.487              24.532             278.682              24.641              -0.185               0.230
               2.533             302.294              25.111             281.547              29.252              -1.634              -0.423
               0.064             302.159              24.818             281.266              28.112              -1.667              -0.865
               2.414             298.863              24.751             286.011              47.959              -2.612               2.071
               2.074             298.091              23.886             285.378              46.767              -2.559               1.567
               3.068             296.210              23.152             286.088              55.365              -2.246               2.090
               0.765             296.361              22.480             283.932              48.085              -2.198               1.203
               0.000             296.447              22.212             283.025              45.021              -1.995               2.103
               0.000             297.848              23.046             283.089              41.710              -1.644               1.358
               0.000             299.750              24.187             282.985              37.713              -0.996               0.342
               2.397             300.268              23.813             281.223              31.859               0.068              -0.639
               7.127             299.748              24.736             284.547              41.739              -1.490               0.200
               7.710             298.803              24.628             285.983              47.439              -2.139               0.999
               0.000             299.140              24.517             284.626              44.218              -1.438               1.280
               0.029             300.176              24.307             282.761              35.917              -1.658               1.178
               0.851             301.278              25.092             283.199              34.748              -1.288               1.014
               2.005             302.719              25.133             280.989              27.200               0.289               0.390
               2.788             300.921              24.045             280.908              29.714               0.394              -1.614
               1.773             297.635              23.014             283.349              42.982              -2.990               1.985
               0.000             297.039              23.077             284.111              47.981              -1.381               1.366
               0.000             299.119              22.936             280.219              32.379              -0.771               0.146
               0.000             299.122              23.042             280.563              33.161              -1.948               2.000
               0.000             300.828              23.588             278.565              27.114              -0.900               0.854
               0.000             301.151              23.726             278.882              26.302              -2.164               1.355
               0.146             301.185              23.775             278.846              26.443              -1.495               1.474
               0.000             302.294              23.801             276.878              21.005              -1.446               0.081
               0.269             301.236              23.761             279.101              26.079              -1.814               0.420
               1.740             301.325              24.725             281.955              32.033              -1.227              -0.213
              14.941             297.641              23.403             284.278              46.153              -2.743              -0.814
               0.281             293.451              20.854             284.102              57.699              -1.781               2.136
               4.183             295.565              21.739             283.382              47.749              -0.768               1.437
               0.011             298.281              23.234             283.067              40.192              -1.368               1.504
              20.136             294.573              21.774             284.429              56.688              -1.782               0.400
               2.884             288.445              18.317             285.348              83.512              -2.038               2.573
               2.390             293.046              20.991             285.209              63.181              -0.802               2.835
               6.239             295.729              22.103             283.976              49.782               0.047               0.490
               0.622             295.320              21.566             283.367              48.139               0.486              -0.381
               0.815             294.303              20.300             281.045              44.237              -0.419               1.242
               0.304             294.039              18.974             276.535              32.857               0.407               0.979
               0.478             294.487              19.896             278.944              38.650              -0.190               0.185
               1.098             295.821              21.118             280.856              39.934              -0.962              -0.426
               3.180             295.310              21.054             281.614              43.351              -2.243               0.636
               0.000             296.292              21.483             280.959              39.689              -1.076               0.741
               0.859             295.246              20.682             280.558              40.308              -2.084               1.711
               7.507             295.516              21.555             282.800              46.425              -1.563               1.054
               1.804             295.206              21.809             283.938              51.427              -1.783               1.754
               0.000             296.963              22.511             282.474              43.699              -0.396               1.739
               0.523             299.515              23.130             280.243              31.399              -0.298               0.412
               0.061             298.493              22.816             281.087              35.453              -1.650               2.155
               0.705             298.339              22.202             279.062              31.590               0.269               2.068
               0.000             298.415              20.928             273.959              21.042               1.403              -1.556
               0.000             296.791              20.846             277.625              30.503              -1.565               1.926
               0.134             298.605              21.928             277.661              27.777               0.018              -0.031
               0.000             298.365              22.337             279.314              32.498              -0.947               0.938
               0.000             299.064              21.993             275.608              25.555              -0.098              -0.752
               0.122             298.930              22.056             277.615              26.821              -2.025               0.354
               0.000             297.699              23.845             285.608              49.370              -2.354               2.034
               0.000             298.673              23.625             283.089              40.575              -1.120               1.229
               0.000             299.178              22.645             279.092              29.808              -1.271               1.484
               0.118             299.475              22.388             277.595              26.138              -1.141               0.871
               0.000             297.231              21.767             280.271              35.393              -2.108               1.452
               0.019             294.079              20.270             281.544              45.850              -1.955               0.166
               0.207             288.874              16.262             277.446              48.517              -2.646               2.120
              12.830             284.745              14.468             279.124              73.659              -1.695               0.745
               0.089             284.198              13.731             277.200              68.141               0.782               0.111
               0.125             290.102              16.426             274.980              37.849              -0.747               1.324
               0.002             291.721              17.791             276.863              39.501              -0.985               0.849
               0.079             293.189              18.379             276.030              33.401              -1.896              -0.816
               0.000             291.425              17.733             277.412              41.574              -1.844               2.464
               0.000             293.266              18.677             277.229              35.981              -1.112              -0.211
               2.702             290.367              17.463             278.776              48.697              -2.198               1.248
               0.224             291.692              17.911             276.481              41.198               0.770              -0.147
               0.062             295.555              18.627             270.082              18.613               1.275              -1.168
               0.000             296.464              19.476             271.917              20.586               0.394              -0.408
               0.373             294.064              19.744             279.164              40.574              -2.276               1.825
               0.000             294.867              20.043             278.688              37.093              -0.644               1.089
               0.000             294.926              19.265             275.307              29.041               0.861              -0.490
               0.000             294.392              19.267             276.457              33.084              -0.632               0.387
               0.139             294.628              18.453             271.850              23.192               0.434              -0.527
               0.200             295.283              18.727             271.327              21.355              -0.099               0.107
               0.000             293.515              17.419             269.778              20.553               0.345              -1.424
               0.094             292.351              17.096             271.048              25.935               1.673              -0.438
               0.000             290.567              16.067             271.031              28.787              -0.521              -1.145
               0.000             286.482              13.620             270.763              35.259              -0.134               0.200
               0.000             291.089              15.718             266.461              19.877               2.005              -2.013
               0.220             293.077              16.862             266.937              17.747               0.725              -0.742
               0.051             293.917              17.648             269.371              20.058              -0.020               0.383
               0.000             295.525              18.326             267.658              15.978               1.226              -0.497
               0.309             286.160              13.684             271.184              40.194              -2.304              -0.348
               0.000             284.215              12.587             270.751              45.797               1.005               0.015
               0.000             293.541              17.460             269.733              20.795               2.002              -1.048
               0.176             293.474              17.855             272.692              25.507              -0.943               0.564
               0.000             287.800              15.309             275.788              46.733              -2.187               2.465
               0.105             289.965              16.312             273.154              37.705               1.107               0.113
               0.000             292.424              16.825             269.632              22.274               2.063              -1.395
               0.000             291.050              15.888             268.806              22.315               0.286              -0.812
               0.006             285.488              13.950             275.294              53.481              -2.196               2.082
               0.025             288.215              15.536             275.238              45.384               0.437               0.418
               0.000             288.869              15.319             272.422              35.143              -0.739               2.774
               1.480             290.125              16.121             273.582              33.616               0.827               2.564
               9.084             284.096              13.409             276.421              63.475              -0.805               0.382
               0.000             279.190               9.264             268.677              51.526               1.345              -1.530
               0.000             283.821              11.742             268.334              34.708               0.727              -0.200
               0.000             287.552              14.537             272.858              37.694              -0.632               0.717
               0.000             287.940              14.823             273.189              37.760              -0.461               1.104
               0.007             289.876              15.905             272.503              33.152               0.566               0.745
               0.021             288.402              14.796             271.244              32.425              -1.126               0.060
               0.167             284.090              12.443             271.901              44.765              -0.470               1.191
               0.426             284.805              12.479             269.938              35.839              -1.215              -0.840
               0.616             278.022               8.461             268.595              51.763               1.168              -7.318
               0.000             274.275               5.783             263.444              46.252               2.138              -4.159
               0.000             272.594               4.597             261.179              42.372              -0.194              -0.471
               0.049             274.075               5.853             264.992              54.072               0.741               0.065
               0.149             277.590               7.720             264.157              38.287               0.300              -0.060
               0.018             281.499              10.068             265.389              32.281              -0.185               0.341
               0.029             280.968               9.776             265.802              33.710               0.577              -0.691
               0.000             275.815               7.272             268.852              62.593              -1.382               1.723
               0.027             279.540               9.718             270.879              57.070               0.247               0.053
               0.206             281.466              11.032             272.479              55.172              -1.265               1.496
               0.587             279.508               9.865             272.349              61.594              -1.185               1.802
               1.009             274.196               6.381             269.203              71.305              -1.945               1.905
               0.179             273.658               5.747             266.163              60.929               0.521              -0.572
               3.355             275.322               6.965             268.696              63.865              -0.471              -0.201
               0.133             274.898               6.427             266.235              54.876               0.890              -0.970
               0.000             276.686               7.404             266.212              47.151              -0.044              -0.050
               0.000             277.943               7.991             263.905              39.444               1.882              -1.464
