 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.045             289.136              17.238             280.530              59.310               1.345              -0.570
               0.057             288.810              16.287             277.455              49.588               0.567              -2.815
               0.058             291.530              18.118             278.768              45.208               1.707              -2.453
               0.041             292.626              19.124             280.290              46.550               1.592              -0.454
               0.000             290.850              18.348             280.984              54.927               0.937               1.393
               0.000             290.008              17.277             278.916              50.062               1.195              -0.569
               0.000             289.788              17.102             278.899              50.091               0.085               2.461
               2.162             288.894              18.006             283.504              73.096               1.588               4.325
               0.169             286.310              14.727             277.161              55.908               0.683              -0.982
               0.079             288.098              16.164             278.363              56.106               1.592              -1.380
               0.000             290.882              18.087             279.660              51.308               1.252              -0.468
               0.000             293.006              19.058             279.004              42.369               1.258              -0.850
               0.222             293.771              19.413             278.530              39.589               1.069              -1.228
               0.000             294.983              20.122             278.958              36.958               1.114               0.708
               0.277             293.421              19.971             281.240              48.544              -0.033               2.688
               0.235             293.910              20.250             281.837              47.115              -0.958               1.404
               0.091             293.447              19.993             281.368              48.547               0.334              -2.368
               0.000             294.545              20.871             282.356              47.918               1.441              -0.018
               0.000             294.220              20.867             282.913              50.723               1.061               0.679
               0.029             294.307              20.402             281.251              45.236               1.415              -1.661
               0.007             292.622              18.943             279.267              44.541               1.335              -2.297
               0.000             293.609              19.793             280.363              44.974               1.379               0.905
               0.000             291.744              18.354             279.367              45.970               1.890               1.036
               0.019             288.445              16.027             277.365              49.994               1.532              -0.687
               0.000             288.923              16.847             279.241              56.270               1.065               1.296
               0.117             289.478              17.938             281.910              64.961               0.636               3.141
               1.525             288.826              18.221             284.375              77.030               1.197               3.247
               0.000             287.773              16.495             280.387              65.179               0.360              -0.943
               0.000             290.834              17.769             278.668              47.808               1.700              -1.492
               0.005             292.256              18.783             279.242              46.125               2.503              -1.529
               0.050             292.703              19.071             279.311              45.235               2.287              -1.086
               0.000             293.689              19.417             278.733              40.323               1.085               1.430
               0.000             293.981              19.655             279.153              40.352              -0.034               1.804
               0.000             294.322              20.883             282.701              49.980               0.878               2.911
               0.000             292.375              19.870             283.209              57.420               2.270               0.676
               0.000             290.604              17.823             279.309              50.854               2.001              -1.115
               0.037             291.716              18.130             277.760              43.569               2.038              -1.597
               0.000             292.294              18.819             279.036              46.180               2.469              -0.087
               0.000             293.227              18.780             276.910              37.430               1.604               0.754
               0.000             293.603              18.443             274.658              30.744               0.786               0.351
               0.000             293.484              18.555             275.213              32.881               1.561              -2.221
               0.000             295.010              19.692             276.401              32.583               1.967              -1.454
               0.000             296.412              20.802             277.809              32.724               0.868               1.754
               0.033             296.053              20.452             277.632              32.109               0.212               2.068
               0.000             295.698              20.908             280.634              38.927               0.227               3.381
               0.000             292.859              19.687             281.087              50.655               2.340               1.398
               0.000             291.633              18.631             279.759              50.359               2.113               2.595
               0.000             291.123              17.807             277.988              45.389               1.259               0.511
               0.127             293.085              19.602             280.139              47.619               0.602               1.902
               0.000             294.313              20.520             280.902              46.384               1.161               0.971
               0.017             296.214              21.705             281.062              42.281               1.152               1.550
               0.000             297.041              21.782             279.807              36.854               0.476               2.431
               0.095             299.073              23.185             281.286              34.557               0.942               2.139
               0.000             297.647              22.971             283.317              42.538               0.663               2.690
               0.000             297.088              22.983             284.276              46.799               0.465               2.921
               0.085             296.637              23.306             285.844              53.179               0.723               3.174
               0.000             296.396              22.999             285.270              52.437               1.395               0.850
               0.000             297.694              23.023             283.473              42.632               2.032               0.620
               0.114             298.510              23.636             283.719              41.781               1.087               1.833
               0.025             298.616              22.704             280.670              33.778               1.412               1.574
               0.000             298.385              22.660             280.868              34.926               1.264               1.968
               0.000             297.825              23.233             283.258              43.407               1.141               2.500
               0.000             298.181              23.892             284.221              46.159               1.100               1.694
               0.000             299.263              23.985             282.515              39.374               2.406               0.604
               0.000             300.804              23.679             279.293              27.865               2.168              -0.548
               0.000             299.523              23.263             280.389              32.340               1.391               2.007
               0.000             297.790              22.940             282.237              41.249              -0.032               2.848
               0.013             297.545              23.017             282.830              43.661               0.052               3.571
               0.000             296.956              23.476             285.277              52.076               0.907               3.336
               0.000             296.132              22.353             283.524              48.786               1.784               0.401
               0.000             297.088              21.671             279.466              35.572               1.812              -0.809
               0.000             299.849              23.435             280.393              31.631               2.009               0.993
               0.000             299.745              23.964             281.973              36.122               0.444               3.286
               0.061             298.625              23.756             283.113              41.928               0.041               3.724
               0.003             297.265              23.234             283.934              47.581               0.386               3.950
               0.000             294.722              22.204             285.310              59.581               2.428               1.825
               0.000             293.939              20.229             281.269              46.646               1.716               0.319
               0.000             295.727              21.153             280.005              40.984               1.789              -0.335
               0.116             298.767              22.903             280.071              34.349               2.005               0.838
               0.000             300.685              23.778             279.775              29.211               1.968               1.469
               0.000             300.753              23.789             279.953              28.906               0.706               2.817
               0.004             299.963              23.659             281.068              32.569               0.022               3.903
               2.676             298.528              24.042             284.675              44.846              -0.982               4.879
               0.025             298.295              23.743             284.317              44.146              -0.102               3.529
               0.000             298.849              22.726             280.790              32.462              -0.387               2.852
               1.598             296.017              23.764             288.209              62.597              -1.121               3.243
               0.281             293.339              21.760             286.637              68.524               1.305               3.435
               0.000             294.860              21.245             282.595              48.915               1.274               1.343
               0.001             298.631              23.610             283.273              40.750               1.675               0.757
               0.000             300.393              25.252             284.752              41.244               0.958               2.630
               0.000             300.856              25.114             283.865              37.400               0.252               3.172
               0.480             299.611              24.946             285.327              44.201              -0.219               4.386
               0.000             297.846              24.031             285.416              49.781              -0.409               4.145
               0.248             297.074              23.667             285.352              52.766              -0.214               3.564
               0.000             297.435              23.910             285.308              51.953              -0.088               3.157
               0.070             298.384              23.596             283.156              42.344               0.325               2.725
               0.001             299.536              24.001             282.637              37.716               0.919               2.537
               0.090             300.216              24.608             283.255              37.814               0.964               2.577
               0.032             300.511              24.323             281.751              34.008               0.688               2.122
               0.804             302.023              24.917             282.045              29.454               0.457               0.223
               3.099             302.002              25.695             284.473              34.547              -0.148              -0.737
               0.410             301.977              26.959             287.368              42.790               2.487               1.657
               0.000             300.296              26.574             288.355              51.219               1.095               3.246
               0.029             299.038              26.119             288.931              57.126               0.079               4.232
               0.000             299.326              26.845             290.245              60.374              -0.080               4.347
               0.038             299.027              26.410             289.384              59.427               0.278               3.743
               0.133             300.273              26.931             289.009              53.911               1.332               1.265
               0.154             302.639              27.543             287.336              42.478               1.790               0.960
               0.000             305.654              28.554             286.108              32.140               1.646               1.038
               0.046             306.408              29.946             288.303              35.613               1.496               2.874
               0.337             306.045              29.620             287.987              35.732               0.996               2.795
               0.023             305.879              29.392             287.615              35.386               1.333               3.152
               0.019             305.523              29.226             287.625              36.285               0.521               3.566
               0.000             305.108              28.521             286.664              34.630              -0.247               4.061
               0.000             303.866              27.829             286.559              37.234              -0.445               4.443
               0.000             302.840              27.361             286.431              40.184               0.352               3.782
               0.000             302.648              26.296             284.370              34.731               1.094               2.077
               0.000             302.757              25.750             282.510              30.790               1.316               1.057
               0.000             304.113              25.294             278.664              21.543               1.732              -0.135
               0.119             304.470              25.390             278.105              20.518               1.404               1.320
               0.223             304.642              26.167             280.665              24.056               0.406               2.015
               0.164             305.483              27.165             282.305              25.671               1.429               1.494
               0.000             304.612              28.318             286.032              36.048               1.034               2.042
               0.000             304.536              29.111             288.420              40.837               0.634               3.111
               0.447             304.550              28.976             288.743              40.013              -0.239               4.294
               6.036             304.518              29.430             289.543              42.705               0.019               3.463
               0.031             305.104              29.187             288.259              38.218               0.632               3.005
               1.006             305.268              29.235             288.159              37.631               0.610               3.168
               0.866             304.869              30.003             290.172              43.890               0.131               3.757
               0.000             304.242              30.844             292.069              52.216              -0.079               3.731
               1.213             303.918              31.162             292.982              56.069               0.661               3.072
               0.019             304.093              31.037             292.414              54.243               1.348               2.329
               0.000             304.769              31.253             291.856              51.279               1.836               1.470
               0.027             305.402              30.838             290.190              45.395               2.333               1.556
               0.052             306.042              31.497             290.707              45.293               1.341               2.297
               0.000             306.257              31.282             290.717              43.060               2.074               1.920
               0.000             306.440              31.519             290.560              43.281               0.839               2.959
               0.062             305.704              30.982             290.939              44.484              -0.115               4.121
               0.174             304.281              31.149             292.350              53.695               0.049               3.622
               0.000             303.480              30.599             292.134              55.638              -0.630               4.908
               0.312             302.518              30.412             292.930              61.031              -0.781               4.460
               0.000             302.841              30.334             292.710              58.315               0.379               3.702
               0.064             303.713              30.670             292.751              54.550               0.648               3.523
               9.002             303.660              31.906             294.955              62.084              -0.361               3.955
               0.022             303.560              31.799             294.824              62.142               0.885               2.314
              11.816             304.053              32.558             295.520              63.146               1.039               1.445
              10.269             302.978              31.507             295.054              64.483              -0.402               4.315
               4.271             302.041              30.761             294.576              66.693              -0.085               2.245
               0.760             302.926              30.922             293.926              61.304               1.924               0.574
               0.713             304.703              31.337             292.885              52.135               2.595               0.097
              10.389             304.541              32.357             294.760              58.773               1.512               2.504
               0.000             302.959              31.824             295.461              66.544              -0.391               3.350
               0.042             303.327              31.598             294.802              62.571              -0.402               4.138
               0.000             302.483              31.541             295.411              68.304               0.064               3.540
               3.269             302.731              31.565             295.273              66.620               0.270               3.752
               3.983             301.802              30.800             294.930              68.756              -0.509               4.418
               6.217             300.719              30.054             294.850              72.318              -1.800               4.057
               4.624             300.132              29.281             294.239              71.706              -1.380               3.192
               6.741             301.354              30.632             295.085              71.139               0.354               1.530
               5.011             301.719              31.445             296.004              73.591               0.573               1.768
              13.932             302.416              32.093             296.490              72.262              -0.179               2.469
               1.430             302.028              31.009             295.180              68.372              -1.120               3.217
               1.470             301.953              31.022             295.207              69.036              -1.031               3.005
               8.348             302.440              31.124             294.885              66.029              -0.036               1.635
               4.682             303.287              32.579             296.281              68.685               1.048              -0.512
               9.510             303.083              32.807             296.792              71.560              -0.026               1.147
               9.557             302.713              32.046             296.164              69.712              -0.017               1.095
               6.816             302.567              32.292             296.575              72.337              -0.264               1.928
               4.357             302.219              31.463             295.647              69.810              -1.044               2.429
               0.497             302.412              31.755             295.857              70.176               0.176               2.240
               2.779             302.534              31.630             295.611              68.484               0.310               3.191
               1.955             301.461              30.564             294.908              69.848              -0.298               3.264
               2.532             302.104              31.882             296.362              73.360              -0.398               2.533
               1.912             301.735              31.163             295.550              71.629              -0.899               3.523
               0.878             301.663              30.838             295.035              70.072              -1.363               3.222
               1.163             301.448              30.243             294.310              67.821               0.271               2.149
               0.000             301.703              30.110             293.882              65.022               0.769               2.158
               0.000             301.928              30.118             293.673              63.409               1.377               1.194
               0.000             302.695              29.797             292.056              56.014               1.627              -1.462
               1.126             303.722              30.125             291.488              51.329               1.410              -1.017
               2.934             303.344              32.066             295.146              65.223               1.158               2.295
               0.372             303.536              33.670             297.466              73.273               0.122               3.460
               0.000             303.667              32.859             296.085              67.580               0.946               2.045
               0.000             304.285              32.662             294.962              62.167               1.601               1.320
               0.000             304.336              32.496             294.453              60.893               0.960               1.487
               0.000             304.479              33.395             295.929              64.942              -0.216               3.698
               0.000             303.189              31.914             295.233              65.426              -0.381               4.013
               2.467             302.757              31.635             295.286              66.860               0.729               2.856
               0.061             302.829              32.223             296.105              69.922               0.071               2.831
              16.473             302.707              32.505             296.800              72.583               0.468               3.271
               1.075             301.423              31.354             296.143              75.378              -1.616               3.266
               0.364             302.885              32.052             295.950              68.471              -0.647               3.102
               0.782             303.175              32.910             296.909              71.481               0.604               1.823
               9.310             303.748              33.631             297.478              71.474              -0.215               2.586
               7.556             303.501              33.298             297.281              71.352              -0.960               3.446
               0.662             302.719              32.239             296.426              70.852              -0.538               2.175
               0.000             303.457              32.813             296.464              68.831               0.707               1.384
               0.000             304.736              33.620             295.960              64.435               0.392               0.764
               0.158             305.093              34.340             297.015              65.925               0.320               2.804
               9.406             304.123              33.693             297.139              69.099               0.283               3.514
              15.797             302.895              32.558             296.652              71.463               0.035               3.592
               1.207             302.415              31.418             295.445              68.053              -0.165               3.368
              15.327             301.991              31.423             295.881              71.313              -0.331               2.470
               0.842             301.698              31.689             296.371              75.346              -0.509               2.811
              21.365             299.378              28.936             294.463              75.579              -1.909               2.788
               3.689             299.321              28.593             293.807              73.505              -1.895               1.211
               0.002             300.987              29.654             293.887              67.446              -0.305               1.464
               0.079             300.704              28.441             291.988              61.299               0.680              -1.118
               0.000             302.440              30.073             292.952              59.465               1.503              -0.759
               0.000             302.962              31.247             294.309              63.028               1.339               0.313
               0.218             302.680              31.717             295.589              67.932               0.194               3.053
               1.628             302.364              31.817             296.100              70.933              -0.223               2.945
               0.386             303.157              32.659             296.560              70.121               0.807               1.663
               0.000             303.581              33.178             296.758              70.063               1.323               1.471
               0.000             303.916              32.636             295.421              64.535               1.037               0.847
               0.000             303.750              31.236             293.024              57.593               0.364               0.991
               0.000             303.153              30.637             292.860              58.034               0.515               1.605
               0.000             302.509              30.990             294.201              64.686               0.419               2.233
               0.139             302.589              30.128             292.878              58.778               0.792               1.280
               0.200             303.236              31.411             294.112              62.089               1.872              -0.143
               0.000             303.015              30.325             292.504              57.076               1.932               0.499
               0.094             302.945              30.384             292.536              57.912               1.614               0.696
               0.000             302.692              30.917             293.395              62.919               1.147               1.046
               0.000             303.161              30.799             292.978              58.947               0.934               1.404
               0.000             302.909              31.457             294.187              64.674               1.044               1.418
               0.220             302.678              31.682             294.617              67.731               0.921               1.292
               0.051             303.167              30.453             292.432              56.832               1.189               1.123
               0.000             302.346              29.735             291.855              58.002               0.976               1.246
               0.000             301.848              30.021             292.883              63.374               0.853               0.469
               0.000             302.114              29.771             292.174              59.852               1.837               0.448
               0.000             302.619              29.151             290.073              52.529               2.060              -0.328
               0.176             302.622              27.533             287.373              42.514               1.805              -0.122
               0.000             301.362              28.331             290.054              55.780               0.890               0.345
               0.105             301.199              27.437             288.552              50.939               1.270              -0.509
               0.000             300.330              26.492             287.730              50.399               0.944              -0.284
               0.000             300.198              26.452             288.063              51.034               1.100              -0.013
               0.006             300.465              26.903             288.865              52.349               0.665               1.148
               0.025             299.660              27.763             291.571              64.540               0.292               1.979
               0.000             299.275              27.427             291.462              65.143               0.603               1.834
               0.076             298.570              26.211             290.030              61.530               0.886               1.965
               0.000             298.346              26.291             290.521              63.998               1.826               0.730
               0.000             297.698              24.827             287.839              57.479               0.886              -1.176
               0.000             298.165              24.794             286.931              53.513               0.858              -1.194
               0.000             299.568              26.388             288.797              55.131               0.593               0.762
               0.000             300.042              26.494             288.321              52.447               1.025              -0.458
               0.007             300.400              27.331             289.763              55.816               0.985               0.917
               0.021             300.402              28.297             291.827              62.589               0.749               1.305
               0.167             299.637              27.777             291.873              64.836               0.718               1.719
               0.000             298.750              26.681             290.773              63.729               0.990               2.686
               0.000             295.436              21.201             280.246              43.723               1.937              -2.682
               0.000             292.041              17.709             275.487              35.650              -0.318              -1.716
               0.000             294.891              21.036             282.259              46.614              -0.283               1.184
               0.049             294.981              21.296             282.574              48.392               0.592              -0.467
               0.149             295.434              21.955             283.237              50.881               0.453              -0.483
               0.018             296.351              22.866             284.579              51.617              -0.197               1.460
               0.029             296.108              23.383             286.204              58.327               0.051               1.171
               0.000             297.128              23.264             284.729              48.898               0.582              -0.389
               0.000             297.556              25.128             288.626              61.140               1.302               1.604
               0.000             296.185              23.982             288.238              63.078               2.927               1.393
               0.000             293.359              20.901             284.485              59.094               2.533              -0.295
               0.037             293.173              20.282             282.641              54.203               1.152              -1.494
               0.000             293.369              19.853             280.611              47.750              -0.018              -1.429
               0.007             294.142              20.361             280.710              46.240               0.410              -1.115
               0.133             294.742              20.896             281.360              46.493               0.464              -1.392
               0.000             295.795              21.523             281.550              43.877               0.723              -1.063
               0.000             297.607              22.528             282.133              39.155              -1.019              -0.509
