 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
              13.051             296.163              25.973             292.301              81.274               1.197               3.234
               0.061             297.017              26.030             291.484              73.531               1.903               0.878
               0.000             296.753              25.976             291.660              75.536              -1.071               3.023
               0.535             296.657              26.336             292.462              79.620               0.395               5.408
               0.000             298.174              28.065             293.898              79.667               2.280               3.687
               0.134             296.746              25.769             291.458              73.801               0.754              -1.456
               0.000             292.724              22.206             288.615              80.068              -2.186              -2.312
               0.000             294.900              23.964             289.787              75.149              -1.151              -0.158
               0.122             296.453              25.102             290.209              70.665               1.859              -1.365
               0.000             290.753              19.521             284.953              70.769               0.763              -5.303
               0.006             286.876              16.465             282.573              76.825              -1.761              -3.493
               0.000             288.499              17.230             281.870              66.917               0.492               3.708
               0.118             292.561              21.406             286.843              72.896               3.095               4.937
               0.000             295.606              24.699             290.330              75.104              -3.167               0.156
               0.019             296.485              25.209             290.189              71.318               0.466               3.766
               0.000             295.483              24.643             290.402              75.798               0.810              -0.530
               0.000             289.394              18.486             284.006              73.510               1.153              -6.062
               0.089             287.651              16.312             280.098              63.938               3.407              -1.670
               0.125             288.422              16.900             280.510              63.052               2.631               1.988
               0.002             289.573              17.967             281.739              64.220               2.147               4.128
               0.079             290.806              19.324             283.663              67.690               3.298               1.345
               0.000             289.089              17.820             282.429              68.035              -1.219              -2.876
               0.000             288.532              16.853             279.775              61.020               1.129               3.616
               0.218             290.055              18.879             284.029              70.721               0.158              -1.059
               0.224             287.231              16.215             280.534              67.941              -2.347              -4.792
               0.062             286.492              15.334             278.807              63.605              -2.612              -0.927
               0.000             287.808              16.302             279.459              61.789              -0.268               2.555
               0.000             291.400              19.251             282.371              60.223               2.121               2.147
               0.000             293.234              19.931             281.448              49.828               1.350               0.596
               0.000             293.020              20.297             282.732              55.830               0.373               3.575
               0.000             292.306              20.581             284.655              66.264               0.759               3.786
               0.139             293.714              21.520             285.238              62.208               0.996               2.911
               0.200             295.634              23.127             286.854              60.144              -0.884              -1.750
               6.573             289.687              18.714             284.366              72.983              -1.105              -0.104
               3.118             287.672              17.859             285.499              87.482              -1.685              -7.338
               0.313             288.106              17.790             284.338              80.341               2.661               0.453
               0.000             284.950              14.475             279.381              70.665               2.954              -2.154
               0.000             282.777              12.629             276.790              68.635               3.239              -0.523
               0.652             283.655              13.471             278.368              71.606               2.689               0.623
               0.051             284.074              13.212             276.170              59.980               4.066              -3.260
               0.021             285.549              14.660             278.846              65.197              -0.037               1.465
               0.000             284.027              13.703             278.440              70.265               1.717              -5.769
               0.000             280.911              10.751             272.768              58.117               3.737              -1.120
               0.091             282.424              12.218             276.117              65.701               1.282               4.575
               0.284             282.841              12.357             275.388              61.819               5.326              -1.970
               0.000             278.644               9.039             270.090              55.913               6.535              -4.244
               0.105             278.043               8.745             270.026              59.666               3.189               1.188
               0.000             278.385               9.389             273.315              71.188               1.924               4.617
               2.330             283.402              13.838             280.576              83.245              -0.094               3.587
               0.006             287.683              17.822             285.201              86.747              -0.453               0.599
               0.025             288.824              18.373             284.857              79.236              -2.812              -0.941
               1.245             292.150              21.229             287.327              75.433               1.593               7.301
               0.076             293.266              22.553             288.861              77.851               1.743               8.351
               3.684             295.658              25.042             291.144              77.787               2.804               8.526
               2.441             295.127              24.408             290.516              77.143               0.966               9.027
               0.637             282.102              12.326             277.485              73.591               7.280               2.267
               0.000             278.334               9.205             272.438              66.975               4.729              -3.870
               0.000             278.721               9.365             272.158              63.518               1.237              -4.337
               0.007             276.454               7.837             270.585              66.464              -1.039              -1.464
               0.064             280.558              10.873             274.702              67.487              -0.111               6.303
               0.167             283.895              13.519             277.866              68.734               3.556              -1.293
               0.000             283.734              13.322             277.492              67.370              -0.226               1.514
               0.000             284.483              13.988             278.288              68.677              -4.492               1.828
               3.017             286.455              16.350             283.014              81.041              -3.312               6.263
               7.042             284.453              14.435             280.311              77.630               2.552               8.402
               0.049             279.285               9.502             270.991              56.158               5.379               2.319
               0.149             277.582               8.460             270.406              60.896               3.291               0.895
               0.018             277.796               8.486             269.713              57.156               1.906               1.556
               0.137             279.179               9.955             273.622              70.523              -0.791               3.554
               2.833             281.143              11.756             277.328              77.929               0.598              -1.793
               0.000             275.618               7.175             269.219              63.976               3.740              -0.388
               0.433             276.833               8.243             271.745              70.851               4.024               3.283
               1.991             275.734               7.596             271.745              75.750              -1.529              -0.976
               0.361             274.470               6.907             271.919              83.984               2.555              -4.171
               0.000             270.361               3.752             266.078              73.140               2.802              -0.199
               0.018             272.345               5.256             268.963              78.888               0.220               3.261
               0.133             274.891               7.024             271.112              76.986               1.927               0.639
               0.000             273.256               5.654             267.874              68.346               2.730              -0.938
               0.284             276.349               8.087             272.601              77.210               3.198               2.325
