 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
              14.923             297.695              27.329             293.356              78.144               0.951               2.464
              14.842             293.693              23.538             290.681              83.638              -2.954              -4.311
               0.960             287.812              17.788             284.898              84.405              -1.376              -3.670
               0.000             289.426              18.855             285.437              78.192              -4.295              -0.410
               4.880             290.734              20.208             287.057              79.692              -6.338               3.399
              11.673             294.483              24.014             290.763              79.954               0.358               7.417
               0.289             292.417              21.610             287.968              76.801               6.509              -0.503
               0.119             289.439              19.054             285.886              80.744               0.789              -3.767
               0.223             286.220              15.962             282.227              77.978              -2.617              -1.518
               0.164             288.890              17.653             282.884              68.132              -1.162               0.235
               0.000             291.878              20.813             286.866              73.658              -0.561               4.062
               9.858             294.052              23.305             289.634              77.321               2.113               4.178
               1.311             293.706              22.402             288.145              71.552               0.089              -2.209
              13.056             292.049              20.949             286.911              73.330              -1.352               0.353
              10.831             293.159              22.570             289.107              79.218               0.830              -3.235
               0.574             294.698              23.142             288.290              69.084               1.482              -0.981
               0.000             293.494              21.975             287.393              69.226              -3.184              -0.481
               5.195             293.438              22.746             289.273              78.052              -3.612               0.737
              16.765             296.019              25.857             292.504              81.679              -2.830               1.523
               0.667             292.264              21.542             287.741              77.759              -3.485              -2.648
               0.000             292.855              20.793             285.388              62.943              -1.335              -0.238
               0.027             292.004              20.187             285.003              64.934              -1.808               0.799
               0.052             292.011              20.576             286.056              69.395              -0.890               3.968
               0.000             292.788              22.168             288.809              78.927              -0.256               4.062
               0.309             295.753              24.989             291.024              76.359               0.635               2.304
               0.062             298.111              27.060             292.467              72.163               1.482               1.552
               0.174             298.882              27.864             293.061              71.750              -1.256               1.735
               5.616             298.167              27.612             293.350              76.092              -1.138               2.730
              16.728             299.260              28.884             294.324              76.219               1.211               1.243
               0.000             298.029              26.737             291.708              70.284               3.251              -0.311
               0.064             294.651              23.154             288.484              69.667               3.423               0.642
               0.000             291.129              20.225             286.380              75.178              -0.368              -3.430
               0.022             290.841              19.383             284.654              68.025               0.153              -1.340
               0.000             292.702              20.704             285.233              63.513               1.671               0.931
               2.385             292.877              21.788             287.763              73.726               2.714               3.328
               0.815             294.807              24.257             290.652              78.974               1.200               2.776
               0.004             297.301              26.661             292.573              76.257               0.761               3.961
               9.245             297.062              26.629             292.620              78.237              -1.214               2.148
               1.965             298.252              27.648             293.352              75.616              -0.764               4.099
               0.431             298.240              28.102             294.112              79.349               0.355               1.846
               0.042             296.327              25.609             291.563              76.392              -0.174              -3.117
               0.000             295.890              24.479             289.930              70.327               0.903              -0.265
               0.029             295.379              24.094             289.592              71.628               0.333              -1.588
               0.000             294.067              22.648             288.007              70.404              -0.071              -1.135
               4.705             294.875              23.320             288.721              69.091              -0.600               1.811
               8.080             296.445              26.015             292.298              78.862               1.064               0.514
               0.477             294.557              24.083             290.695              79.865               1.481              -2.707
               0.000             294.813              23.770             289.684              74.122               0.813               0.675
               0.648             294.908              23.852             289.546              73.965               1.643               2.791
               5.642             296.489              24.959             290.058              69.060               1.922               1.577
               8.166             298.015              27.500             293.195              76.582              -1.691               1.033
               0.248             297.791              27.138             292.803              75.685              -2.058              -2.950
               0.146             296.224              25.687             291.903              78.091              -2.862               1.324
               0.000             299.442              28.938             294.061              75.036               1.628               2.101
              15.929             294.853              24.007             290.050              76.032              -1.381              -1.258
              24.204             291.660              22.065             290.006              91.080              -2.269               1.193
               0.685             293.680              23.256             289.850              80.817               1.619              -4.028
               0.173             289.303              17.850             282.454              65.832               0.770              -1.314
               0.079             290.104              18.904             284.371              70.468               0.454               5.047
               0.000             292.781              21.994             288.090              77.067               2.880               0.673
               0.048             286.182              15.559             280.902              71.711               1.622              -4.374
               0.292             287.500              16.369             281.127              66.785               0.081              -0.102
               0.014             287.281              16.594             282.352              73.267              -0.595               3.200
               0.947             293.331              23.138             290.128              83.438              -0.080               2.467
               0.000             296.547              25.454             290.906              72.905               1.078               0.662
               4.703             293.147              22.577             289.130              79.417              -2.281              -1.142
               9.592             292.164              22.337             290.001              88.107              -3.800              -1.511
              39.790             293.315              23.359             290.688              85.994              -4.673               1.490
              10.710             294.040              23.970             291.061              84.294              -0.624               1.087
               1.992             293.036              22.811             289.841              83.226               3.033              -1.586
               0.148             289.057              18.636             285.400              79.900               3.352              -1.133
               0.000             290.355              19.712             286.134              77.980               1.768               1.307
              12.529             292.492              21.876             288.567              78.979              -0.956               1.002
              11.524             291.690              21.429             288.579              83.130              -0.167              -0.850
               2.710             291.548              21.568             288.997              86.512              -0.052               4.104
               1.819             295.085              24.707             291.134              80.454               2.901               1.777
               0.061             294.642              23.722             289.841              75.391              -1.375              -1.038
               0.000             297.058              27.096             293.563              82.286              -1.554               4.218
              10.687             298.353              28.228             294.256              79.307               2.099               6.352
               0.000             294.486              23.894             290.261              78.714               3.210              -0.011
               0.134             291.105              20.132             286.241              74.317              -1.221              -1.069
               0.000             293.482              23.216             290.130              82.576              -1.016               4.382
               1.832             297.392              27.396             293.775              81.586               1.736               4.662
               0.122             292.813              21.760             287.767              74.118               2.402              -3.743
               0.000             286.011              15.571             281.349              74.378               0.196              -3.505
               0.000             285.923              15.662             281.847              77.239              -2.294               1.895
               0.000             290.303              20.256             287.708              85.683              -1.389               3.955
               3.250             293.123              23.027             290.266              84.591              -1.692               0.131
               6.725             291.239              21.113             288.481              84.783              -2.629              -0.284
              18.811             289.352              19.886             288.153              93.365               0.472              -2.846
               0.315             285.225              15.582             282.738              86.563               3.066              -1.591
               0.000             284.284              14.314             280.479              78.010               2.233              -2.402
               0.089             284.636              14.585             280.457              77.563               2.569               2.030
               0.125             288.289              17.473             283.200              73.185               1.703               4.442
               0.002             290.362              19.315             285.105              72.759               2.813               5.924
               0.079             288.446              17.588             283.299              72.823               2.566              -3.053
               0.000             285.768              15.040             279.981              68.723              -0.079               0.561
               0.000             287.055              16.681             282.831              77.778               1.274              -0.332
               0.218             285.086              14.458             279.025              68.330               1.634              -2.124
               0.224             285.380              14.304             277.873              61.292              -0.307               2.329
               0.062             287.446              16.361             281.291              67.386              -2.468               4.247
               0.000             287.612              16.973             282.725              74.648               1.207               1.364
               0.000             288.822              17.360             281.663              64.793               2.529               1.121
               0.000             292.039              20.074             284.421              63.242               0.668               3.012
               0.000             291.114              19.865             285.516              70.909               0.196               4.907
               0.000             291.306              20.715             287.299              79.107               1.611              -0.259
               0.139             289.003              18.248             284.179              75.145               0.984              -0.024
               0.200             288.580              17.037             280.993              63.113               2.020               0.554
              13.161             287.500              16.473             281.282              68.412               0.687              -2.134
               0.094             283.445              13.129             277.630              68.083               0.326              -0.356
               0.313             284.700              14.327             279.285              71.732               3.000              -0.697
               0.000             281.419              11.624             276.064              69.751               2.797              -3.971
               0.000             281.456              11.667             275.873              70.088               1.490               1.871
               0.220             281.084              11.158             274.666              64.778               3.103              -4.578
               1.023             282.277              11.880             274.613              60.761               2.284               0.809
               0.021             284.057              13.610             278.164              67.994               1.070              -1.857
               0.000             280.004              10.270             273.256              62.694               3.340              -4.667
               0.737             280.692              10.811             273.926              63.492               1.641               2.463
               0.000             281.901              12.256             277.652              75.615               2.479              -1.532
               0.176             276.489               7.925             271.110              68.553               3.708              -5.532
               0.000             274.480               6.560             269.218              70.569               2.258              -3.539
               0.105             277.645               8.511             270.324              61.096               1.396               3.245
               0.000             281.900              11.668             274.680              62.360              -1.335               1.873
               0.000             285.839              14.878             279.129              64.894              -2.026              -0.505
               0.114             282.707              12.887             278.334              75.325              -0.106              -3.404
               2.509             284.582              14.393             280.034              74.798              -1.985               1.581
              17.013             288.478              18.609             286.076              87.323               0.832               1.956
               0.292             290.141              19.778             286.773              81.507               0.993               3.017
               2.280             285.994              15.483             281.233              73.108               0.000              -3.419
              20.693             279.463              10.927             278.006              90.714               1.197              -7.219
               2.473             277.360               8.776             273.287              75.466               3.535              -6.654
               0.000             276.318               7.850             271.282              70.108               1.012              -1.584
               0.000             276.502               7.883             270.817              66.846              -1.261              -1.668
               0.007             274.767               6.814             270.248              72.519              -3.231               2.994
               0.669             279.074              10.153             275.398              78.081               0.486               1.461
               0.167             281.285              11.784             276.939              75.929               2.135               1.015
               0.000             283.062              12.960             277.745              70.854              -0.823               2.077
               6.448             281.873              12.497             278.749              81.528              -4.160               0.228
              14.789             285.361              15.708             283.004              86.666              -4.218               5.260
               0.896             279.937              10.687             275.669              74.700               5.447               1.083
               0.049             275.551               7.351             270.843              71.783               5.581               1.432
               0.149             274.777               6.813             270.090              72.216               3.983              -0.883
               0.256             275.554               7.282             270.430              69.304              -0.911               1.974
               2.729             277.710               9.172             274.380              79.585              -1.333              -4.519
               0.000             274.659               6.667             269.697              69.859               1.640              -5.164
               0.000             273.947               6.223             269.352              71.953               2.746               3.073
               0.000             272.364               4.845             265.055              59.976               3.440              -1.546
               1.019             269.039               2.951             265.600              78.773              -2.324              -1.994
               0.469             266.556               1.316             263.767              80.984               1.455              -0.571
               0.179             268.017               2.386             266.121              86.875              -1.239               2.117
               0.007             271.111               4.534             269.033              86.334               1.676              -0.086
               0.133             268.438               2.657             266.371              85.814               1.410               1.122
               0.000             273.178               5.950             270.548              82.854               1.424               1.572
               0.068             274.927               7.289             272.606              85.741               1.762               0.020
