 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             295.874              25.798             292.407              82.616              -0.715               5.375
               0.000             297.480              27.446             293.655              81.153              -0.636               6.136
               0.000             298.844              29.202             295.202              82.387              -0.218               7.016
               0.000             300.452              31.027             296.464              81.337               1.147               5.191
              10.009             302.441              32.974             297.723              77.567              -0.344               3.606
               4.871             300.431              31.311             297.000              83.510              -0.244               4.117
              22.363             299.751              30.170             295.951              81.400              -0.200               3.638
               1.460             298.827              28.570             294.265              77.671              -1.575              -2.006
               0.274             295.878              25.282             291.451              77.830              -1.938              -0.810
               0.000             297.802              27.086             292.734              75.157              -0.605               2.372
               0.015             297.878              27.431             293.170              77.279               0.079               3.954
               3.876             298.228              28.255             294.246              80.681               0.452               3.979
               0.031             302.042              31.738             295.874              72.929               0.700               0.230
               1.654             299.346              27.799             292.314              67.349              -2.266              -0.736
               0.337             299.049              28.925             294.471              78.397              -1.313               4.036
               0.000             300.313              30.489             295.742              78.763               0.526               5.477
               0.025             299.980              29.783             294.935              76.585               0.598               5.160
               0.019             300.389              30.300             295.316              76.774               0.525               3.959
              15.972             301.784              32.255             297.176              78.326              -0.949               1.956
              11.799             298.363              28.351             294.364              80.192              -1.356              -1.751
               0.160             297.925              27.944             294.069              81.020              -1.301              -0.531
               0.958             299.984              30.138             295.521              79.115              -0.515               2.693
               0.093             301.612              31.705             296.254              76.148               0.055               2.893
               0.278             302.306              31.365             295.349              68.531               0.626               1.921
               0.282             300.882              29.656             293.878              68.281              -0.576               2.500
               0.108             300.886              29.822             294.161              69.381               0.236               2.654
               0.312             300.909              30.377             294.911              72.992               0.368               4.038
               0.000             301.029              31.012             295.796              76.323               0.326               3.686
               0.064             301.776              31.921             296.481              76.229               0.090               3.634
               0.038             302.379              32.204             296.474              73.248              -0.614               1.451
               4.342             301.123              30.801             295.704              74.126              -2.151              -1.117
               0.044             298.710              28.380             293.989              77.255              -2.196              -1.904
               0.009             298.033              26.465             291.125              68.046              -1.850              -1.451
               0.000             298.900              26.463             290.274              60.833              -1.440              -0.189
               0.000             298.957              26.172             289.642              58.155              -0.897               1.100
               0.000             299.586              27.712             291.924              64.760              -0.821               2.447
               0.237             300.057              28.740             293.027              68.452              -1.489               3.296
               0.000             301.428              30.950             295.218              72.661              -0.580               3.868
               0.690             301.694              31.373             295.785              73.321              -0.604               2.650
               0.000             300.436              30.202             295.387              75.686              -1.823               1.952
               1.001             297.387              27.265             293.475              80.526              -2.607               0.820
               0.527             299.544              29.203             294.026              76.123              -0.410               2.842
               0.061             302.781              32.411             295.974              71.435               0.204               4.819
               3.652             303.101              32.716             296.037              70.878               0.856               5.769
              35.685             301.651              31.510             295.871              74.560               0.200               3.890
               0.000             299.524              28.610             293.384              71.911               0.219              -1.828
               0.000             299.658              27.794             291.716              64.786              -0.198               2.459
               0.242             299.810              29.172             293.740              73.614              -0.282               3.362
               0.000             301.921              30.877             294.456              68.340               0.171               3.690
               0.000             302.158              30.953             293.947              67.036               0.671               3.745
               0.146             302.357              30.500             293.029              62.724               0.071               3.997
               0.000             302.450              30.603             292.807              62.700              -0.181               4.149
               0.000             302.267              30.101             292.268              60.853              -0.215               4.084
               2.064             301.621              29.616             292.230              62.400              -0.022               4.798
               3.169             302.625              30.704             293.223              62.083               0.921               3.833
              19.937             299.006              27.499             291.579              67.902              -0.897              -4.315
               0.079             294.401              22.457             286.941              65.148              -0.752              -1.503
               0.000             295.953              23.996             288.421              65.301              -0.325               3.641
               0.048             300.292              29.926             294.758              74.961              -0.021               3.676
               0.076             297.649              26.891             292.502              74.957              -1.835              -2.781
               0.014             298.015              27.312             292.618              75.056              -1.313              -0.146
               0.083             301.050              29.970             293.764              69.094               0.346               4.173
               0.000             301.297              29.983             293.289              67.264               0.705               4.872
               0.000             302.850              31.576             294.374              65.823               0.609               5.769
               6.460             302.336              31.153             294.145              66.982               0.461               5.127
               1.450             300.878              29.417             292.886              66.681               0.537               3.955
              11.358             301.680              30.461             294.197              67.481               0.767               3.371
              15.276             300.638              29.088             292.664              66.288               1.099               0.435
               0.000             299.901              27.311             290.623              59.377              -1.179              -0.203
               0.000             299.168              26.382             289.550              58.120              -1.708               1.210
               1.351             300.000              27.959             291.731              63.292              -0.004               3.078
               2.884             300.948              29.516             293.530              66.809               0.418               3.118
               0.000             301.213              30.163             294.097              69.121               0.075               3.841
               0.091             302.468              31.311             294.272              66.985               0.870               5.124
               0.061             301.095              30.136             294.014              69.867               0.725               3.704
               7.077             300.707              30.084             294.706              72.630              -0.070               4.121
               0.211             299.595              29.222             294.400              75.815              -0.051               4.415
               9.004             301.502              30.913             295.093              71.831               0.029               2.727
               0.350             301.925              29.890             293.391              61.965              -0.738               1.269
               0.000             301.467              30.051             293.820              66.412              -1.086               2.396
               0.000             301.634              30.106             293.639              65.508              -0.039               2.918
               1.418             301.360              29.778             293.359              65.415               0.639               1.220
               0.000             300.543              28.263             291.218              61.284              -2.367              -3.070
               0.000             295.986              23.149             285.443              57.255              -2.752              -1.890
               0.000             296.288              22.500             283.651              48.847              -1.065               2.292
               0.118             296.147              22.840             284.738              53.075              -0.321               3.114
               0.000             296.958              23.753             286.008              54.447              -0.650               2.368
               0.019             298.384              24.969             287.064              53.225              -1.151               1.632
               0.000             297.764              24.105             286.043              51.009              -1.572              -4.032
               0.000             290.862              18.051             278.910              51.065              -1.582              -4.556
               0.089             292.730              18.561             277.690              39.305              -0.671              -1.699
               0.125             292.305              18.415             277.638              41.435              -1.708              -0.866
               0.002             292.510              18.704             278.443              42.868              -1.390               1.114
               0.079             296.571              22.668             283.857              48.088              -0.181               0.558
               0.300             297.120              23.173             284.397              48.176              -0.876              -0.231
               0.524             295.602              23.856             288.328              67.254              -1.138               1.716
               0.218             294.125              22.318             286.244              66.432              -0.945              -3.035
               0.224             293.840              20.698             282.002              52.401              -1.615              -1.786
               0.062             295.047              21.061             281.672              45.551              -1.562               2.180
               0.000             295.815              22.707             284.657              54.656              -0.888               3.412
               0.000             297.236              23.715             285.401              51.887              -0.428               2.291
               0.000             293.851              19.843             280.301              43.398              -0.254               2.406
               0.000             296.004              23.344             286.054              58.870              -0.844               3.939
               0.154             296.868              24.212             286.856              59.162              -0.248               3.801
               0.139             299.214              25.937             287.337              54.411               0.101               1.386
               0.200             299.845              24.581             283.239              39.972               0.545               1.860
               0.000             299.133              24.044             282.887              40.686               0.588               0.390
               0.094             293.195              17.999             273.524              29.216               0.225              -2.135
               0.000             291.465              17.412             275.658              37.302              -0.534              -0.030
               0.000             288.732              15.359             271.721              37.142               2.304              -2.302
               0.000             289.175              15.035             269.300              28.064               1.064               1.438
               0.220             294.202              18.742             273.953              29.216               2.429              -0.413
               0.051             296.449              20.018             274.354              25.496               0.183               1.369
               0.000             298.268              23.318             282.413              40.955               1.115               4.616
               0.000             293.426              19.268             279.289              40.983              -2.322              -4.738
               0.000             284.387              12.348             269.843              38.852               1.376               0.713
               0.000             290.119              16.353             273.873              36.724               1.652               2.354
               0.176             296.271              21.363             280.411              38.772              -0.880              -0.178
               0.000             289.112              15.684             273.822              37.772              -3.637              -5.204
               0.105             284.551              12.171             268.359              33.353              -1.942               1.193
              14.296             292.314              18.556             278.834              42.969              -0.324               6.188
               0.000             293.480              21.801             286.332              67.526              -0.308               4.145
               4.326             294.926              23.835             289.477              73.622              -0.906               0.951
               0.025             296.363              24.957             289.883              70.204               0.305               4.584
               0.000             297.760              25.517             289.479              62.651               1.127               7.922
               0.076             299.508              27.155             290.638              61.265               0.737              10.711
               0.000             300.033              27.900             291.503              62.608               0.684              10.418
              26.849             290.659              19.279             284.318              68.799               3.610               1.058
               0.000             283.907              12.981             275.428              57.958               0.922              -0.614
               0.000             286.467              14.794             276.752              54.967              -0.353               1.678
               0.000             289.674              16.895             278.071              48.526              -0.340               0.818
               0.007             289.243              16.865             278.674              52.855              -0.445               4.082
               0.021             289.839              18.475             283.221              67.925               0.528               4.169
               0.167             290.051              18.125             281.480              60.812              -0.279              -2.737
               3.450             288.976              16.724             279.356              53.917              -2.382               0.881
              32.044             292.514              22.142             289.127              81.747              -3.997               7.408
               1.613             287.884              17.032             282.692              71.908               2.220               5.553
               0.032             282.695              11.977             273.757              56.083               3.231              -0.193
               0.049             284.450              13.012             274.243              50.634               1.325               0.168
               0.149             282.168              11.740             274.068              59.474               1.220               1.096
               0.018             281.726              11.313             273.109              57.265              -0.707               3.612
               0.029             284.679              14.095             278.313              67.710               0.649               4.836
               0.000             282.315              12.001             275.383              62.788               1.733              -4.099
               2.943             277.525               8.729             272.430              70.320              -0.691               0.069
              14.106             281.622              12.594             279.737              88.437              -1.162               1.650
               8.255             282.992              13.558             280.160              84.562              -0.590              -3.293
               0.037             275.993               7.482             270.071              65.524              -0.919              -3.879
               0.000             274.939               6.815             269.349              68.086              -0.942              -0.181
               0.007             280.204              10.409             273.395              62.482               0.096              -0.235
               0.133             279.883              10.213             273.008              63.501               1.265              -0.525
               0.000             280.983              10.751             272.591              56.862               0.385               1.683
               0.000             282.677              12.125             274.423              59.522               1.546               2.704
