 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.025             273.710               5.965             268.320              68.248               1.839              -5.661
               0.064             273.629               5.796             266.903              63.725              -0.993               0.707
               0.029             278.620               9.410             272.750              66.864              -0.039               2.310
               0.010             284.675              14.902             281.691              82.883               1.104               2.978
               0.000             287.188              17.225             284.500              84.563              -2.104              -0.010
               0.000             289.309              19.362             286.737              86.712              -0.050               2.953
               0.000             290.693              20.629             287.843              85.533               1.952               6.519
               0.000             284.423              14.504             280.938              79.403              -0.527              -4.676
              13.592             272.978               5.870             270.776              85.627              -3.058              -5.094
               4.930             272.967               5.902             270.966              87.337               0.493              -3.784
               1.225             274.102               6.684             271.742              85.642              -1.598              -1.629
               5.245             276.345               8.555             275.233              92.817              -2.241               0.939
               5.447             285.837              16.446             284.414              92.120              -1.248               3.168
               8.620             290.156              20.590             288.650              91.973              -1.574               3.445
              48.321             291.995              22.379             290.235              90.646              -0.193               3.879
              15.285             290.646              21.002             288.965              90.869              -2.279              -0.442
               4.918             282.795              13.235             279.505              81.177               6.460              -2.485
               0.041             278.071               9.177             272.820              71.761               2.636              -3.420
               0.000             279.826              10.323             273.741              67.443              -1.905               0.491
               2.004             285.555              15.659             282.490              82.758              -1.260               3.671
               0.882             286.218              16.042             282.470              79.356               1.071              -0.705
               5.920             286.527              16.657             283.839              85.064              -2.742               0.877
              32.137             292.810              22.999             290.490              87.915              -2.394               5.831
               0.079             283.958              13.854             279.420              74.332               4.679              -1.149
               0.000             279.624              10.306             274.075              70.964               2.171              -1.425
               0.000             281.944              11.727             274.725              62.955               1.622               1.874
               0.222             283.857              13.703             278.811              72.972               2.575               1.264
               0.000             282.155              12.361             277.358              73.442               1.317              -2.105
               0.000             283.484              13.671             279.585              78.466              -1.230               3.107
              22.731             284.504              15.224             283.118              91.764               0.196              -0.762
               0.091             280.814              11.510             276.633              78.242               1.741              -1.886
               0.000             284.139              13.685             277.925              68.168               0.915               2.237
               0.000             287.337              16.901             283.112              77.316               1.058               4.486
               0.029             288.206              17.625             283.523              76.540               0.959              -1.233
               0.007             282.083              12.144             276.707              69.877              -1.851              -2.598
               0.746             282.273              12.612             278.308              76.912              -1.399              -0.903
               0.000             286.932              16.621             283.062              78.571              -2.397               2.192
               0.019             292.343              22.347             289.583              86.072              -2.699               5.245
               0.184             294.525              24.581             291.483              85.177              -1.104               4.855
              11.457             294.306              24.000             290.709              81.704               0.289               2.418
               5.629             294.217              23.600             290.112              78.592              -0.849              -0.037
               6.188             293.820              23.832             290.999              85.312              -1.398               3.436
               1.593             289.069              18.782             285.718              81.808               5.365               2.882
               0.005             282.740              12.576             276.719              68.117               6.727              -1.884
               0.050             279.273               9.817             272.397              64.891               4.138              -2.369
               0.000             283.181              12.807             276.775              65.745              -1.134               1.466
               0.000             289.184              18.744             285.224              79.766               0.041               3.284
               0.000             290.876              20.448             287.103              80.972               0.192               4.934
               0.000             292.289              22.004             288.840              82.780              -0.519               6.742
              10.805             291.917              22.206             289.916              89.573              -0.667               6.083
              22.717             295.084              25.525             292.753              88.381              -0.071               5.297
              10.638             294.856              25.067             292.225              86.383               0.156               6.225
              40.322             291.008              21.301             289.187              89.985               0.673               1.097
              11.071             287.150              17.500             285.277              89.478              -3.602              -3.122
               3.736             289.460              19.330             286.399              84.264               1.812              -0.996
               0.000             284.471              14.202             279.398              72.919               0.784              -1.247
               0.000             288.100              16.980             282.039              68.310              -0.123               0.576
               0.033             290.303              19.188             284.646              71.804              -1.384               2.046
              12.427             293.049              22.937             290.058              84.450               0.492               4.583
              11.003             292.523              21.882             288.419              78.702               1.178              -1.307
               1.801             287.789              17.692             284.705              83.250              -4.015               0.157
              22.883             295.420              25.694             292.719              86.374              -3.425               7.226
              19.243             296.389              26.759             293.613              86.041               0.373               6.024
               0.864             295.337              25.250             291.973              83.049               0.516              -0.255
               0.017             290.307              19.460             285.395              75.289              -0.741              -1.553
               0.000             291.588              19.781             284.394              64.597              -1.281              -0.763
               0.095             292.487              20.791             285.676              66.737              -1.152               0.340
               0.000             293.561              21.451             285.752              62.983              -1.006               1.392
               0.000             293.143              21.811             287.596              71.135              -0.769               0.724
               0.085             294.215              23.933             290.723              82.000              -1.929               1.778
               4.035             293.177              23.376             290.880              87.765              -2.646               2.491
              17.350             293.217              23.667             291.408              90.460              -4.100              -0.649
              67.420             293.315              23.925             291.804              92.101              -5.978               0.158
               8.125             292.967              23.407             291.154              90.559              -2.773               3.411
               0.000             294.377              24.892             292.410              89.934              -1.894               2.464
               0.000             294.833              24.767             291.555              83.703              -1.031               1.171
               0.000             294.696              24.424             291.203              81.776               1.121              -0.025
               0.000             289.310              18.613             284.648              76.311               0.159              -3.106
               0.000             289.241              18.128             283.473              70.458              -0.637              -3.313
              14.303             285.749              15.878             282.854              83.613              -0.998              -0.823
               0.000             288.736              18.324             284.950              79.702              -0.418              -0.648
               0.013             292.537              21.592             287.678              75.263              -1.444               0.358
               2.902             295.721              25.439             291.949              80.857              -1.032               3.670
               3.950             297.366              28.082             294.779              87.606              -1.037               4.761
              52.033             296.315              26.667             293.619              85.986               2.266               2.977
               0.000             291.958              21.617             288.595              82.170               0.520              -2.221
               0.000             292.073              21.082             287.071              74.599               0.207               0.952
               0.061             294.023              23.728             290.462              81.982              -0.684               3.723
               0.003             296.890              27.077             293.524              83.777              -1.180               3.900
               0.000             298.620              28.842             294.879              81.667              -1.530               2.608
               0.000             299.322              29.719             295.533              81.927              -1.429               3.448
              11.685             299.969              30.464             296.217              81.594              -0.533               1.717
              15.776             294.814              24.897             292.006              85.177               1.061              -2.993
               0.000             290.193              19.732             286.206              80.250              -0.483              -3.484
               0.000             291.589              19.951             284.813              66.624               0.389              -0.335
               0.004             294.557              22.688             287.453              65.944               0.495               0.239
               0.160             296.192              24.542             289.549              68.064              -0.795              -0.658
               0.025             295.810              24.489             289.771              71.169              -1.677              -0.579
               0.000             295.435              24.085             289.485              71.001              -0.660               1.297
               0.000             296.322              25.555             291.289              75.957               1.456               3.364
               0.173             296.003              25.452             291.485              78.134               1.130               3.744
               5.726             297.540              27.262             293.167              79.048               0.978               3.115
               4.839             296.240              26.233             292.857              82.852              -1.274               3.521
               0.163             295.799              25.779             292.501              83.205               0.747               1.161
               0.000             293.169              22.332             288.547              76.517               1.735              -3.523
               0.156             289.689              18.441             283.446              69.279               0.235              -3.793
               0.000             290.080              18.266             282.371              62.343               2.020              -0.003
               7.592             291.246              20.980             288.165              83.063               1.405               2.363
               9.111             296.537              26.484             292.941              82.109               1.118               3.568
              14.542             296.986              27.310             293.966              84.836               0.222               3.763
               6.805             296.349              26.498             293.210              84.130               0.564               3.550
               0.198             296.318              26.286             292.741              82.540               1.248               1.623
               2.084             299.808              29.795             295.361              78.164              -0.841               0.505
               8.040             299.906              30.598             296.454              83.126              -0.623               2.291
               0.291             298.236              28.522             294.838              82.734               1.966              -0.040
               0.086             298.040              28.351             294.645              83.227               0.353               0.117
               6.123             298.867              29.104             295.112              81.422               0.374               1.806
               2.621             299.124              29.690             295.774              83.525               0.660               3.330
               0.000             299.974              31.013             296.990              85.499               0.408               5.450
               0.038             300.238              31.041             296.506              83.325              -0.247               3.505
               0.133             301.476              31.855             296.830              78.254              -0.430               2.165
               0.154             301.209              31.854             297.196              80.485               1.630               0.781
               0.000             294.740              23.453             288.926              71.734              -1.478              -5.664
               0.046             292.689              21.237             286.323              69.621              -0.855              -2.828
               0.002             295.756              23.665             288.088              64.044              -0.709              -0.225
               0.023             297.535              25.466             289.826              64.136              -0.861               1.006
               0.019             296.226              24.748             289.867              69.613              -1.766               1.292
               0.000             297.662              26.298             291.316              69.927               0.068               2.111
               0.000             298.296              27.390             292.552              73.163               1.557               2.625
               0.749             298.621              28.080             293.502              75.715               0.875               3.220
               0.884             300.117              30.844             296.598              82.997               0.024               4.026
               0.000             299.999              30.381             295.961              80.727               0.947               3.675
               3.626             300.722              31.374             296.858              81.403               1.478               2.021
               0.119             301.173              31.065             295.950              75.487               0.465               2.113
               2.923             301.322              31.079             295.922              74.369               1.348               2.587
              10.316             299.975              30.394             296.129              81.030               2.141               1.480
               0.000             298.612              28.710             294.740              80.713              -0.864              -2.120
               0.000             295.911              25.505             291.781              79.547              -1.678              -1.989
               0.015             296.831              25.906             291.527              74.193              -1.709              -0.879
               0.000             298.283              26.996             292.037              70.142              -0.991               0.178
               0.571             300.268              29.840             295.020              74.546               2.207               1.633
               0.000             302.620              32.984             297.494              76.209               2.047               0.701
               0.000             302.901              32.706             296.735              72.327               0.734               1.428
               0.000             300.930              30.492             295.112              73.607               1.466               2.706
               0.025             302.316              32.099             296.250              73.069               1.807               2.502
               0.689             301.272              30.987             295.591              74.157               1.866               2.001
               0.852             302.659              32.350             296.598              71.990               1.753               1.600
               4.347             303.347              33.352             297.512              72.825               0.817               0.005
              18.628             301.526              31.996             296.969              78.762              -0.723               0.420
               1.174             301.437              31.852             296.917              78.560               0.546               2.022
               2.361             300.487              31.047             296.571              81.172               1.573               2.264
               8.270             301.040              31.285             296.394              78.077               0.469               1.463
               6.654             299.726              30.465             296.456              83.781              -2.076              -0.607
               2.376             299.456              29.809             295.613              81.381               1.103               1.895
               1.716             300.635              31.386             296.921              82.234               0.635               3.096
               4.801             299.364              29.807             295.682              82.205               0.429               2.893
               5.140             299.784              30.185             295.830              81.222               1.604               2.105
               0.146             302.097              32.119             296.773              74.920               1.335              -0.492
               0.022             303.349              33.567             297.796              74.080              -0.551              -1.881
               0.152             301.764              32.283             297.187              78.670              -2.121              -3.425
               1.305             299.931              30.039             295.594              78.858              -1.479              -2.171
              13.127             300.229              30.759             296.448              81.404              -1.107               0.122
               0.000             299.981              30.487             296.221              81.647              -0.420               0.369
               0.000             300.859              30.865             296.023              76.729              -1.598               0.191
               0.885             300.846              31.489             296.902              81.116              -3.347               1.292
              12.635             297.224              27.984             294.882              88.200              -3.531               1.754
              11.814             298.202              29.446             296.289              90.462              -3.675               4.177
              13.945             299.179              30.317             296.605              87.757              -2.879               5.275
               6.725             299.684              30.816             296.871              86.737              -1.230               6.154
              12.299             300.606              31.577             297.207              83.818               1.794               3.890
               0.061             301.867              32.622             297.536              80.013               1.654               2.414
               0.000             301.687              31.679             296.218              75.370               1.730               2.557
               2.421             300.635              30.734             295.814              77.717               1.668               2.990
               1.123             301.211              32.270             297.727              83.255               2.726               2.450
               2.916             301.244              31.694             296.858              79.114               1.410               1.353
               0.000             301.653              31.886             296.738              76.997               0.026               1.629
               0.000             302.554              32.161             296.326              71.622               0.865               1.863
               0.000             302.651              31.818             295.745              68.771               0.415               0.589
               0.146             302.295              31.611             295.757              70.169              -0.349              -0.866
               0.000             302.106              31.483             295.603              70.802              -1.181              -0.143
               0.000             301.978              31.442             295.715              71.532              -1.103               0.249
               5.952             301.676              31.789             296.672              76.173               0.204               1.923
               0.685             301.313              32.164             297.474              81.677               1.021               2.390
               2.333             300.990              31.511             296.883              80.027               1.772               1.505
               0.403             298.565              28.360             294.204              78.406              -0.847              -2.006
               0.000             298.289              27.963             293.674              77.793              -1.246               1.431
               1.020             300.823              30.739             295.704              76.172               0.260               1.854
               0.000             301.110              30.736             295.495              73.793               0.544               0.320
               1.526             299.726              29.005             294.056              73.103              -1.795              -1.400
               0.191             299.472              29.566             295.066              79.446              -1.586              -0.885
               0.000             301.273              30.857             295.511              73.280              -0.498               1.068
               0.815             301.452              31.702             296.672              77.440               0.010               2.123
               0.000             301.500              31.658             296.509              76.756               0.551               2.163
               0.046             302.105              32.033             296.563              74.314               1.012               2.383
               8.442             301.032              31.240             296.414              77.841               1.839               1.984
              18.516             300.122              30.316             295.775              79.179               1.235               2.021
               8.788             300.901              31.419             296.766              80.166               0.047               2.290
               2.263             299.496              29.668             295.378              79.987              -0.632               1.182
               0.000             299.242              29.794             295.837              83.221               0.206               1.614
               0.076             301.159              31.351             296.412              77.528              -0.105               2.004
               0.000             301.259              31.505             296.510              77.723               0.238               2.425
               0.091             301.687              31.845             296.620              76.454              -0.049               2.427
               0.601             302.907              32.975             297.286              73.914              -1.155               1.124
               0.273             302.308              32.537             297.107              75.887              -0.922               1.934
               8.203             300.782              31.100             296.400              78.995              -0.345               2.639
               0.796             300.377              30.829             296.255              80.604              -0.068               2.251
               0.134             300.949              31.552             296.923              80.668              -1.205               1.013
               0.000             301.123              31.589             296.901              79.435              -1.060              -0.641
               0.644             300.946              31.143             296.367              77.899               1.011              -0.674
               0.446             301.446              32.130             297.351              80.321               0.032              -0.357
               0.606             300.730              29.982             294.580              71.730              -0.358              -0.848
               0.000             298.697              27.328             292.037              69.193              -1.399              -3.127
               0.000             292.585              21.592             287.369              74.738              -1.543              -3.142
               0.118             296.069              25.255             290.923              75.700              -1.614              -1.805
               0.000             298.177              27.425             292.680              74.510              -2.837              -1.316
               0.019             296.891              26.128             291.766              75.553              -2.046              -2.826
               0.000             298.389              28.483             294.471              80.993               0.242              -5.964
               0.000             295.300              24.238             289.716              73.784              -0.579              -4.163
               0.089             290.487              19.236             284.118              70.250              -1.160              -4.366
               0.989             289.547              18.563             284.021              72.653              -1.579              -3.774
              11.234             293.768              23.670             290.755              84.189              -1.666              -1.228
              19.303             298.079              28.860             295.431              86.956              -1.785               0.891
               7.860             297.979              28.607             295.173              85.887              -2.390              -1.452
              76.340             296.446              27.682             295.186              93.676              -3.953               0.436
               2.054             291.688              21.987             289.780              89.814               1.311               0.741
               0.224             292.333              21.926             288.602              81.378               0.693              -2.643
               0.062             292.727              21.513             287.185              72.301              -1.182              -2.118
               0.000             290.987              20.083             286.049              75.086              -1.128              -2.363
               0.000             293.009              21.874             287.702              73.238              -0.993              -2.366
               0.000             293.875              23.162             289.399              77.726              -1.299              -2.140
               0.000             294.153              23.116             288.998              74.323              -0.766              -2.523
               0.000             296.673              25.702             291.242              73.904               0.416               0.248
               0.139             296.206              24.793             290.093              70.200               0.852               0.967
               0.200             296.963              25.793             291.065              71.996               1.282              -1.180
               0.000             297.984              26.076             290.421              65.319               1.937               0.374
               0.094             295.297              23.523             287.666              66.990               1.583              -1.186
               0.000             292.669              20.306             284.069              59.404               0.329               1.799
               0.000             293.911              22.316             286.684              68.556               1.783              -1.426
               0.000             288.308              16.341             278.812              56.221               2.283               0.199
               0.220             290.717              18.928             282.695              63.685               2.092               1.793
               0.051             293.066              20.770             284.605              60.566               1.568               1.037
               0.000             295.166              23.782             288.828              70.728               1.524               3.991
               0.000             295.277              25.003             291.221              81.304               1.515               3.467
               0.000             288.301              17.104             281.718              67.570              -1.118              -5.125
               0.000             287.205              15.669             278.646              59.631               2.063               2.157
               0.176             291.372              20.164             285.379              71.624               1.486               3.673
               0.000             292.175              21.163             286.929              74.397              -1.348              -0.900
               0.105             284.957              14.416             278.433              69.470              -2.927              -2.339
               0.000             286.705              15.228             277.946              59.024              -1.955               1.071
               0.000             291.448              19.951             285.001              68.183              -1.422               1.917
               0.330             296.176              25.355             291.074              75.567              -1.494               0.949
               0.025             297.918              26.435             291.138              68.806              -1.460               0.993
               0.000             296.002              24.811             289.877              72.300              -0.207               3.748
               0.076             298.063              27.896             293.679              79.343              -0.401               5.822
               0.012             298.658              28.889             294.961              81.678              -0.326               5.727
              12.485             297.026              27.073             293.627              82.409               0.440               5.366
               0.000             285.899              15.227             279.824              70.091               1.070              -3.826
               0.000             284.920              13.958             277.127              61.608               0.640              -1.971
               0.000             288.049              16.324             279.589              59.104              -0.301              -0.603
               0.007             290.157              18.184             281.787              60.386              -0.646               1.666
               0.021             289.503              18.302             283.380              69.636              -0.274               3.712
               5.243             291.777              21.429             288.286              82.086               0.536               3.552
               1.830             295.937              25.475             291.587              79.003              -0.504               2.350
               2.992             294.991              24.716             291.225              81.536              -3.414               4.520
              29.585             293.752              22.716             288.326              74.369              -0.370               5.281
               0.000             285.578              15.012             279.838              71.005               1.395              -2.733
               0.049             283.223              12.942             276.695              67.853              -0.493              -3.361
               0.149             284.387              13.452             276.226              59.935               0.172              -2.154
               0.018             283.984              13.057             275.509              58.288              -0.943              -0.387
               0.029             283.671              13.212             277.107              66.171              -1.301               1.885
               0.000             289.268              17.999             283.093              68.327               0.906              -1.085
               0.000             282.525              12.722             277.742              74.906              -0.844              -2.689
               2.247             285.927              15.133             279.747              68.070              -0.772               1.784
              38.279             289.961              19.924             287.375              85.742              -0.645               4.830
               0.253             286.220              16.352             283.401              84.586              -1.567              -4.151
               0.071             281.939              12.037             276.646              69.984              -1.299              -4.530
               0.007             278.736               9.807             274.243              75.591              -0.305              -2.976
               0.133             281.328              11.549             275.547              69.634               1.021              -3.605
               0.000             279.240               9.888             273.193              67.440              -0.036              -2.392
               0.000             281.083              11.044             273.742              62.085               0.856               0.333
