 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               7.620             286.563              15.364             279.144              63.163               3.749               2.494
               0.000             286.956              14.583             275.013              45.370               0.410               0.458
               0.037             287.795              15.023             274.797              42.428               1.995               0.412
               0.000             289.013              15.453             273.265              35.555               1.146              -0.573
               0.000             290.008              15.466             269.921              26.063               0.482              -0.000
               0.000             289.666              15.307             270.214              27.111               0.601              -1.131
               0.000             289.242              15.113             270.488              28.498               0.221              -1.647
               0.000             292.299              17.128             272.284              26.731              -1.290              -1.681
               0.000             295.350              18.984             272.936              23.349               0.205               0.516
               0.033             294.936              18.662             272.436              23.093               1.233               2.315
               0.000             294.283              18.421             273.335              25.349               0.489               1.298
               0.000             292.179              17.820             276.229              35.717               2.325               2.402
               0.000             290.211              16.437             274.622              36.922               6.642               3.423
               0.000             287.412              13.481             265.754              22.749               3.717              -0.045
               0.127             291.335              16.293             270.556              24.885               1.864               0.864
               0.000             292.337              17.100             271.836              26.103              -1.324              -2.596
               0.017             295.354              18.743             271.672              21.031              -1.054              -1.186
               0.000             298.166              20.607             273.245              19.917               0.606               1.187
               0.095             297.933              20.541             273.514              20.737               1.312               2.353
               0.000             296.561              20.235             275.632              26.679               3.022               3.130
               0.000             294.072              18.642             274.980              29.181               3.244               2.756
               0.085             292.473              17.136             271.914              25.422               2.334               1.359
               0.000             293.615              17.336             268.823              18.952               0.216              -0.612
               0.000             296.366              18.901             268.849              16.062               0.245              -0.177
               0.114             298.276              20.112             269.931              15.351               0.746               0.966
               0.025             297.616              20.097             272.017              18.942               2.380               2.332
               0.000             296.659              19.214             269.703              17.074               2.600               1.983
               0.000             297.801              19.822             269.621              15.617               2.460               1.797
               0.000             298.892              20.936             272.798              18.440               2.827               2.195
               0.000             297.638              20.512             274.094              22.241               3.096               2.093
               0.000             297.804              20.483             273.605              21.021               1.867               1.472
               0.000             298.570              20.506             271.145              16.863               1.821               1.704
               0.000             298.533              20.294             269.960              15.397               2.123               2.521
               0.013             297.404              20.037             272.191              19.685               3.401               3.298
               0.000             294.284              18.332             272.663              24.443               4.329               3.103
               0.000             292.999              17.797             273.738              28.583               2.629               1.836
               0.000             297.198              20.729             276.450              26.806               1.236               0.786
               0.000             300.154              21.630             272.586              16.967               0.572               0.534
               0.000             299.229              20.914             271.149              16.474               3.552               2.904
               0.061             296.226              18.886             268.933              16.779               4.137               3.173
               0.003             294.773              18.810             273.612              25.691               6.147               4.032
               0.000             290.128              15.741             271.428              28.589               4.514               3.008
               0.000             291.650              16.342             269.649              22.841               1.620               0.808
               0.000             293.039              17.224             269.914              21.984              -0.755              -2.447
               0.116             296.064              18.925             269.805              18.138              -2.611              -3.541
               0.000             298.709              20.100             267.640              12.953              -3.773              -2.835
               0.000             303.136              22.903             269.974              11.765              -0.065               0.722
               0.004             302.408              22.992             272.958              15.397               1.484               2.461
               0.160             300.317              21.938             273.760              18.322               1.002               2.741
               0.025             298.420              21.261             275.610              23.646               0.807               2.487
               0.000             298.670              21.160             274.502              21.408               1.452               2.396
              11.966             298.517              21.892             278.238              28.035               2.766               2.463
               5.357             297.027              22.043             281.755              39.196               3.016               2.814
               0.000             295.415              21.203             282.188              43.915               1.931               0.701
               0.001             299.990              24.146             283.240              35.914               2.048               1.197
               0.000             303.416              25.761             282.115              27.502               2.351               1.367
               0.000             303.177              25.089             280.241              24.673               1.567               2.463
               0.696             300.978              23.736             280.122              27.302               1.211               2.700
               0.000             299.275              23.102             281.184              32.664               0.872               1.780
               0.248             299.730              23.615             281.960              33.665               1.899               2.079
               0.000             299.427              23.241             281.302              32.758               1.774               2.585
               0.070             299.002              22.775             280.411              31.883               1.826               2.796
               0.001             299.177              22.512             279.127              28.818               2.114               2.678
               0.090             300.404              22.944             278.166              24.954               1.785               2.105
               0.032             300.534              23.119             278.451              25.469               1.907               2.183
               0.000             300.617              23.144             278.311              25.196               1.316               2.234
               0.831             301.221              23.369             278.206              23.539               1.334               1.663
               2.786             300.938              23.854             280.529              28.321               2.089               1.437
               0.507             301.179              24.497             282.058              31.328               2.175               1.682
               0.029             302.335              24.876             281.216              27.556               2.623               2.534
               0.000             300.935              23.923             280.644              28.811               2.112               4.042
               0.038             299.144              23.705             283.057              38.044               2.153               3.064
               0.133             299.968              22.539             277.032              24.465               0.296              -2.443
               0.154             301.428              22.050             270.576              13.743              -3.626              -3.127
               0.000             306.209              26.138             277.736              17.398              -3.720              -1.877
               0.046             307.728              26.556             275.482              13.933              -3.443              -1.709
               0.002             309.467              27.156             273.919              11.036              -0.834               0.734
               0.023             309.035              28.074             278.695              16.308               2.696               2.513
               0.019             308.351              27.272             277.022              15.082               3.455               2.240
               0.000             306.389              25.330             272.999              12.685               3.738               3.049
               0.000             303.218              23.085             270.521              12.515               3.886               3.886
               0.000             299.699              21.444             272.396              17.950               3.827               3.594
               0.000             299.234              20.984             271.635              16.973               2.072               2.060
               0.000             302.179              22.472             270.561              13.134               1.632               1.932
               0.000             303.949              23.693             271.735              13.114               1.806               2.170
               0.119             304.744              24.133             271.815              12.471               1.772               2.011
               0.223             305.181              24.367             271.704              12.095               1.801               2.144
               0.164             305.882              24.790             271.759              11.757               1.416               1.793
               0.000             307.159              25.689             272.797              11.783               1.697               1.946
               0.000             309.317              27.132             274.089              11.383               2.117               1.761
               0.015             310.167              27.854             275.324              11.841               3.075               2.068
               0.000             310.127              28.920             279.582              16.283               3.281               2.295
               0.031             308.760              28.515             281.059              19.164               2.669               2.315
               0.000             308.073              28.312             281.892              20.756               1.883               2.343
               0.000             307.229              27.590             281.067              20.593               2.578               2.854
               0.000             305.438              26.603             280.646              22.919               1.911               2.559
               0.025             304.512              24.733             275.465              16.694               1.843               2.691
               0.019             304.085              23.968             272.992              14.134               1.075               2.616
               0.000             304.894              24.732             274.578              15.154               1.417               2.412
               0.027             305.597              25.007             273.937              13.918               1.922               2.321
               0.052             306.565              25.113             271.674              10.996               1.759               2.180
               0.000             307.460              25.745             272.312              11.045               1.693               2.070
               0.000             309.097              26.883             273.340              10.992               2.166               1.651
               0.062             309.423              27.159             273.683              11.179               3.376               2.543
               0.174             307.632              26.329             274.392              13.203               3.054               2.715
               0.000             307.316              26.517             276.500              15.177               2.187               2.503
               0.312             307.276              28.195             282.435              23.281               2.015               2.517
               0.000             306.443              28.015             283.765              25.846               2.331               2.105
               0.064             307.502              28.316             282.788              22.956               2.164               2.051
               0.000             308.871              28.891             282.367              20.412               2.345               2.527
               0.886             308.076              30.492             287.593              30.642               2.152               1.767
               0.908             308.663              30.771             287.671              29.427               2.043               1.765
               0.765             307.892              30.267             287.320              30.397               0.898               2.129
               6.647             304.705              29.298             289.417              40.943              -1.385               2.781
               0.000             304.872              29.148             289.007              39.233               1.570               2.377
               0.000             306.391              29.041             286.656              31.182               2.342               2.036
               0.237             307.518              28.268             282.681              22.671               3.020               1.362
               0.000             308.279              28.080             280.537              18.950               3.050               1.871
               0.042             308.717              28.863             282.336              20.845               2.819               2.518
               0.000             307.718              29.777             286.336              28.882               3.030               2.522
               0.029             308.122              29.882             286.130              27.683               2.791               2.099
               1.823             308.325              29.607             285.285              25.623               3.133               2.560
               1.573             306.750              29.823             287.925              33.388               2.421               2.969
               1.384             305.226              29.401             288.775              38.730               2.431               2.648
               0.153             305.549              30.596             290.898              43.318               3.369               2.392
               0.000             306.867              30.840             289.951              37.786               2.965               2.129
               0.000             307.385              30.535             288.694              33.887               2.892               2.690
               0.000             306.989              29.579             287.096              31.114               2.803               2.793
               0.000             306.406              29.499             287.606              33.395               2.678               2.617
               0.000             305.846              30.106             289.466              39.216               1.864               2.335
               0.146             305.795              30.363             290.177              40.802               1.981               2.228
               0.000             306.435              29.628             287.927              33.903               1.918               2.573
               0.000             305.674              29.026             287.510              34.501               1.887               2.487
               0.012             306.864              29.824             287.781              32.869               1.949               2.170
               0.145             307.391              30.122             287.785              31.911               2.619               2.196
               5.249             306.959              30.511             289.273              35.754               2.501               2.217
              22.651             304.940              30.178             290.923              44.445               1.850               3.185
               1.523             302.273              28.312             290.343              49.535               0.945               2.159
               0.696             302.534              27.452             288.132              42.539               0.865               2.161
               1.372             303.297              27.504             287.296              38.449               1.090               1.903
               0.662             303.046              27.096             286.595              37.408               0.740               2.231
               0.731             302.308              26.748             286.681              39.477               1.570               2.118
               0.000             301.633              25.606             284.739              36.084               1.358               1.838
               0.000             301.499              25.323             284.047              35.003               1.517               2.292
               0.000             301.187              24.549             282.278              31.631               0.916               2.078
               0.000             302.948              25.257             281.290              26.806               1.495               1.960
               0.018             304.555              25.353             278.428              19.942               1.711               1.067
               0.372             305.114              25.279             276.780              17.226               1.962               1.251
               0.000             306.518              26.548             278.682              18.260               2.296               1.869
               0.000             307.246              27.493             280.648              20.066               2.251               2.225
               0.000             306.445              26.944             280.121              20.510               2.176               2.687
               0.000             307.088              26.864             278.717              17.653               0.978               1.834
               0.000             305.666              27.669             283.433              27.488               1.031               3.133
               0.091             303.413              26.748             284.786              33.345               1.407               3.096
               0.061             304.243              26.956             284.035              30.320               1.292               2.675
               0.000             304.855              26.359             281.247              24.153               2.071               2.340
               0.000             304.665              26.145             280.914              23.831               2.020               2.659
               0.000             305.447              27.172             282.935              25.870               1.677               2.289
               0.134             306.964              28.297             283.744              25.035               2.438               2.023
               0.000             307.279              28.246             283.025              23.513               2.610               2.202
               0.000             307.071              28.004             282.680              23.188               2.534               2.704
               0.122             306.938              29.133             286.036              29.188               2.462               2.133
               0.000             307.668              29.737             286.425              28.909               2.162               1.538
               0.000             309.236              29.702             283.793              22.575               0.401               1.521
               0.000             307.546              27.268             279.206              17.886              -2.662               1.117
               0.118             306.913              27.020             279.687              19.067              -1.748               0.655
               0.000             307.825              28.720             283.346              23.565               0.943               1.925
               0.019             306.626              29.481             287.096              32.287               2.237               1.981
               0.000             305.561              29.671             289.075              38.423               2.592               2.353
               0.626             305.089              29.656             289.713              40.815               2.049               1.674
               0.305             304.714              28.870             288.171              38.547               1.156               2.004
               0.125             299.524              23.739             282.623              35.857              -5.593              -1.162
               0.002             298.784              23.367             282.873              37.829              -3.793              -1.503
               0.079             301.306              24.671             282.527              31.776              -2.572              -1.266
               0.000             302.987              25.579             282.280              28.558              -3.349              -1.586
               0.000             304.970              26.068             280.293              22.074              -1.028              -0.310
               0.218             304.766              25.998             280.449              22.580               1.003               1.140
               0.224             304.497              26.215             281.660              24.980               1.629               1.741
               0.062             304.930              26.918             282.914              26.847               1.561               1.614
               0.000             305.651              27.217             282.585              25.203               1.627               2.104
               0.000             305.978              27.484             282.747              25.160               1.732               2.094
               0.000             305.968              27.286             282.309              24.195               2.043               2.129
               0.000             305.075              26.636             281.746              24.674               2.514               1.977
               0.000             304.571              25.818             280.177              22.443               1.684               1.710
               0.139             304.175              26.334             282.427              27.145               1.804               2.420
               0.200             303.611              25.942             282.267              27.613               2.186               1.902
               0.000             303.500              25.351             280.485              24.686               1.837               1.782
               0.094             303.476              25.143             279.773              23.576               2.236               1.465
               0.000             304.497              25.184             277.763              19.255               2.108               0.412
               0.000             304.818              24.868             275.728              16.197               1.287               0.768
               0.000             303.956              24.366             275.490              16.932               2.226               1.242
               0.220             303.756              24.020             274.415              15.778               1.175               0.998
               0.051             303.542              24.217             275.888              17.840               1.215               1.738
               0.000             301.455              23.881             279.172              25.721               1.489               2.597
               0.000             300.934              23.796             280.072              27.952               0.706               1.881
               0.000             301.731              24.018             279.234              25.188               0.464               1.261
               0.000             302.002              23.762             277.717              22.170               1.190               1.121
               0.176             300.599              22.607             275.992              21.561               2.144               1.874
               0.000             300.183              21.854             273.663              18.413              -0.000               1.177
               0.105             299.207              22.983             280.485              32.189               2.132               2.724
               0.000             297.229              20.906             277.180              28.110               1.349               1.358
               0.000             298.456              21.642             277.310              26.440               1.134               0.471
               0.006             298.394              21.228             275.656              23.536               0.862               0.679
               0.025             297.988              21.926             279.261              31.642               1.445               2.307
               0.000             296.478              22.520             283.945              47.511               2.387               3.139
               0.508             295.758              21.749             283.178              46.265               3.921               3.100
               0.120             294.619              20.229             280.414              40.904               4.798               1.809
               0.000             292.190              17.417             274.077              30.971              -0.809              -0.666
               0.000             295.540              18.886             271.764              21.154              -1.267              -0.722
               0.000             297.998              20.490             273.140              19.944              -0.111               0.231
               0.000             298.674              21.805             277.479              26.401               0.517               1.209
               0.007             298.618              21.868             277.775              27.230               1.702               1.659
               0.021             297.527              20.465             274.342              22.526               1.547               0.966
               0.167             296.379              19.536             272.732              21.656               1.432               0.835
               0.000             293.242              17.760             271.904              26.269               5.205               1.198
               0.000             287.514              13.582             266.239              23.286               3.057              -2.222
               0.000             288.056              13.727             264.918              20.041               1.168               0.784
               0.000             289.609              14.613             264.939              18.216              -0.830              -0.902
               0.049             290.543              15.103             264.610              16.658              -1.341              -1.234
               0.149             291.043              15.436             264.975              16.763              -1.634              -0.886
               0.018             292.820              17.459             271.792              26.273               2.824               2.102
               0.029             289.429              15.112             269.756              26.695              -0.498              -0.773
               0.000             292.120              16.644             270.024              22.593              -1.831              -0.554
               0.000             291.212              19.850             284.564              69.601              -1.545               1.498
               1.945             290.489              18.713             282.813              63.507               2.378               3.064
               0.000             288.695              15.664             275.462              41.929               1.972               1.267
               0.037             288.642              15.535             274.893              40.633               1.283               0.494
               0.000             289.666              15.636             272.306              31.570               0.742               0.337
               0.007             289.634              15.228             269.669              26.341              -0.905              -1.082
               0.133             288.883              14.299             265.720              20.470              -2.636              -2.638
               0.000             289.928              14.871             265.601              18.885              -2.545              -2.452
               0.000             291.927              16.184             267.190              18.756              -1.974              -1.546
