 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               6.491             286.162              16.870             285.178              94.250              -0.060               3.444
              17.914             286.993              17.610             285.886              93.605               3.689               2.972
               0.000             269.207               2.485             258.883              45.189               4.346              -2.526
               0.134             269.120               2.620             261.235              56.243               2.144               0.439
               0.081             273.050               5.151             264.570              53.250               0.232               1.712
               1.383             276.387               8.352             273.996              85.064               0.558               1.829
               6.741             281.842              13.120             281.210              96.202              -0.438               2.267
               1.516             285.245              15.518             282.505              85.105               3.920               2.144
               0.000             272.503               4.694             262.744              49.205               1.954              -1.823
               0.000             272.924               5.008             263.613              50.746               1.695              -0.083
               0.082             274.407               6.041             265.651              52.756              -0.829               0.441
              17.979             272.506               5.449             269.704              82.294              -3.244              -3.472
               8.177             274.340               7.000             273.008              91.127              -2.284              -3.941
               0.484             277.127               8.926             274.553              85.551               3.721               1.016
               0.000             272.565               4.872             264.023              55.188               1.764              -1.117
               0.000             274.704               6.078             264.352              46.781               1.956               2.454
               0.000             277.840               8.629             270.698              60.485               2.449               2.421
               0.000             282.053              12.111             276.187              69.672               3.457              -0.658
               3.546             273.281               5.360             264.862              55.478              -2.553              -1.100
              36.203             272.153               5.472             271.381              94.818              -1.481              -0.643
              14.419             283.238              14.043             281.582              90.281               3.162               4.348
               0.000             276.377               8.023             271.935              74.445               5.139              -0.008
               0.000             276.566               7.839             270.231              63.948              -1.766               0.677
              15.865             280.661              11.667             278.061              85.050               0.419               2.115
               0.000             273.598               5.681             266.544              59.918               6.641              -0.864
               0.000             274.112               5.864             265.147              53.531               3.161              -0.456
               0.560             276.344               7.542             268.964              59.306              -0.069              -0.368
               0.791             275.460               7.404             271.271              75.948               4.820              -0.534
               0.000             274.524               6.471             268.597              66.035               4.144              -2.420
               0.062             274.248               6.184             267.299              62.357               2.559              -1.863
               0.000             277.347               8.248             269.884              59.504               0.543              -1.308
               0.028             271.859               4.302             262.660              50.697               4.907              -3.394
               0.006             271.599               4.090             261.714              48.748               2.229              -0.651
               0.075             274.268               6.018             266.062              55.459               1.062               0.254
               0.000             277.128               8.776             273.291              80.862               2.808              -0.252
               0.000             275.431               6.359             262.953              39.766               2.606              -2.805
              18.182             272.213               4.750             264.993              60.350              -1.208              -0.530
              17.690             271.393               4.881             270.413              93.303              -2.144              -2.122
               0.000             270.936               4.468             269.144              89.236               2.558              -0.448
               0.025             273.436               5.960             269.514              75.764               1.024              -1.414
               0.064             270.082               3.373             263.731              63.029               1.499              -0.286
               0.029             274.081               6.050             267.320              61.599              -0.742               0.274
               0.010             275.089               6.924             269.550              68.211               0.164               2.815
               0.000             276.813               8.252             271.960              71.579               1.159              -1.143
               0.005             276.387               7.914             271.397              70.587              -0.189               2.855
               0.000             284.427              14.449             280.604              78.314               3.732               4.063
               0.000             288.119              17.782             284.441              80.051               2.644               1.018
               0.092             276.650               7.758             268.579              59.408              -5.528              -5.285
              28.906             265.881               0.785             261.184              74.485              -5.438              -4.474
               4.789             266.532               1.454             265.404              92.181               0.428              -2.802
               6.433             269.783               3.521             267.107              82.137              -0.650              -0.573
               6.527             275.916               7.979             273.396              84.331              -0.309               0.624
               2.032             281.898              12.632             279.100              84.114               0.958               0.581
              27.261             286.831              17.522             285.884              94.654              -3.056              -0.741
              32.241             288.693              19.417             287.964              96.018              -1.210               0.834
              12.370             287.788              18.390             286.696              93.927              -2.466               1.858
               1.121             281.548              12.365             278.952              84.581               2.662               1.531
               0.000             278.256               9.209             272.765              68.724               2.561              -1.636
               0.000             279.789              10.252             273.673              66.312              -1.572              -0.759
               1.174             282.429              12.755             278.530              77.302              -0.647               2.063
               0.110             285.574              15.167             280.724              73.783              -0.369              -0.491
               0.601             285.747              15.674             282.188              80.087              -3.445              -0.009
              12.175             288.520              18.907             286.954              91.082              -4.258               5.279
              12.008             288.960              19.236             287.096              89.691              -0.490               2.660
               0.000             286.701              16.010             280.920              71.877               2.122               1.516
               0.222             283.107              12.339             274.765              57.222              -0.174              -1.014
               6.064             283.093              13.146             278.427              74.232               0.287               0.481
               0.000             283.234              12.954             277.320              67.919               1.253              -0.073
               1.855             281.441              12.052             277.931              79.303               2.641               3.463
               7.640             280.463              11.251             276.528              78.664               4.210              -0.653
               0.000             278.193               8.834             270.419              59.161               2.780              -0.194
               0.855             282.220              12.097             275.921              66.496               0.940               4.372
               2.189             286.542              16.192             282.149              77.150               4.079               2.153
               0.007             279.560               9.698             271.238              56.182               2.341              -3.288
               0.000             276.297               7.318             267.062              52.943              -1.698              -1.104
               0.000             280.197               9.952             270.559              51.040               1.870               1.976
               0.019             283.914              13.259             276.623              63.314               2.346               0.182
               0.000             288.704              16.588             279.426              55.130              -0.998              -0.701
               0.117             290.556              18.545             282.497              60.602              -1.605              -0.361
               0.000             290.037              18.419             282.995              64.850              -2.459               0.083
               4.406             283.726              13.983             280.362              80.671              -2.771               0.089
              29.630             284.748              15.328             282.989              89.644              -4.003               1.052
              14.045             287.271              17.371             284.660              85.664               1.596               5.189
               0.050             280.703              11.288             276.175              74.961               4.791               2.275
               0.000             277.697               8.721             271.806              66.323               3.439              -0.987
               0.000             280.981              11.174             275.051              67.040               0.696               0.424
               0.000             285.134              14.629             279.691              70.714              -2.569               0.318
               0.000             287.781              17.331             283.521              77.850               1.972               4.442
               0.000             289.565              19.102             285.751              79.784               2.683               4.058
               0.037             290.630              19.925             286.194              77.358               3.282               3.788
               0.000             292.317              21.328             287.239              74.703               3.076               2.576
               1.442             289.672              19.476             286.720              83.477               2.277               3.808
              18.199             289.822              20.350             288.629              93.275               0.086               0.915
              13.780             289.046              19.512             287.690              92.389              -3.284              -0.607
               0.000             289.057              18.446             284.395              77.239               3.002              -0.808
               0.000             284.709              13.585             276.226              57.724               4.916              -0.832
               0.033             282.944              11.878             272.870              50.101               1.246              -1.650
               0.000             287.205              16.235             281.179              68.606               2.946               3.630
              10.571             287.499              17.222             283.395              80.069               4.807               3.391
               0.000             283.391              12.921             276.789              64.719               0.497              -1.833
               0.419             285.194              14.874             280.588              74.257              -2.299               1.717
               9.955             289.389              19.722             287.739              90.596              -2.208               0.646
              21.816             293.079              23.424             291.069              89.439              -0.006               1.444
               0.341             291.190              20.536             286.529              78.289               2.559              -0.223
               0.000             288.119              16.058             278.635              54.276               4.365              -2.065
               0.095             284.441              13.213             275.416              54.596               2.635              -2.650
               0.000             284.460              13.270             275.653              55.390               0.411              -3.141
               0.000             285.111              13.781             276.206              55.627              -0.721              -2.551
               0.085             286.184              14.266             275.673              49.773              -0.569              -2.395
               0.000             288.209              16.059             278.479              53.218              -0.718              -0.478
               0.000             289.358              17.475             281.249              60.007              -1.062               0.899
