 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             285.768              16.181             283.855              88.604               0.834              -0.193
               0.145             285.091              15.695             283.568              90.772               0.688               0.089
               0.065             285.575              16.215             284.284              92.266               1.205              -0.358
               0.000             286.211              16.750             284.781              91.446               1.592              -0.063
               0.000             285.666              16.309             284.407              92.470               0.369              -0.355
               0.000             286.843              17.368             285.480              91.967              -0.323              -0.734
               0.000             287.166              17.692             285.870              92.302               0.345               0.096
               0.000             286.334              16.923             285.071              92.451               1.096               1.282
               0.033             286.139              16.663             284.644              91.086               1.000               1.571
               0.000             286.502              17.008             285.039              91.270               1.311               0.711
               0.000             286.374              16.907             284.940              91.545               1.134               1.848
               0.000             286.696              16.586             283.489              81.414               3.522               0.184
               0.000             286.944              17.238             284.975              88.342               3.678              -0.588
               0.127             286.632              17.247             285.486              93.229               1.462              -0.217
               0.000             286.157              16.825             285.069              93.564               0.582              -0.366
               0.125             286.346              17.078             285.462              94.859               0.598              -0.130
               0.000             286.010              16.712             284.981              93.964               0.850               0.833
               0.203             286.300              16.914             285.091              92.823               1.148               1.536
               0.000             286.686              17.252             285.413              92.460               1.981               2.216
               0.000             286.330              16.202             282.960              80.408               2.390               0.367
               0.085             286.520              16.365             283.138              80.336               1.245               0.039
               0.000             286.412              16.695             284.291              87.429               0.574               0.363
               0.070             285.748              16.380             284.461              92.375               0.972               0.725
               0.114             286.268              16.717             284.602              90.015               1.372               1.094
               0.025             286.405              16.930             284.983              91.458               2.228               1.412
               0.000             286.151              16.792             284.991              93.098               1.726               0.521
               0.072             286.489              17.014             285.078              91.571               1.012               0.405
               0.000             287.626              18.110             286.264              92.018               1.998               0.868
               0.000             287.615              18.184             286.462              93.319               2.430               0.759
               0.000             286.765              17.352             285.566              92.904               1.569               1.253
               0.000             286.820              17.326             285.414              91.637               0.812               1.314
               0.119             286.822              17.320             285.383              91.515               1.170               1.501
               0.121             286.654              17.125             285.123              90.872               1.729               2.173
               0.094             286.987              17.334             285.181              89.248               2.337               2.187
               0.000             287.014              17.476             285.517              91.122               0.882               1.050
               0.000             286.596              17.110             285.160              91.517               0.923               0.488
               0.000             286.364              16.936             285.058              92.185               0.912               0.770
               0.000             286.971              17.525             285.720              92.559               1.318               1.949
               0.277             287.117              17.470             285.351              89.498               2.189               1.927
               0.003             287.195              17.138             284.281              83.074               3.930               1.260
               0.000             287.386              17.177             284.084              80.964               3.107               0.109
               0.000             287.111              17.412             285.178              88.661               1.063               0.864
               0.000             287.813              18.192             286.205              90.547               0.614              -0.315
               0.116             289.267              18.829             285.642              79.873               0.625              -1.168
               0.000             291.951              19.756             283.291              60.438              -0.134              -0.869
               0.000             289.300              18.932             285.880              80.874               1.039               1.064
               0.080             287.682              18.258             286.560              93.468               0.929               1.746
               0.160             286.692              17.241             285.378              92.189               0.954               1.360
               0.025             287.107              17.524             285.505              90.505               0.720               1.386
               0.000             287.342              17.755             285.765              90.681               0.902               1.452
               0.000             286.978              17.412             285.397              90.652               1.117               0.668
               0.065             287.574              18.027             286.127              91.501               1.219               1.754
               0.000             288.087              18.572             286.786              92.322               1.145               1.349
               0.001             287.850              18.384             286.644              92.938               1.511               0.781
               0.000             287.994              18.523             286.772              92.924               1.138               1.176
               0.051             287.927              18.474             286.756              93.181               0.918               1.987
               0.156             288.095              18.621             286.879              92.943               0.921               1.406
               0.000             288.150              18.659             286.908              92.710               1.267               1.329
               0.248             288.199              18.716             286.977              92.860               1.091               1.651
               0.000             288.060              18.525             286.710              92.008               0.845               1.623
               0.070             288.064              18.417             286.422              90.328               1.310               1.448
               0.001             287.825              18.145             286.063              89.646               1.493               1.305
               0.090             287.951              18.292             286.272              90.072               1.580               1.624
               0.140             287.979              18.415             286.526              91.516               1.570               1.447
               0.156             288.202              18.659             286.835              91.954               1.587               1.118
               0.075             288.486              19.000             287.261              92.930               1.678               1.483
               0.086             288.282              18.761             286.970              92.321               1.129               1.592
               0.291             288.101              18.599             286.832              92.531               1.178               1.578
               0.353             288.218              18.713             286.945              92.533               1.161               1.342
               0.434             288.451              18.963             287.226              92.889               0.423               1.800
               0.146             289.105              19.610             287.880              92.950               1.128               1.192
               0.133             288.476              19.028             287.346              93.481              -0.269              -0.117
               0.154             292.217              20.598             285.452              67.407               0.003              -0.781
               0.000             292.100              20.634             286.159              69.101               0.803               0.161
               0.046             290.173              20.242             287.930              87.183               1.399               1.187
               0.002             289.319              19.873             288.215              93.653               1.924               1.642
               0.023             288.832              19.331             287.593              92.824               1.566               1.782
               0.019             288.539              18.989             287.162              92.019               1.040               1.497
               0.000             288.365              18.770             286.871              91.271               1.020               2.178
               0.000             288.523              18.858             286.871              90.335               1.102               2.429
               0.000             288.730              19.018             286.970              89.746               1.451               1.917
               0.000             288.406              18.740             286.729              90.255               1.261               1.749
               0.106             289.038              19.487             287.679              92.149               1.423               1.631
               0.127             288.534              18.940             287.048              91.364               1.406               1.498
               0.119             288.439              18.874             287.028              91.752               1.282               1.430
               0.223             288.618              19.032             287.163              91.517               1.152               1.429
               0.164             288.624              19.023             287.118              91.304               1.158               1.366
               0.000             288.432              18.883             287.056              91.986               1.366               1.067
               0.000             288.598              19.087             287.334              92.594               1.072               0.989
               0.015             289.073              19.583             287.852              93.013               1.038               1.008
               0.000             288.978              19.488             287.766              92.994               1.032               1.351
               0.031             289.206              19.639             287.818              91.968               1.073               1.565
               0.000             289.635              20.121             288.369              92.709               1.152               1.851
               0.002             289.447              19.931             288.170              92.686               0.993               1.722
               0.000             289.164              19.561             287.688              91.443               1.020               1.751
               0.025             288.918              19.233             287.228              90.218               0.896               1.637
               0.127             289.108              19.430             287.454              90.384               1.634               1.461
               0.000             289.237              19.649             287.787              91.662               1.341               1.386
               0.027             289.191              19.634             287.817              92.098               1.368               1.141
               0.052             289.198              19.666             287.884              92.441               1.390               1.314
               0.000             289.624              20.115             288.360              92.787               1.352               1.184
               0.000             289.636              20.165             288.459              93.297               1.519               1.233
               0.062             290.244              20.737             288.961              92.742               1.018               1.377
               0.174             289.765              20.276             288.543              93.046               1.295               1.620
               0.000             289.722              20.235             288.506              93.076               1.047               1.609
               0.312             290.698              21.270             289.553              93.602               0.592               2.494
               0.000             290.693              21.299             289.624              94.041               0.859               1.827
               0.172             290.659              21.218             289.498              93.464               1.317               1.559
               0.000             290.386              20.893             289.136              92.873               1.177               1.465
               0.022             290.255              20.747             288.967              92.705               1.544               1.457
               0.044             290.077              20.585             288.834              92.966               1.218               1.353
               0.009             290.533              21.070             289.318              93.226               0.491               2.145
               0.059             291.143              21.828             290.200              94.786               0.796               2.560
               0.000             291.020              21.720             290.114              95.038               1.363               1.374
               0.000             290.742              21.300             289.566              93.409               1.598               1.120
               0.237             290.299              20.830             289.115              93.210               1.880               1.120
               0.000             290.607              21.151             289.416              93.278               1.381               1.785
               0.042             290.608              21.139             289.382              93.118               1.196               1.729
               0.000             290.007              20.497             288.727              92.733               1.317               1.341
               0.029             290.223              20.625             288.751              91.542               1.326               1.478
               0.000             290.208              20.686             288.894              92.545               0.996               1.163
               0.169             290.398              20.839             288.994              92.021               1.117               1.825
               0.088             290.921              21.430             289.632              92.714               0.428               2.113
               0.153             290.893              21.410             289.627              92.834               0.755               1.363
               0.000             290.672              21.113             289.251              91.942               1.208               1.644
               0.000             290.619              21.063             289.213              91.997               0.933               1.721
               0.134             290.372              20.761             288.854              91.356               0.814               1.738
               0.000             290.132              20.481             288.536              90.856               1.296               1.058
               0.000             290.627              21.020             289.102              91.349               1.161               1.729
               0.146             291.732              22.193             290.238              91.708               1.153               1.565
               0.000             291.708              22.312             290.515              93.427               0.662               1.646
               0.000             291.361              21.930             290.148              93.228               0.953               1.707
               0.120             291.035              21.569             289.777              92.970               1.035               1.487
               0.253             290.914              21.426             289.615              92.747               0.869               1.470
               0.389             290.514              20.983             289.161              92.348               0.923               1.552
               0.943             291.206              21.755             289.962              93.077               0.076               2.196
               0.011             290.968              21.501             289.714              92.981               1.142               1.452
               0.048             290.573              20.981             289.089              91.555               1.232               1.446
               0.000             290.688              21.174             289.370              92.512               1.365               1.168
               0.014             291.038              21.555             289.761              92.759               1.345               1.541
               0.191             291.136              21.658             289.845              92.774               1.240               1.503
               0.082             291.086              21.565             289.711              92.272               1.412               1.653
               0.383             291.038              21.553             289.759              92.737               1.354               1.387
               0.304             290.953              21.435             289.598              92.365               1.621               1.215
               0.262             291.230              21.699             289.824              92.087               1.500               1.250
               0.342             290.383              20.923             289.200              93.294               1.452               0.908
               0.372             290.903              21.443             289.688              93.109               1.436               1.049
               0.000             291.370              21.906             290.084              92.822               1.038               1.487
               0.000             291.660              22.248             290.447              93.277               1.103               1.688
               0.000             291.578              22.156             290.352              93.206               0.905               1.656
               0.076             290.698              21.249             289.501              93.333               0.630               0.951
               0.000             291.345              21.844             289.985              92.387               0.416               1.969
               0.199             291.859              22.470             290.663              93.407               0.810               1.708
               0.061             291.673              22.247             290.423              93.102               1.241               1.325
               0.057             291.253              21.769             289.952              92.637               1.072               1.498
               0.000             291.478              21.959             290.073              92.104               1.249               1.629
               0.040             291.689              22.162             290.237              91.878               1.426               1.045
               0.134             291.902              22.498             290.670              93.192               1.197               1.152
               0.000             291.904              22.523             290.723              93.466               1.253               1.265
               0.000             291.681              22.254             290.441              93.078               0.924               1.383
               0.122             291.828              22.345             290.453              92.313               0.907               1.476
               0.066             291.753              22.208             290.264              91.620               0.992               1.026
               0.006             291.517              22.072             290.258              92.966               1.026               0.606
               0.000             292.296              22.960             291.130              93.667               1.183               1.749
               0.118             292.686              23.395             291.552              93.817               0.562               1.708
               0.000             292.856              23.635             291.815              94.416               0.427               1.395
               0.019             292.532              23.259             291.457              94.162               1.000               1.387
               0.099             292.186              22.824             291.002              93.454               1.327               1.361
               0.086             292.542              23.142             291.215              92.721               0.994               1.486
               0.089             292.706              23.365             291.470              93.235               0.519               0.497
               0.125             292.688              23.362             291.470              93.419               0.327               1.038
               0.002             292.885              23.540             291.614              93.009               0.621               1.246
               0.079             292.767              23.399             291.467              92.877               1.271               1.392
               0.000             292.050              22.709             290.923              93.816               0.675               1.307
               0.092             292.095              22.707             290.869              93.238               0.860               1.884
               0.218             291.781              22.337             290.488              92.807               0.690               0.873
               0.224             291.497              21.993             290.113              92.269               1.000               0.797
               0.062             291.391              21.914             290.074              92.652               1.274               1.383
               0.000             291.636              22.133             290.238              92.203               0.907               1.401
               0.265             291.361              21.779             289.830              91.395               1.785               0.926
               0.000             291.585              22.108             290.248              92.539               1.333               1.226
               0.000             291.465              21.865             289.888              91.120               1.223               1.661
               0.000             291.228              21.527             289.459              89.998               1.189               0.858
               0.247             290.948              21.260             289.247              90.247               1.204               0.609
               1.064             291.197              21.665             289.791              92.082               1.437               0.729
               0.000             290.554              21.022             289.201              92.326               0.633               0.676
               0.094             290.656              21.052             289.143              91.380               0.381               0.292
               0.000             291.372              21.901             290.077              92.740               1.439               0.456
               0.085             291.560              22.098             290.268              92.736               1.283               1.073
               0.000             290.855              21.424             289.692              93.502               1.263               0.585
               0.220             291.061              21.538             289.682              92.255               1.058               1.024
               0.083             291.331              21.805             289.930              92.090               0.976               1.639
               0.021             291.119              21.448             289.421              90.392               0.992               1.642
               0.000             290.965              21.252             289.201              89.929               0.801               0.754
               0.000             290.590              21.094             289.299              92.773               1.271               0.545
               0.000             290.479              20.950             289.132              92.388               1.579               0.907
               0.241             290.614              20.921             288.895              90.249               1.177               0.899
               0.102             291.222              21.638             289.704              91.436               1.001               1.606
               0.105             291.942              22.567             290.755              93.510               1.904               1.448
               0.000             291.354              21.967             290.228              93.774               1.731               0.852
               0.000             291.277              21.830             290.050              93.089               1.187               0.703
               0.114             290.496              21.035             289.306              93.263               0.879               0.168
               0.025             291.277              21.786             289.960              92.540               0.295               1.544
               0.165             291.158              21.569             289.633              91.393               1.202               1.620
               5.476             291.250              21.774             289.956              92.741               2.077               3.003
               0.000             291.096              20.214             286.501              75.428               2.134               0.330
               0.000             290.870              19.914             286.155              74.362               0.053              -0.082
               0.000             291.243              21.053             288.390              83.997               1.035               0.607
               0.000             290.771              21.104             289.109              90.545               0.858               0.870
               0.000             290.557              20.853             288.819              90.119               0.611               0.925
               0.007             290.954              21.516             289.777              93.363               1.168               0.575
               0.139             290.417              20.826             288.951              91.597               0.491               0.658
               0.167             290.254              20.645             288.764              91.398               0.682               0.900
               0.000             290.726              20.352             287.352              81.612               2.076              -1.419
               0.000             291.592              20.019             285.042              67.403               0.573              -2.632
               0.000             290.478              20.185             287.385              82.557               0.932               0.678
               0.000             289.250              19.384             287.142              87.809               0.084               0.896
               0.049             289.801              19.697             287.113              84.790               0.814               1.070
               0.149             290.230              19.896             287.024              81.920               0.799               1.697
               0.040             290.359              20.427             288.111              87.195               1.973               1.749
               0.029             290.264              20.095             287.434              84.093               0.202              -0.543
               1.429             290.393              20.269             287.700              84.718               0.300               0.617
               1.539             290.345              20.692             288.735              90.812              -0.515               2.681
               6.265             290.232              19.385             285.705              75.234               0.187               3.227
               0.000             290.023              19.929             287.381              85.008               1.398               0.774
               0.145             288.126              18.601             286.793              92.195               0.594               0.063
               0.071             287.267              17.754             285.869              91.765               0.476               0.061
               0.007             286.884              17.437             285.616              92.459              -0.772              -0.671
               0.241             286.914              17.480             285.684              92.697              -0.885              -0.411
               0.000             288.818              19.268             287.451              92.104              -0.026               0.389
               0.068             288.029              18.506             286.691              92.178               0.100               0.376
