 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             285.870              16.345             284.162              89.854               0.928              -0.304
               0.145             285.248              15.771             283.530              89.608               1.067              -0.105
               0.000             286.013              16.540             284.498              90.977               1.303              -0.223
               0.000             286.344              16.814             284.740              90.469               1.085               0.493
               0.000             285.947              16.513             284.530              91.540               1.448              -0.107
               0.000             286.937              17.438             285.524              91.678               2.207              -0.481
               0.000             287.307              17.812             285.961              92.083               1.546               0.001
               0.000             286.475              17.019             285.107              91.865               2.158               1.039
               0.033             286.233              16.762             284.783              91.312               2.093               0.916
               0.007             286.573              17.048             285.044              90.856               1.131               0.976
               0.095             286.476              16.996             285.037              91.475               2.745               1.126
               0.000             286.742              16.618             283.514              81.250               5.745              -1.489
               0.000             287.030              17.217             284.774              86.733               5.074              -0.792
               0.127             286.678              17.272             285.475              92.908               3.287              -0.195
               0.000             286.516              17.129             285.354              93.064               0.999               0.411
               0.017             286.737              17.373             285.664              93.664               1.307               0.468
               0.000             286.112              16.801             285.086              93.878               0.075               0.800
               0.203             286.394              17.006             285.209              92.901               0.054               1.318
               0.000             286.788              17.330             285.467              92.194               2.687               1.140
               0.000             286.400              16.341             283.272              81.697               3.969               0.309
               0.085             286.559              16.379             283.119              79.992               2.203              -0.293
               0.000             286.420              16.705             284.303              87.476               1.910               0.262
               0.000             285.975              16.573             284.665              92.125               1.466               0.552
               0.114             286.401              16.861             284.786              90.374               1.729               0.705
               0.133             286.577              17.080             285.126              91.317               3.499               0.743
               0.000             286.463              17.051             285.213              92.574               2.749               0.891
               0.000             286.848              17.266             285.214              90.235               1.816               0.434
               0.000             287.798              18.240             286.345              91.503               2.367               1.141
               0.000             287.771              18.305             286.553              92.874               2.807               1.070
               0.000             286.905              17.471             285.670              92.685               2.119               1.187
               0.000             286.843              17.324             285.377              91.262               0.366               1.207
               0.011             286.908              17.392             285.449              91.374               1.827               0.989
               0.121             286.740              17.199             285.188              90.779               2.132               1.978
               0.000             287.081              17.417             285.247              89.193               3.355               1.093
               0.000             287.132              17.551             285.540              90.575               0.462               0.685
               0.000             286.588              17.083             285.112              91.181               2.071               0.549
               0.000             286.427              16.967             285.048              91.740               2.364               1.130
               0.000             287.073              17.600             285.764              92.239               3.513               1.469
               0.385             287.242              17.597             285.501              89.662               4.372               0.830
               0.003             287.281              17.227             284.392              83.253               7.006               0.184
               0.000             287.417              17.230             284.196              81.347               5.049              -0.907
               0.000             287.307              17.586             285.361              88.536               1.302               0.411
               0.000             287.938              18.303             286.310              90.422               1.788               0.105
               0.116             289.064              18.955             286.327              84.310               2.573              -0.106
               0.000             292.053              19.858             283.377              60.578               2.343              -0.667
               0.000             289.378              19.070             286.137              81.765               1.608               0.510
               0.080             287.807              18.398             286.733              93.780              -0.284               0.307
               0.160             286.872              17.400             285.529              92.041               0.832               0.786
               0.025             287.217              17.611             285.562              90.263              -0.333               0.656
               0.000             287.404              17.774             285.725              90.048               0.001               0.813
               0.000             287.111              17.529             285.518              90.527               1.302              -0.033
               0.000             287.722              18.154             286.235              91.282              -0.104               1.507
               0.000             288.212              18.650             286.791              91.689              -0.278               0.785
               0.001             287.975              18.476             286.686              92.500               2.440               0.285
               0.000             288.127              18.597             286.775              92.119               1.473               0.787
               0.051             288.044              18.581             286.873              93.080               0.137               0.655
               0.156             288.243              18.742             286.971              92.607              -0.763               0.863
               0.061             288.314              18.795             287.005              92.367               0.273               0.770
               0.248             288.410              18.907             287.140              92.657               0.050               0.591
               0.000             288.256              18.712             286.886              91.977               0.905               0.609
               0.070             288.205              18.525             286.497              89.938               0.636               0.787
               0.001             287.919              18.224             286.134              89.505               0.333               1.039
               0.090             288.068              18.381             286.316              89.728               0.776               0.794
               0.140             288.097              18.496             286.579              91.047               0.591               0.495
               0.048             288.398              18.835             286.985              91.767               1.321               0.677
               0.000             288.642              19.105             287.307              92.234               1.588               0.368
               0.086             288.446              18.898             287.079              92.009               1.417               0.509
               0.183             288.265              18.733             286.912              92.156               0.656               0.442
               0.245             288.351              18.830             287.040              92.361              -0.107               1.040
               0.434             288.662              19.160             287.412              92.764              -1.276               1.140
               0.146             289.316              19.804             288.046              92.739               0.599              -0.086
               0.133             288.703              19.219             287.493              93.028               1.539              -0.191
               0.154             292.201              20.694             285.766              68.689               2.624              -0.513
               0.000             292.154              20.721             286.292              69.507               1.903               0.350
               0.046             290.423              20.466             288.126              86.871               0.969              -0.132
               0.002             289.561              20.060             288.319              92.888               2.689               0.846
               0.023             289.027              19.507             287.727              92.589               2.462               0.689
               0.127             288.687              19.099             287.244              91.519               1.915               0.365
               0.000             288.490              18.900             287.018              91.404               2.302               0.944
               0.000             288.663              18.995             287.012              90.359               2.718               1.539
               0.000             288.816              19.139             287.139              90.286               1.612               1.066
               0.000             288.516              18.800             286.732              89.590               1.260               1.015
               0.106             289.233              19.650             287.801              91.727               0.944               0.619
               0.105             288.597              18.982             287.083              91.098               1.062               0.919
               0.119             288.556              18.979             287.107              91.627               1.114               0.708
               0.223             288.759              19.134             287.212              91.009               0.833               0.599
               0.164             288.796              19.174             287.255              91.077               0.863               0.419
               0.000             288.612              19.033             287.173              91.619               2.208               0.270
               0.000             288.809              19.287             287.518              92.501               2.551               0.159
               0.015             289.276              19.776             288.035              92.896               1.667               0.325
               0.000             289.143              19.649             287.926              92.970               1.482               0.240
               0.031             289.362              19.778             287.939              91.742               0.574               0.385
               0.000             289.831              20.319             288.550              92.732               0.509               1.179
               0.002             289.619              20.092             288.310              92.530               0.984               1.462
               0.000             289.297              19.683             287.797              91.318               1.365               1.081
               0.025             289.012              19.275             287.213              89.523               0.782               1.014
               0.019             289.225              19.525             287.524              90.102               2.437               0.685
               0.000             289.339              19.741             287.859              91.553               1.888               1.325
               0.135             289.308              19.720             287.865              91.684               2.430               0.745
               0.052             289.417              19.847             288.010              91.949               2.041               0.562
               0.000             289.882              20.302             288.455              91.818               1.631               0.769
               0.000             289.932              20.435             288.693              92.914               2.242               1.474
               0.062             290.384              20.847             289.039              92.312               1.502               2.002
               0.174             289.898              20.405             288.679              92.984               1.694               1.463
               0.000             289.863              20.360             288.609              92.849              -0.533               1.191
               0.420             290.901              21.461             289.728              93.359              -3.490               0.563
               0.000             290.857              21.438             289.725              93.651              -1.417               0.089
               0.172             290.869              21.418             289.649              93.229               0.322              -0.161
               0.000             290.527              20.983             289.153              92.178               0.902               0.075
               0.022             290.388              20.874             289.086              92.595               1.504               0.192
               0.000             290.257              20.744             288.972              92.654               0.874               0.606
               0.009             290.759              21.288             289.507              93.030              -1.952               0.730
               0.167             291.416              22.063             290.358              94.146              -2.294               0.031
               0.000             291.301              21.969             290.277              94.468              -0.476               0.292
               0.000             290.922              21.472             289.719              93.221               0.731               0.355
               0.237             290.377              20.907             289.171              93.179               1.444               0.944
               0.000             290.795              21.308             289.514              92.825               0.910               0.942
               0.042             290.811              21.325             289.536              92.821               0.975               0.881
               0.000             290.241              20.693             288.872              92.194               1.909               0.518
               0.029             290.364              20.754             288.855              91.370               1.429               0.598
               0.000             290.411              20.862             289.026              92.146               1.438               0.540
               0.169             290.594              21.031             289.167              91.927               0.406               0.814
               0.000             291.156              21.678             289.862              92.769              -1.640               0.657
               0.153             291.112              21.602             289.743              92.396              -0.261               0.011
               0.000             290.820              21.221             289.300              91.395               0.133               0.448
               0.000             290.799              21.237             289.362              91.872               0.668               0.384
               0.134             290.544              20.934             289.014              91.333               1.129               0.127
               0.000             290.304              20.634             288.661              90.598               1.773               0.158
               0.032             290.760              21.148             289.215              91.247               0.510               0.742
               0.146             291.951              22.427             290.466              91.747              -0.163               0.430
               0.000             291.974              22.579             290.754              93.255               0.219               0.336
               0.000             291.611              22.202             290.410              93.337               1.009               0.005
               0.012             291.223              21.752             289.937              92.822               0.806               0.437
               0.253             291.149              21.650             289.811              92.513               0.291               0.429
               0.389             290.654              21.130             289.304              92.387               1.176               0.309
               0.727             291.471              22.031             290.221              93.054              -0.664              -0.223
               0.227             291.179              21.717             289.921              92.949               2.172              -0.222
               0.048             290.760              21.167             289.252              91.485               2.148               0.650
               0.076             290.836              21.314             289.485              92.363               1.223               0.980
               0.014             291.242              21.741             289.888              92.447               0.932               0.877
               0.191             291.284              21.806             289.985              92.696               0.976               0.863
               0.298             291.281              21.760             289.886              92.178               0.915               0.886
               0.383             291.233              21.747             289.924              92.628               1.008               0.909
               0.304             291.031              21.507             289.667              92.256               2.063               0.605
               0.154             291.401              21.875             289.987              92.048               2.398               0.360
               0.126             290.790              21.265             289.436              92.341               2.712               0.061
               0.372             291.216              21.743             289.933              92.804               2.695               0.108
               0.000             291.503              21.978             290.084              92.017               0.850               0.732
               0.000             291.808              22.394             290.568              93.144               1.124               1.143
               0.000             291.774              22.340             290.502              92.932               0.744               0.924
               0.076             290.862              21.401             289.624              93.114              -0.572               0.897
               0.000             291.548              22.048             290.182              92.277              -2.038               1.293
               0.091             292.038              22.644             290.808              93.196              -0.082               0.830
               0.061             291.852              22.405             290.539              92.711               1.993               0.721
               0.057             291.386              21.896             290.048              92.497               1.468               1.116
               0.000             291.611              22.070             290.151              91.760               1.015               0.884
               0.040             291.838              22.333             290.407              92.050               1.477               0.705
               0.134             292.027              22.595             290.720              92.777               1.441               1.021
               0.000             292.068              22.672             290.832              93.162               1.930               0.760
               0.104             291.837              22.387             290.521              92.696               0.948               0.547
               0.122             291.938              22.437             290.514              92.032               0.008               0.798
               0.174             291.878              22.333             290.365              91.550               0.135               0.427
               0.000             291.798              22.343             290.490              92.661               1.837              -0.025
               0.000             292.522              23.168             291.287              93.253               0.256               0.461
               0.118             292.881              23.613             291.733              93.864              -0.813              -0.011
               0.000             293.099              23.873             291.998              94.104              -0.514              -0.147
               0.019             292.743              23.461             291.593              93.857              -0.518              -0.274
               0.000             292.420              23.055             291.172              93.220               0.404               0.346
               0.000             292.730              23.342             291.400              92.690               0.004               0.468
               0.089             292.933              23.590             291.645              93.000               0.688              -0.107
               0.125             292.883              23.541             291.611              93.052               0.100              -0.069
               0.002             293.112              23.741             291.739              92.509               0.885               0.034
               0.079             292.985              23.584             291.590              92.299               0.671               0.211
               0.000             292.425              23.063             291.188              93.254              -0.133               0.856
               0.000             292.313              22.903             291.008              92.801               0.961               0.893
               0.218             291.860              22.410             290.538              92.689               0.921               0.352
               0.224             291.708              22.170             290.237              91.745               2.090              -0.351
               0.062             291.688              22.175             290.269              92.051               1.924               0.127
               0.000             291.831              22.345             290.439              92.273               2.163              -0.406
               0.481             291.517              21.915             289.945              91.074               3.536              -0.727
               0.000             291.765              22.247             290.324              91.937               3.064               0.096
               0.000             291.590              21.966             289.963              90.768               2.280               0.251
               0.000             291.376              21.647             289.538              89.600               2.206               0.165
               0.247             291.089              21.386             289.334              90.020               2.019               0.479
               1.388             291.509              21.939             289.991              91.464               2.053              -0.559
               0.000             290.851              21.288             289.403              91.834               0.213               0.109
               0.094             290.742              21.129             289.201              91.240               0.357              -0.468
               0.000             291.622              22.104             290.199              92.029               2.782              -0.052
               0.085             291.669              22.192             290.324              92.486               1.443               0.420
               0.000             291.152              21.711             289.949              93.228               1.696               0.354
               0.328             291.225              21.685             289.798              91.966               1.947               0.467
               0.127             291.472              21.941             290.045              91.957               1.542               1.081
               0.000             291.338              21.724             289.749              91.010               2.250               0.651
               0.000             291.082              21.322             289.211              89.304               0.760               0.528
               0.000             290.809              21.258             289.402              92.008               1.012              -0.011
               0.000             290.643              21.069             289.178              91.771               1.914               0.576
               0.219             290.677              20.976             288.949              90.147               1.007               0.863
               0.000             291.253              21.653             289.700              91.217               0.271               1.053
               0.105             292.059              22.655             290.811              93.080               1.013               1.112
               0.000             291.682              22.269             290.465              93.250               1.515               0.242
               0.000             291.386              21.941             290.145              93.050               1.674               1.084
               0.114             290.637              21.174             289.426              93.184               0.936               0.223
               0.025             291.434              21.936             290.075              92.384               0.014               0.848
               0.000             291.252              21.624             289.637              90.878               1.855               1.329
               0.616             291.422              21.875             289.960              91.788               3.950               2.875
               0.000             291.135              20.281             286.678              75.795               3.102              -0.537
               0.000             290.963              20.009             286.261              74.448               0.859              -0.236
               0.000             291.352              21.083             288.335              83.029               0.637              -0.027
               0.000             290.904              21.187             289.124              89.889              -0.024               0.325
               0.000             290.604              20.911             288.899              90.260              -0.705              -0.140
               0.007             291.001              21.542             289.769              93.074               0.568               0.861
               0.031             290.511              20.924             289.023              91.628               0.279               0.354
               0.167             290.293              20.635             288.670              90.750               0.585               0.467
               0.000             290.828              20.453             287.450              81.628               3.725              -1.632
               0.000             291.670              20.087             285.006              67.364               2.124              -2.279
               0.000             290.517              20.121             287.183              81.252               1.803               0.200
               0.000             289.203              19.353             287.132              88.013               0.207               0.368
               0.049             289.801              19.678             287.054              84.525               0.748               0.421
               0.149             290.301              19.932             287.020              81.513               0.461               1.138
               0.083             290.491              20.557             288.232              87.179               2.717               1.098
               0.029             290.304              20.220             287.693              85.226               1.148              -0.618
               0.000             290.487              20.315             287.695              84.124               0.798               0.258
               1.431             290.501              20.837             288.869              90.648              -2.163               1.501
               5.077             290.443              19.613             285.973              75.640              -1.742               1.758
               0.000             290.086              19.992             287.454              85.023               0.938               0.409
               0.037             288.228              18.669             286.830              91.750               0.542              -0.084
               0.287             287.619              18.066             286.164              91.437               1.327              -0.324
               0.115             287.095              17.606             285.748              91.990               1.686              -0.729
               0.241             287.273              17.817             286.041              92.665               1.668              -0.949
               0.000             289.076              19.449             287.536              91.088               1.509              -0.393
               0.068             288.505              18.925             287.055              91.553               1.104              -0.905
