 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             294.354              23.500             289.578              76.137               0.356               0.608
               0.000             294.668              24.196             290.573              79.813               0.275               2.525
               0.000             294.524              24.795             292.005              87.323               0.530               2.008
               0.000             291.677              20.999             287.506              78.155              -1.430              -3.463
               0.000             291.671              20.878             287.204              76.786              -2.654              -1.997
              15.923             291.562              21.829             289.609              89.488              -3.268               0.185
               0.475             291.822              21.818             289.101              86.163              -2.980              -1.547
               1.849             295.037              24.762             291.414              81.490              -3.159               2.050
               0.418             296.635              27.213             294.142              87.545              -2.262               5.071
               3.302             297.475              28.526             295.498              90.224              -3.796               5.342
              42.410             295.682              26.156             293.349              87.931              -0.861              -1.960
               0.000             289.763              19.426             286.310              81.631               1.762              -4.123
               0.000             292.487              21.669             287.956              76.692               0.267               1.335
               0.061             294.500              24.229             290.762              81.936              -1.212               4.318
               0.003             295.953              26.132             292.834              84.878              -2.646               4.749
               0.000             296.831              27.144             293.673              84.948              -3.428               4.540
               0.000             298.627              29.351             295.578              85.575              -3.988               4.586
               4.233             298.672              29.640             296.067              87.398              -2.860               1.899
               0.332             293.595              23.232             290.071              81.498               0.926              -4.485
               0.000             291.943              21.066             287.112              75.883               0.095              -4.487
               0.000             293.034              21.220             286.035              65.812              -0.821              -1.259
               0.004             294.283              22.538             287.556              67.116              -1.441               0.574
               0.160             295.825              24.418             289.730              70.369              -1.201               0.478
               0.025             296.412              25.577             291.277              75.279              -1.042               1.820
               0.000             296.357              25.989             292.081              79.494              -1.539               3.526
               0.000             296.861              26.795             292.946              81.629              -1.002               4.521
               0.000             297.308              27.398             293.624              82.407              -0.896               4.968
               7.778             297.063              27.286             293.712              83.861              -2.029               4.469
              12.269             296.904              27.147             293.769              84.242              -0.813               3.011
               0.055             296.807              26.684             293.035              81.190               1.172               0.079
               0.000             295.716              24.643             290.306              73.509               1.191              -3.450
               0.156             292.939              21.527             286.771              70.185              -0.717              -3.316
               0.000             293.752              22.252             287.625              69.507              -1.665               1.417
               0.248             295.277              24.934             291.363              80.657              -0.279               4.627
               0.000             297.701              27.888             294.095              82.695              -0.839               5.407
              18.646             297.845              28.793             295.579              88.719              -1.464               3.871
              34.021             298.239              29.367             296.147              89.458              -2.596               4.307
               2.715             298.771              29.496             295.684              85.337              -2.348               1.496
               7.808             299.808              30.837             296.809              85.750              -2.058               2.594
              10.848             298.749              29.534             295.922              85.837              -1.079               2.414
              10.659             298.611              29.216             295.549              84.672               0.422               1.589
               2.462             298.462              29.081             295.477              85.032               0.387               2.436
               5.043             297.765              28.620             295.398              88.101              -0.436               3.390
               3.161             298.390              29.370             295.973              88.009              -0.512               5.047
               1.514             299.935              31.209             297.285              87.272              -1.287               6.066
               0.038             299.871              31.051             297.068              86.724              -2.831               4.377
               0.133             299.499              30.546             296.641              86.458              -2.710               3.732
               0.154             299.240              30.264             296.523              86.774              -0.534              -0.344
               0.000             296.639              25.551             291.154              72.898              -0.620              -5.140
               0.046             293.275              21.622             286.567              67.699              -0.683              -3.430
               0.002             295.678              23.541             287.945              63.614              -0.054              -1.974
               0.023             297.035              24.858             289.154              63.300              -0.253              -0.061
               0.019             297.328              26.261             291.616              72.629              -1.243               2.071
               0.000             297.514              27.362             293.448              80.130              -1.291               3.265
               0.420             297.460              27.349             293.381              80.530              -0.806               4.494
               7.661             298.980              29.445             295.471              82.989              -1.652               5.233
               0.020             300.461              31.922             297.872              87.528              -1.899               6.008
               0.000             301.272              32.691             298.190              85.540              -1.661               5.364
               0.000             300.300              31.432             297.175              85.535              -1.238               4.196
               0.119             300.283              31.255             296.878              84.440              -0.897               4.100
               0.223             299.228              29.786             295.646              83.291              -0.757               4.156
               0.596             299.249              29.723             295.513              82.624              -0.064               3.509
               0.414             300.557              31.801             297.572              85.814              -0.035               2.301
               0.484             300.106              30.629             296.303              81.555              -0.315               1.150
               0.555             299.143              29.540             295.538              82.209              -0.848               1.149
               0.420             299.619              29.854             295.505              80.259              -0.501               1.786
               0.031             300.081              30.564             296.020              81.320               1.016               2.738
               0.000             301.346              31.601             296.310              77.646               1.506               3.061
               0.000             300.541              30.727             295.738              78.468               1.376               3.907
               0.000             299.867              30.439             296.053              82.318              -0.809               4.709
               0.025             300.621              31.621             297.216              83.991              -1.125               4.594
               9.091             300.155              30.933             296.671              83.298              -0.297               3.525
               3.671             300.417              31.125             296.699              82.334               0.175               2.613
               1.539             300.621              31.281             296.769              81.637               0.085               1.919
              27.808             300.893              32.079             297.685              84.738              -0.648               2.909
               8.842             299.952              30.762             296.655              83.888              -0.834               2.856
               1.389             299.690              30.276             296.124              82.719              -0.771               3.034
               0.710             300.259              30.972             296.679              82.648              -1.738               1.317
               1.794             300.163              30.432             295.917              79.648               0.005              -0.700
               5.076             300.628              31.405             296.977              82.427              -0.404               3.608
              10.140             300.331              31.264             297.058              84.078              -0.934               4.085
               1.237             300.380              31.330             297.079              84.096              -1.326               4.422
               2.656             301.088              32.059             297.390              82.901              -0.853               3.297
               3.062             301.058              31.871             297.061              81.889              -0.476               1.568
               7.906             302.060              32.780             297.568              79.431               0.671               0.458
               2.312             301.819              32.304             297.322              78.357               0.377              -0.810
               2.169             300.963              31.482             296.864              80.069              -1.403              -0.457
               6.323             301.190              31.847             297.226              80.607              -0.673               1.455
               0.760             301.004              31.651             297.008              80.858              -0.462               1.481
               0.000             301.336              32.136             297.468              81.291              -2.047               0.685
               0.669             300.510              31.363             297.074              83.179              -2.855              -0.948
              14.147             297.224              28.256             295.354              90.513              -1.919              -2.884
              32.766             297.131              28.393             295.669              92.642               1.771               1.702
              18.589             299.265              30.468             296.857              88.085               0.632               7.357
              17.525             300.200              31.331             297.270              85.730              -0.952               7.512
               1.715             300.669              31.698             297.339              84.100              -0.290               4.802
               0.061             300.742              32.047             297.741              85.865              -0.465               3.878
               0.000             300.562              31.591             297.244              84.308              -0.610               4.365
               3.177             300.432              31.633             297.403              85.764               0.025               4.919
               0.799             301.414              32.623             297.886              83.856               0.659               3.919
               0.000             300.658              31.833             297.488              85.129               0.930               3.894
               0.026             300.942              31.510             296.488              80.435              -0.269               3.630
               0.000             300.515              30.495             295.301              77.075              -0.824               2.616
               0.140             301.369              31.778             296.727              78.630              -1.051               2.166
               0.254             301.756              32.408             297.335              79.552               0.270               0.647
              11.778             302.200              32.945             297.747              79.333              -0.871               1.272
               1.889             301.814              32.721             297.855              81.095              -1.967               1.974
               0.228             299.871              30.059             295.631              79.525              -1.518               3.133
               0.145             300.594              30.975             296.309              79.739              -0.252               2.976
               3.305             300.795              31.635             297.077              82.559               1.286               2.597
               0.295             300.534              31.127             296.747              81.320               1.017               0.923
               0.227             300.922              31.485             296.905              80.442              -1.327               2.899
               5.232             300.182              30.705             296.324              81.430              -1.032               3.257
               7.096             300.570              31.110             296.552              80.887              -1.443               1.998
               5.846             301.179              31.443             296.514              77.978              -0.927               0.873
               0.083             300.464              30.653             296.045              78.618              -1.357               1.980
               0.000             300.015              30.964             296.947              84.772              -1.222               2.686
               1.031             299.913              30.406             296.175              81.675              -1.027               3.071
               0.088             299.953              30.508             296.179              82.053              -0.606               3.208
               8.254             300.034              30.535             296.201              81.525              -0.615               3.609
              16.110             299.587              30.208             296.099              83.161               0.501               2.201
               0.480             299.833              30.018             295.456              79.562               0.877               2.322
               3.712             299.713              30.094             295.774              81.181               0.444               2.370
               0.000             299.925              29.920             295.404              78.050              -1.186               1.750
               1.891             299.625              29.402             294.886              76.878              -1.256               2.593
               6.016             300.354              30.822             296.284              80.755              -1.708               1.958
               3.142             300.509              31.035             296.548              80.894              -1.389               2.699
               1.711             299.999              30.217             295.760              79.540              -1.910               2.408
               7.621             301.212              31.993             297.298              81.391              -2.657               0.813
               8.913             300.785              31.868             297.569              84.255              -3.861               0.627
              17.167             299.587              30.774             296.994              87.331              -3.287               2.938
               1.984             299.353              30.200             296.332              85.245              -1.918               3.499
               0.134             299.996              30.693             296.553              83.004              -1.915               1.189
               0.886             300.435              31.214             296.917              82.795              -1.288               0.629
               0.752             299.837              30.374             296.141              82.118               0.002               1.804
               1.850             300.156              30.570             296.112              80.696              -0.169               1.340
              13.134             300.925              31.905             297.460              83.269              -0.641               0.400
               0.000             300.572              30.423             295.478              76.091              -0.894              -1.020
               0.000             298.796              28.053             293.349              73.956              -1.594              -1.246
               0.118             296.577              25.781             291.485              75.513              -2.387              -1.034
               0.000             299.278              29.123             294.676              77.854              -2.563              -0.667
               0.019             299.009              28.752             294.238              77.443              -1.246              -2.289
               0.000             298.850              28.438             294.110              76.446               1.645              -3.465
               0.000             297.792              27.157             292.833              75.831              -1.495              -3.445
               0.089             293.409              22.118             287.554              71.633              -1.817              -4.939
               0.125             291.446              20.246             285.918              71.778              -0.686              -4.652
              15.014             292.627              22.222             289.145              81.345              -2.099              -2.472
              28.915             293.845              24.317             291.907              90.081              -3.629              -0.347
              61.320             297.323              28.475             295.621              91.355              -3.893               0.429
              25.796             291.407              21.844             289.882              91.606               1.728               3.514
               0.218             294.977              25.086             292.059              85.275               2.841              -2.130
               0.224             295.044              24.247             290.323              76.441              -1.532              -2.485
               0.062             296.055              25.221             291.134              75.527              -1.904              -1.037
               0.000             294.894              23.738             289.368              73.000              -1.798              -1.430
               0.000             293.345              22.292             288.220              74.184              -1.892              -2.401
               0.000             294.351              23.333             289.249              74.476              -0.643              -3.111
               0.000             296.317              25.287             290.859              73.596              -0.112              -1.457
               0.000             296.900              25.832             291.295              72.912               0.212               1.471
               0.139             296.487              26.546             293.028              83.161              -0.007               2.616
               0.200             296.830              26.580             292.514              80.066               1.120               0.980
               0.000             297.133              26.493             292.010              76.412               2.208               1.165
               0.094             296.484              25.978             291.766              78.146               2.628               0.445
               0.000             297.536              27.129             292.841              77.982               1.301               3.313
               0.085             295.521              24.786             290.209              76.767               0.888              -1.592
               0.000             291.784              19.235             282.412              56.017               1.425               0.852
               0.220             293.491              22.718             289.025              77.177               1.349               3.278
               0.051             296.222              25.992             292.108              80.863               1.005               2.971
               0.000             296.119              26.454             293.310              86.088              -0.089               4.685
               0.000             297.129              27.388             293.721              84.085               0.479               4.833
               0.000             292.239              21.104             286.990              73.000               0.386              -4.246
               0.000             289.924              18.279             282.650              64.302               1.111              -0.037
               0.176             293.997              23.229             289.392              77.116              -0.113               3.825
               0.000             296.816              27.078             293.521              84.530              -1.811               2.221
               0.105             295.121              24.069             289.919              73.939              -4.213              -1.218
               0.000             293.705              23.294             289.973              80.938              -2.762               3.223
               0.000             296.941              27.593             294.497              87.737              -1.975               4.281
               0.006             297.160              27.698             294.347              86.419              -2.025               3.194
               0.025             296.574              26.661             293.041              83.298              -1.677               2.460
               0.000             296.728              27.012             293.650              84.839              -1.715               4.545
               0.076             298.242              29.030             295.480              86.733              -2.050               6.348
               0.000             298.276              29.376             296.054              89.170              -2.619               6.272
              12.701             297.205              27.531             293.908              84.549              -0.036               2.493
               0.000             286.790              15.925             280.624              69.263               0.172              -4.966
               0.000             286.795              15.340             278.684              59.678              -0.655              -2.520
               0.000             289.393              17.524             281.262              60.268              -1.397              -0.683
               0.007             291.079              19.791             285.335              70.394              -2.005               1.805
               0.021             293.238              23.324             290.687              86.503              -2.851               4.310
               0.167             296.113              26.264             292.818              84.421              -1.801               3.927
               4.314             295.656              25.818             292.572              85.050              -1.408               3.889
              58.828             297.545              28.042             294.690              85.489              -4.756               8.121
              12.629             293.049              22.610             288.947              80.877               0.512               1.392
               0.000             286.976              15.895             280.354              66.239              -0.382              -3.912
               0.049             285.020              14.386             278.824              67.994              -1.271              -3.568
               0.149             285.996              15.023             279.166              65.201              -0.594              -3.412
               0.018             286.195              15.178             279.479              65.070              -2.046              -0.939
               0.029             288.507              18.219             285.075              81.241              -3.312               3.232
               0.000             290.706              20.797             288.390              87.499              -1.676              -1.323
               0.000             285.228              15.053             280.989              76.968              -0.937              -2.921
               0.000             288.943              18.682             285.694              82.070              -1.960               3.579
               2.099             295.164              25.203             291.788              84.414               0.800               5.594
               0.037             288.157              17.615             283.924              77.039              -0.016              -5.322
               0.000             285.838              15.381             281.005              73.633              -1.501              -4.656
               0.007             283.243              13.249             278.371              73.841              -2.225              -2.917
               0.133             284.141              13.670             278.090              67.853               0.014              -4.940
               0.000             282.287              11.928             274.943              61.643              -0.991              -2.990
               0.000             283.552              12.887             275.977              61.491              -0.859              -1.855
