 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.029             295.800              25.234             291.391              78.158              -2.816               1.035
               0.007             295.966              24.732             289.766              71.916               0.248              -3.037
               0.314             293.883              23.136             289.345              77.365              -6.078              -3.233
               0.000             293.572              22.607             288.758              75.118              -7.968              -2.204
               0.127             293.429              21.990             287.491              70.056              -6.476              -0.838
               0.000             292.986              21.954             287.642              74.372              -3.184              -1.611
               0.117             293.907              22.290             287.122              68.321              -1.342              -0.265
               0.000             294.897              23.337             287.822              69.046               1.210              -0.212
               0.000             296.273              24.946             290.100              70.953              -1.594               1.682
               0.405             297.397              26.890             292.692              77.284              -3.101               5.455
               1.689             298.560              28.188             293.693              77.102               1.886               5.863
               1.681             295.695              24.552             290.012              72.860               5.358              -0.481
               0.000             292.298              20.253             283.794              62.589               3.160              -3.280
               0.000             290.832              18.758             282.357              60.258              -1.736              -1.946
               0.000             294.376              23.249             289.140              73.371              -5.651              -2.413
               0.000             294.445              23.660             289.809              76.795              -7.707              -0.678
               0.221             294.862              24.282             290.595              78.643              -7.060               1.328
               0.037             296.724              25.416             290.435              70.920              -6.272               2.230
               0.000             296.114              25.627             291.633              78.633              -5.249               2.721
               0.000             297.055              26.715             292.749              79.047              -4.624               4.053
               0.000             297.564              27.060             292.616              77.142              -4.506               4.727
               0.000             298.101              27.967             293.762              79.553              -2.877               4.932
               0.000             299.073              28.741             293.723              76.786              -0.059               3.625
               1.061             297.748              27.345             292.999              77.779              -1.091              -1.965
               0.033             296.952              25.610             290.387              70.515              -4.335              -4.424
               0.000             295.416              24.666             290.610              76.684              -5.383               0.097
               0.311             297.562              27.197             292.755              78.303              -0.899               3.893
               0.000             299.039              28.387             293.144              74.391              -0.233               2.146
               0.000             298.373              28.471             294.491              81.046              -5.862               2.558
               0.127             299.296              29.272             294.672              78.814              -6.128               2.429
               0.000             298.649              28.757             294.546              80.736              -3.897               3.393
               0.017             298.229              28.172             293.870              80.007              -2.236               3.538
               0.480             298.135              28.087             293.905              80.206              -0.165               0.166
               6.251             299.902              29.192             293.727              72.987              -0.159              -1.565
               0.000             297.530              26.167             291.052              70.015              -3.979              -2.340
               0.000             296.885              25.718             290.780              72.064              -4.179              -0.502
               0.171             297.027              25.565             290.328              69.437              -2.922               1.322
               0.050             297.193              25.764             290.674              69.648              -3.538               2.213
               0.502             296.514              24.984             290.185              69.054              -5.077               2.420
               0.114             297.424              26.052             291.378              70.007              -7.942               1.792
               0.025             297.514              26.741             292.519              74.942              -7.422               2.356
              15.222             297.948              27.512             293.434              77.293              -7.513               3.416
              18.216             296.661              26.012             292.226              76.742              -3.588               5.152
               1.403             297.946              27.778             293.509              79.471               3.539               2.976
               0.000             298.670              27.516             291.781              70.889               3.632               1.630
               4.675             299.163              28.768             293.936              76.193               2.132               1.574
              21.863             300.546              30.115             294.950              74.160               0.253               1.091
               9.288             299.033              29.494             295.590              82.882              -0.563               1.510
              12.703             298.623              28.277             294.039              77.232              -1.371               0.102
               0.742             298.471              28.143             294.080              77.553              -3.126              -0.485
               0.000             299.077              29.377             295.383              81.583              -5.035               0.923
               0.000             299.510              29.785             295.546              80.720              -4.918               2.740
               2.097             299.927              30.162             295.577              79.779              -2.026               2.614
               1.940             300.573              30.750             295.909              78.356              -0.979               2.663
               6.281             300.351              31.214             297.059              83.537              -3.579               2.568
               3.459             300.742              31.355             296.787              81.097              -3.784               4.879
               2.491             301.292              31.610             296.634              78.152              -3.392               4.470
               0.774             300.221              30.516             295.975              79.747              -4.681               2.675
               0.237             299.789              29.456             294.738              75.859              -4.408               2.165
               1.304             299.626              29.169             294.533              75.154              -4.616               1.629
               4.541             299.303              29.031             294.535              76.946              -3.763               2.557
              38.146             299.651              29.296             294.731              75.874              -2.144               2.998
               5.944             299.041              28.160             293.437              72.640              -0.537               0.045
               3.270             298.724              27.901             293.240              73.408              -2.563              -2.691
               2.185             298.349              27.360             292.727              72.450              -3.705              -3.742
              10.905             297.678              26.329             291.567              70.048              -3.879              -4.481
               0.950             297.900              26.412             291.342              68.777              -2.908              -3.177
               0.000             298.058              26.839             291.778              70.852              -3.017              -1.534
               0.000             297.860              26.244             290.984              67.751              -1.599               0.806
               0.001             298.779              27.776             292.916              71.961              -1.538               2.849
               0.000             298.760              28.447             294.151              77.323              -3.019               4.236
               6.423             299.927              29.752             294.938              76.822              -0.315               4.395
               1.020             300.634              30.144             295.079              73.638               4.146               1.829
               0.000             297.033              25.268             289.425              66.835               2.008              -3.157
               0.248             298.277              26.489             291.254              66.157              -2.818               0.706
              40.172             299.998              30.271             295.967              79.945              -1.959               1.657
               5.038             300.853              31.552             297.063              81.485              -2.215               2.164
               1.081             300.966              30.952             296.090              76.435              -3.673               3.257
               2.261             300.786              30.555             295.633              75.212              -5.043               2.918
               2.948             300.261              30.576             296.167              79.828              -4.567               1.328
               0.000             300.640              30.608             295.918              76.806              -3.000               0.919
               1.371             300.728              30.737             295.604              76.953              -1.500               1.178
               4.730             301.493              31.362             296.100              74.860               0.837               1.537
               5.907             301.765              32.098             297.026              77.461               0.512               1.180
               1.001             302.007              32.467             297.257              77.869              -1.355               2.437
               0.000             301.005              31.636             296.939              80.749              -3.557               1.545
               0.686             300.347              30.748             296.216              80.286              -4.123               0.321
               2.617             300.515              29.870             294.884              72.708              -6.220              -0.898
               0.370             300.529              30.164             295.246              74.642              -6.372              -1.667
               0.000             299.967              29.488             294.323              74.570              -3.074              -2.092
               0.046             300.439              29.778             294.581              72.691              -2.698              -0.968
               0.348             300.155              29.741             294.807              74.802              -4.577              -1.285
               5.531             296.910              26.574             292.927              79.230              -5.054              -2.151
              27.235             298.273              28.566             294.838              82.738              -1.086               0.491
              16.570             301.733              32.065             296.970              77.513               1.634               2.174
               0.000             301.718              32.145             297.032              78.155               1.371               1.005
               0.101             302.254              32.429             297.033              75.645              -0.217               0.332
               0.560             302.750              33.118             297.531              76.005              -3.196               0.783
               0.214             300.593              31.392             296.833              82.649              -4.040              -1.219
               3.064             300.386              30.367             295.586              77.270              -4.558              -1.056
               1.199             300.853              30.368             295.317              73.385              -3.705               0.821
               0.439             301.454              31.490             296.362              76.017              -2.268               1.248
               0.164             301.436              32.021             296.964              79.679              -3.035               1.317
               0.000             301.588              32.067             296.807              78.713              -3.175               0.709
               0.592             301.591              31.878             296.765              77.454              -3.260               0.780
               3.827             300.971              30.613             295.488              74.084              -2.920               1.155
              10.680             301.018              30.187             294.887              70.822              -3.054              -0.361
               3.163             301.120              30.427             295.114              71.632              -1.673               1.449
               0.898             301.698              31.032             295.594              71.068              -0.234               1.064
               0.499             302.338              32.518             297.138              75.530               0.971               0.958
               0.335             302.875              33.354             297.791              76.466              -0.800               0.693
               1.105             303.316              33.290             297.373              72.687              -1.735               1.046
              12.320             302.374              32.162             296.581              73.016              -2.098               2.136
               1.965             301.792              31.254             295.818              71.771              -1.172               2.376
               1.107             302.386              32.873             297.502              77.371              -2.315               1.670
               0.160             301.987              32.228             297.084              76.496              -3.176               1.589
               2.794             301.554              31.892             296.895              77.849              -2.985               1.171
               6.141             301.518              31.329             296.171              74.437              -0.420               2.124
               2.978             302.103              32.081             296.782              74.632               0.928               2.001
               3.414             302.624              33.209             297.789              77.562              -0.440               3.458
              24.084             303.160              33.771             298.128              76.756              -0.167               2.578
               4.740             303.088              33.871             298.413              77.914              -0.657               0.402
               2.425             302.958              33.273             297.788              75.323              -1.203               0.212
               2.548             302.901              33.133             297.609              74.925              -0.666               1.012
               1.550             302.957              33.065             297.429              74.076              -0.440               1.464
               1.318             302.326              31.969             296.465              72.181              -1.228               2.554
               3.068             302.194              32.322             297.017              75.443              -3.324               2.920
               3.465             302.658              33.156             297.633              76.968              -3.911               1.640
              23.711             302.330              32.325             296.940              74.380              -5.611               1.297
               2.920             301.770              31.129             295.717              71.132              -6.446               3.308
               3.413             301.734              31.157             295.729              71.596              -4.053               4.817
               4.017             301.799              30.869             295.213              69.226              -4.091               5.064
               0.863             301.803              31.441             296.116              72.903              -4.792               3.383
               1.014             301.702              32.357             297.505              79.673              -4.817               2.359
               0.000             301.749              32.875             298.150              82.639              -4.495               0.951
               0.029             301.973              32.808             297.763              80.331              -4.354               1.277
               0.000             302.044              32.540             297.330              78.037              -3.193               1.722
               0.061             301.820              32.239             296.921              77.927              -1.219               0.805
               1.168             302.773              32.921             297.228              74.620              -0.636               1.992
               0.909             303.385              33.389             297.399              72.756              -0.720               2.377
               1.555             303.055              33.262             297.561              74.513              -0.937               2.207
               1.728             302.596              32.306             296.651              72.200              -1.108               1.972
               0.026             301.817              32.198             297.136              77.685              -2.501               2.296
              11.946             301.968              32.361             297.170              77.504              -2.317               1.731
              15.692             302.010              32.208             297.109              76.185              -1.405               1.266
               4.790             301.795              31.701             296.506              74.646              -1.363               1.861
               1.950             301.864              31.450             296.071              72.474              -2.304               2.358
               1.241             302.416              32.549             297.144              75.110              -4.171               1.901
               7.356             302.059              32.151             296.829              75.431              -3.970               0.831
               4.141             302.422              31.916             296.191              71.107              -3.203               1.878
               0.821             302.772              32.667             296.840              73.074              -1.317               2.423
               0.079             302.831              33.221             297.332              76.007               0.466               2.710
               0.767             302.859              32.940             296.883              74.067              -0.662               1.900
               1.668             302.729              33.089             297.476              75.992              -4.051               0.602
               1.264             302.016              31.505             295.927              71.645              -3.531               0.181
               1.202             301.328              30.992             295.898              73.744              -3.714               0.007
               1.811             301.886              31.419             295.941              72.102              -4.368               0.084
               6.778             301.930              31.442             295.922              71.912              -2.712               1.277
               0.815             302.131              31.176             295.350              68.659              -2.035               0.903
               8.080             301.898              31.132             295.558              70.162              -2.677               0.841
               2.746             302.034              31.543             296.062              71.744              -1.625               0.862
               3.258             302.110              31.824             296.344              72.942              -1.174               1.322
               6.420             301.872              31.091             295.475              70.093              -2.582               1.780
               4.360             301.721              31.096             295.610              71.299              -3.920               1.492
               2.047             301.675              31.149             295.744              72.003              -4.489               0.758
               5.077             301.555              30.962             295.532              71.729              -4.315               0.668
               4.612             301.534              30.346             294.682              67.848              -4.505               0.760
               2.386             301.455              30.183             294.483              67.379              -3.804               2.142
               7.435             301.976              31.178             295.527              69.853              -2.400               1.567
               2.545             302.212              31.609             296.014              70.789              -1.755               1.277
               2.757             301.839              31.196             295.645              71.028              -2.945               1.208
               2.587             301.486              31.714             296.774              77.245              -4.784              -0.218
              11.596             301.072              31.291             296.565              77.846              -6.134              -2.350
              20.438             300.519              30.906             296.522              79.910              -1.097              -3.753
               6.502             301.568              31.493             296.492              75.115               4.819               6.822
               0.428             301.829              33.052             298.259              83.110              -0.539               3.187
               0.230             302.156              33.255             298.276              81.657              -3.808               2.132
               0.000             301.480              32.579             297.851              82.995              -4.903              -0.018
               0.978             299.790              30.292             296.154              81.935              -5.759               0.135
              10.742             298.546              28.711             294.792              81.331              -5.257               1.115
               8.434             300.366              30.696             296.304              79.763              -4.754               1.975
               8.129             300.552              30.661             296.110              77.916              -5.243               3.879
              11.791             299.149              29.350             295.366              80.725              -2.256               6.443
              18.891             299.006              29.236             295.242              81.157               0.594               5.754
              13.046             299.808              30.046             295.823              79.995              -0.585               5.009
               2.141             300.956              31.194             296.446              78.164              -2.288               4.750
               0.665             301.211              31.560             296.729              78.497              -4.871               3.092
               1.082             301.112              31.592             296.891              79.548              -5.594               1.717
               8.935             301.040              30.915             295.969              75.573              -5.782               0.434
               1.704             300.565              30.974             296.478              79.980              -4.796               0.360
               6.356             300.680              31.232             296.785              80.778              -5.372               2.993
              10.910             300.164              30.185             295.732              77.885              -2.173               6.022
              13.400             300.497              31.102             296.613              81.472               1.370               4.236
               2.438             301.711              32.116             297.097              78.019              -0.184               2.922
              10.290             301.604              32.360             297.644              80.500              -2.566               2.781
               2.533             300.627              31.476             297.152              82.934              -4.087               1.852
               4.608             300.554              30.731             296.142              78.382              -3.775               1.901
              10.443             300.348              30.986             296.689              81.955              -3.177               2.098
              24.562             300.962              31.653             297.105              81.240              -1.605               2.828
              15.259             300.995              31.580             296.956              80.458              -0.111               1.933
              12.080             300.916              31.365             296.623              79.675               0.765               2.696
               1.065             300.773              31.065             296.380              78.834               1.589               2.171
               0.634             300.555              30.518             295.678              76.896               1.698              -0.054
               3.121             299.645              29.690             295.252              78.826               0.762              -0.184
               4.297             301.224              31.282             296.300              76.525              -0.534               0.612
               5.875             301.058              31.029             296.147              76.197               1.290               1.027
               0.652             300.405              30.093             295.143              75.185               0.577              -1.534
               0.159             299.995              29.227             294.116              72.449               0.608              -2.296
               0.000             298.510              27.947             293.539              75.666              -1.835              -2.105
               0.633             298.848              29.113             295.066              81.663              -2.799              -0.465
               1.277             300.332              30.766             296.234              80.547              -1.084               1.757
               0.739             300.612              31.178             296.770              80.998               1.341               0.526
               9.572             300.435              30.475             295.771              77.616               0.155              -0.567
              11.226             300.128              30.823             296.664              82.749              -1.889               1.274
              12.957             299.410              29.673             295.588              80.791              -3.199              -2.992
              19.372             295.900              26.170             293.225              85.766              -6.398              -3.029
               4.814             294.948              25.011             292.051              84.854              -3.671               0.267
               3.894             299.144              29.091             294.895              78.802              -1.367               0.026
               0.025             299.645              29.742             295.483              79.212              -3.955              -2.459
               0.000             299.447              30.024             296.082              83.065              -2.810              -2.412
               0.076             299.906              30.942             297.050              85.608              -3.902              -1.075
               0.012             299.541              29.882             295.752              81.162              -5.183              -2.514
               0.000             299.213              29.260             295.118              79.464              -5.813              -1.847
               0.097             298.407              28.456             294.541              80.614              -2.581              -1.572
               0.324             299.998              29.907             295.200              77.327               0.575               0.980
               2.874             298.737              28.830             294.644              80.502               1.182               0.811
               0.007             298.915              28.461             293.938              76.042               0.529              -2.003
               0.021             298.277              28.283             294.376              80.448              -3.525              -4.740
               0.167             297.887              27.655             293.732              79.023              -5.124              -2.357
               1.074             297.953              27.539             293.379              77.464              -4.087               0.457
               3.856             298.069              28.096             294.274              80.895              -5.361              -0.474
               1.937             298.041              27.852             293.773              79.189              -6.264               0.521
               0.734             298.891              28.163             293.560              73.974              -5.871               1.727
               4.045             299.481              29.825             295.673              81.283              -4.457               2.533
               8.897             299.707              29.853             295.550              79.474               0.961               0.636
               0.018             298.648              28.933             295.159              82.124              -1.917              -3.954
               0.677             298.405              28.224             294.230              78.796              -4.545              -5.140
               0.000             297.690              27.424             293.541              78.976              -3.971              -4.339
               0.027             297.173              27.061             293.408              80.867              -2.086              -4.538
               0.000             297.107              27.202             293.761              82.718              -1.886              -2.539
               0.000             297.422              27.136             293.258              79.117              -3.044               1.463
               0.880             298.837              29.369             295.400              83.742              -1.997               4.001
               4.175             299.799              30.438             296.262              82.929              -2.735               3.275
               3.571             299.962              30.955             296.884              85.193              -1.256               2.021
              18.601             299.563              29.655             295.315              79.298               0.011               3.007
               0.409             295.693              25.415             292.025              80.909               0.209              -5.729
               0.176             294.771              24.280             290.876              79.569              -1.928              -5.280
