 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.893             259.870              -2.945             257.808              84.864              -1.555               0.223
               7.668             265.714               0.871             264.258              89.602              -2.965               0.281
               0.107             260.297              -2.687             257.997              83.485              -0.466              -4.161
               0.000             262.043              -1.560             260.152              86.165              -2.844               0.515
               0.934             271.700               5.151             271.025              95.439              -1.163               1.046
               0.645             266.408               1.326             264.825              88.926               1.093              -4.755
               0.092             256.228              -5.212             253.731              81.518              -3.190              -4.811
               1.258             257.170              -4.635             254.727              81.907              -5.984              -0.651
               1.873             264.602               0.123             263.006              88.665               1.519               0.905
               0.000             263.330              -0.764             260.988              83.270               0.476               3.783
               5.879             273.556               6.349             271.740              88.073               1.814               5.833
               3.976             271.664               5.108             270.854              94.653               0.529               0.716
               9.225             277.026               8.985             275.422              89.826              -2.459               4.443
               9.453             276.717               8.854             275.670              93.244              -0.220              -2.195
              21.442             272.592               5.780             271.711              94.013              -5.365              -7.050
               6.953             269.204               3.272             267.907              90.886              -1.655              -8.451
               0.000             270.092               3.610             266.106              75.412               2.612              -4.154
               0.000             274.281               6.527             270.089              74.617              -1.497               0.713
               6.444             278.007               9.543             275.450              83.927              -0.019               3.762
               0.110             277.426               9.221             275.305              87.635               0.859               0.241
               0.169             280.302              11.131             276.747              78.814              -3.310               4.575
               0.727             285.059              15.363             282.362              85.231              -2.122               9.675
               0.000             278.718               9.924             275.242              79.246               3.511               1.962
               0.000             276.303               8.022             272.157              76.189               4.152               3.231
               0.222             277.263               8.166             269.576              58.761               0.300               3.315
               0.016             279.014               9.515             272.058              61.802              -2.358              -1.490
               1.033             279.320               9.964             273.742              67.927               0.017               1.100
               2.287             277.410               8.776             272.960              74.350               4.673               1.312
               0.091             267.189               1.332             259.018              53.047               7.340              -0.885
               0.000             270.006               3.438             264.818              69.278               3.623              -0.868
               0.000             277.572               8.331             269.796              57.215               0.734               5.695
               2.945             278.573               9.600             274.040              73.204               7.963               3.955
               0.115             268.122               2.015             260.991              58.783               6.030              -4.553
               0.000             269.766               3.262             264.130              68.537               2.963               1.140
               2.493             277.143               7.723             266.658              47.556               1.157               3.010
               0.019             283.656              12.380             273.483              49.744              -0.451               0.832
               0.066             285.533              14.541             278.647              63.341              -1.588               1.519
               0.117             285.493              14.450             278.345              62.274              -2.385               0.126
               0.000             285.795              14.473             277.317              58.475              -1.511              -2.067
               0.000             285.085              13.507             274.757              51.007              -3.498               0.508
               6.593             285.936              15.283             280.264              70.527              -4.331               6.723
               3.029             282.842              13.677             281.115              89.735              -0.017               5.636
               0.417             273.945               6.339             270.218              76.563               4.859               2.786
               0.000             270.361               3.834             266.852              77.479               6.261              -0.754
               0.000             272.129               5.087             268.596              78.204               2.900              -1.576
               1.398             274.915               6.814             269.649              68.652              -1.620               3.947
               1.248             285.672              15.614             282.166              80.186               3.744               6.359
               0.221             286.948              16.547             282.840              77.143               3.448               6.528
               5.113             285.123              15.654             283.364              89.522               2.990               2.601
               9.785             281.356              12.450             279.783              90.203              -1.902              -1.404
               9.650             284.602              15.277             283.049              91.118               1.214               3.538
               4.051             277.626               9.265             275.094              84.290               2.643              -2.043
               6.760             276.531               8.580             274.853              88.991              -2.897               0.440
               0.271             277.791               9.432             275.363              85.552               6.067               1.922
               0.586             273.826               5.971             267.887              65.294              10.171               0.654
               0.033             271.116               4.025             264.273              61.054               2.936              -2.051
               2.923             277.776               9.050             273.424              74.466              -1.726               2.904
              11.867             279.499              10.999             278.221              91.858               3.745              -2.056
               5.149             274.586               6.890             271.268              80.133               1.281              -2.562
               2.039             277.233               8.675             273.182              75.272              -4.270               0.505
               1.423             287.108              17.146             284.426              84.455              -2.662               5.781
              10.584             289.860              19.720             287.037              84.322               0.321               3.540
              14.921             283.721              13.990             280.305              80.890               5.132               2.108
               0.372             280.205              11.158             277.157              81.401               6.044              -1.606
               0.095             278.589               9.814             275.140              78.917               4.884              -3.458
               0.000             280.303              11.020             276.230              75.999               2.490              -3.397
               0.000             281.611              11.730             276.014              68.775               1.070              -3.353
               0.085             281.895              11.569             274.382              60.226              -0.602              -2.251
               0.000             283.748              12.799             275.301              56.749              -2.433              -0.247
               1.150             287.819              15.940             279.040              56.132              -1.602               2.389
               0.114             289.080              18.456             284.770              77.078               0.982              -1.296
               0.025             287.882              17.551             284.278              79.817              -2.272              -0.470
               0.102             289.612              19.366             286.528              82.770              -0.024               3.225
               2.232             290.606              19.937             286.591              77.805               0.399               4.270
               2.667             288.884              18.899             286.411              85.940              -0.217               5.020
               1.045             282.881              13.348             279.639              82.093               4.020              -3.074
               1.651             281.749              12.139             277.532              75.669               3.679               1.471
               0.000             279.226              10.141             274.697              74.590               2.325               0.212
               0.000             282.892              12.533             276.390              64.702               3.334               3.373
               0.013             280.935              11.096             274.678              65.982               1.391              -1.513
               0.000             283.909              13.021             276.016              58.709              -3.521               1.883
              18.206             288.093              18.026             285.140              84.067               1.584               5.696
               2.159             283.823              14.537             282.192              90.048              -0.318              -3.763
               0.153             280.310              10.971             275.869              74.638               0.603              -1.559
               0.000             284.432              13.886             278.552              67.513               0.594               3.075
               0.061             289.547              18.160             283.298              67.170              -0.017               5.059
               0.003             293.968              22.460             287.992              69.472               1.488               5.232
               2.167             295.269              23.969             289.673              71.519               1.521               4.151
               0.000             295.830              24.631             290.331              72.294               0.824               3.182
               7.689             296.852              26.010             291.917              74.906               1.384               2.914
               3.788             293.525              23.112             289.915              80.998               1.139              -0.831
               0.000             285.631              15.763             282.685              83.430               1.816              -2.582
               0.000             286.651              15.982             281.468              72.116               2.799               1.035
               0.760             289.557              18.268             283.510              68.515               2.837               1.241
               0.160             285.216              14.191             277.646              61.588               0.643              -3.263
               0.025             284.982              13.729             276.319              56.497              -3.242               0.503
               0.000             288.404              16.115             278.232              51.751              -1.743               2.339
               0.302             290.642              18.074             280.927              53.660              -2.721               2.371
               0.000             292.832              20.993             285.945              65.399              -0.275               2.094
               0.000             291.915              20.373             285.651              68.064               1.944              -3.096
               0.001             285.615              14.948             279.973              69.328              -2.582              -1.471
               6.103             287.823              17.558             284.415              80.737              -0.982               1.722
              12.190             286.442              16.901             284.794              90.400               0.284              -3.862
              13.224             281.329              12.520             280.110              92.372               1.448              -7.033
               4.057             281.408              12.112             278.003              81.320               5.433              -3.238
               6.620             284.207              14.314             280.459              79.274               2.652               2.959
               1.259             288.248              17.372             283.014              72.227               3.159               1.012
               0.070             288.634              17.325             282.253              66.610               2.229              -1.151
               0.109             290.661              19.025             283.986              65.544               1.993               2.273
              17.478             290.443              19.983             286.905              80.400              -2.784               1.937
               4.568             292.581              22.708             290.187              87.352               1.537               0.145
               0.000             292.827              21.722             287.371              73.532               1.316              -2.614
               0.000             291.189              19.492             284.517              65.461               1.284               0.014
               0.086             292.321              20.801             285.848              68.618               2.479               2.219
               0.183             294.249              22.300             287.174              65.031               3.928               1.864
              14.069             294.788              24.006             290.290              76.697               1.460               2.929
               3.566             295.818              25.202             291.546              77.686               1.001               4.763
              13.538             296.503              26.605             293.297              83.513               1.623               4.937
               5.209             297.890              28.044             294.370              82.169               1.058               3.011
               0.586             298.490              28.648             294.761              81.353               2.899               3.998
               0.638             289.381              18.454             284.153              73.234               6.254              -3.299
               0.046             289.611              17.816             281.818              61.730               2.727              -1.971
               0.002             290.467              18.772             283.587              64.513              -2.029               0.449
               0.023             292.082              20.276             285.173              65.136              -1.554               3.445
               0.019             295.414              23.811             289.111              68.621               2.123               4.036
               0.000             295.756              24.131             289.334              68.373               0.945               3.062
               0.960             295.405              24.535             290.455              75.554               2.354               3.306
               0.000             295.144              23.947             289.643              72.536               1.702              -1.960
               2.504             291.000              20.212             286.664              76.544              -3.149              -0.423
               7.266             294.007              23.034             289.179              75.001              -2.100               4.010
              30.593             296.980              26.548             292.751              78.340               1.748               4.950
               0.443             296.369              24.916             290.138              69.791               4.901               0.654
               0.223             291.689              20.767             287.003              75.259               2.424              -3.015
               0.164             286.530              16.319             282.878              79.421              -1.308              -4.001
               0.000             286.909              15.675             279.946              63.595              -1.773              -2.548
               0.000             289.177              17.588             282.144              63.712              -2.285               1.324
               0.015             292.300              20.619             285.654              66.771               0.939               3.356
               0.096             294.611              22.900             288.116              67.533               1.567               1.898
               9.643             294.557              23.730             290.041              76.343               1.867               3.524
              25.090             292.010              21.945             289.326              85.388               2.154               3.904
               1.622             290.807              20.446             287.384              81.804               4.791               0.901
               0.000             291.531              20.934             287.554              79.091               5.352              -2.588
               0.025             292.762              21.479             287.165              71.538               2.953              -1.598
               6.531             293.491              22.910             289.653              79.219              -1.738              -0.831
               0.000             288.464              17.244             282.236              67.560              -0.132              -3.904
               0.027             289.254              17.630             282.064              63.379              -0.723              -1.955
               0.052             291.175              18.819             282.435              57.340              -1.900              -0.287
               0.310             292.835              21.068             286.178              66.193              -1.998               1.507
               9.187             293.495              23.402             290.572              84.414              -0.320               3.538
               8.162             294.181              24.074             291.081              83.812               1.303               2.804
               0.174             295.835              25.151             291.288              77.039               1.558               2.464
               0.216             296.972              26.560             292.803              78.513              -0.300               1.944
               1.392             296.104              26.212             293.000              84.047              -0.733               2.614
               0.000             298.036              27.847             293.814              79.190               2.112              -0.116
               0.064             299.026              29.036             294.922              79.456               2.543               0.448
               0.038             298.144              27.484             292.962              75.272               1.775              -2.764
               0.022             295.302              24.311             290.276              74.455              -1.272              -3.365
               0.000             293.491              21.810             286.858              67.505              -0.573              -3.454
               0.009             291.845              19.781             284.201              61.843              -1.289              -1.593
               0.000             293.815              21.421             285.644              60.185              -0.978              -0.964
               0.000             295.223              23.963             289.693              71.913              -0.951               0.836
              22.313             296.977              26.481             292.673              77.791               0.025               1.799
               1.641             297.041              26.768             293.093              79.640               0.010               3.158
              15.875             296.998              26.907             293.399              81.247               1.078               3.967
              12.894             296.577              27.071             294.110              86.892               1.015               5.339
               0.985             295.413              25.909             293.163              88.483               3.223               2.094
              25.301             293.856              24.368             292.078              90.480               1.966               1.346
               8.951             295.645              26.305             293.656              89.709               1.814               2.729
               8.809             295.234              25.376             292.410              85.325               0.182              -1.660
               0.000             296.679              26.426             292.873              80.191               0.501               1.658
               2.637             299.432              30.000             296.011              83.029               2.360               3.173
              12.355             297.500              27.905             294.562              84.794               1.926               1.584
               1.944             296.580              26.650             293.311              83.145               3.109               2.151
               0.000             295.411              24.917             291.436              79.114               1.696               1.626
               4.494             297.148              26.434             292.388              75.762               2.192               1.128
               4.784             297.283              27.105             293.419              80.177               3.441               1.004
               2.198             297.631              27.882             294.392              83.325               2.499              -0.199
               0.000             298.106              28.160             294.285              81.060               0.700               1.551
               0.000             299.306              29.919             296.013              83.571               3.773               0.633
               0.012             299.465              29.895             295.888              81.947               2.121               1.359
               5.005             298.641              29.080             295.348              83.333               5.278               3.123
              22.961             293.248              23.639             291.367              89.785              -0.589              -3.576
               0.079             289.276              19.018             286.013              82.374              -2.215              -3.847
               0.000             290.609              19.948             286.600              77.910               0.486               0.687
               0.048             291.698              21.445             288.663              83.227               4.625               1.336
               0.000             286.625              16.495             283.272              80.942               2.146              -4.600
               0.014             287.109              16.333             281.822              71.470              -0.443              -2.327
               2.351             288.667              17.520             282.872              69.008              -1.642               1.553
              12.718             292.437              22.245             289.493              83.803               1.876               3.296
               5.243             296.053              26.203             293.062              84.487               2.130               0.573
              19.312             295.882              25.685             292.392              81.490              -0.983               0.627
               5.122             295.394              25.626             292.741              86.009              -2.129               0.547
               8.766             293.329              23.647             291.299              88.934              -3.078               1.224
              10.956             295.864              26.001             292.933              84.585               0.135               3.555
               2.200             295.526              25.746             292.781              85.744               1.646               4.060
               0.535             293.410              22.693             289.199              77.792               1.889               0.106
               7.777             291.703              21.916             289.666              88.768              -1.655              -0.283
               3.748             293.502              24.102             291.898              91.786               1.475               2.729
              31.222             295.713              25.928             292.925              85.488               1.106               3.243
              17.803             296.359              26.622             293.491              85.134               2.043               3.904
               0.385             296.798              26.551             292.843              80.125               2.735               0.774
               0.273             296.308              25.324             291.200              74.012               0.114               0.607
              14.359             295.509              25.416             292.268              82.823              -2.282               3.290
               0.000             296.533              26.691             293.491              83.979               1.683               4.212
               0.458             297.105              27.223             293.668              82.910               2.030               0.979
               0.000             297.732              27.674             293.969              80.638              -0.647               1.317
               0.000             296.548              26.459             293.012              81.782              -3.558              -0.940
               0.122             296.063              25.942             292.467              82.008               2.676              -2.293
               0.000             293.363              22.500             288.708              76.222               2.827              -2.551
               0.000             287.455              17.471             284.783              84.583               0.054              -3.685
               0.000             285.374              15.360             281.815              80.245              -1.847              -0.548
               0.118             289.147              18.227             284.154              73.013               0.811               3.115
               0.000             293.567              23.028             289.772              79.643              -0.089               0.145
               0.019             294.634              24.555             291.568              83.740              -1.940               2.100
              24.939             294.006              23.987             291.250              84.845              -1.115               4.471
              73.958             292.355              22.879             290.843              92.018               0.335              -2.634
               0.089             286.105              15.890             282.230              78.469               1.779              -2.732
               0.125             287.844              16.785             282.040              68.685               0.690              -0.323
               0.002             289.088              17.884             283.270              68.939              -0.363               1.576
               0.079             290.954              20.527             287.470              81.010               3.354               2.944
               0.000             288.175              17.862             284.664              80.480               1.680              -2.993
               0.000             286.134              15.588             281.175              72.895              -0.438               2.349
               8.642             288.485              18.755             286.612              89.369               0.061              -0.098
               2.168             287.684              17.857             285.409              87.269              -2.076              -5.929
               0.062             284.149              14.097             279.822              75.996              -2.959              -3.750
               0.000             285.683              15.534             281.859              78.609              -2.058               0.764
               0.000             289.166              18.442             284.644              75.777               0.812               2.141
               0.000             291.210              19.734             285.040              68.195               1.471               0.205
               0.723             290.098              19.075             284.984              72.791              -1.467               1.795
              14.302             291.345              21.745             289.712              91.178              -0.999               2.793
               0.139             292.276              22.000             288.991              82.888               1.630               0.679
               0.200             293.517              22.582             288.846              75.449               0.158               0.599
               0.309             293.234              22.253             288.494              74.951               1.137               0.650
               1.174             291.125              20.884             288.023              83.357               0.357               3.190
               0.000             287.403              17.417             284.667              84.482               3.917               1.541
               8.401             286.904              17.027             284.330              85.540               1.871               1.600
               0.799             283.222              13.318             278.955              75.635               3.643              -0.581
               0.220             281.553              12.129             277.973              79.013               2.838               4.729
               2.535             282.238              12.500             277.868              75.066               5.963              -0.672
               4.125             282.135              12.466             278.099              76.127               1.727               1.793
               3.765             284.043              14.713             282.342              89.733               1.541              -1.045
               2.789             279.825              10.849             276.623              81.141               3.464              -0.617
               0.976             278.627               9.838             275.187              78.787               0.789               3.776
               0.176             282.841              13.607             280.833              88.264               3.430               3.897
               0.000             278.831               9.804             274.389              73.499               6.120              -1.378
               0.105             278.895               9.796             273.985              71.978               3.763              -0.932
               0.000             278.533               9.575             274.045              73.344               2.977               3.324
               6.758             282.058              12.741             279.367              83.628               1.305               2.890
               2.922             285.168              15.568             282.950              87.224               0.695               3.125
               0.025             289.395              18.603             284.742              75.118              -0.952               2.086
               0.000             289.728              18.918             285.187              75.229               0.015               5.227
               0.076             291.719              21.166             287.977              79.655               1.738               6.955
               0.000             292.908              22.313             289.046              79.186               2.868               6.841
               0.065             292.487              22.056             289.048              81.089               1.095               6.757
               0.000             285.243              15.262             281.866              80.521               4.065               7.082
               0.000             277.662               9.247             274.909              82.959               6.125              -0.061
               0.000             277.409               8.961             274.188              80.065               4.189              -1.353
               0.007             275.704               7.566             271.591              75.441               1.608              -2.722
               0.031             276.777               7.982             270.489              63.769              -1.387               3.499
               2.543             284.652              14.512             280.396              75.937               4.138               1.996
               0.000             282.390              12.310             276.632              68.261               0.978               0.211
               0.000             283.108              12.902             277.510              68.895              -4.004               0.644
               0.101             287.603              17.140             283.545              77.361              -3.556               5.534
              12.301             286.633              16.767             284.055              85.302              -2.114               8.201
               2.965             280.801              11.490             276.812              78.009               2.221               0.179
               0.149             278.144               8.998             271.863              64.959               3.025              -1.222
               0.018             278.070               8.952             271.947              65.187               2.005              -0.601
               0.029             278.780               9.411             272.291              63.601              -1.757               2.284
               0.781             279.534              10.379             275.260              74.710               1.591               4.133
               0.000             278.048               9.458             274.791              80.507               5.106              -1.569
               0.000             275.825               7.794             272.706              80.281               2.224               3.708
              22.943             279.148              10.820             278.308              94.679              -1.251               3.837
               5.869             281.079              12.149             279.139              88.500               3.930               1.155
               0.000             275.385               7.520             272.481              81.992               2.283              -2.332
               0.007             272.673               5.348             268.199              72.685              -2.273              -3.007
               0.133             273.242               5.890             269.797              78.462               0.432              -2.483
               0.841             274.467               6.709             270.677              76.549               3.291              -2.724
               0.000             275.872               7.599             271.334              72.421               4.066               3.877
