 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             284.552              13.918             278.057              66.302               0.706               3.812
               0.000             288.307              17.655             283.631              75.630              -0.190               7.375
               0.061             292.445              21.705             288.128              77.576               0.792               8.639
               0.003             295.078              24.527             290.805              78.800               0.692               7.026
               2.059             295.699              25.094             291.172              77.870              -1.032               6.355
              13.302             294.611              24.283             290.984              81.279              -0.272               3.670
               1.425             284.117              14.120             279.956              76.953               3.675              -3.600
               0.116             285.353              14.455             278.563              64.380               0.338              -0.828
               0.545             288.287              17.255             282.089              69.985               1.424               1.715
               0.000             289.800              18.499             283.642              68.718               1.937               1.254
               0.015             289.776              17.981             282.093              62.046              -0.939              -0.752
               0.160             289.731              18.897             284.935              74.900              -3.568               4.041
               0.025             293.092              22.431             288.829              78.443               0.863               7.079
               5.289             294.217              23.405             289.566              76.603               0.279               5.998
               1.166             293.501              22.800             289.210              77.941              -0.134              -0.030
              16.373             292.464              21.907             288.524              79.649              -2.561              -2.773
               0.000             289.891              18.663             284.004              69.814              -3.155              -3.076
               0.001             288.647              17.587             282.824              70.242              -1.996               0.979
               0.000             290.338              18.851             283.941              67.010               1.909              -3.356
               0.000             286.239              15.357             279.926              67.486               0.300              -4.049
               0.156             288.267              16.174             278.652              54.240               0.469              -1.844
               0.000             291.291              19.158             283.036              60.257               3.271               2.382
               0.248             293.043              21.384             286.245              67.524               2.049              -0.712
               0.000             293.951              21.931             286.423              64.164              -1.533               2.176
               1.150             295.150              24.005             289.384              73.032              -1.702               3.756
               2.701             295.107              23.976             289.648              73.185              -0.961               2.645
               0.090             292.349              21.608             288.130              77.548               1.408              -3.607
               0.032             290.034              18.359             282.788              64.094               0.753              -1.898
               0.000             291.117              18.874             282.475              58.634               0.269               1.201
               5.691             292.096              20.686             285.799              69.750               1.131               2.774
              19.526             294.017              22.657             288.170              71.009               1.122               4.380
               0.000             297.687              26.683             291.697              72.891               0.736               1.242
               1.001             297.218              26.349             291.843              74.384               0.406               5.042
              19.118             297.185              27.078             293.370              80.897               0.300               5.525
              39.134             297.347              27.726             294.353              84.794              -1.289              -1.232
               3.697             293.640              23.775             291.096              86.731               0.181              -0.732
               0.154             291.693              20.935             287.142              77.204               4.842              -2.559
               0.000             293.373              20.606             283.737              55.797               2.520              -0.638
               0.046             294.931              22.758             287.105              63.066               1.883               4.133
               0.002             296.108              25.111             290.773              74.013               0.903               5.052
               0.023             297.269              26.860             292.746              78.238              -1.050               5.594
               0.019             297.281              26.637             292.355              76.238              -0.017               8.209
               0.910             297.428              26.841             292.543              76.584               0.172               7.365
               0.528             296.405              25.962             292.149              78.773              -0.265               4.944
               0.317             296.996              26.876             293.166              81.004              -1.262               5.148
               0.000             298.242              28.148             294.058              79.692              -1.487               7.466
               0.000             298.593              27.427             291.914              70.860               2.767               4.936
               0.289             297.730              24.639             287.899              55.676               2.158               2.679
               6.167             300.119              29.042             293.602              70.112              -0.383               2.658
              17.017             297.025              26.628             292.703              78.595              -3.026              -1.101
               0.164             293.046              22.490             289.079              79.593              -2.916              -2.509
               0.000             292.151              20.946             286.636              72.150              -2.380               1.402
               0.000             293.997              22.909             288.666              73.813              -1.342               3.600
               5.620             295.550              25.294             291.852              81.255              -0.350               3.814
              16.404             297.830              27.681             293.743              79.767              -0.054               2.668
               0.031             298.065              26.747             291.599              70.046               2.697              -1.229
              13.966             295.979              24.018             288.757              65.263               1.389              -1.402
               2.950             295.947              24.600             290.074              70.882              -1.867               2.918
               0.443             297.516              27.691             293.940              82.857              -2.784               2.223
               0.889             300.512              30.774             296.107              79.054               0.458               4.726
               1.315             301.241              31.506             296.530              77.884               0.036               2.040
              45.456             293.792              23.841             290.999              85.709              -6.194              -1.831
               2.835             289.324              19.707             287.802              91.278              -3.830              -1.007
               0.052             290.972              21.232             289.087              89.598              -3.802               0.585
               8.842             294.499              24.683             291.864              86.482              -2.286               1.058
               0.000             298.362              27.937             293.474              76.914              -2.150               0.315
               0.062             299.204              28.540             293.683              74.109              -1.441               1.309
               0.498             299.538              29.178             294.419              75.984              -1.221               3.566
               0.000             299.550              29.105             294.305              75.342              -0.788               3.193
               0.312             300.354              30.312             295.471              77.156               0.663               4.734
               0.697             301.505              31.556             296.382              76.041               1.872               3.364
              10.108             301.635              31.751             296.492              76.261               0.643               0.956
               2.997             299.511              28.701             293.802              72.686              -1.196              -3.010
               1.210             296.904              26.229             292.105              76.306              -2.550              -2.591
               0.000             295.405              24.233             289.739              72.701              -1.853              -1.246
               0.009             297.041              24.807             289.120              62.811              -0.460               0.734
               0.000             296.744              24.624             288.991              63.818               0.437               1.740
               0.000             296.926              25.156             289.785              66.827               0.219               3.496
               0.281             297.727              26.386             291.328              70.080               0.184               3.817
               3.909             297.416              26.931             292.801              77.445              -0.515               4.212
              24.299             298.560              29.213             295.613              85.130               0.293               4.559
              37.842             299.561              30.188             296.227              83.243               0.009              -0.413
               0.000             299.382              29.432             295.167              79.249              -1.069              -0.990
               3.161             299.653              29.890             295.615              80.222              -0.633               2.548
               9.599             298.856              29.234             295.286              82.521               0.100               2.465
               3.733             300.359              31.489             297.441              85.404              -0.635               4.398
              13.804             301.367              32.438             297.836              83.034               0.748               4.671
               1.557             300.205              30.352             295.821              78.717               0.779              -2.198
               0.000             297.492              27.118             293.078              78.294               0.970              -2.480
               0.756             296.861              25.993             291.677              74.668               0.991               3.412
               0.000             298.466              28.285             294.035              78.724               0.774               4.445
               0.000             299.851              29.676             294.873              76.926               0.439               4.749
               0.000             301.119              30.881             295.482              74.693               1.211               4.003
               0.146             301.342              31.031             295.567              73.888               1.103               4.515
               0.000             300.466              30.130             294.957              74.935               1.554               4.651
               0.000             300.713              30.425             295.214              74.931               1.305               4.387
               0.012             300.364              29.848             294.601              73.806               1.730               5.342
               2.413             299.485              28.993             294.191              75.075               1.848               1.322
               0.497             293.975              22.715             288.075              72.043              -0.082              -4.645
               0.079             292.604              20.614             284.915              63.515              -1.150               1.970
               2.171             293.351              21.980             287.130              70.762               0.458               3.765
              19.272             292.127              22.160             289.417              86.485              -3.005              -2.856
               1.372             288.461              18.434             285.770              85.012              -2.954              -1.846
               0.014             291.812              21.276             288.016              79.876              -3.156               1.785
               0.083             298.276              28.091             293.650              78.922               0.924               5.231
               0.000             300.711              30.088             294.576              72.623               2.730               5.159
               4.379             301.194              31.002             295.702              74.893               1.383               5.511
              14.020             301.203              31.038             295.734              75.068               0.391               4.318
               1.018             298.323              27.800             293.186              76.181               0.489               3.014
               0.342             299.157              27.766             292.310              68.669               1.356               0.318
               1.236             296.630              25.023             289.903              68.335               2.898              -2.923
               0.000             295.706              23.020             286.583              58.510               1.151               0.467
              10.363             296.113              24.637             289.662              69.659              -0.448               3.139
               1.135             295.320              24.732             290.920              78.276              -0.249               2.990
               0.000             296.745              25.329             290.507              69.973               1.224              -0.129
               0.442             296.478              25.850             291.829              77.066              -1.327               2.025
              20.719             300.265              30.269             295.448              77.610               1.227               3.608
               0.061             299.649              29.651             295.146              78.500              -0.496               3.021
               8.697             299.996              30.227             295.589              79.645              -0.296               4.985
              20.191             296.829              27.156             293.911              85.073              -0.655               5.573
               2.416             297.900              27.799             293.651              80.073               0.517               1.612
               0.134             298.285              26.707             291.590              67.824              -1.045               1.049
               0.000             297.060              26.410             292.069              76.381              -2.030               2.817
               0.000             297.665              27.153             292.872              76.969              -0.938               2.703
              39.002             298.852              28.893             294.748              79.938              -0.649               0.377
               0.000             292.566              21.495             287.397              73.855              -0.854              -3.348
               0.000             291.306              19.994             285.313              70.294              -1.997               1.589
               0.000             292.796              21.747             287.377              74.152              -0.136               4.534
               0.118             294.545              23.333             288.655              72.497               0.668               4.854
               0.000             294.294              23.062             288.469              72.322              -0.073               3.373
               0.343             294.860              23.721             289.299              73.170              -0.899               2.485
               0.423             293.045              21.543             286.538              69.235               1.114              -5.200
               0.000             287.183              16.005             280.011              65.260               1.596              -3.853
               0.089             288.542              16.651             279.713              57.954               0.378              -0.657
               0.125             289.141              17.186             280.289              58.513              -0.054               2.684
               0.002             289.135              17.544             281.266              63.587              -0.307               3.837
               0.079             291.587              19.505             283.036              61.291               1.312               0.963
               0.000             290.409              18.550             282.256              62.308              -1.282              -1.859
               0.000             292.188              20.374             284.824              65.129              -0.832               1.959
               0.218             292.469              20.536             284.563              64.041              -0.387              -4.240
               0.224             287.364              15.620             277.899              56.831              -1.031              -1.553
               0.062             290.039              17.954             280.852              58.676              -1.827               3.572
               0.000             292.948              20.912             284.661              63.305              -0.567               4.232
               0.000             295.994              23.670             287.182              61.941              -0.371              -0.334
               0.000             293.773              20.479             282.228              50.726              -1.257               0.082
               0.000             294.965              22.882             286.560              63.955              -0.891               4.835
               0.000             294.790              22.417             285.479              61.045               0.784               2.354
               0.139             296.089              22.689             284.187              52.192               1.232              -2.015
               0.200             295.986              22.162             282.968              48.222              -2.296               0.341
               0.000             293.625              20.720             282.660              54.631               0.597              -1.162
               0.094             288.609              15.784             275.241              44.599               2.096              -2.610
               0.000             288.817              16.248             277.066              48.951               0.581              -1.862
               0.000             285.935              13.474             271.601              39.368               3.525              -3.440
               0.000             285.503              13.192             270.309              39.846               2.252               1.666
               0.220             288.889              15.111             271.025              31.966               4.315              -4.048
               0.051             289.449              15.618             271.775              33.457               1.700               0.178
               0.000             293.135              18.885             277.470              39.353              -0.530               0.724
               0.000             288.379              15.383             274.411              41.288               0.801              -7.795
               0.000             282.231              11.028             269.144              42.734               3.461               1.448
               0.000             292.096              17.852             276.386              36.818               3.723               0.303
               0.187             291.841              18.249             278.961              43.804               1.785              -4.070
               0.000             281.987              10.685             268.509              38.850               0.077              -4.756
               1.077             279.785               9.640             269.504              50.471              -1.229               3.203
               2.956             289.182              16.366             277.460              46.586               0.314               5.380
               0.000             292.112              20.642             285.633              69.058               0.203               3.701
               7.890             293.387              21.615             286.305              66.481              -0.337              -0.573
               5.749             292.809              22.188             288.657              78.915              -0.956               2.503
              47.469             295.635              24.837             290.939              76.120               0.482               6.611
               0.076             295.906              25.008             290.724              75.022               0.399               9.071
               0.000             296.791              25.681             291.111              72.608               1.400               7.634
              33.437             286.323              16.172             282.631              80.010               4.606              -2.614
               0.000             278.680               9.582             273.350              70.458               4.234              -3.137
               0.000             281.724              11.628             275.103              64.459               0.774              -0.055
               0.000             285.565              14.550             278.409              63.033              -0.695               0.943
               0.007             284.868              14.414             279.125              70.777              -3.606               2.489
               0.021             286.902              16.012             280.881              69.151               0.493               1.676
               0.167             286.270              14.917             278.125              59.632               1.355              -0.781
               0.000             285.039              13.990             277.240              60.479              -2.573               2.631
              11.740             287.334              17.292             284.482              83.505              -5.645               5.031
               5.825             287.978              17.932             285.187              84.244              -1.318               6.582
               0.000             281.609              11.280             273.735              58.466               6.850               0.908
               0.049             278.887               9.342             271.256              59.540               2.254               0.479
               0.149             278.309               9.128             271.866              65.279               2.122               0.571
               0.018             278.710               9.480             272.551              66.968              -0.771               4.854
               0.137             283.100              12.879             277.367              68.554              -0.023               4.592
               0.000             278.104               9.318             273.950              75.171               4.318              -4.992
               0.783             274.298               6.526             270.007              74.132               0.399               1.965
               0.000             277.646               9.233             274.784              82.882              -0.478               1.366
               1.127             279.101              10.153             274.992              77.484               0.269              -3.611
               0.037             273.454               5.411             264.760              52.899               2.738              -3.621
               0.000             273.291               5.585             267.066              64.492              -0.164               4.302
               3.247             276.618               8.271             272.831              76.779               0.542               1.451
               0.133             277.734               8.731             271.626              65.798               1.136              -0.249
               0.000             277.311               8.542             271.810              69.354               1.019               2.233
               0.000             279.958              10.288             273.197              64.006               3.704               1.818
