 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               5.596             294.937              25.483             292.947              89.573              -0.966              -1.189
               9.549             298.885              29.508             295.720              84.357              -1.188               1.235
              14.947             299.602              30.587             296.676              85.817              -0.019               2.490
               4.320             300.080              31.034             296.952              84.692               0.174               2.886
               8.990             298.974              29.860             296.228              86.224              -0.010               1.630
               0.498             299.671              29.890             295.561              80.059              -0.137               0.222
               1.004             299.854              28.851             293.692              70.911               1.479              -0.904
               0.686             298.771              27.998             293.344              73.747               2.772              -0.925
               0.000             295.411              24.095             289.507              71.333              -0.172              -1.276
               0.701             297.056              26.591             292.404              77.970               2.820               0.765
               0.012             297.129              25.216             289.873              65.541               0.835              -1.721
               7.489             296.821              26.756             292.941              81.685               2.171               2.520
               7.625             297.115              27.123             293.665              81.957               1.156              -0.655
              16.711             289.987              20.588             288.939              94.210              -3.585              -5.450
               1.307             289.922              19.730             286.759              83.668               1.794              -3.588
               0.048             292.510              21.640             287.896              76.102               3.251               2.308
               0.000             291.328              20.204             286.159              72.606               4.235              -1.822
               0.014             289.640              18.659             284.365              72.822               2.754              -3.051
               0.191             289.081              17.503             281.756              63.672               1.222              -1.761
              10.018             289.226              18.997             286.025              82.741              -0.343               2.901
               0.815             294.069              24.424             291.787              88.643               0.347               2.185
               0.000             296.351              26.091             292.410              80.467              -0.119               0.446
               3.286             295.714              25.631             292.354              82.712              -1.020               1.743
               0.018             294.477              23.975             290.447              79.622               0.548               1.423
               3.612             294.107              24.007             291.031              83.944              -1.111               3.211
               2.848             295.323              25.702             292.833              87.494              -1.265               3.424
               1.831             298.035              28.562             294.917              84.987               1.249               3.653
               2.971             297.219              27.545             294.260              84.534              -0.227               0.955
              14.008             298.096              28.719             295.218              85.661               1.131               3.338
               3.898             297.673              28.071             294.637              84.473               0.499               2.600
              10.135             296.788              27.400             294.370              87.610               0.206               3.821
               0.169             297.688              28.165             294.556              85.109               1.124               1.889
               0.000             298.253              27.474             292.923              74.215               0.899              -1.291
               0.535             296.462              25.945             292.020              78.073              -1.851               1.375
               0.148             295.385              25.707             292.766              86.878              -1.205               2.114
               1.862             297.878              28.468             294.932              85.738               1.646               2.735
               1.318             298.756              28.673             294.467              79.107               0.273               1.940
              15.764             297.032              27.702             294.629              87.743              -2.106               2.100
              37.166             296.672              27.492             294.616              89.610               0.209               5.186
               0.000             295.941              25.465             291.696              78.878               2.673              -0.032
               0.000             293.689              22.708             288.799              74.950               1.017              -2.504
               0.000             290.311              19.143             284.797              71.120              -1.045              -2.746
               0.118             291.522              20.510             286.520              74.091              -0.514               1.060
               0.000             291.489              21.044             287.852              80.908               0.673              -0.209
               0.019             290.290              19.371             285.481              74.350              -1.420              -1.232
               0.207             291.342              21.288             288.752              85.649              -2.418               0.517
              14.234             294.042              24.515             292.094              89.878              -0.802               5.692
               0.089             291.456              20.802             287.164              78.383               3.603              -2.336
               0.125             289.500              18.235             283.486              68.747               1.308              -1.947
               0.002             290.917              19.562             285.045              69.400               0.912              -0.054
               0.079             290.525              19.708             285.905              75.862               1.959               2.142
               0.000             290.651              19.752             285.551              74.902               2.931              -0.936
               0.000             282.970              12.842             277.510              69.934               0.189              -0.897
              21.386             288.188              18.520             286.495              90.104              -1.070               3.184
              28.304             292.794              23.480             291.555              93.456               0.410               1.724
               2.330             289.250              18.852             285.558              80.410              -3.582              -5.386
               0.000             284.628              14.625             280.771              78.445              -2.960              -2.402
               0.000             287.447              17.561             284.964              86.105              -2.470              -1.805
               0.000             291.031              20.290             286.696              77.140               1.380              -0.766
               0.000             290.965              19.645             285.081              69.885              -0.572              -0.739
               1.450             289.282              19.507             287.366              89.076              -1.610               0.136
               6.403             292.901              23.764             291.997              95.294               0.604               1.118
              15.644             291.041              21.714             290.072              94.699              -1.519              -1.601
              15.213             289.789              20.433             288.852              94.826              -2.580              -2.082
               0.094             290.890              21.290             289.274              91.349              -0.612               0.605
              10.681             292.239              22.281             289.654              86.552              -0.732               1.589
               0.193             290.810              20.278             287.033              79.657               1.508               2.216
              17.647             291.167              21.485             289.346              90.252              -2.164               2.645
               0.328             286.155              15.776             281.675              75.786               4.616               3.586
               0.062             286.050              15.786             281.899              77.488               2.911               2.048
               0.000             282.580              12.631             277.537              72.002               6.302              -0.682
              11.541             285.426              15.726             283.019              85.960               3.070               2.507
              31.301             280.598              11.865             279.193              91.172              -0.546              -4.487
               0.000             279.729              10.787             276.621              81.482               0.687               0.339
               4.420             282.216              13.176             280.627              90.366              -0.409               2.632
               0.750             284.409              14.689             281.248              83.155               3.223               1.542
               0.105             280.637              11.138             275.834              72.525               3.992              -1.968
               0.000             281.104              11.490             276.235              72.328               3.356               1.437
               0.000             282.902              12.908             277.991              72.464               1.507               0.846
               0.006             286.332              15.942             282.074              76.005              -0.098               0.861
               0.025             287.934              17.564             284.263              79.306               0.890              -0.005
               0.000             289.580              19.121             285.951              79.854              -1.591               1.015
               0.076             288.594              18.834             286.543              88.999              -0.300               2.927
               0.000             291.651              21.867             289.530              88.842               1.391               3.387
               0.000             292.651              22.718             290.079              86.651               1.528               2.672
               6.145             291.571              21.650             289.135              87.224               0.059               3.860
               5.616             285.224              15.352             282.164              82.420               4.211              -0.645
               0.000             280.659              11.395             277.032              78.424               5.201               0.165
               0.007             279.657              10.454             275.234              74.191               3.402              -1.072
               0.021             277.777               8.917             272.738              70.464               1.905              -1.491
               5.999             278.895              10.278             276.558              85.312               0.819               2.243
               0.000             281.836              12.503             278.733              82.370               2.912              -0.972
               0.184             282.983              12.909             277.849              71.106              -0.110              -2.137
               0.000             279.986              10.819             276.121              77.119              -1.739              -0.830
               0.000             281.211              12.142             278.824              85.770              -1.927               1.620
              11.821             287.075              17.748             286.133              94.579              -0.903               3.653
               8.573             287.863              18.396             286.639              92.920               1.449               0.436
               0.018             279.234              10.069             274.400              72.476               2.284              -2.741
               0.029             279.632              10.255             274.303              69.468              -0.588              -1.957
               0.000             280.518              11.154             276.316              75.179              -0.625               1.891
               0.000             282.603              13.138             279.659              82.507               2.242               0.148
               0.000             279.021              10.150             275.522              79.109               2.567               0.519
               0.000             281.297              12.260             279.185              86.914              -0.374               2.271
               9.703             287.774              18.469             286.944              95.344               1.207               3.483
               8.063             284.900              15.578             283.519              91.765              -0.176              -2.548
               3.571             281.767              12.775             280.098              89.834              -0.385              -4.259
               0.565             280.461              11.810             279.296              92.587              -1.933              -4.047
               1.705             280.436              11.504             278.016              85.495               3.000              -3.785
               0.000             276.482               8.103             272.185              74.561               3.414              -0.032
