 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
              28.371             281.513              12.705             280.395              93.101               2.354              -2.321
               0.000             269.009               2.716             263.103              66.199               4.221              -5.526
               0.000             269.980               3.283             263.281              61.838               1.708               0.659
               0.134             272.777               5.045             265.016              56.532              -1.590               1.483
              22.545             274.854               7.299             273.009              88.078              -2.259              -0.170
              28.826             276.012               8.331             275.065              93.846              -1.717              -2.714
              16.029             276.983               8.966             275.464              90.296               0.755              -3.893
               0.004             271.823               4.729             267.075              71.613               1.328              -5.400
               0.000             270.964               4.029             265.180              66.314              -0.729              -0.311
               0.000             272.674               5.098             266.111              61.832              -2.026              -1.015
               0.082             274.525               6.733             270.648              75.905              -3.267              -3.215
               0.000             275.819               7.851             272.954              82.419              -1.922              -2.374
               0.000             281.340              12.461             279.775              90.791              -0.827               1.721
               0.000             270.682               3.734             264.055              61.020               5.592              -5.001
               0.000             270.917               3.866             263.735              59.751              -1.617              -0.582
               0.000             276.595               8.388             273.578              81.156              -1.849               2.909
               0.345             286.442              17.019             285.091              92.383               0.699               4.330
               8.391             288.038              18.528             286.710              92.376              -1.456              -0.661
              39.942             288.969              19.631             288.090              95.150              -1.667               2.089
              49.595             289.864              20.470             288.818              94.311               1.574               1.960
               2.971             278.465               9.816             275.524              81.679               5.747              -3.853
               0.000             276.627               8.252             272.621              75.984               0.824               1.093
               8.885             279.120              10.684             277.721              91.558              -2.158               4.610
               9.925             273.677               5.956             268.487              68.816               8.055              -1.246
               0.750             274.207               6.054             266.798              58.418              -0.177               0.237
              44.259             273.596               6.510             272.595              93.398              -3.052              -0.199
               2.288             275.790               7.975             273.747              87.415               2.129              -0.250
               0.251             273.851               6.098             268.814              69.690               3.765              -3.350
               0.000             273.798               5.949             267.996              65.214              -1.188              -2.069
               7.028             274.646               7.162             272.933              88.701              -1.232              -0.426
               0.000             273.784               6.329             270.690              80.700               3.160              -3.705
               0.848             272.484               5.012             266.181              63.759              -0.510              -2.568
               2.577             274.943               7.017             270.914              75.381              -1.899               1.459
              11.750             280.073              11.502             278.869              92.834              -0.139               0.960
               0.000             282.057              12.942             280.081              88.128              -0.811              -1.734
               2.213             276.313               8.156             273.231              80.368              -3.689              -4.017
              19.154             274.666               7.273             273.510              92.304              -3.850              -2.777
               3.866             276.533               8.616             274.976              90.084               3.057              -1.936
               0.000             276.842               8.725             274.459              86.056               1.153               1.657
               0.025             273.483               5.863             268.554              70.451               1.590              -5.466
               0.064             273.597               5.746             266.805              62.553              -0.924               0.619
               0.029             278.112               9.060             272.367              67.450               0.290               2.286
