 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               4.585             297.193              24.545             288.338              59.284               1.577               1.225
              15.400             300.010              31.106             297.164              85.847               2.322               1.723
               0.000             301.082              31.089             296.095              76.404               1.416              -1.284
               0.022             297.818              26.756             292.241              72.306              -0.128              -2.625
               0.000             295.827              24.878             290.767              74.607              -1.774              -2.836
               0.333             294.572              23.716             289.836              76.046              -3.145              -1.621
               3.407             296.572              26.098             292.309              78.349              -2.296              -0.718
               0.652             297.387              27.002             293.126              78.319              -0.494               0.717
               0.000             298.500              28.751             295.012              82.073              -0.164               1.264
              10.389             298.932              29.214             295.300              81.671              -0.473               2.223
              27.647             298.943              29.071             295.061              80.466               0.004               3.284
              27.582             295.584              26.132             293.456              88.751               1.224               3.107
              32.413             296.436              27.420             294.791              91.444               1.973               2.927
              25.193             297.926              28.591             295.219              86.269               2.163               1.954
               5.603             298.231              28.897             295.465              85.779               2.119               3.082
               0.817             296.531              26.978             293.838              86.536               2.533               0.321
               0.304             299.851              30.106             295.870              80.042               0.961               1.484
               8.253             300.643              31.800             297.598              85.037               2.198               2.426
              10.735             299.531              30.207             296.308              83.653               1.467               2.363
               0.000             297.182              27.326             293.778              83.036               2.283               0.879
               0.000             298.052              27.538             293.433              76.552               0.537               0.988
               0.390             299.429              28.886             294.268              74.762               0.659               0.763
               0.000             299.494              28.975             294.295              74.857               1.482               0.553
               6.302             299.709              29.582             295.174              77.474               1.787               0.415
               0.000             301.716              32.449             297.487              80.153               2.078               0.563
               0.000             300.720              30.980             296.270              78.696               2.670               1.133
               0.012             301.168              31.010             296.028              75.158               1.603               1.286
               1.873             299.938              30.233             295.920              80.200               2.946               2.376
              19.397             296.678              27.492             294.684              89.551               0.431              -1.112
               0.403             292.229              21.915             288.800              82.452              -2.046              -2.993
               0.000             293.468              22.191             287.982              71.801               0.908               0.571
               0.048             293.456              22.983             289.765              80.391               3.060               0.995
               0.000             292.360              21.713             288.303              78.637              -1.628              -2.737
               0.014             290.429              19.429             285.382              73.423              -3.300              -1.618
               0.083             290.800              19.913             286.022              75.180              -1.901               0.282
               0.000             296.211              25.574             291.738              77.201               2.594               2.505
               1.031             298.647              29.163             295.371              83.925               2.164               1.721
              16.072             300.648              30.723             296.033              77.529               0.838               0.994
               6.634             299.839              29.934             295.535              78.900               0.744               1.189
               5.850             298.266              28.390             294.564              81.403              -0.704               1.185
               2.316             298.458              28.471             294.545              80.257               0.540               2.524
               3.604             297.174              27.371             293.973              83.494               0.962               1.963
               1.399             296.222              26.249             293.051              83.175              -1.140              -0.254
              12.043             293.867              24.522             292.387              91.956              -1.821              -0.544
               4.072             295.174              25.609             292.836              88.200               0.702               1.998
               5.302             297.111              27.097             293.557              81.777               0.721               1.836
               1.171             297.992              28.284             294.590              83.149               2.030               2.505
               1.357             298.790              28.921             294.776              80.719               1.550               0.676
               2.541             298.441              27.552             292.888              73.169              -1.767              -0.069
               3.127             297.001              27.063             293.617              82.565              -1.449               1.419
               0.148             297.814              27.992             294.389              82.464               0.940               2.636
               0.134             298.207              28.250             294.312              80.840               0.172               0.728
               0.000             299.717              29.507             295.070              76.857              -1.797              -0.519
               0.320             299.087              29.455             295.465              82.086              -1.914              -1.964
               0.122             299.508              29.263             294.708              76.876               2.614              -0.677
               0.000             296.433              25.384             290.873              73.355               2.245              -0.750
               0.000             291.158              20.235             286.503              74.966              -0.846              -3.065
               0.000             289.483              18.859             285.252              77.503              -2.684              -1.170
               0.118             290.256              19.562             285.953              77.247              -1.180               0.452
               0.000             295.130              24.017             289.842              73.354              -1.173               0.011
              19.999             294.540              24.577             291.695              84.982              -2.458              -0.203
              23.751             294.350              24.772             292.326              89.024              -2.708              -0.342
              48.362             292.456              22.530             289.884              86.815               1.549              -3.522
               0.089             288.355              17.569             283.519              73.743               0.685              -2.479
               0.125             289.289              18.314             284.066              72.435              -2.373              -1.409
               0.002             290.143              19.678             286.519              80.165              -1.914              -0.388
               0.079             293.704              23.557             290.616              83.713               1.679               1.745
               1.596             293.401              23.109             289.984              82.340               0.120              -0.708
               1.496             289.860              19.530             286.518              81.785              -2.453               0.319
              61.346             291.977              22.778             291.128              95.541              -2.818              -0.319
              28.736             289.997              20.213             287.983              89.112              -1.637              -2.930
               0.062             286.500              16.178             282.507              77.519              -1.973              -2.377
               0.000             287.323              17.164             284.014              81.648              -2.005              -1.286
               0.000             290.549              20.114             286.931              80.770              -1.468              -0.738
               0.536             292.554              21.641             287.917              75.632              -1.564              -0.511
               3.315             289.622              19.841             287.697              89.088              -3.156              -0.763
               4.042             292.548              22.998             290.804              91.022              -0.161               0.813
               0.139             293.409              23.035             289.857              81.458              -0.310               0.840
               0.200             294.088              23.156             289.313              75.410              -0.863              -0.306
               2.145             293.867              23.027             289.378              76.404               0.384               0.431
              11.542             290.383              20.360             287.909              86.029               3.323               1.196
               0.853             287.731              17.936             285.446              87.818               2.488               1.599
              10.237             288.997              18.583             285.214              79.947               2.731              -0.236
               0.000             284.167              13.998             279.522              73.799               2.982               0.168
               0.220             284.545              14.341             279.702              74.380               3.200               2.888
               0.051             282.738              12.861             277.856              74.246               3.924               0.912
               0.453             286.596              15.876             281.266              71.158              -0.352               2.361
               3.441             288.910              19.071             286.806              88.022               2.434               0.083
               2.033             281.989              12.619             278.701              82.164               2.920              -0.629
               1.063             281.877              12.433             278.543              80.021               1.145               3.039
               0.824             285.325              15.534             282.487              84.124               2.502               1.488
               0.426             281.753              12.047             277.130              73.514               3.053              -1.430
               0.105             279.668              10.099             273.286              64.658               0.705               0.225
               0.000             281.174              11.563             276.440              72.782              -0.592               1.168
               1.034             286.862              16.469             282.824              77.097              -0.245               1.443
               0.006             288.199              17.837             284.537              79.778              -1.718               0.289
               0.025             291.660              20.703             286.876              74.822              -1.175               0.810
               0.000             291.572              20.875             287.478              77.901              -0.383               3.620
               0.076             292.758              22.526             289.620              83.249               0.878               4.691
               0.000             293.799              23.517             290.446              82.248               1.412               4.484
               9.461             294.846              24.772             291.749              83.604              -0.006               5.296
               5.713             284.344              14.480             280.949              80.224               6.113               2.179
               0.000             280.271              10.940             275.929              74.616               3.236              -0.854
               0.000             279.377              10.229             274.964              73.869               2.108              -0.119
               0.007             280.267              10.914             275.748              74.035              -1.134              -1.376
               0.021             281.269              11.833             277.269              77.401              -1.693               1.735
               0.383             287.012              17.030             284.209              84.000               2.212               2.611
               0.000             286.031              15.899             282.375              79.698              -3.148              -0.898
               0.000             286.717              16.721             283.767              83.302              -3.399               0.209
               5.393             288.174              18.342             286.038              87.650              -2.397               3.661
              30.294             287.437              17.959             286.138              92.450               0.635               4.327
               0.049             280.950              11.672             277.332              79.587               1.024              -0.542
               0.149             279.309               9.944             273.465              67.615               2.107               0.261
               0.018             280.077              10.423             273.792              65.226               0.209               0.442
               0.029             279.913              10.598             275.085              72.882              -1.804               0.792
               2.185             280.846              11.489             276.987              77.132               2.134               2.124
               0.000             279.775              10.772             276.424              80.164               2.337              -0.930
               3.889             278.614               9.945             275.719              82.078               0.626               1.945
              32.771             282.695              13.823             281.930              95.508              -0.474               2.787
               3.385             282.024              12.886             279.944              87.492               3.394              -0.682
               0.000             275.635               7.645             272.368              79.945               0.048              -2.607
               0.007             274.337               6.737             271.245              81.138              -2.660              -2.022
               0.133             275.813               7.678             271.930              76.611               1.013              -1.159
               0.000             276.959               8.464             272.742              74.956               2.199              -1.042
               0.000             276.943               8.447             272.749              74.796               2.743               3.104
