 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.110             299.160              27.507             291.753              66.689              -4.961              -1.061
               0.169             297.450              26.397             290.920              72.658              -5.101              -0.838
               0.079             299.106              27.976             292.598              70.692              -6.780               0.979
               0.000             298.874              27.230             291.739              66.941              -7.370              -0.380
               0.000             297.092              25.534             289.090              68.596              -5.207               0.076
               0.222             297.381              25.699             290.287              67.425               1.144              -0.841
               0.000             296.522              24.325             287.713              63.146               1.509              -4.061
               0.000             295.484              22.032             283.665              51.177              -2.474              -2.928
               0.019             296.309              24.891             289.891              70.123              -5.088              -1.582
               0.091             298.205              27.232             291.785              72.711              -3.524              -0.864
               0.000             297.568              26.636             291.886              73.575              -1.877              -3.757
               0.000             296.829              26.266             292.005              77.340              -6.154              -1.481
               0.029             297.581              26.489             291.079              72.244              -4.983              -1.692
               0.007             297.130              26.232             291.188              74.205              -2.905              -3.888
               0.000             296.476              25.348             290.517              72.631              -7.376              -3.690
               0.000             295.401              24.693             290.811              77.103              -8.542              -3.747
               0.019             295.414              24.122             289.578              71.564              -7.612              -2.724
               0.000             295.454              24.441             290.190              74.177              -5.379              -2.002
               0.117             294.736              23.391             288.244              71.164              -4.320              -2.070
               0.000             295.787              23.893             287.303              65.874              -3.824              -1.534
               0.000             296.468              24.606             288.192              66.117              -4.488              -0.340
               0.000             298.756              26.788             290.207              64.511              -4.430               2.382
               0.113             299.482              27.959             292.203              67.430               2.172               5.761
               0.050             299.609              27.847             291.891              65.571               3.495               1.782
               0.000             297.681              25.700             290.463              64.823               1.013              -4.134
               0.000             296.934              25.080             289.639              66.102              -3.643              -3.180
               0.000             297.228              26.179             291.683              72.855              -6.723              -3.765
               0.000             296.289              25.266             290.856              73.670              -8.666              -2.714
               0.000             297.151              25.747             290.771              69.878              -8.950              -0.602
               0.037             298.123              26.397             290.526              66.725              -9.188               0.511
               0.000             298.192              26.710             290.937              68.641              -7.670               0.742
               0.000             300.071              28.363             292.018              65.633              -5.953               1.358
               0.000             299.337              27.889             291.633              68.095              -6.684               1.280
               0.000             300.804              29.035             292.481              64.631              -5.030               1.468
               0.000             301.674              29.590             292.576              61.841              -1.797               0.447
               0.000             301.967              29.599             292.338              59.794              -3.392              -2.044
               0.033             298.913              27.496             291.842              68.664              -4.092              -2.976
               0.000             297.737              27.404             293.322              78.372              -5.727              -2.457
               0.000             300.015              28.745             292.874              68.827              -4.297               0.562
               0.000             301.914              29.413             292.498              58.969              -3.466               0.544
               0.000             302.045              30.041             293.239              62.061              -7.372               0.492
               0.127             301.725              30.151             293.124              65.119              -7.027               0.826
               0.000             300.774              29.424             292.689              67.541              -7.106               0.797
               0.017             300.682              29.208             292.455              66.765              -5.299               0.239
               0.000             300.838              28.761             291.667              62.495              -3.011              -1.101
               0.095             300.206              28.669             291.909              66.745              -2.544              -1.077
               0.000             300.733              28.795             292.145              63.523              -3.983              -1.194
               0.000             299.971              28.021             291.647              63.963              -5.316              -1.181
               0.085             299.270              27.824             292.184              68.172              -5.533              -1.386
               0.000             298.045              26.163             290.618              65.507              -7.036              -1.560
               0.000             298.506              26.726             291.525              66.101              -8.184              -0.746
               0.114             298.526              28.188             293.993              77.414              -7.871              -0.251
               0.025             298.780              27.006             291.620              65.997              -8.357               1.263
               0.000             298.338              27.090             292.202              70.410              -6.224               3.828
               0.000             298.411              26.628             291.095              66.125               1.034               5.376
               0.000             300.602              28.388             291.832              61.698               1.275               2.043
               0.000             301.685              29.478             292.920              61.030               0.991               1.819
               0.000             302.038              29.826             293.007              60.740              -0.208               1.809
               0.000             302.234              29.844             292.592              59.472              -0.135               1.394
               0.000             303.033              30.577             293.414              58.483              -2.690               0.983
               0.013             302.310              30.245             293.630              61.458              -1.049               0.443
               0.000             301.878              29.390             292.652              59.084               0.402               0.493
               0.000             302.397              30.555             293.919              62.778              -2.848              -0.296
               0.000             302.268              30.769             293.818              65.064              -4.408              -0.012
               0.000             302.849              31.095             294.419              62.896              -3.584               0.314
               0.000             302.674              31.004             294.123              63.583              -1.527               0.543
               0.061             302.015              29.513             291.880              58.904              -2.220               1.660
               0.003             301.390              29.762             293.295              65.081              -2.022               2.335
               0.000             302.894              30.815             293.672              60.878              -3.285               0.293
               0.000             301.853              30.660             294.687              67.458              -5.714              -0.194
               0.000             301.023              29.940             294.013              69.102              -5.409              -0.179
               0.116             301.431              29.864             293.956              65.451              -4.868               0.509
               0.000             301.639              29.635             293.227              62.399              -4.944               0.468
               0.000             302.034              30.089             293.630              62.452              -4.861               0.161
               0.004             301.393              29.961             294.142              66.382              -4.386              -0.528
               0.160             300.099              28.684             293.052              67.713              -4.690              -2.111
               0.025             299.787              28.175             292.237              66.544              -3.364              -3.485
               0.000             299.834              27.419             291.274              60.673              -3.385              -3.586
               0.000             299.212              27.050             290.845              62.816              -3.720              -2.749
               0.000             299.941              27.572             290.740              60.954              -3.665              -2.641
               0.000             299.071              26.936             290.164              63.079              -3.571              -1.842
               0.001             299.686              27.959             291.461              65.782              -4.585              -0.108
               0.000             301.643              29.931             293.331              64.299              -5.551               0.701
               0.000             302.403              30.797             294.266              64.252              -1.575               1.507
               0.156             301.845              29.828             293.153              62.146               1.254               2.460
               0.000             301.729              30.139             294.081              65.015               1.063              -0.798
               0.248             302.043              30.559             294.281              65.391              -3.317              -0.189
               0.000             303.263              31.924             295.211              64.953              -3.720              -0.434
               0.070             302.752              31.743             295.327              67.563              -4.525              -0.330
               0.001             302.638              30.834             294.236              62.794              -5.428               1.111
               0.090             302.888              31.154             294.361              62.978              -5.470               0.582
               0.032             302.354              30.964             294.677              65.656              -5.556               0.780
               0.000             302.382              30.911             294.540              65.118              -4.015              -0.874
               0.000             302.510              30.832             294.226              63.703              -2.733              -1.504
               0.086             302.337              30.834             294.143              64.970              -1.971              -0.917
               0.000             302.757              30.943             294.457              62.617              -2.290              -0.320
               0.029             303.007              32.056             295.761              67.595              -4.740               0.607
               0.000             300.537              29.099             293.332              67.155              -4.927               1.380
               0.038             299.035              27.622             292.303              68.599              -2.229               1.447
               0.133             301.085              29.313             293.281              64.379               0.517              -0.026
               0.154             302.045              30.282             293.976              63.603              -2.846               0.226
               0.000             301.287              29.452             293.357              63.789              -0.108              -1.180
               0.046             301.267              29.441             293.256              63.871              -2.308               0.637
               0.002             298.741              26.894             291.243              65.458              -2.747               0.994
               0.023             302.582              31.318             294.570              66.191              -1.197               1.054
               0.019             303.820              32.008             294.442              61.582               1.946               1.479
               0.000             303.803              31.388             293.734              58.123               1.343               0.010
               0.000             304.374              33.043             295.797              63.695              -2.035              -1.453
               0.000             304.535              33.659             296.555              66.020              -3.013              -1.875
               0.000             303.766              32.983             296.139              67.590              -3.781              -1.325
               0.000             302.647              31.613             295.200              67.532              -4.422              -1.909
               0.000             302.292              30.658             293.969              64.184              -5.210              -1.631
               0.119             302.806              31.478             294.774              65.541              -4.857              -0.862
               0.223             302.525              32.020             295.426              70.970              -6.325              -0.754
               0.164             302.288              31.919             295.835              72.155              -6.552              -1.007
               0.000             302.307              31.797             295.629              71.244              -5.158              -1.088
               0.000             302.481              31.278             294.937              66.680              -5.114              -1.357
               0.015             301.370              30.436             294.667              69.709              -5.395              -1.152
               0.000             302.557              31.473             295.338              67.338              -3.767              -1.294
               0.031             303.159              31.595             294.740              63.734              -2.834              -0.927
               0.000             303.979              32.512             295.346              63.388              -2.161              -0.405
               0.000             304.330              32.335             294.945              60.030              -0.135               1.043
               0.000             304.422              32.631             295.399              61.076              -0.879               1.017
               0.025             302.504              30.567             294.183              62.093               2.003               0.554
               0.019             302.694              31.115             294.619              64.126              -0.975               0.539
               0.000             303.565              31.994             295.018              63.248              -2.965               1.178
               0.027             303.925              32.816             296.069              65.504              -3.205               0.186
               0.052             303.698              32.806             296.227              67.051              -4.732              -1.181
               0.000             302.343              32.479             296.738              75.248              -5.033              -1.761
               0.000             301.722              31.397             295.521              73.258              -2.639              -2.555
               0.062             303.119              32.069             295.767              66.859              -1.101               0.749
               0.174             303.687              31.825             294.567              61.429              -0.506               2.612
               0.000             304.722              32.491             295.052              58.342              -0.822               1.274
               0.312             304.206              33.488             296.153              67.359              -3.566              -1.493
               0.000             302.849              32.291             296.083              70.190              -4.364              -0.858
               0.064             303.346              32.048             295.503              65.104              -3.659               0.042
               0.000             302.957              31.986             295.258              67.537              -4.228              -0.462
               0.022             303.271              32.320             295.869              67.259              -5.095               0.130
               0.000             304.061              32.531             295.385              62.935              -5.371               0.267
               0.009             302.861              31.967             295.506              68.124              -5.626              -1.335
               0.000             302.479              31.377             294.965              67.318              -5.331               0.875
               0.000             303.418              30.605             293.234              56.077              -4.138               3.765
               0.000             301.094              29.035             292.676              62.440              -0.526               3.513
               0.237             303.627              30.957             293.290              56.773              -3.267               1.835
               0.000             304.388              32.909             295.654              62.849              -5.975               0.475
               0.042             303.795              32.442             295.446              64.259              -6.889               0.228
               0.000             301.843              31.549             295.797              73.280              -5.981              -0.583
               0.029             303.317              32.188             295.616              66.144              -5.546              -0.073
               0.000             303.380              32.056             295.544              64.912              -3.494               0.625
               0.061             302.875              32.095             295.376              68.802              -3.392              -1.176
               0.000             303.562              32.574             295.717              66.667              -3.199              -0.634
               0.153             304.002              32.628             294.619              63.896              -4.514              -0.214
               0.000             302.242              32.100             295.861              73.653              -5.553              -0.588
               0.000             302.268              31.959             295.599              72.567              -4.163              -1.625
               0.000             302.661              32.189             295.882              70.981              -3.340               0.142
               0.000             303.781              32.483             295.762              64.598              -2.728               0.124
               0.000             303.487              32.689             295.651              67.880              -5.013              -0.851
               0.146             302.389              31.997             295.803              71.872              -4.524              -0.355
               0.000             303.653              32.599             295.717              66.161              -5.235              -0.796
               0.000             303.627              32.803             296.074              67.540              -5.203              -0.466
               0.012             304.301              33.123             296.014              64.642              -4.624              -0.595
               0.145             303.836              32.918             295.041              66.716              -4.593              -0.708
               0.173             303.631              32.663             294.642              66.692              -3.996              -0.011
               0.079             303.081              32.480             295.422              69.609              -3.286              -0.510
               0.000             303.711              33.095             296.304              68.637              -3.059              -0.974
               0.048             303.198              32.865             296.431              71.047              -5.309              -1.531
               0.000             302.180              31.000             294.595              67.176              -5.870              -1.719
               0.014             301.429              30.677             294.852              70.845              -5.160              -1.609
               0.083             302.518              31.695             295.549              69.001              -5.432              -0.945
               0.000             301.648              31.841             296.481              76.741              -5.151              -0.969
               0.000             302.178              31.889             296.358              72.823              -4.592              -0.338
               0.000             302.101              32.239             296.868              75.654              -3.226              -0.588
               0.000             302.440              32.050             296.223              71.806              -2.406              -0.866
               0.018             302.735              31.553             295.181              66.520              -2.451              -0.036
               0.372             303.146              31.568             294.907              63.663              -2.005               0.255
               0.000             303.151              31.259             294.352              61.775              -4.607              -0.095
               0.000             303.332              31.229             294.204              60.347              -4.607              -0.215
               0.000             302.992              30.880             294.085              60.589              -3.513              -0.390
               0.000             302.588              30.989             294.449              64.106              -1.777               0.238
               0.000             303.494              31.586             294.585              61.348              -2.159               0.508
               0.091             304.078              31.905             294.558              59.267              -1.423               0.495
               0.061             304.149              32.314             295.237              61.109              -1.537              -0.183
               0.000             303.613              32.520             295.856              65.989              -4.562              -0.799
               0.000             302.157              31.937             296.069              73.292              -5.953              -3.258
               0.000             301.228              31.214             296.200              76.034               0.201              -4.174
               0.134             302.496              30.947             294.477              64.520               5.299               4.385
               0.000             302.849              31.417             294.592              64.857               1.635               3.587
               0.000             303.407              32.051             295.454              64.688              -1.295               0.336
               0.122             302.586              32.379             296.217              72.727              -5.296              -0.856
               0.000             301.027              30.754             295.369              74.589              -5.090              -1.208
               0.000             300.830              30.493             295.180              74.435              -2.971               0.781
               0.000             301.428              30.398             294.824              69.003              -2.953               5.507
               0.118             300.577              28.980             293.122              66.013              -1.053               5.916
               0.000             299.091              28.334             293.522              73.541              -1.619               5.232
               0.019             299.048              28.196             293.453              72.865               0.377               5.646
               0.000             299.506              28.343             293.101              70.071               0.206               5.027
               0.000             300.933              29.288             293.163              65.378               1.267               4.465
               0.089             301.581              29.759             293.035              63.633              -0.060               2.889
               0.125             302.914              30.570             293.565              59.247              -3.135               1.585
               0.002             302.674              31.222             294.844              64.923              -4.444               0.648
               0.079             302.595              30.944             294.500              63.784              -5.164               0.913
               0.000             302.347              30.257             293.632              61.277              -3.103               2.110
               0.000             299.712              28.064             292.462              66.340              -1.527               4.999
               0.218             300.180              29.245             293.736              71.057               0.907               3.667
               0.224             301.872              30.813             294.577              68.308               1.179               0.729
               0.062             303.563              32.687             296.033              67.324              -2.790               0.132
               0.000             303.565              32.496             295.735              66.188              -4.490               0.278
               0.000             303.392              32.119             295.404              65.199              -4.349              -0.319
               0.000             302.828              31.463             295.062              65.296              -3.989               0.378
               0.000             302.122              31.116             295.020              68.346              -1.604               0.424
               0.000             303.275              31.970             295.381              65.147              -2.115              -0.340
               0.139             303.221              32.119             295.623              66.419              -2.017               0.034
               0.200             303.642              32.114             295.277              63.418              -0.989               0.010
               0.000             303.547              32.568             295.864              66.740              -1.248              -0.635
               0.094             303.297              32.217             295.674              66.458              -0.226              -1.645
               0.000             302.926              32.084             295.860              68.357              -2.533              -0.775
               0.000             302.833              32.022             295.918              68.665              -2.813              -0.120
               0.000             302.691              31.744             295.486              68.017              -0.024              -0.303
               0.220             302.834              31.774             295.491              67.145              -1.013              -0.735
               0.051             302.839              31.709             295.466              66.715              -0.701              -1.582
               0.000             301.854              31.694             296.156              74.135              -2.261              -2.237
               0.000             301.848              31.290             295.626              71.569              -3.287              -0.789
               0.000             302.332              31.454             295.472              68.891              -1.670               0.632
               0.000             302.010              30.902             294.825              67.826               1.218               1.851
               0.176             301.614              30.162             293.995              66.022               1.935               2.596
               0.000             300.316              28.897             293.255              67.491               1.279               3.246
               0.105             298.668              27.896             293.373              73.861               1.648               3.138
               0.000             298.205              27.591             293.178              75.586               0.044               2.258
               0.000             299.339              27.805             292.393              67.456               0.523               0.740
               0.006             299.246              27.506             292.101              65.974               2.424               2.569
               0.025             299.855              28.241             292.668              66.470               3.358               0.123
               0.000             300.783              29.755             294.312              69.745               0.649              -2.332
               0.076             300.992              30.828             295.506              75.374              -1.760              -3.389
               0.012             299.666              30.194             295.944              82.334              -2.949              -3.210
               0.000             299.401              28.839             293.824              74.659              -4.305              -3.198
               0.000             299.407              28.092             292.462              69.036              -2.008              -2.646
               0.000             299.677              29.012             293.414              73.569              -1.192              -1.507
               0.000             301.346              29.242             292.735              61.955              -2.257               0.032
               0.007             301.603              30.059             293.871              65.441               0.191               0.613
               0.021             300.878              28.914             292.629              63.237              -0.544              -0.841
               0.167             300.074              29.101             293.649              70.890              -3.318              -0.369
               0.000             300.625              28.443             292.114              61.909              -3.897               0.376
               0.000             300.412              28.151             291.920              61.481              -4.290              -0.117
               0.000             300.783              28.913             292.883              63.955              -4.896              -0.209
               0.000             300.211              29.451             294.413              72.263              -4.352               0.877
               0.049             300.512              30.208             295.187              75.095              -1.775               1.617
               0.149             301.793              29.978             293.642              63.498               2.127               0.653
               0.018             301.093              30.620             295.406              73.148              -0.010              -2.718
               0.029             300.155              29.999             295.159              76.632              -3.603              -3.670
               0.000             299.940              28.389             292.893              66.866              -4.567              -4.530
               0.000             299.220              29.340             295.238              80.007              -3.642              -3.322
               0.000             299.232              28.270             293.108              71.843              -4.111              -1.735
               0.000             298.687              27.448             291.872              70.211              -3.644              -0.301
               0.037             301.978              30.955             294.864              68.414              -3.424               0.806
               0.000             301.846              30.801             294.803              68.429              -3.153               0.590
               0.007             302.368              30.801             294.474              64.529              -2.140              -0.376
               0.133             300.828              29.797             294.019              69.673              -4.298               0.188
               0.000             299.443              28.898             294.293              74.729              -0.918              -3.018
               0.000             295.662              24.775             290.769              75.272              -2.401              -5.100
