 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.005             279.443               9.435             269.570              51.360              -0.035              -0.607
               0.050             280.828              10.068             268.638              43.016               0.225               0.911
               0.000             281.462              10.262             267.276              37.346               0.297               2.526
               3.542             279.801               9.705             269.691              51.868               0.382               3.875
               6.366             277.064               8.381             271.972              69.925              -0.147               2.347
               1.680             275.539               7.153             269.355              65.147               1.714               3.920
               0.000             277.464               8.501             271.196              64.721              -0.080               1.870
               0.037             276.857               7.638             267.379              50.959               0.460              -0.288
               0.000             276.974               7.433             265.053              41.953              -0.182              -1.084
               0.000             276.735               7.211             264.226              39.875              -0.424              -1.865
               0.000             276.650               7.093             263.464              37.861              -0.588              -2.084
               0.000             279.054               8.633             265.097              36.842               0.017              -0.079
               0.000             283.338              11.377             267.873              33.966              -0.381               0.307
               0.000             284.092              11.805             267.699              32.326              -0.565               2.189
               0.033             283.006              10.980             266.001              30.359               0.287               3.035
               0.000             283.994              11.715             267.630              31.849              -0.422               0.585
               0.000             284.906              12.218             267.462              29.725               1.092               2.973
               1.909             277.992               7.804             262.884              32.969               2.264              -2.258
               0.000             276.412               6.787             261.382              32.866               0.873              -0.666
               0.127             279.014               8.802             266.887              42.197              -0.324              -1.512
               0.000             282.790              11.268             269.258              39.525              -0.520               0.195
               0.017             285.878              13.112             269.917              33.820              -0.294               1.158
               0.000             287.283              13.871             269.583              30.253              -0.215               2.349
               0.095             287.620              13.697             266.913              23.963               0.072               3.240
               0.000             284.241              11.443             263.667              23.405               1.464               5.007
               0.000             279.315               8.534             262.441              29.549               1.777               3.900
               0.085             279.606               8.646             261.946              27.562               0.760               1.213
               0.000             282.513              10.423             263.235              25.390              -0.683              -0.354
               0.000             284.998              11.847             263.380              21.789              -0.316               1.354
               0.114             286.486              12.638             262.888              18.882               0.013               2.956
               0.025             285.421              12.031             262.652              20.208               0.910               4.228
               0.000             283.518              10.825             261.381              20.356               1.323               3.086
               0.072             284.692              11.818             264.935              24.946               0.402               1.421
               0.000             287.259              13.785             269.223              29.167               0.918               2.256
               0.000             287.037              14.352             273.305              40.694               1.023               2.837
               0.000             287.811              14.019             268.679              26.935               0.438               2.113
               0.000             288.741              14.613             269.069              26.324               0.199               0.983
               0.000             289.283              14.743             267.696              22.976               0.496               2.674
               0.013             286.435              12.977             266.302              25.075               0.879               4.215
               0.000             283.542              11.636             268.415              36.412               1.017               2.920
               0.000             285.171              12.960             271.384              39.927               0.482              -0.221
               0.000             288.041              14.342             269.861              29.423              -0.457               0.410
               0.000             289.536              15.010             268.416              24.287               0.739               3.982
               0.000             286.971              13.478             267.318              27.395               2.987               5.179
               0.277             284.047              11.685             267.041              30.568               2.996               4.604
               1.623             280.296               9.627             267.517              41.105               3.474               3.698
               0.000             278.980               8.536             264.661              35.534               1.610              -0.684
               0.000             280.182               9.354             265.594              36.177               0.829              -1.853
               0.000             283.578              11.253             265.544              28.195              -0.161              -0.489
               0.116             287.142              13.310             265.818              22.880              -1.586              -1.491
               0.000             288.365              13.746             263.227              17.352              -1.714              -1.831
               0.000             291.167              15.404             264.026              15.366              -1.040               0.317
               0.004             292.432              16.437             267.016              17.796              -0.083               2.986
               0.160             290.911              15.617             267.390              20.096              -0.142               3.380
               0.025             290.342              15.720             270.370              26.365              -0.053               2.759
               0.000             292.068              16.597             269.907              22.462               0.308               3.039
               0.000             291.681              16.744             272.318              27.386               0.939               3.159
               0.000             291.347              16.977             274.273              33.102               0.867               2.650
               0.000             292.024              17.913             276.463              38.173               0.489               2.889
               0.001             293.772              18.543             275.013              30.469               0.316               2.551
               0.000             293.846              18.084             272.592              25.112               0.484               3.077
               0.000             292.145              16.377             267.604              19.298               0.546               3.670
               0.156             291.345              16.539             271.915              27.794              -0.680               1.396
               0.000             292.408              17.921             276.140              34.882              -0.868               1.845
               0.248             292.972              18.425             276.846              35.704               0.318               3.286
               0.000             291.709              17.351             275.175              34.375               0.868               4.796
               0.070             290.041              15.851             272.185              30.852               0.684               3.717
               0.001             290.482              15.699             269.814              24.841               0.529               1.933
               0.090             289.685              14.653             264.917              18.087              -1.186              -3.130
               0.032             289.683              14.642             264.556              17.969              -1.391              -3.020
               0.000             291.054              15.672             266.945              19.595              -1.223              -2.132
               0.000             292.877              17.421             271.891              25.406              -0.602               2.236
               0.086             293.798              18.022             272.543              24.821              -0.030               2.352
               0.000             295.874              19.344             273.401              23.195               0.031               1.918
               0.029             297.280              20.234             273.830              22.095               0.745               2.769
               0.000             294.005              17.708             269.693              20.053               1.192               3.462
               0.146             287.660              13.396             263.832              18.927              -0.525              -4.422
               0.133             287.226              13.133             263.453              19.192              -1.060              -2.235
               0.154             291.170              15.643             265.955              18.290              -1.892              -1.790
               0.000             294.764              18.169             269.692              19.445              -1.505              -0.322
               0.046             297.658              20.291             272.668              20.300              -0.121               2.250
               0.002             298.498              20.635             272.278              18.263               1.166               3.327
               0.023             296.668              19.682             272.013              21.128               2.189               3.932
               0.019             294.531              17.351             264.349              12.871               2.007               4.068
               0.000             292.959              16.411             263.667              13.646               1.507               3.996
               0.000             290.195              15.026             265.540              18.616               2.148               5.784
               0.000             285.293              12.119             264.405              23.254               2.435               2.950
               0.000             287.406              13.572             266.713              24.239               0.651              -0.305
               0.000             291.811              16.179             267.613              19.602               0.094               2.475
               0.000             293.519              16.870             265.143              14.684               0.157               3.051
               0.119             294.314              17.336             265.340              14.135               0.282               2.633
               0.223             295.759              18.641             269.007              17.447               0.043               2.286
               0.164             297.171              19.549             269.602              16.937              -0.083               2.685
               0.000             297.378              19.710             270.039              17.095               0.131               3.048
               0.000             298.302              19.988             268.132              14.219               0.767               2.922
               0.015             299.042              20.246             266.916              12.373               1.304               2.478
               0.000             299.432              21.102             271.191              16.822               1.065               2.672
               0.031             299.674              20.781             268.579              13.218               1.073               3.066
               0.000             299.049              20.913             271.932              17.412               0.793               3.685
               0.000             296.166              18.809             268.841              16.452               1.754               4.468
               0.000             293.414              16.858             265.798              15.287               0.787               4.586
               0.025             292.207              15.997             264.020              14.444               0.154               3.978
               0.019             292.421              16.291             265.283              16.219              -0.314               3.121
               0.000             293.230              16.947             267.456              17.560               0.041               3.298
               0.027             293.363              16.994             266.912              17.106               0.206               3.204
               0.052             294.823              17.678             265.505              14.223               0.417               2.770
               0.000             296.577              18.549             264.324              11.701               0.840               3.012
               0.000             298.206              19.369             263.425               9.781               0.904               2.588
               0.062             298.408              19.441             263.439               9.328               1.315               3.338
               0.174             297.054              19.354             268.989              15.953               1.292               2.630
               0.000             298.339              20.227             270.199              15.912               0.715               1.646
               0.312             299.667              21.284             272.021              16.945               0.924               2.446
               0.000             299.372              21.595             274.568              20.807               0.565               3.368
               0.064             298.659              20.935             273.308              19.722               0.163               3.510
               0.000             299.980              21.623             272.845              17.795               0.099               3.181
               0.022             300.709              22.390             274.637              19.494               0.237               2.109
               0.000             301.663              22.687             273.691              16.849               0.224               1.469
               0.009             299.978              22.233             275.904              22.202              -0.351               2.248
              21.227             297.002              22.292             281.711              41.521               0.456               3.484
               7.240             292.872              20.564             284.419              60.241               0.824               3.258
               0.000             294.086              20.011             280.769              43.135               0.538               2.782
               0.237             295.166              20.393             279.868              38.156               1.005               0.638
               0.000             297.920              21.592             278.596              29.364               0.719               0.190
               0.042             299.623              22.222             277.129              24.071               0.405               1.257
               0.000             299.515              21.978             276.215              22.874               0.760               3.458
               0.029             298.458              20.801             273.221              19.800               0.754               3.336
               0.000             297.817              20.305             272.492              19.482               1.150               3.522
               0.061             297.766              20.182             272.019              18.771               0.673               3.616
               0.000             298.031              21.081             275.933              24.526               0.769               3.299
               0.153             298.924              21.813             276.937              24.990               0.680               2.646
               0.000             300.352              22.095             274.658              19.255               0.948               2.455
               0.000             300.463              21.899             273.188              17.317               0.963               2.668
               0.000             301.052              22.138             272.613              16.091               0.667               3.113
               0.000             299.234              21.439             274.143              20.395               0.450               3.632
               0.000             298.510              21.091             274.724              21.786               0.517               3.496
               2.738             297.037              22.362             282.525              41.865               0.625               3.509
               0.330             296.435              22.230             283.496              45.278               0.332               3.183
               0.000             296.502              21.619             281.464              39.345               0.304               3.135
               0.012             297.176              21.396             279.440              32.626               0.654               2.653
               0.145             298.735              21.696             277.143              25.200               0.691               1.996
               0.173             298.873              21.916             277.771              26.082               0.647               2.974
               8.935             295.065              21.307             282.634              47.788               0.679               3.297
               0.659             291.742              19.307             282.779              57.317               0.845               4.032
               0.048             291.409              18.897             282.200              55.836              -0.656               2.291
               0.076             292.211              18.742             280.098              46.074              -0.411               2.189
               0.986             292.296              18.297             278.126              40.165              -0.348               2.585
               2.135             291.464              17.784             277.894              41.813              -0.471               1.934
              23.518             289.211              16.451             277.364              47.451               0.015               1.650
               0.000             290.514              17.219             277.833              44.050               0.390               2.195
               0.000             291.000              17.509             277.954              42.912               0.027               2.447
               0.000             292.167              17.911             276.755              36.876              -0.076               2.649
               0.018             293.055              17.510             272.171              24.997               0.195               2.023
               0.372             294.169              18.063             271.469              22.530               0.418               1.928
               0.000             295.299              18.515             270.572              19.220               0.512               2.282
               0.000             296.261              19.290             271.760              20.198               0.650               1.855
               0.000             296.399              19.207             271.005              18.596               0.742               2.115
               0.000             296.909              19.601             271.605              18.934               0.244               2.259
               0.000             296.127              19.336             272.607              21.473               0.299               3.476
               0.091             293.781              18.438             274.764              29.306               0.263               4.307
               0.061             292.415              17.927             275.780              34.891               0.382               4.045
               0.000             292.660              16.951             269.921              21.856               0.289               2.724
               0.000             293.868              17.630             269.640              20.221               0.239               3.215
               0.000             293.971              17.324             267.011              16.331               0.559               3.264
               0.134             293.691              17.508             269.472              20.215               0.740               2.805
               0.000             294.263              17.729             268.917              18.459               0.463               2.651
               0.000             295.290              18.498             270.182              19.125               0.309               1.989
               0.122             296.086              19.133             271.407              19.891               0.215               1.853
               0.000             296.886              20.044             273.936              22.909               0.245               1.744
               0.000             297.572              21.048             276.891              27.099               0.401               2.779
               0.000             297.897              21.655             278.706              30.019               0.139               2.945
               0.118             297.772              21.051             276.474              25.872               0.130               2.464
               0.000             298.333              21.104             275.348              22.916               0.485               0.605
               0.019             297.563              20.649             275.123              23.834               0.042              -0.416
               0.000             297.139              19.956             272.874              20.595              -0.095              -2.182
               0.000             295.831              18.785             270.165              18.323              -0.014              -2.519
               0.089             292.597              16.518             266.961              17.469              -1.798              -3.363
               0.125             291.954              16.810             271.501              25.880              -1.610              -1.333
               0.002             294.010              18.443             274.305              27.595              -0.050               1.691
               0.079             294.798              18.606             272.649              23.510               0.323               1.291
               0.000             294.768              18.698             273.251              24.621               0.328               2.639
               0.000             293.907              18.108             272.705              24.910               0.665               1.972
               0.218             293.914              17.790             270.893              21.549               0.296               0.710
               0.224             293.536              17.747             271.939              23.886               0.217               2.078
               0.062             293.274              17.887             273.324              27.394               0.375               2.514
               0.000             294.136              18.266             273.018              24.844              -0.068               1.975
               0.000             294.494              19.424             277.314              33.871               0.702               3.104
               0.000             293.343              17.969             273.760              27.726               1.033               3.036
               0.000             292.536              17.044             271.193              23.870               0.698               1.299
               0.000             292.735              17.213             271.214              24.201               0.287               1.697
               0.139             293.471              17.843             272.715              25.388              -0.077               1.146
               0.200             293.416              18.187             274.674              29.496              -0.335               1.613
               0.000             293.015              17.964             274.482              30.279              -0.641               1.800
               0.094             293.351              18.015             273.788              28.162              -0.014               2.353
               0.000             292.856              17.330             271.666              24.560               0.649               0.988
               0.000             293.755              17.825             271.691              23.079              -0.100               0.612
               0.000             293.839              18.041             272.520              24.713               0.284               0.411
               0.220             294.678              18.448             272.105              22.786              -0.182               0.284
               0.051             293.136              17.098             268.889              19.879               0.020               2.451
               0.000             290.330              15.276             267.000              20.705               0.242               3.135
               0.000             289.410              15.008             268.830              25.444              -0.442               1.234
               0.000             291.832              16.555             270.413              23.883              -0.440               0.473
               0.000             292.807              17.098             270.440              22.365               0.113               0.969
               0.176             291.396              15.872             267.063              19.264               0.460               1.949
               0.000             289.964              14.895             265.458              18.882              -0.174               2.169
               0.105             287.934              14.097             268.214              26.853               0.270               3.211
               0.000             287.025              14.005             271.112              35.258               0.153               2.115
               0.000             288.612              15.017             272.222              33.448              -0.136               1.019
               0.006             288.840              15.024             271.498              31.224               0.168               0.796
               0.025             287.746              13.904             267.921              25.845               0.335               2.460
               0.000             287.385              14.147             271.284              33.487               1.536               4.424
               0.076             284.289              13.424             276.655              60.851               2.810               6.543
               0.000             280.885               9.993             267.990              40.256               1.801               2.213
               0.000             280.604               9.753             266.879              39.065              -0.589              -0.524
               0.097             284.415              11.830             266.360              28.622              -0.622              -0.750
               0.000             286.857              13.346             267.356              26.514              -0.396              -0.301
               0.000             287.995              13.599             263.434              18.721              -0.448               1.702
               0.007             286.751              13.553             268.667              31.050               0.053               1.900
               0.021             284.120              11.628             266.151              28.511              -0.183              -2.114
               0.167             284.442              11.630             264.504              24.476              -0.022               0.269
               0.000             279.539               8.795             263.730              32.636               1.313              -2.666
               0.000             275.483               6.227             260.674              33.927               0.306              -3.185
               0.000             278.353               7.786             260.139              25.768              -0.013              -0.194
               0.000             277.234               7.542             264.438              39.997              -0.483              -1.293
               0.049             279.106               8.441             262.806              30.665              -0.608              -0.789
               0.149             280.551               9.242             262.529              27.334              -0.504               0.035
               0.018             279.601               8.948             263.484              35.617               0.404               3.312
               0.029             279.171               8.757             265.585              38.124              -0.258               0.275
               0.000             279.792               8.940             263.889              32.132              -0.975              -1.606
               0.000             281.478              10.416             268.336              40.687              -0.956               0.954
               0.000             279.966              10.080             272.114              58.515               0.427               2.539
               0.000             278.547               8.683             267.923              47.758               0.595               1.477
               0.037             277.524               7.653             263.694              37.555               0.441              -0.837
               0.000             278.392               7.867             260.328              27.375              -0.086              -0.130
               0.007             277.923               7.411             257.506              22.646              -0.640              -2.119
               0.133             280.117               8.543             256.078              16.603              -0.283              -1.513
               0.000             281.311               9.358             258.346              18.565              -0.374              -1.727
               0.000             281.771               9.785             260.643              21.756              -0.798              -2.496
