 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.790             299.831              29.616             295.007              76.662               2.437               1.077
               1.190             301.651              32.343             297.218              80.007               2.792               1.487
               0.000             301.523              31.695             296.432              76.802               2.239               0.713
               0.349             303.058              34.299             298.750              80.733               2.372               0.010
               0.127             302.491              32.605             296.919              74.868               3.167               0.333
               1.824             302.331              32.545             296.826              75.756               2.844               1.345
               3.807             301.730              32.466             297.396              80.145               0.942               2.150
               4.372             301.776              32.143             297.035              77.660              -0.437               0.794
               1.390             301.882              32.337             297.282              78.052              -1.829              -0.618
               7.977             299.768              30.075             295.871              80.555              -2.135              -0.046
              13.346             299.415              30.173             296.352              84.468              -0.177               0.160
              24.906             299.734              30.609             296.708              84.765              -1.653               2.738
              35.856             300.589              31.749             297.536              85.162               0.662               4.974
               0.636             300.674              31.606             297.201              83.414               2.477               2.329
               4.369             301.114              32.099             297.534              82.940               3.316               0.519
               1.036             301.299              32.303             297.728              82.714               2.834              -0.990
               1.971             302.043              32.474             297.319              77.623               1.583              -0.761
              26.698             301.029              31.753             297.241              81.345               0.247               1.667
              13.112             300.561              31.130             296.699              81.107              -0.527               2.277
               6.900             300.384              31.003             296.700              81.757              -0.401               2.848
               0.383             300.799              31.466             296.919              81.364              -0.438               2.360
               7.132             302.051              32.927             297.963              80.444              -1.265               1.602
               3.413             301.117              31.339             296.525              77.799              -2.768               1.563
               4.341             300.299              30.965             296.709              82.241              -3.247               3.038
              26.567             300.240              31.423             297.395              86.013              -2.601               4.146
              14.406             300.069              30.935             296.844              84.087              -1.268               3.946
               4.873             300.640              31.457             297.103              82.694              -0.498               1.766
               0.461             301.614              31.977             296.891              77.917               0.843               1.624
               0.000             301.278              31.629             296.662              78.396               2.527               1.330
               6.217             301.297              31.863             297.006              79.802               3.154               0.530
               2.248             301.609              32.587             297.907              81.948               3.064               0.171
               2.961             301.198              32.368             297.940              84.029               2.867               0.741
              14.839             301.039              31.942             297.470              82.536               2.474               0.784
               0.540             300.752              31.731             297.303              83.598               2.044               1.285
               0.000             301.333              32.192             297.473              81.685               2.020               0.836
              15.834             302.382              33.310             298.225              80.145               1.721               0.296
               8.888             301.955              32.869             298.046              80.872               2.399              -0.051
               2.846             301.928              32.597             297.550              79.349               0.207               0.563
               0.000             302.247              32.603             297.305              76.794               0.421               1.163
               0.161             301.783              32.204             297.166              78.001              -0.003               1.941
               0.552             301.051              31.413             296.694              78.853               0.791               2.490
               1.981             300.766              31.045             296.367              78.755               1.327               1.712
               4.169             300.608              30.982             296.387              79.676               2.366               1.968
               3.535             299.784              30.200             295.958              81.327               3.904               1.463
               0.000             300.125              30.210             295.723              78.403               1.465               0.674
               0.048             300.159              29.826             294.918              75.367               0.729               0.692
               0.000             300.391              29.553             294.264              71.504               1.026              -0.804
               0.014             300.023              28.749             293.236              68.790              -1.367              -1.515
               0.083             300.276              30.375             295.859              78.266              -3.208              -1.080
               0.000             300.484              30.392             295.579              76.616              -2.554              -0.124
               0.000             302.092              31.797             296.275              72.909              -0.426               0.162
               0.196             302.554              32.513             296.899              73.803               0.115               1.520
               3.286             301.730              32.351             297.351              79.400               1.010               2.081
               2.178             300.704              31.044             296.348              79.278               1.208               2.359
              14.736             300.247              30.734             296.386              81.062               0.405               2.913
               7.384             299.831              29.971             295.660              79.244              -0.755               2.885
               7.231             300.300              30.646             296.154              79.980              -1.516               2.750
               3.187             300.922              31.220             296.435              78.628              -1.631               2.078
               0.724             301.260              31.929             297.216              80.552               0.337               0.712
              51.310             300.736              31.551             297.112              82.496              -0.674               1.596
               2.467             300.663              30.936             296.241              78.876              -1.388               1.732
               0.601             301.329              31.814             297.016              79.203              -0.389               0.877
               3.621             301.253              31.805             297.049              79.778               0.158               1.100
              12.091             300.431              30.885             296.475              80.526              -1.533               1.532
               4.360             299.916              30.305             296.011              80.917              -1.962               1.062
               0.458             301.207              31.781             297.062              80.020              -2.155              -1.361
               2.290             299.209              29.569             295.539              81.834              -0.174              -5.633
               1.940             301.040              31.626             296.998              80.383               3.234               0.274
               2.714             300.899              32.044             297.638              84.454               1.909               1.977
               0.174             300.816              31.702             297.261              82.839               1.645               0.970
               0.000             300.947              31.320             296.583              79.099               0.927              -0.251
               0.000             300.952              30.878             295.958              76.050              -3.664              -0.798
               0.118             297.670              28.011             294.540              84.013              -4.542              -2.289
               4.673             297.302              27.537             294.038              83.651              -3.945              -2.091
               8.983             298.227              28.927             295.498              86.061              -7.075              -0.979
               9.603             298.850              29.386             295.626              83.743              -4.613               4.753
               1.274             298.542              29.268             295.667              85.737               1.713               1.416
              10.457             299.409              30.156             296.314              84.399              -0.073              -0.543
               2.285             298.930              29.860             296.287              86.638              -2.688               0.494
               5.294             298.229              28.883             295.392              85.689              -4.526              -0.444
               0.079             299.610              30.322             296.197              83.784              -2.353               0.087
               0.000             299.839              30.006             295.637              79.426              -0.542              -0.785
               1.604             300.391              30.860             296.394              80.692              -2.463               2.740
              14.366             297.938              29.065             295.966              90.018              -1.281               6.224
               2.816             297.895              28.685             295.303              87.347               3.574               3.050
               0.062             296.305              26.040             292.496              80.465               2.289              -1.477
               7.914             294.854              25.356             292.824              89.242              -2.264              -0.386
              57.289             292.088              22.642             290.752              92.566              -2.538              -2.445
              30.938             294.070              24.770             292.589              92.187              -3.304              -2.592
              21.459             296.794              27.682             294.811              90.018              -3.772               1.210
               2.530             298.345              28.896             295.250              84.686              -0.911               2.120
               1.003             298.448              28.766             294.940              82.677               0.253               0.918
               2.468             298.103              27.888             293.883              78.902               0.330              -0.711
               0.093             298.648              28.323             293.993              77.365               1.622               0.052
               0.094             297.390              27.527             293.883              82.693               3.060               2.131
               0.000             296.130              25.640             291.525              78.599               2.219              -0.319
               0.085             295.857              25.330             291.621              78.478               2.278               1.792
               0.475             294.261              23.118             288.553              73.228               2.753              -1.675
               0.220             290.249              18.389             282.590              62.036               1.326               0.431
               0.051             292.917              21.381             286.403              68.793               3.036               0.242
               0.000             292.854              20.311             283.756              57.619              -0.009              -0.057
               0.000             293.606              22.163             287.725              70.069               0.789               2.230
               0.000             294.793              24.689             291.483              83.352               2.544               0.341
               0.000             292.377              21.209             287.042              72.677               1.822              -1.730
               0.176             292.185              20.828             286.459              70.413               1.204               1.183
               0.000             295.269              25.238             291.918              83.639               1.855               1.788
               0.105             293.285              22.198             288.179              73.806              -1.717              -3.328
               0.000             288.494              17.949             284.364              77.469              -4.014              -1.719
               0.278             292.323              22.300             289.597              85.769              -3.195              -0.226
               0.006             295.808              25.865             292.697              83.911              -2.643              -0.434
               0.025             297.355              26.971             292.871              78.353              -2.311              -0.825
               0.000             296.299              25.551             291.402              76.143              -2.467               0.143
               0.076             296.922              26.516             292.513              78.616              -2.008               1.353
               0.000             298.471              28.583             294.574              81.022              -2.493               2.060
               0.000             296.120              26.142             292.827              83.253              -2.604               2.199
               0.961             296.001              26.071             292.766              83.818               1.192               0.692
               0.000             289.935              18.622             283.613              68.749               1.301              -3.434
               0.000             285.854              14.861             278.828              64.401               1.464              -2.835
               0.007             286.884              15.586             279.364              62.495              -0.490              -2.864
               0.021             288.730              17.011             280.666              60.901              -1.995              -0.288
               0.167             290.106              18.987             284.619              71.539              -1.437               1.144
               0.000             293.570              23.128             289.821              80.667              -0.699               2.947
               0.000             294.287              23.986             290.663              81.763              -2.237               2.219
               0.000             295.963              25.994             292.733              83.510              -5.426               2.873
               2.743             296.508              26.728             293.496              84.567              -4.445               2.851
               3.829             296.621              26.772             293.364              83.806              -1.041               0.621
               0.149             292.402              21.090             286.377              71.052               1.790              -5.030
               0.018             283.632              13.129             277.038              65.117              -1.227              -4.537
               0.029             284.022              14.008             279.783              76.312              -3.580              -2.636
               0.000             290.565              20.086             286.794              80.210              -2.089              -1.985
               0.000             291.142              20.071             285.877              73.125              -0.102              -2.658
               0.000             288.560              17.607             283.183              71.640               0.036              -0.442
               0.803             290.679              20.236             287.101              80.719              -2.241               2.789
               9.779             296.337              26.993             294.049              88.680               1.742               4.940
              33.443             295.283              25.977             293.482              90.539               1.117               0.658
               0.007             291.931              22.044             289.564              87.506               1.041              -2.627
               0.133             289.820              19.464             286.336              81.415               1.301              -3.655
               0.000             283.709              13.636             278.964              74.041               1.314              -4.552
               0.000             281.662              11.745             275.689              68.249               0.655              -2.316
