 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.015             299.784              28.720             293.573              70.537              -1.338               1.711
               0.000             301.580              30.234             294.048              66.759              -0.814               2.536
               0.031             303.159              30.712             293.070              58.445               0.428               3.203
               0.000             303.487              30.144             291.593              52.920               0.561               3.520
               0.000             302.783              29.457             290.807              53.335               0.309               5.247
               0.000             302.008              29.801             292.207              60.794              -1.222               6.078
               0.025             302.230              30.805             293.809              65.569              -1.797               5.895
               4.339             301.874              30.841             294.620              68.469              -1.130               4.890
               1.500             301.175              29.859             293.856              67.373              -0.159               4.470
               5.103             299.394              28.985             294.247              75.801              -0.412               2.926
              31.912             300.893              30.429             295.257              73.473              -0.274               3.306
               0.000             301.257              30.416             294.800              70.467              -1.022               3.073
               0.000             301.659              30.710             294.632              69.266              -1.013               3.459
               0.602             301.494              30.860             295.053              71.546              -1.515               1.765
               0.174             301.960              29.688             292.585              60.414              -0.535               0.768
               0.000             302.261              29.744             292.306              58.646              -1.025               2.855
               5.280             301.495              30.878             295.027              71.656              -1.925               4.658
               0.000             301.216              30.785             295.181              73.260              -1.490               5.072
               0.064             302.409              31.388             294.806              67.909              -1.064               5.170
               0.000             302.332              30.520             293.330              63.029              -0.375               3.390
               4.018             303.904              31.318             293.441              57.056              -0.862               2.206
               8.144             301.616              29.518             293.119              61.795              -1.145              -0.929
              27.042             299.502              29.193             294.708              76.413              -2.852              -0.987
               7.619             299.674              29.624             295.108              78.083              -1.572               0.052
               0.000             300.278              29.986             295.079              75.499              -1.045               0.476
               0.000             301.453              30.685             295.272              70.705              -1.507               0.826
               0.237             302.440              31.500             295.274              68.374              -2.645               0.303
               0.000             302.146              31.185             294.912              68.599              -3.076              -1.072
               1.122             302.811              31.855             295.439              67.814              -1.774              -1.776
               2.065             298.608              28.354             294.074              77.968              -0.711              -0.433
              31.349             297.497              27.937             294.543              85.089               0.004               2.641
               0.000             300.974              30.989             295.986              76.623              -0.361               4.168
               0.061             301.453              31.086             295.456              73.357              -0.111               4.529
               0.000             301.468              30.650             294.729              70.355              -0.495               5.146
               3.825             300.893              30.710             295.398              75.396              -0.497               5.226
               8.683             302.227              31.476             295.616              69.833               0.662               4.006
               1.188             302.315              30.900             294.475              65.543               0.155               4.448
               0.000             301.528              29.767             293.084              64.075              -0.170               5.047
               0.000             301.085              29.262             292.467              64.036              -0.677               4.128
               0.000             302.440              30.605             293.795              62.786              -1.158               2.742
               0.146             303.021              31.265             294.291              62.716              -0.366               2.794
               0.000             303.169              31.076             293.845              60.552              -0.812               2.463
               0.053             302.970              30.842             293.934              60.509              -2.198               2.000
               9.948             300.981              29.604             293.557              67.158              -2.297               3.269
               0.145             302.266              31.112             294.598              67.239              -0.703               4.469
               9.461             302.350              30.559             294.088              63.145               0.921               3.221
               0.727             301.010              29.700             294.134              67.577              -1.136              -0.111
               0.000             301.836              30.647             294.631              67.504              -0.804               3.878
               0.048             301.581              30.418             294.087              67.961              -1.181               4.571
               3.316             301.844              30.109             293.461              63.965              -1.088               2.916
               0.986             301.437              29.063             292.063              60.103              -0.715               2.375
               0.623             301.847              29.660             292.841              61.047              -1.702               2.104
               0.000             302.078              30.189             293.524              62.772              -1.224               3.317
               0.000             302.288              30.583             293.729              63.745              -1.068               4.220
               0.000             302.234              30.563             293.629              64.014              -0.680               4.652
               0.000             302.534              30.850             293.811              63.634              -0.556               4.774
               1.422             302.516              30.764             293.987              63.231              -0.615               4.625
               3.612             301.903              29.341             291.903              58.585              -0.246               1.851
               0.472             301.737              27.897             289.423              50.377              -0.583               1.744
               1.183             301.175              28.307             290.733              56.941              -1.133               1.771
               0.000             301.578              29.111             291.972              59.401              -1.407               3.799
               0.000             302.627              30.389             293.130              60.122              -1.337               3.833
               3.574             301.228              29.255             292.795              62.918              -1.163               3.615
               0.091             301.312              29.557             293.127              64.306              -1.040               3.903
               2.761             302.657              30.536             293.597              60.820              -1.854               2.348
               1.245             303.582              31.580             294.540              60.715              -3.058               0.845
               0.000             302.931              31.569             294.767              65.198              -3.405               1.158
               0.000             302.838              31.468             294.529              65.253              -3.355               2.243
               0.134             302.863              30.704             293.644              60.418              -2.697               1.949
               0.000             301.631              29.553             293.131              61.920              -2.296               1.964
               0.000             301.353              29.550             293.420              63.953              -0.617               2.352
               6.386             302.258              30.179             293.559              61.415              -0.857               1.859
               0.174             302.214              29.945             292.973              60.245              -1.721               0.610
               0.000             302.564              29.632             292.323              55.872              -2.198               0.527
               0.000             301.241              27.462             289.407              50.823              -2.578              -0.142
               0.118             299.241              25.122             286.637              48.075              -3.222              -0.859
               0.000             299.606              25.997             288.170              51.971              -3.139               0.357
               0.019             301.063              27.191             289.238              50.201              -2.373              -0.197
               0.000             300.663              26.187             287.166              46.009              -1.255              -3.758
               0.000             299.566              24.984             285.783              44.784              -2.910              -3.870
               0.089             296.097              21.231             280.692              38.875              -3.622              -4.564
               0.125             295.836              20.699             279.545              35.950              -2.663              -3.389
               0.974             295.627              20.583             279.272              36.431              -2.229              -2.375
               9.043             292.579              22.152             288.807              81.112              -1.109              -3.795
              10.236             292.315              22.651             290.491              89.887              -0.791              -5.074
               3.980             293.735              23.708             290.663              84.957               0.728              -4.097
               0.218             295.781              24.223             288.829              68.986               0.579              -3.741
               0.224             297.387              23.764             285.972              51.105              -1.338              -0.286
               0.062             298.141              24.740             287.263              53.261              -0.304               2.071
               0.000             298.487              25.764             289.023              58.688              -1.775               1.618
               0.000             298.049              24.927             287.621              55.488              -3.029              -0.146
               0.000             296.687              22.536             283.734              46.023              -2.164              -0.898
               0.000             297.723              24.118             286.112              51.432              -0.568               1.048
               0.000             299.478              25.606             286.540              50.006               0.455               3.083
               0.139             300.300              26.282             286.727              49.130               0.734               4.138
               0.200             300.306              26.222             286.791              48.660               0.428               3.085
               0.000             300.133              25.747             285.886              46.467               1.070               2.699
               0.094             300.625              25.166             284.197              39.177               1.317               1.326
               0.000             301.036              25.748             284.504              40.615               0.894               3.925
               0.000             298.341              22.368             279.223              32.900              -0.984              -2.353
               0.000             295.605              19.329             273.923              24.869               1.065               3.201
               0.220             297.788              23.055             282.182              42.216               1.312               3.432
               0.051             299.691              24.938             284.541              43.597               0.582               3.390
               0.000             299.736              27.085             289.009              58.986               0.536               5.927
               0.000             299.676              27.502             290.226              62.507               0.461               4.593
               0.000             292.489              18.067             276.300              35.844              -1.059              -5.611
               0.000             293.135              18.333             274.853              33.342               0.631               2.375
               0.176             298.302              23.069             281.857              38.733               0.900               4.532
               0.000             298.995              26.590             289.478              61.053              -1.814               3.010
               0.105             299.567              26.396             289.266              55.205              -4.761               1.439
               0.472             297.838              26.061             290.035              66.446              -2.206               4.789
               0.000             299.683              28.030             291.446              66.323              -0.991               5.410
               0.006             300.246              28.440             291.547              64.802              -1.871               4.727
               0.025             298.605              26.614             290.143              64.392              -1.789               4.321
               0.000             299.338              27.556             291.063              65.604              -0.583               5.978
               0.076             300.188              28.221             291.367              63.702              -0.197               7.561
               0.000             300.244              28.643             292.114              66.256              -1.417               7.829
               0.605             297.229              24.681             286.891              60.135              -0.690               0.515
               0.000             288.298              15.322             273.760              41.286              -0.935              -3.073
               0.000             290.006              15.864             272.138              31.358              -1.260              -0.492
               0.000             290.831              16.529             273.379              32.244              -0.843               1.927
               0.007             291.923              18.944             280.568              51.199              -0.344               3.877
               0.021             294.394              22.399             286.359              64.628              -0.467               5.384
               0.167             296.184              24.006             287.897              63.304               0.128               2.827
               1.074             297.703              24.922             288.077              58.222              -0.256               4.844
               5.908             297.412              26.641             291.943              75.052              -2.916               7.861
               2.693             290.759              17.530             278.338              45.549               1.745              -1.596
               0.000             287.383              15.150             276.290              49.224              -2.161              -2.647
               0.049             285.934              14.153             275.410              51.079              -2.245              -2.166
               0.149             287.582              15.131             275.815              46.560              -1.873              -2.441
               0.018             287.468              15.445             277.459              52.804              -2.130               1.996
               0.029             292.030              19.956             284.207              61.952              -1.582               4.199
               0.000             291.456              19.828             284.675              66.609              -1.734              -2.170
               0.000             285.064              13.730             275.768              55.367              -1.339              -1.897
               0.000             289.810              18.145             282.308              63.851              -0.282               4.334
               0.047             294.390              22.537             285.800              66.054               2.291               2.505
               0.037             285.540              14.564             278.086              63.641              -1.599              -5.124
               0.000             284.088              12.760             273.901              50.961              -1.450              -3.194
               0.007             284.408              13.214             275.174              55.091              -2.726              -0.842
               0.133             284.961              13.565             274.991              53.790              -1.172              -3.631
               0.000             283.787              11.910             269.729              38.487              -1.358              -0.592
               0.000             284.880              12.578             269.934              36.702              -0.269               0.249
