 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               1.310             297.906              21.991             280.056              32.705              -1.063               2.353
               0.083             296.886              21.423             279.929              34.860              -0.717               1.890
               0.082             296.437              20.884             278.997              33.280              -0.306               1.658
               0.000             296.022              20.821             279.506              35.698               0.356               2.202
               0.000             297.070              21.310             279.291              32.615               0.215               1.865
               0.000             298.456              22.167             279.391              30.579              -0.828               2.702
               0.018             299.188              21.621             275.327              22.020              -0.167               1.851
               0.372             300.099              21.952             274.365              19.546               0.057               1.298
               0.000             301.096              22.196             272.883              16.267               0.490               1.768
               0.000             301.925              23.077             274.849              18.144               0.593               1.336
               0.000             302.344              23.012             273.466              15.815               0.220               1.818
               0.000             302.495              23.226             274.067              16.473               0.430               2.086
               0.000             302.392              23.285             274.689              17.309               0.893               3.187
               0.091             300.859              23.084             277.604              23.493              -0.376               4.073
               0.061             299.649              22.445             277.706              25.562              -0.523               4.234
               0.000             299.074              20.953             272.244              17.590               0.346               2.923
               0.000             300.126              21.525             271.892              16.354              -0.070               3.089
               0.000             300.596              21.574             270.681              14.401               0.283               3.630
               0.134             300.707              21.767             271.480              15.207               0.398               2.892
               0.000             300.951              21.775             270.702              14.099               0.440               2.690
               0.000             301.720              22.241             270.858              13.680               0.293               2.096
               0.122             302.774              23.163             272.745              14.860               0.309               1.669
               0.000             303.613              24.042             274.830              16.511              -0.123               1.573
               0.000             304.665              25.348             277.981              19.450               0.188               3.071
               0.000             304.968              26.156             280.437              22.558              -0.142               3.431
               0.118             304.248              25.039             277.829              19.505               0.164               2.273
               0.000             304.333              24.981             277.360              18.822               0.306               0.427
               0.019             303.587              24.407             276.631              18.756               0.578              -1.337
               0.000             302.366              23.055             273.373              15.985               1.011              -1.562
               0.000             301.425              21.943             269.913              13.049               1.442              -2.747
               0.089             297.487              19.407             267.812              13.930              -3.439              -0.882
               0.125             297.071              20.031             273.386              21.653              -3.141               0.678
               0.002             298.885              21.771             276.867              24.892              -0.008               0.245
               0.079             300.048              22.008             274.829              20.213               0.295              -0.451
               0.000             300.659              22.491             275.471              20.449              -0.273               1.694
               0.000             299.938              22.216             276.165              22.293               1.202               1.176
               0.218             299.281              21.409             274.093              19.916              -0.267               0.630
               0.224             299.426              21.418             273.776              19.198               0.052               1.955
               0.062             299.758              22.094             276.002              22.386               0.065               2.464
               0.000             300.214              22.025             274.594              19.469              -1.116               2.607
               0.000             301.025              23.132             277.512              22.949              -0.991               3.546
               0.000             300.203              22.564             277.070              23.359               1.168               3.050
               0.000             298.356              20.651             272.887              19.190               1.409               0.719
               0.000             298.446              20.697             272.665              19.045              -0.138               1.637
               0.139             299.276              21.341             273.736              19.434              -0.217               1.250
               0.200             299.189              21.900             276.555              24.121              -1.189               1.593
               0.000             299.101              21.865             276.517              24.358              -1.724               1.730
               0.094             299.515              21.988             276.051              22.943               0.818               1.230
               0.000             298.669              21.043             273.969              20.505               1.255               0.309
               0.000             298.904              21.165             273.872              20.134              -0.119               0.465
               0.000             298.941              21.256             274.187              20.627               1.614              -0.505
               0.220             299.522              21.547             273.859              19.645               0.226              -0.244
               0.051             298.995              20.970             272.341              18.136              -0.058               1.930
               0.000             296.854              19.360             270.048              17.182              -0.495               3.107
               0.000             295.645              18.960             271.724              21.147              -0.823               1.600
               0.000             296.231              19.381             272.291              21.211              -0.339               0.624
               0.000             297.729              20.249             272.628              19.537               0.746               0.510
               0.176             296.849              19.652             271.770              19.741               1.747               0.572
               0.000             295.730              18.765             270.153              18.780              -0.298               2.060
               0.105             295.004              18.158             269.037              17.736              -0.043               3.050
               0.000             292.650              17.544             273.317              28.586               0.836               1.491
               0.000             293.566              18.078             273.649              27.175               0.842               0.023
               0.006             294.176              18.523             274.107              27.177               0.252               0.349
               0.025             293.254              17.549             271.585              23.892               0.856               2.225
               0.000             293.799              17.926             272.210              23.808               2.769               3.128
               3.964             290.649              17.623             279.021              47.858               3.273               4.944
               0.000             287.549              14.614             273.385              38.920               3.913               0.518
               0.000             285.713              12.928             269.199              32.589              -1.271               0.781
               0.000             288.876              14.795             269.810              27.607              -2.681               1.395
               0.000             291.662              16.626             271.389              26.139              -1.660               1.125
               0.000             292.815              17.287             271.427              24.408              -1.825               2.542
               0.007             292.837              16.930             269.112              20.277               1.059               1.805
               0.021             289.949              15.397             269.864              25.691               0.998              -1.157
               0.167             289.067              14.672             268.134              24.023               0.371               0.690
               0.000             285.805              12.607             266.419              25.925               4.181              -4.015
               0.000             280.866               9.475             263.247              28.052               2.472              -3.407
               0.000             282.197              10.261             263.510              26.330               1.638              -0.620
               0.000             283.437              11.229             266.131              29.606               1.225              -1.645
               0.049             282.957              10.891             265.451              29.189              -0.819               0.402
               0.149             284.137              11.635             266.066              28.435              -2.964               2.120
               0.018             286.023              12.407             263.150              20.015               1.002               2.962
               0.029             283.663              11.663             268.406              35.280              -0.561               0.762
               0.000             284.526              11.894             266.517              28.421              -3.789               1.383
               0.027             286.837              13.754             270.561              33.351              -2.255               2.234
               5.185             286.255              14.447             276.326              51.906               1.289               1.695
               0.000             284.968              12.919             272.142              41.828               3.564              -0.426
               0.037             282.579              10.969             267.872              36.227               2.841              -1.207
               0.000             282.510              10.582             264.869              28.890               2.766              -0.925
               0.007             282.134              10.077             261.829              23.146              -0.766              -0.652
               0.133             282.695              10.444             262.446              23.322              -1.783               0.773
               0.000             284.256              11.489             264.270              24.096              -2.955               0.870
               0.000             285.474              12.245             264.926              23.397              -4.063               0.981
