 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             289.957              15.341             269.195              24.876               3.231               1.183
               0.000             288.786              15.079             271.388              32.556               4.048               0.808
               0.000             288.673              15.789             275.768              43.966               0.853               1.641
               0.092             284.830              13.126             273.698              47.494               0.136               0.791
               0.070             284.896              12.692             270.605              38.587              -1.355               0.196
               0.037             285.087              12.563             269.209              33.798              -2.123               1.783
               0.000             286.509              13.565             270.527              34.020               5.124               1.083
               0.047             286.103              13.276             270.200              33.933               3.045               2.931
               0.000             284.211              12.441             271.573              43.036               5.425               2.194
               0.045             283.253              11.684             270.319              41.482               3.724               1.443
               0.057             283.553              11.577             268.130              35.065               4.640              -1.608
               0.058             282.116              10.358             264.844              29.653              -1.996              -1.740
               0.052             283.633              11.537             267.489              33.159              -2.488               0.917
               0.000             285.584              12.927             269.508              34.146               5.807               0.255
               0.000             283.149              11.294             267.606              34.914               2.612              -0.910
               0.000             285.867              12.763             267.323              27.911               1.017               2.699
               0.110             286.051              13.129             269.143              32.056               6.013               3.591
               0.169             282.419              11.174             270.062              43.056               7.412              -0.121
               0.079             281.981              10.672             267.759              38.660               2.719              -1.327
               0.000             283.132              10.856             263.977              26.058              -1.294              -2.280
               0.000             284.936              11.888             264.161              23.291               0.147              -1.365
               0.222             286.826              13.214             266.569              24.707               0.264              -1.952
               0.000             289.054              14.570             267.208              22.700               2.413               1.058
               0.000             289.702              15.111             268.420              24.122               5.023               0.670
               0.019             289.621              15.461             271.284              29.631               3.283              -0.420
               0.091             283.853              12.318             271.328              45.656              -2.263              -0.065
               0.000             286.654              13.616             270.150              33.184              -0.107               1.032
               0.000             289.486              15.372             271.191              29.723               4.254               1.494
               0.029             290.886              16.141             271.206              26.884               0.925               2.164
               0.007             289.091              15.621             273.714              37.119              -0.570               0.898
               0.000             288.773              16.226             276.659              49.131              -1.631               2.161
               0.000             289.440              14.830             267.679              22.712               3.733               3.644
               0.019             286.015              13.116             269.113              32.244               5.939               1.589
               0.000             286.384              13.234             268.668              29.950               1.560               1.561
               0.117             289.446              14.819             267.699              22.500               2.115               2.123
               0.000             288.397              14.983             272.258              35.210               4.652               3.613
               0.000             284.437              12.438             270.691              39.913               6.253               0.623
               0.000             283.740              11.660             267.784              34.167               3.605              -1.399
               0.005             285.139              12.240             266.010              27.282               2.113              -2.282
               0.050             287.430              13.383             264.693              21.039               2.367               0.667
               0.000             288.173              13.890             265.152              21.331               3.886               0.429
               0.000             290.528              15.457             267.639              21.329               2.717               1.850
               0.000             291.228              16.294             270.743              25.800               4.109               3.029
               0.000             289.813              16.015             273.739              35.249               7.439               3.848
               0.000             285.339              12.731             268.957              33.690               4.383              -0.294
               0.037             287.076              13.302             265.904              23.451               4.013               1.202
               0.000             286.200              12.931             266.423              26.953               3.916              -0.886
               0.000             286.649              12.795             263.203              19.758               3.363               1.153
               0.000             285.384              12.206             263.996              23.744               5.509              -0.698
               0.000             284.835              11.687             262.529              20.772               1.963              -0.475
               0.000             288.612              13.953             263.905              18.052               0.520              -0.334
               0.000             291.662              15.868             265.682              17.083              -0.860               0.667
               0.033             292.194              16.199             265.864              16.875               4.100               1.245
               0.000             291.612              15.790             265.253              16.552               3.230               0.814
               0.000             291.374              15.931             267.678              20.147               5.141               1.964
               0.000             287.281              13.933             269.675              31.258               7.084               2.837
               0.000             284.772              11.907             264.954              25.624              10.427               0.837
               0.127             285.842              12.680             266.260              26.760               6.269              -0.131
               0.000             287.352              13.557             266.374              24.580               1.138              -2.454
               0.017             291.620              16.171             268.016              21.046              -0.284               0.670
               0.000             296.197              18.685             267.780              15.144               0.925               0.641
               0.095             296.284              19.154             270.516              18.831               3.475               1.226
               0.000             295.733              19.333             273.609              24.030               2.393               2.899
               0.000             294.471              18.512             272.963              24.900               4.152               2.075
               0.085             293.277              17.864             273.155              27.109               4.442               1.491
               0.000             293.154              17.416             269.881              23.210               2.182              -1.264
               0.000             294.053              18.386             273.138              26.695              -2.768              -1.168
               0.114             294.088              19.510             278.168              37.968              -3.117               1.905
               0.025             294.397              18.964             275.459              29.989              -2.238               2.152
               0.000             296.518              19.984             274.024              24.746               3.882               0.947
               0.000             294.926              18.028             267.864              16.977               4.834              -0.122
               0.000             295.392              18.571             270.159              19.151               4.734              -0.411
               0.000             295.310              18.928             272.439              23.085               4.560              -0.769
               0.000             295.054              18.905             273.057              24.638               3.436               0.772
               0.000             295.593              19.114             272.596              22.933               3.700               0.845
               0.000             295.431              20.114             277.205              33.483               1.318               2.279
               0.013             295.318              18.669             271.005              20.568               4.651               1.868
               0.000             295.448              19.047             272.582              23.279               5.930               2.499
               0.000             293.819              17.964             271.969              24.060               5.554               1.837
               0.000             291.713              16.707             271.629              26.673               0.780              -0.267
               0.000             292.216              17.376             273.538              30.271              -0.383               2.115
               0.000             295.627              18.535             268.631              17.294               4.589               2.022
               0.061             295.922              18.893             269.428              18.740               7.264               1.968
               0.003             294.976              18.776             271.901              23.925               6.820               3.246
               0.000             293.050              17.917             273.540              29.487               6.899               4.828
               0.000             289.799              15.408             270.236              27.232               4.944               0.471
               0.000             289.266              14.733             267.314              22.992               1.318              -2.022
               0.116             291.540              16.273             269.218              22.920              -2.142              -0.407
               0.000             293.490              17.460             269.661              21.164              -2.507              -0.639
               0.000             296.542              19.387             270.931              19.312              -1.547               1.545
               0.004             298.432              21.053             274.030              21.937              -0.786               2.695
               0.592             298.481              21.390             275.947              24.299               0.391               2.664
               0.781             296.162              21.269             280.324              38.732               3.221               2.389
               0.000             293.951              19.459             278.208              38.572               1.962               4.217
               0.000             297.337              21.294             278.133              30.683               2.123               3.474
               2.981             295.691              20.113             277.274              31.579               3.681               2.967
               0.000             290.743              16.421             272.985              31.689               3.349               0.426
               0.001             294.342              19.331             276.848              34.117               2.204              -0.370
               0.000             298.104              21.612             277.788              28.362              -2.096               2.540
               0.375             298.161              21.620             277.855              28.072              -1.590               3.188
               2.424             298.025              22.310             280.654              34.505              -1.121               2.534
               1.357             298.064              22.343             280.775              34.507               0.968              -0.204
               1.760             296.433              20.744             278.110              32.063               2.962               0.995
               0.000             295.959              20.224             276.878              30.695               4.570               0.939
               0.070             297.470              21.265             277.928              29.563               5.608               0.783
               0.001             298.435              21.473             276.388              25.232               4.595               0.382
               0.090             299.536              22.088             276.388              23.564               2.652               1.500
               0.032             299.894              23.380             280.496              30.969               0.649               1.220
               0.000             295.812              21.984             283.465              48.009              -4.126               0.867
               0.291             296.885              22.625             283.588              45.273              -2.438               1.608
               2.354             296.392              22.394             283.676              47.079              -0.989               2.383
               1.047             295.898              21.373             281.472              41.695               2.889               1.013
               0.029             296.812              21.869             281.380              39.259               3.927               0.916
               0.000             298.880              22.810             280.601              32.913               6.199               1.487
               0.038             299.339              23.303             281.294              33.771               4.076               1.305
               0.133             298.499              22.084             278.440              29.653               2.599              -1.370
               0.154             296.303              19.891             274.690              25.329              -4.303              -1.639
               0.000             295.897              19.902             275.873              28.179              -4.422               0.674
               0.046             296.572              19.987             274.297              24.418              -2.731               0.483
               0.002             299.577              21.097             271.310              16.036              -2.101               1.196
               0.023             301.582              22.283             271.379              14.581              -1.711               2.947
               0.019             302.031              22.947             273.549              16.824              -1.085               2.883
               0.000             304.389              24.831             276.247              17.748               4.250               0.988
               0.000             301.562              22.944             274.609              19.015               5.779               2.345
               0.000             299.965              22.265             275.564              22.504               5.615               3.182
               0.000             298.469              20.768             272.158              19.473               5.724               2.095
               0.000             299.327              20.941             270.900              16.165               3.255               0.991
               0.000             303.167              24.299             276.622              19.989               2.030               0.848
               0.119             304.579              26.143             280.711              24.205               2.639               1.688
               0.223             303.501              24.881             278.044              21.916               3.656               0.798
               1.136             303.780              24.758             277.072              19.944               2.046               0.761
               3.309             303.924              26.459             283.256              29.064              -2.377               1.820
               0.000             303.372              25.833             282.244              28.149              -2.486               1.230
               0.015             303.089              25.534             281.664              27.779              -2.604               1.434
               0.000             303.986              25.028             278.415              20.588              -1.263               2.083
               0.031             305.034              25.947             279.393              21.148              -2.753               1.899
               0.000             304.276              25.075             277.510              19.592              -1.823               2.623
               0.326             304.994              25.457             277.487              18.671               2.964               0.642
               0.443             303.313              25.871             282.128              28.669               3.446               0.692
               0.565             303.472              25.786             282.040              27.374               3.277               0.411
               0.019             303.241              25.336             280.540              25.837               2.419              -1.238
               0.000             302.308              24.789             280.721              27.154              -1.685               0.546
               0.027             303.214              25.778             282.346              28.606              -2.001               1.157
               0.052             304.354              26.617             282.906              27.879              -2.166               2.581
               0.000             305.101              26.772             282.126              25.287              -1.220               2.312
               0.000             306.714              27.685             281.909              23.086               0.480               1.102
               0.062             307.869              27.499             279.346              17.788               1.285              -1.157
               0.174             306.538              26.272             277.174              16.820               3.487              -0.921
               0.000             305.027              24.820             274.578              15.107               4.681               0.434
               0.312             304.378              24.970             276.662              18.570               5.048               0.901
               0.265             305.294              25.871             278.239              19.651               3.606               0.094
               0.064             305.916              26.672             280.043              21.269              -2.503               1.901
               9.326             304.254              27.034             284.221              30.709              -3.305               1.142
              10.390             303.091              26.343             284.301              32.626              -3.122               0.569
               3.284             301.530              25.970             285.787              39.076              -2.302               0.366
               8.055             298.775              24.267             285.589              44.851              -1.668              -1.638
               4.811             294.768              22.885             287.896              65.864              -1.141              -1.557
               0.112             297.848              25.264             289.001              59.843              -1.216              -1.099
               0.000             301.688              26.795             287.537              43.518               0.313               0.478
               0.237             304.213              28.212             287.269              37.554               1.763               1.444
               0.000             304.982              27.459             284.099              29.528               3.198               0.832
               0.042             305.514              27.346             283.125              26.485               3.345               0.639
               0.553             306.140              28.486             285.518              29.538               1.818               0.865
               0.029             305.333              28.147             285.807              31.542              -1.237               1.722
               0.000             304.091              26.778             283.936              30.068              -2.677               2.025
               0.061             303.437              26.517             284.142              31.857              -0.988               1.741
               0.088             302.820              26.691             285.614              36.206               3.363               1.650
               0.153             302.393              26.842             286.481              39.568               2.791               1.442
               7.063             303.617              27.710             287.101              37.895               0.365               2.213
               0.000             302.416              27.084             287.195              40.950               2.532               2.332
               3.806             303.536              27.417             286.234              36.622               1.015               1.092
               0.000             302.218              26.277             285.485              37.028              -1.539               2.383
               0.000             301.541              25.882             285.435              38.435              -1.985               2.627
               0.146             302.256              25.764             283.972              33.575              -1.255               2.534
               0.000             302.341              26.307             285.245              36.513               0.215               2.428
               0.000             302.127              26.096             285.024              36.400               1.203               2.119
               0.012             302.356              26.363             285.448              36.783               1.552               2.750
               0.145             302.586              25.827             283.652              32.169               1.281               1.987
               0.173             302.201              25.827             284.195              34.270              -2.955               1.116
              11.635             298.151              24.437             286.451              50.749              -2.448               0.770
              13.295             298.812              24.922             287.307              49.645               0.521               0.847
               9.876             298.877              25.414             288.177              52.953               1.020               1.513
              18.328             297.586              25.117             288.965              60.801              -1.480               0.173
               9.086             296.882              23.863             287.119              56.017               0.013               1.632
               7.535             297.456              24.173             287.081              53.993              -1.252               0.571
               0.000             298.000              24.348             286.565              51.186               1.266               1.540
               0.000             298.663              24.547             286.219              47.823               2.193               1.049
               0.088             299.757              24.711             284.988              41.498               2.319               0.816
               0.000             301.183              25.266             284.347              36.470               2.288               1.034
               0.018             301.774              25.349             283.492              33.598               2.476               0.073
               0.372             301.146              23.751             279.308              26.499               3.370              -0.140
               0.000             302.034              24.126             278.757              24.345               0.604               0.530
               0.000             302.519              24.090             278.031              21.737               0.598               0.910
               0.000             302.235              25.388             282.645              31.315              -0.549               2.928
               0.076             302.002              25.252             282.730              31.708              -1.141               3.141
               0.000             302.572              25.593             282.726              30.793               1.803               1.070
               0.091             302.679              25.214             281.278              27.899               2.625               0.252
               0.061             301.196              24.239             280.953              29.500              -2.325               1.763
               0.381             302.253              25.970             284.475              34.887              -1.044               1.933
               0.000             303.032              26.480             284.610              33.768               0.767               2.131
               0.000             303.541              26.653             284.323              32.120               1.088               1.517
               0.134             303.644              26.051             282.719              28.082              -1.235               1.516
               0.000             302.435              25.536             282.980              31.170              -0.759               2.185
               0.000             302.962              26.040             283.552              31.477               0.294               1.706
               0.122             304.336              25.935             280.926              24.149              -0.126               0.599
               0.000             302.082              25.225             282.473              31.105              -3.131               1.123
               0.000             300.415              24.237             282.602              33.974              -3.052               1.382
               0.000             298.928              23.216             282.070              35.722              -3.195               1.787
               0.118             298.936              23.028             281.403              34.232              -2.586               2.100
               0.000             299.106              22.741             280.026              30.979              -2.107               2.050
               0.019             298.876              22.299             278.914              29.014              -2.385               1.514
               0.099             299.100              22.424             279.019              28.610              -2.630               1.964
               0.518             297.808              21.892             279.832              32.542              -1.721               2.977
               9.701             289.519              18.012             281.325              65.477              -5.633               0.057
               2.717             285.047              15.285             282.309              84.013              -3.949              -0.836
               3.674             287.385              17.030             283.425              78.673              -3.138              -0.449
               0.079             291.642              19.824             284.064              64.534              -2.845              -1.012
               0.000             294.503              20.684             281.865              46.418              -3.351               0.034
               0.000             296.805              21.835             281.508              39.004               0.248               0.145
               1.946             297.508              21.939             280.532              34.939              -1.670               1.096
               0.224             297.161              22.573             283.159              42.753              -2.053               0.788
               0.062             299.313              23.313             281.706              34.011              -0.427               1.223
               0.000             299.878              22.670             278.338              25.914              -0.959               0.609
               0.000             299.103              22.153             277.907              26.535              -2.056               1.352
               0.000             297.773              21.149             276.801              26.671              -1.736               2.241
               0.000             297.317              20.694             275.933              25.752              -0.871               2.983
               0.000             299.228              21.963             276.883              24.381               0.369               1.765
               0.139             300.440              22.606             276.660              22.388               0.845              -0.105
               0.200             300.439              22.273             275.023              20.058              -0.675              -0.216
               0.000             300.304              22.354             275.706              21.326              -0.935               0.666
               0.094             299.469              21.932             276.118              22.787              -0.390               1.393
               0.000             299.747              22.292             276.946              23.896               1.645               1.027
               0.000             297.599              20.976             276.423              26.329              -1.645               1.405
               0.000             297.737              21.281             277.449              27.978               1.621               0.595
               0.220             298.850              21.116             273.784              20.052               1.416               0.094
               0.051             299.050              21.224             273.801              19.777               1.826               2.035
               0.000             297.939              20.703             274.209              22.010               4.173               0.474
               0.000             297.363              20.381             274.362              22.827               2.884               0.253
               0.000             292.762              17.827             274.472              30.836              -1.606               0.931
               0.000             296.627              20.240             275.598              26.287               2.488              -0.066
               0.176             296.154              19.262             271.821              20.632               4.369               0.344
               0.000             294.769              18.498             272.067              22.647               2.414               0.753
               0.105             293.926              19.014             276.928              34.166              -1.534               1.960
               0.000             293.900              18.451             274.281              28.516               3.820               0.603
               0.000             294.995              18.959             273.991              25.565               2.815               0.380
               0.006             295.941              19.239             272.741              21.794               0.686               1.269
               0.025             295.215              19.499             275.951              29.212               2.376               2.245
               0.000             292.908              17.957             274.726              31.081               4.628               1.957
               0.076             292.383              17.579             274.105              31.194               5.710               1.529
               0.000             291.666              17.637             276.386              38.162               6.746               2.076
               0.000             288.807              14.707             269.534              27.026               0.751              -2.176
               0.000             288.665              14.601             269.271              26.911              -1.950              -0.767
               0.000             291.896              16.930             272.560              27.772              -0.491              -0.211
               0.000             294.252              18.449             273.353              25.861               0.594               1.000
               0.007             295.110              18.576             271.322              21.066               1.450               1.789
               0.021             292.894              17.065             269.434              21.331               3.903               0.872
               0.167             292.098              16.763             270.466              24.156               3.027               0.829
               0.000             290.125              15.508             269.476              25.550               4.456               3.180
               0.000             287.405              13.668             267.463              25.770               7.895              -0.613
               0.000             282.384              10.773             266.547              34.846               3.763               0.274
               0.000             284.851              12.004             265.624              26.450               2.689               1.724
               0.049             285.520              12.423             266.211              26.017              -0.326              -0.451
               0.149             284.684              12.123             267.638              30.756              -2.474              -0.038
               0.018             288.038              14.749             272.390              35.578              -0.266               2.530
               0.029             288.335              14.289             268.094              25.648               2.666               0.684
               0.000             286.760              13.415             268.360              28.694              -4.123               0.243
               0.000             288.720              16.389             278.437              52.078              -2.082               1.635
               0.001             289.575              16.819             278.333              48.562               5.496               2.529
               0.000             285.945              13.859             274.129              45.875               5.486              -0.575
               0.037             285.813              13.224             271.006              36.531               3.080              -0.335
               0.000             283.494              11.781             269.607              40.008               3.394               1.227
               0.007             283.954              11.491             265.782              27.990               1.027              -2.472
               0.133             282.055              10.339             265.082              30.111              -2.379              -0.567
               0.000             282.537              10.548             264.533              27.745              -3.336              -0.770
               0.000             284.771              12.567             270.517              37.905              -2.539              -0.159
