 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               2.197             282.779              13.156             279.403              79.795               3.068               3.631
               4.417             279.583              10.754             276.906              83.618              -1.525              -1.555
               4.358             284.399              15.137             283.006              91.875               0.768               3.590
               2.647             277.744               9.341             275.127              83.900               2.871              -1.388
               9.352             276.218               8.207             273.786              84.428              -3.446               0.472
               1.135             277.432               9.172             275.085              85.997               5.918               1.970
               2.131             273.194               5.567             267.580              66.513              11.081               1.406
               0.033             270.553               3.676             264.135              62.421               4.036              -2.378
              10.267             275.362               7.348             271.287              76.466              -2.655               1.978
               9.815             277.390               9.382             276.378              93.436               2.180              -2.941
               3.529             273.164               5.862             269.830              79.586               1.462              -3.117
               2.363             276.241               7.919             272.052              74.280              -4.056               0.665
               1.423             285.475              15.811             283.213              86.705              -3.049               5.775
              14.796             289.704              19.624             287.033              85.064              -0.439               4.069
              23.237             283.800              14.122             280.634              82.210               4.426               2.507
               8.796             280.182              11.255             277.661              84.331               5.568              -1.521
               0.095             278.167               9.604             275.322              82.120               5.230              -2.880
               0.000             280.319              11.065             276.412              76.827               2.904              -3.420
               0.000             281.479              11.585             275.711              67.799               1.287              -3.709
               0.085             280.973              10.808             273.171              58.398              -0.017              -2.682
               0.000             282.880              12.176             274.694              57.359              -1.633               0.326
               3.958             286.459              15.163             279.030              61.218              -1.079               3.165
               0.114             288.299              17.896             284.508              79.304               1.384              -1.545
               0.025             286.632              15.947             281.382              71.825              -1.588              -0.051
               1.506             288.955              18.361             284.846              77.356               0.083               3.242
               2.340             290.848              20.167             286.818              77.789               0.778               4.829
               2.300             288.993              18.983             286.495              85.651              -0.268               5.648
               2.017             282.685              13.328             280.073              85.116               4.297              -2.685
               1.414             281.233              11.851             277.559              78.474               2.592               1.661
               0.000             279.523              10.497             275.667              78.051               2.439               0.364
               0.000             282.337              12.230             276.445              67.429               2.827               4.074
               0.013             279.763              10.369             274.390              69.865               2.366              -1.144
               0.000             282.448              12.085             275.407              62.404              -3.069               2.378
              10.214             287.718              17.442             284.135              80.427               0.819               5.357
               0.182             282.620              13.263             280.108              84.900               0.054              -3.710
               0.000             279.638              10.332             274.649              71.365               1.464              -1.450
               0.000             284.424              14.013             279.071              70.044               0.969               3.355
               0.061             288.375              17.282             282.597              69.256              -0.113               5.234
               0.003             293.312              21.983             287.729              71.206               1.138               5.663
              15.127             295.011              23.853             289.718              72.941               1.529               4.255
               1.530             295.588              24.533             290.442              73.732               1.051               2.928
               4.125             296.180              25.511             291.715              76.937               1.070               3.232
               3.032             292.392              22.126             289.273              82.982               1.222              -1.628
               0.000             284.592              14.962             281.999              85.352               2.147              -2.594
               0.065             286.620              16.007             281.628              72.976               2.547               1.372
               1.516             288.658              17.762             283.566              72.616               2.051               0.768
               0.160             284.372              13.746             277.922              65.752               1.330              -2.911
               0.025             283.685              12.890             275.847              59.513              -2.735               1.481
               0.000             287.576              15.779             278.758              56.665              -1.122               3.206
               0.000             289.243              17.539             281.854              62.238              -2.071               3.786
               0.000             291.714              20.343             285.877              69.923              -0.013               2.082
               0.000             291.079              19.454             284.562              66.228               2.450              -3.131
               0.001             284.272              13.893             278.794              70.125              -1.913              -1.318
               2.755             285.979              15.872             282.497              80.018              -1.088               2.135
              21.035             284.739              15.527             283.640              93.509              -0.247              -4.210
              40.872             280.829              12.214             280.028              95.021              -0.529              -8.336
               4.597             280.799              11.909             278.791              88.226               4.499              -3.104
               2.408             283.894              14.076             280.316              79.727               2.551               2.720
               1.259             286.748              16.123             281.882              73.078               2.987               0.962
               0.070             287.681              16.966             282.826              73.617               1.575              -0.370
               2.053             289.216              18.164             283.885              71.263               0.668               1.588
               4.518             288.701              18.613             285.971              84.329              -2.291               2.449
               1.868             292.159              22.533             290.367              90.422               1.085               0.170
               0.000             291.452              20.629             286.830              76.337               1.979              -2.292
               0.000             291.588              19.658             284.223              63.125               2.100               0.879
               0.086             292.368              20.793             285.806              68.032               2.478               2.672
               0.183             294.148              22.113             286.925              64.117               3.919               1.484
               6.833             294.265              23.578             290.044              77.861               0.062               2.350
               1.082             295.826              25.135             291.362              76.991               0.239               4.853
               5.870             296.222              26.302             293.051              83.654               1.685               4.768
               5.317             297.648              27.890             294.366              83.231               0.941               3.208
               0.694             298.303              28.460             294.648              81.618               2.510               4.710
               0.098             288.928              18.267             284.408              76.375               6.376              -2.599
               0.046             289.150              17.627             282.223              64.582               1.653              -1.256
               0.229             288.670              17.132             281.546              63.380              -1.779               0.615
               0.023             290.855              19.308             284.430              66.925              -1.049               3.984
               0.019             294.953              23.529             289.046              70.371               2.441               4.569
               0.000             295.545              24.022             289.348              69.349               1.424               3.117
               0.204             295.898              24.590             290.036              71.265               2.087               3.112
               0.000             292.886              21.894             288.009              74.793               1.667              -2.692
               0.020             289.937              19.053             285.206              74.450              -2.947              -0.086
               9.610             292.499              21.525             287.758              74.923              -1.924               4.516
              43.899             296.300              26.145             292.729              81.457               0.535               5.592
               0.119             295.611              24.334             289.975              71.651               4.760               0.741
               0.223             289.954              19.230             285.674              76.603               3.135              -3.034
               0.272             285.507              15.478             282.046              80.304              -0.583              -4.144
               0.000             286.542              15.306             279.376              62.470              -1.480              -2.476
               0.000             288.614              17.074             281.457              63.219              -1.440               1.773
               0.015             291.698              20.198             285.460              68.380               1.301               3.752
               4.632             293.549              22.102             287.673              70.017               0.633               2.065
              14.287             294.065              23.410             289.858              78.257               0.230               3.361
              22.930             291.956              22.082             289.701              87.646               0.952               4.304
               2.054             289.440              19.503             287.100              86.905               4.635               1.654
               0.119             290.750              20.611             287.899              84.591               5.296              -2.062
               0.025             291.996              21.024             287.171              74.796               3.131              -1.570
              13.919             290.686              20.225             287.150              80.493              -1.883              -1.397
               0.000             287.667              16.614             281.791              68.389               0.427              -4.324
               0.027             289.004              17.433             281.940              63.621               0.751              -2.023
               0.052             291.128              18.764             282.362              57.160              -0.322               0.104
               0.202             292.616              20.628             285.327              63.545              -0.702               1.483
              16.876             293.378              23.296             290.523              84.602              -1.224               3.488
               4.274             294.150              24.060             291.045              84.007               1.492               3.058
               0.390             296.390              25.912             292.159              78.484               1.707               2.409
               0.324             297.199              26.662             292.761              77.224               0.155               1.115
               6.684             296.588              26.524             293.108              81.953              -1.286               1.841
               0.000             298.193              27.861             293.766              77.854               1.435               0.730
               0.064             298.643              28.663             294.713              80.065               2.696               0.461
               1.442             297.691              26.970             292.719              75.217               2.133              -2.556
               0.022             294.209              23.418             289.741              76.822              -1.218              -3.721
               0.000             292.217              20.857             286.412              70.396               0.105              -3.336
               0.009             291.572              19.554             284.045              62.046              -0.121              -0.813
               0.000             293.658              21.000             284.770              57.271              -0.221              -0.490
               0.000             294.512              22.669             287.740              66.187              -0.232               1.311
               6.437             295.898              25.502             292.032              79.643               0.240               2.238
               1.641             296.252              26.073             292.689              81.288               0.200               3.374
               7.883             296.631              26.610             293.232              82.286               1.301               4.364
               5.550             296.397              26.808             293.829              86.407               1.407               5.797
               0.985             295.546              25.993             293.170              87.858               3.520               1.623
               1.649             295.731              25.671             292.535              82.909               0.810               1.647
               0.419             295.684              26.165             293.352              87.990               2.170               2.788
               0.709             295.648              25.499             292.267              82.161              -0.146              -1.343
               0.412             295.710              25.155             291.575              78.323               0.426               2.309
               5.337             298.526              29.197             295.646              85.334               2.004               3.111
              18.943             297.195              27.723             294.558              86.278               1.437               0.752
               3.672             296.158              26.473             293.474              85.856               2.482               1.795
               0.000             294.942              24.675             291.468              81.638               1.863               1.898
               2.550             296.531              25.924             292.100              77.215               2.417               1.185
               1.868             297.151              27.091             293.581              81.341               3.529               1.264
               0.362             297.037              27.198             293.828              83.365               2.171              -0.967
               0.000             295.411              25.249             291.955              82.255               0.651               2.354
               0.701             298.963              29.694             295.998              85.056               3.725               0.526
               0.012             297.778              28.174             294.759              84.314               0.224               1.058
               2.953             298.492              28.894             295.191              83.271               5.590               3.190
               7.085             292.615              22.732             290.279              87.223              -0.950              -3.338
               0.187             289.526              19.007             285.670              78.984              -1.915              -3.235
               0.000             289.523              18.695             284.932              74.754               0.559               1.184
               0.048             291.862              21.556             288.694              82.586               5.021               1.166
               0.000             286.445              16.171             282.596              78.192               2.980              -4.686
               0.230             287.562              16.719             282.282              71.400               0.254              -2.123
              11.099             286.972              16.648             283.040              78.438              -0.616               2.145
              30.214             290.531              20.825             288.705              90.100               1.667               3.968
               2.435             295.131              25.376             292.539              86.425               1.724               0.569
               6.460             294.890              24.663             291.534              82.076              -1.864               0.705
               1.234             294.065              24.199             291.542              86.369              -2.662               0.332
               1.854             291.883              22.256             290.196              90.575              -2.748               2.213
               6.744             295.177              25.428             292.589              86.437              -0.080               3.832
               1.660             295.167              25.400             292.551              86.275               1.585               4.399
               0.859             293.011              22.219             288.651              77.011               2.609               1.037
               5.401             291.625              21.504             288.861              84.807              -0.539               1.006
               4.288             293.143              23.666             291.454              91.317               0.873               2.317
              15.886             295.017              25.268             292.484              86.605               0.839               3.306
               6.571             295.812              26.062             293.053              85.689               1.706               4.064
               0.061             296.485              26.281             292.719              80.828               3.061               1.007
               8.049             295.808              25.282             291.679              78.520               1.412               0.537
              10.903             295.001              24.900             291.845              83.214              -1.646               3.795
               2.740             296.197              26.433             293.369              85.089               1.602               4.915
               0.890             296.316              26.354             292.954              83.168               2.418               1.016
               0.000             296.990              26.926             293.385              81.490              -0.010               1.586
               1.400             296.111              26.142             292.902              83.344              -3.234              -0.141
               0.986             295.625              25.530             292.256              82.688               2.622              -1.861
               0.000             291.722              21.121             287.838              79.089               3.442              -2.541
               0.000             286.845              17.032             284.518              86.474               0.161              -3.813
               0.000             284.663              14.665             280.941              78.636              -1.215               0.308
               0.118             288.748              18.179             284.676              77.458               1.604               3.716
               0.000             292.200              22.028             289.318              84.096              -1.148              -0.784
               0.019             293.134              23.207             290.599              86.436              -2.027               2.196
              11.331             293.967              24.057             291.393              86.001              -0.443               5.254
              22.010             291.128              21.611             289.661              92.292               0.663              -3.101
               0.089             285.808              15.601             281.859              77.907               2.687              -2.237
               0.125             287.352              16.407             281.722              69.357               2.373               0.467
               0.002             288.448              17.449             283.015              70.775               0.813               2.552
               0.079             290.243              19.834             286.751              80.948               3.570               3.155
               0.000             287.065              16.748             283.252              78.707               1.729              -3.056
               0.000             284.774              14.406             279.717              72.067               0.124               2.785
               1.946             287.969              18.141             285.819              87.525               0.989               1.891
               0.224             287.325              17.266             284.253              83.237              -2.151              -5.250
               0.062             283.735              13.652             279.067              73.941              -3.102              -2.839
               0.000             284.503              14.514             280.687              78.328              -1.956               1.269
               0.000             288.197              17.475             283.454              74.426               1.511               2.696
               0.000             290.601              19.010             283.937              66.039               2.456               0.507
               0.183             290.286              18.737             283.648              66.143              -1.003               2.761
              14.410             290.720              20.799             288.411              87.350              -1.470               2.103
               0.139             291.940              21.642             288.627              82.677               1.124               1.026
               0.200             292.900              22.143             288.652              77.394               0.641               1.586
               0.093             292.820              21.983             288.410              76.514               1.354               1.097
               2.686             291.031              20.896             288.190              84.669              -0.294               3.315
               0.000             288.544              18.436             285.689              83.912               3.905               1.735
               7.429             286.216              16.533             284.068              87.704               1.600               1.820
               1.231             283.159              13.321             279.081              76.736               3.682              -0.454
               1.408             281.342              11.955             277.760              78.888               2.438               4.718
               1.207             281.855              12.314             277.997              77.746               6.234              -0.508
               2.073             281.236              11.677             276.873              74.322               2.214               1.931
               2.145             282.606              13.396             280.565              88.007               1.682              -0.872
               3.005             279.590              10.527             275.773              77.477               3.286              -0.416
               1.743             278.260               9.477             274.388              76.381               0.848               4.164
               0.197             282.263              12.969             279.636              84.952               3.237               4.074
               0.210             278.042               9.238             273.764              74.163               6.659              -0.588
               0.105             278.137               9.344             273.823              75.197               4.403              -0.843
               0.000             279.252               9.980             274.026              69.696               3.250               3.712
               4.166             280.777              11.705             278.127              83.722               1.751               3.026
               1.086             284.988              15.521             283.130              89.278               1.450               3.366
               0.025             289.043              18.346             284.537              76.009              -0.726               1.751
               0.000             289.346              18.607             284.890              75.784               0.009               5.943
               0.076             291.586              21.020             287.790              79.483               1.949               7.621
               0.000             292.987              22.348             288.992              78.693               2.806               7.587
               0.065             292.713              22.284             289.239              81.057               1.056               7.330
               0.205             285.610              15.473             281.911              78.638               3.469               7.895
               0.000             277.209               8.956             274.767              84.577               6.451               0.498
               0.066             276.870               8.594             273.874              81.190               4.827              -1.497
               0.007             274.720               6.847             270.617              74.988               2.679              -2.596
               0.021             275.535               7.139             269.474              64.776              -0.745               3.772
               0.167             283.043              13.188             278.835              75.929               4.563               1.933
               0.000             283.164              12.808             276.926              66.050               2.048              -0.252
               0.000             281.772              11.870             276.113              69.153              -3.811               0.727
               0.000             286.103              15.835             282.121              77.541              -3.403               5.427
               8.381             284.219              14.162             280.065              76.138              -1.962               7.948
               2.317             280.020              10.640             274.980              71.876               2.908               0.899
               0.149             278.387               9.059             271.442              61.662               3.434              -0.558
               0.018             277.788               8.741             271.626              64.945               2.477              -0.805
               0.029             277.858               8.794             271.675              65.007              -1.102               2.759
               0.781             278.885               9.978             275.144              77.202               0.870               4.296
               0.783             277.775               9.276             274.621              81.242               5.304              -1.508
               0.109             275.435               7.475             272.118              79.086               2.600               4.260
              20.027             278.203              10.080             277.437              95.164              -1.115               2.854
               5.437             279.860              11.163             277.893              88.555               3.540               0.761
               0.000             275.353               7.464             272.265              80.820               2.959              -1.703
               0.007             271.954               4.824             267.382              71.810              -1.582              -2.328
               0.133             272.680               5.518             269.511              79.829               0.421              -2.293
               1.597             274.029               6.458             270.610              78.885               3.863              -2.442
               1.256             275.779               7.518             271.168              71.952               3.745               3.865
