 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             267.759               1.695             259.424              53.161               0.285              -9.586
               0.200             268.634               2.275             260.681              54.432              -1.238              -3.619
               0.070             270.427               3.862             266.670              76.517               1.883              -2.433
               0.037             272.141               5.083             268.487              77.611              -0.537               3.257
               1.033             275.298               7.619             273.421              87.762              -3.298               7.031
               0.263             279.416              10.808             277.425              88.558              -0.699               3.172
               5.920             286.461              16.604             283.793              85.176              -3.141               6.610
               6.093             286.940              16.729             283.373              80.193               1.345               1.788
               7.077             277.693               9.262             274.836              82.682              -0.641              -4.086
               2.218             274.124               6.482             270.305              77.200               2.770              -9.046
               0.041             274.993               6.802             268.819              66.237               0.495              -2.456
               0.000             279.248               9.644             271.899              60.701              -3.204               4.968
               4.272             281.399              12.108             278.105              81.406              -1.365               3.454
               0.000             281.281              11.913             277.603              79.059               0.244              -0.102
               1.622             283.504              13.542             278.988              75.517              -4.402               5.241
              14.317             286.771              16.712             283.515              82.376              -0.649               4.390
               0.079             276.872               8.118             270.945              65.957               6.566              -4.331
               0.000             277.421               8.343             270.046              60.800               3.051              -0.695
               0.000             281.944              11.345             272.884              54.377               1.804               0.995
               0.222             283.396              13.060             277.250              67.472               2.858              -3.965
               0.000             279.475              10.048             273.471              67.075              -0.512              -1.135
               0.000             282.999              12.807             277.366              68.716              -1.734               0.516
               0.019             279.551              10.213             273.928              69.959               0.748              -4.517
               0.091             280.134              10.111             271.489              56.203               1.417              -0.120
               0.000             284.639              13.561             276.087              58.301               0.920               4.196
               0.000             287.407              16.106             280.296              63.902               1.528               7.206
               0.029             283.526              12.774             275.384              59.626               0.769              -5.269
               0.007             281.263              10.862             272.454              54.650              -1.845              -1.719
               0.530             281.937              11.898             276.014              66.896              -2.087               3.760
               3.530             283.791              14.203             281.040              83.970              -3.024               6.686
              26.533             290.312              20.067             287.199              83.119              -4.304               9.249
               2.118             290.837              20.599             287.623              83.356              -0.789               4.679
               9.621             288.603              18.607             286.021              85.586              -0.779              -3.978
               0.000             288.444              17.982             284.487              78.632              -3.065               1.145
               5.810             290.163              19.988             287.182              83.984              -3.376               5.996
               0.772             283.772              13.869             279.855              77.644               5.314              -1.938
               0.005             278.099               9.101             272.420              68.922               5.682              -6.914
               0.050             277.328               8.362             270.519              63.414               2.503              -3.389
               0.106             282.220              12.188             276.546              68.503              -3.177               3.450
               0.755             285.192              14.991             280.962              76.415              -1.638              -1.045
               0.000             290.236              19.816             286.619              80.816              -0.041               7.699
               1.767             293.445              22.891             289.543              79.514              -0.173              10.385
               1.301             292.886              22.298             288.820              79.276              -0.070               8.668
               0.253             288.435              17.633             283.354              73.623               0.344              -1.788
              10.325             291.044              20.424             287.059              78.649              -1.358               2.911
               1.010             285.219              15.079             281.115              77.571               1.604              -4.071
               0.703             280.541              11.342             277.068              79.415              -2.869              -1.896
               0.928             280.648              11.630             277.910              84.405               2.401              -2.706
               0.811             282.393              12.428             276.954              70.810               1.217               3.082
               0.000             287.264              16.209             281.094              67.404              -1.837               1.333
               0.249             289.538              18.487             283.963              71.742              -1.307               7.175
               1.951             292.705              22.184             288.824              80.036               0.685               5.051
               0.000             284.281              13.987             278.987              71.795               0.310              -4.392
              12.742             285.399              15.177             281.177              76.594              -4.863               3.788
              35.627             290.037              19.907             287.019              84.530              -4.550               7.322
               0.127             287.522              16.288             280.519              65.236               2.384               7.181
               0.000             286.040              15.120             279.321              66.244               0.970              -3.004
               0.017             287.175              15.721             279.388              60.851              -0.015               3.148
               0.000             291.596              19.499             283.699              61.136              -1.313               3.013
               0.095             291.894              20.532             285.918              70.167              -1.250               4.816
               1.012             292.999              21.418             286.370              68.351              -1.837               4.758
              11.192             290.236              19.528             285.766              77.041              -3.306               6.355
               0.733             291.363              21.010             287.905              82.007              -3.501               5.369
               2.588             293.685              23.299             290.074              81.210              -1.831               4.588
               0.000             293.959              22.956             289.083              74.687              -1.190              -0.686
               0.762             290.885              20.555             287.574              82.210              -3.131              -0.841
               1.537             290.249              20.320             287.968              87.231              -1.467              -3.004
               0.000             292.096              21.845             288.821              83.207               0.099               1.105
               0.000             293.778              23.099             289.486              78.102              -1.776               6.315
               0.000             289.485              18.563             284.468              73.432               0.906              -4.854
               0.937             285.381              14.782             279.796              69.819               0.449              -1.326
               1.219             282.983              12.737             276.849              67.505               0.050              -0.445
               0.695             285.437              15.319             281.398              78.558               0.422               1.480
               1.296             288.197              16.660             280.773              62.312              -0.306               0.296
               7.876             290.185              19.140             285.003              72.591              -2.484               3.989
              20.614             291.401              21.510             289.176              87.631              -1.959               5.688
              49.634             293.811              24.146             291.713              88.685              -1.396               0.632
               4.761             286.518              17.084             285.201              92.283               0.173              -4.043
               0.000             285.716              15.807             282.604              82.888              -0.053              -0.813
               0.000             288.924              18.472             285.054              79.325              -1.064               7.138
               0.061             292.476              21.959             288.611              80.100              -1.552              10.582
               0.003             295.382              25.010             291.422              80.292              -1.943               9.802
               0.000             295.855              25.486             291.831              79.933              -3.344               8.325
               2.610             296.103              26.116             292.771              83.177              -2.426               6.535
              26.265             289.984              19.714             286.810              82.648               0.732              -4.995
               0.116             286.611              16.355             282.658              78.849               0.516              -3.117
               0.000             288.678              17.447             282.428              67.828               0.541               1.748
               0.000             291.432              20.273             285.985              72.257               0.579               4.384
               0.004             293.479              22.326             288.158              73.124              -0.656               3.866
               0.160             293.146              22.222             288.390              75.580              -1.621               4.534
               0.025             294.677              23.930             290.116              77.083              -1.631               5.495
               0.321             294.607              23.778             289.923              76.298              -1.774               5.861
               0.000             295.314              24.936             291.502              80.293              -1.387               4.789
               4.709             296.925              27.133             293.799              83.915              -0.836               5.409
              21.926             295.204              25.316             292.333              85.072              -3.053              -0.800
               2.225             292.232              22.390             289.937              87.891              -2.474              -0.561
               0.000             293.205              22.639             289.142              79.448              -0.337              -3.503
               0.000             289.450              18.595             284.442              74.306               0.532              -4.693
               0.156             286.806              16.154             281.734              72.771               0.175              -2.504
               9.133             287.721              17.131             283.143              75.617               0.490               2.015
               6.004             292.644              22.759             290.254              87.188               0.472               4.697
               4.521             296.560              26.601             293.173              82.914              -0.929               4.366
               0.826             296.455              26.173             292.515              80.164              -2.377               3.873
               0.865             296.724              26.565             292.975              80.974              -1.970               1.966
               0.522             296.833              26.468             292.751              79.056               1.076              -1.174
               1.436             293.386              22.949             289.720              80.797              -0.514              -3.251
              43.788             290.499              20.717             288.522              89.126              -0.346              -3.551
               0.000             292.674              22.921             290.499              88.648              -0.171              -1.055
               0.086             294.977              24.545             291.030              80.009              -0.364               3.573
               1.695             296.890              26.910             293.424              82.336              -0.409               3.709
              17.741             296.304              26.657             293.603              86.009              -1.553               5.062
              21.386             298.388              28.909             295.265              84.374              -0.892               7.206
               4.358             300.503              31.503             297.277              84.216              -1.295               7.502
              31.129             300.554              31.275             296.787              82.176              -0.232               6.438
               0.478             294.740              24.171             290.561              78.814               2.251              -3.637
               0.000             292.014              20.594             286.032              69.570               0.316              -1.943
               0.046             294.876              23.025             287.932              66.199               0.834               1.386
               0.002             294.897              23.828             289.692              73.849               0.108               4.568
               0.023             295.863              25.194             291.269              77.160              -0.860               6.801
               0.019             296.164              25.628             291.789              78.152              -1.697               7.949
               0.000             296.647              26.229             292.370              78.779              -1.202               7.097
               0.000             296.195              25.911             292.364              80.405              -1.390               7.213
               0.000             297.301              27.109             293.332              80.043              -1.714               7.977
               0.000             298.992              29.315             295.302              81.887              -1.333               8.672
               0.000             300.663              31.464             297.048              82.532               0.538               7.403
              22.105             301.870              32.713             297.845              80.575              -0.438               5.236
               3.359             300.220              30.872             296.562              82.283              -1.015               5.156
              29.491             299.033              29.213             295.168              80.744              -1.031               4.137
               5.240             299.382              29.461             295.249              79.460              -1.306              -0.799
               0.382             296.971              26.140             291.962              74.900              -2.015               1.259
               0.000             296.934              26.535             292.715              78.657              -1.597               3.387
               0.015             297.221              26.958             293.099              79.521              -0.936               4.637
               0.420             298.119              27.979             293.966              79.486              -0.782               4.675
               0.031             301.120              31.270             296.171              77.312               1.240               1.173
               0.142             300.549              28.957             293.353              66.068              -1.801               0.179
               0.000             299.658              29.839             295.410              79.804              -1.841               5.739
               0.000             299.938              29.778             295.191              76.919              -0.101               7.250
               0.025             299.777              29.688             295.092              77.655               0.279               6.878
               0.019             300.225              30.181             295.474              77.329               0.404               5.522
               1.500             301.448              31.684             296.721              77.349              -0.930               3.265
              16.227             299.949              30.459             296.220              81.731              -1.200               1.360
               0.592             298.198              28.491             294.826              82.848              -1.385               1.632
               1.174             299.593              29.923             295.619              81.006              -1.222               3.150
               2.145             301.292              31.625             296.557              78.258              -0.078               3.430
              10.754             302.072              31.601             295.994              71.820               0.455               2.569
               0.174             300.046              28.989             293.674              70.320              -1.344               2.628
               0.000             300.167              29.378             294.174              72.107              -0.350               2.995
               0.312             300.596              30.082             294.938              73.516              -0.063               4.493
               0.000             300.716              30.950             296.127              78.526              -0.291               4.639
               1.792             300.830              31.154             296.359              78.956              -0.239               4.684
               2.846             301.121              30.939             295.805              75.068              -0.589               1.732
              10.066             300.584              30.294             295.478              75.095              -1.877              -0.389
               0.000             298.991              28.699             294.342              77.193              -2.466              -0.864
               0.009             297.259              25.897             291.072              70.179              -2.006              -1.031
               0.000             298.432              26.337             290.683              63.654              -1.786               0.237
               0.000             298.653              26.268             290.277              61.312              -0.846               1.516
               0.000             299.141              27.680             292.436              68.159              -1.560               3.281
               0.237             299.494              28.625             293.596              72.265              -2.315               3.765
               0.000             300.631              30.556             295.589              76.520              -2.401               4.968
               0.042             300.530              30.630             295.880              77.892              -2.678               3.337
               0.229             297.585              27.918             294.483              84.069              -3.470               2.519
               7.805             295.895              26.537             293.830              89.191              -3.147               1.429
               0.959             298.028              28.447             294.632              84.115              -0.927               3.221
               0.061             301.953              32.361             297.086              77.630              -0.362               5.883
               0.000             301.851              31.727             296.200              74.362               0.622               7.180
               8.685             300.518              30.218             295.188              75.115              -0.082               5.238
               0.151             299.906              29.331             294.335              73.950               0.960              -1.984
               0.000             299.330              28.035             292.711              69.247              -0.903               2.937
               0.026             299.075              28.896             294.367              77.942              -0.858               3.923
               0.000             300.804              30.253             294.849              72.997              -0.222               4.493
               0.000             300.940              30.133             294.439              71.076               0.315               4.088
               0.146             300.990              29.746             293.826              68.044              -0.440               4.054
               0.000             301.146              30.140             294.116              69.489              -1.008               4.298
               0.000             300.924              29.544             293.371              67.189              -0.972               4.382
               8.868             300.317              29.412             293.932              71.119              -0.941               5.497
               0.793             301.758              31.040             295.218              70.646               0.404               5.414
              10.649             299.303              28.518             293.471              73.098              -0.127              -2.692
               0.079             294.815              23.125             287.990              67.765              -0.593              -1.397
               0.011             296.265              24.694             289.593              68.762              -1.343               4.146
               0.048             300.338              30.148             295.117              76.133              -0.864               5.109
               2.884             300.703              30.479             295.457              75.379              -0.130               1.414
               0.122             300.046              29.388             294.256              73.181              -1.633               2.058
               0.083             300.526              29.667             293.986              71.204              -1.036               5.174
               0.000             300.765              29.748             293.742              69.834              -0.221               6.150
               0.000             301.694              30.825             294.675              69.745              -0.394               7.065
              10.456             301.195              30.498             294.807              71.506               0.001               6.219
               1.666             300.526              29.538             293.939              70.298               0.356               4.790
              11.358             300.626              29.850             294.385              71.669               0.245               3.543
              15.600             299.911              28.735             292.995              69.601               0.713               1.039
               0.040             300.096              27.344             290.626              58.142              -0.817               0.107
               0.000             299.074              26.709             290.541              61.331              -1.917               2.309
               7.075             299.117              28.147             293.181              71.893              -0.607               3.540
              14.980             299.752              29.169             294.305              74.075              -0.028               3.507
               0.334             300.314              29.848             294.846              74.223              -0.633               4.795
               0.091             301.351              30.864             295.193              72.704              -0.330               6.476
               6.973             300.743              30.426             295.211              74.687              -0.330               3.665
              11.613             300.230              29.879             294.962              75.145              -1.210               4.241
               0.103             299.618              29.429             294.781              77.135              -1.739               5.249
               2.092             300.431              29.978             294.662              74.159              -0.804               3.635
               0.134             301.253              29.761             293.813              66.113              -1.451               2.471
               0.000             300.537              29.582             294.035              70.521              -1.777               3.229
               0.000             300.751              29.628             293.777              69.125              -1.014               3.408
               0.122             300.821              29.524             293.421              67.860               0.127               1.656
               0.000             301.738              29.315             292.111              59.589              -2.060              -2.351
               0.000             297.212              24.412             287.203              57.989              -3.227              -0.604
               0.000             295.022              22.116             284.550              55.995              -2.285               2.953
               0.118             295.092              22.571             285.761              59.763              -1.803               3.330
               0.000             296.411              24.203             287.793              63.041              -1.756               2.944
               0.019             297.376              24.920             288.187              60.920              -2.083               2.408
               0.000             297.538              24.530             287.443              56.313              -1.099              -4.063
               0.000             291.589              18.847             280.238              53.385              -1.471              -5.120
               0.089             291.894              18.246             278.093              43.274              -0.952              -2.449
               0.125             292.141              18.376             278.217              42.489              -1.950               0.174
               0.002             291.627              18.653             280.383              50.673              -2.113               2.422
               0.079             296.923              23.724             286.399              54.479              -0.255               0.835
               2.244             297.190              24.679             288.543              60.441              -0.744               1.632
               8.300             292.032              22.242             289.941              88.598              -1.095              -0.038
               0.866             292.992              22.129             287.820              76.229              -0.918              -3.983
               0.224             294.083              21.567             284.926              59.144              -1.562              -1.123
               0.062             293.992              21.368             284.468              57.949              -2.355               3.172
               0.000             294.136              21.964             285.532              62.711              -2.058               3.614
               0.000             294.244              21.953             285.364              61.559              -1.425               2.732
               0.000             295.062              22.002             284.450              54.539              -1.263               3.456
               0.000             295.551              23.390             287.107              63.362              -1.803               4.283
               0.000             295.884              23.909             287.802              65.131              -1.366               4.577
               0.139             298.393              26.064             288.850              61.809              -0.978               1.888
               0.200             299.111              24.995             285.367              48.043              -0.063               2.305
               0.000             299.242              25.019             285.139              47.295               0.756               1.398
               0.094             293.297              18.480             275.335              33.599               0.638              -3.696
               0.000             291.919              18.228             277.757              42.826              -1.033               1.441
               0.000             288.693              15.723             273.314              42.798               2.610              -3.979
               0.000             288.886              15.005             270.069              30.494               0.781               1.477
               0.220             293.116              18.554             275.356              35.903               2.353              -0.846
               0.051             296.152              20.214             275.834              29.261               0.258               2.045
               0.000             299.041              24.837             285.612              47.338               0.883               7.772
               0.000             294.020              20.599             282.474              49.757              -2.039              -2.978
               0.000             284.153              12.397             270.808              43.000               1.431              -1.002
               0.000             289.666              16.214             274.332              39.396               2.044               3.351
               0.176             296.638              21.965             281.289              41.382              -0.321               1.515
               0.000             291.316              17.363             276.034              38.092              -3.712              -4.989
               1.185             285.184              12.856             270.692              37.877              -3.026               2.969
               4.900             291.393              18.103             279.343              46.367              -2.179               7.380
               0.000             293.355              21.673             286.468              67.433              -2.633               5.538
               3.138             295.058              24.451             290.575              78.263              -1.686               2.734
               0.025             296.340              25.265             290.438              73.181              -0.641               5.429
               0.000             297.674              25.589             289.829              63.972               0.107               9.463
               3.424             299.367              27.284             291.181              63.335              -0.681              12.220
               0.120             299.791              27.990             292.162              65.162              -0.891              12.015
              17.777             291.495              20.147             285.443              70.034               3.406               1.269
               0.000             283.735              12.902             275.423              58.982               1.497              -2.451
               0.000             286.677              14.862             276.408              53.374               0.134               2.582
               0.000             289.143              16.586             277.855              50.088               0.567               2.659
               0.007             289.282              16.860             278.767              52.355              -0.677               5.195
               0.021             290.941              19.266             283.861              65.425              -0.361               7.714
               3.515             292.192              20.378             284.950              65.140               0.638              -2.207
               6.042             289.539              17.747             281.940              61.620              -2.708               1.906
              34.096             292.959              22.590             289.535              81.669              -6.458               9.196
               4.313             288.017              17.301             283.235              74.205               2.083               6.952
               0.032             283.414              12.575             274.887              57.325               3.476              -1.665
               0.049             284.903              13.470             275.252              52.853               1.581              -0.999
               0.149             282.598              12.057             274.579              59.365               2.032              -0.736
               0.018             282.437              11.828             273.804              56.999              -1.602               4.367
               0.029             284.686              14.091             278.495              67.530              -1.577               7.128
               0.000             283.299              12.906             277.009              65.874               2.375              -5.046
               0.243             278.783               9.552             272.924              67.492              -0.889               0.742
               8.976             283.857              13.889             279.845              76.648              -1.621               3.561
              13.871             284.445              14.928             282.164              87.117              -0.233              -1.816
               0.037             276.993               8.262             271.459              67.789              -0.489              -5.365
               0.000             275.291               7.102             270.033              69.515              -1.140              -0.172
               0.007             279.243               9.792             272.911              64.787              -0.432               0.611
               0.133             280.266              10.554             273.679              64.993               1.855              -1.908
               0.000             280.678              10.580             272.530              58.081               0.280               2.207
               0.000             282.560              12.072             274.502              60.288               1.868               3.086
