 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.000             263.633              -0.478             262.495              91.720              -2.160               0.560
               0.000             268.363               2.780             267.876              96.680              -1.708               2.649
               0.000             269.880               3.811             269.042              94.330               0.620              -2.600
               0.000             256.744              -4.929             253.428              76.059               2.293              -7.350
               1.172             259.759              -3.018             257.598              84.260              -4.144              -2.883
               0.286             262.498              -1.265             260.635              86.595              -0.884              -1.182
               0.037             263.298              -0.704             262.052              91.056              -0.260               3.668
               6.001             271.103               4.666             270.096              93.098              -0.800               5.260
               5.987             272.603               5.769             271.571              93.190               2.159               1.470
               2.032             275.297               7.640             273.479              88.559              -3.761               2.650
               0.045             274.300               6.815             271.956              85.178               1.470              -1.243
               0.057             269.474               3.253             265.945              79.026              -1.976              -4.903
               0.058             268.647               2.693             265.275              79.310               0.100              -7.216
               0.052             269.719               3.294             264.913              71.987               0.538              -1.581
               0.000             273.834               5.963             267.863              64.787              -3.260               2.589
               2.112             274.789               7.169             272.422              85.054              -2.494              -0.128
               0.083             275.171               7.517             273.178              87.489               1.254              -0.072
               1.406             277.559               9.221             274.999              84.541              -2.773               4.415
              17.341             279.458              10.902             277.848              90.173              -1.645               0.739
               0.079             272.325               5.248             269.079              79.145               6.683              -2.605
               0.000             273.882               6.156             268.886              71.105               4.754              -0.661
               0.000             275.209               7.057             270.208              69.978               3.226               1.878
               0.222             275.404               7.525             272.442              81.644               3.730              -3.663
               0.000             272.843               5.581             269.242              77.521               0.736              -0.639
              26.845             275.718               7.820             273.113              83.888              -0.390              -2.529
               0.019             274.301               6.375             268.875              68.264               3.836              -2.598
               0.091             272.775               5.223             266.613              64.227               3.452               0.765
               0.000             277.467               8.880             273.314              76.254              -1.382              -0.095
               0.000             281.517              11.751             276.238              70.949               2.102               2.510
               0.029             277.675               8.423             269.610              57.806               5.413              -3.790
               0.007             273.083               5.130             263.879              51.424              -1.889              -2.363
               0.000             274.305               6.419             269.219              69.849              -1.377               2.715
               5.085             279.143              10.371             276.285              82.556              -0.710               5.856
              17.083             283.781              14.571             282.358              91.447              -2.432               6.325
               0.000             284.767              14.960             281.467              82.481               1.661               4.074
               0.225             280.939              11.394             276.091              73.086               0.261              -3.123
               1.633             280.865              11.623             277.434              79.999              -3.499              -0.229
              13.046             284.507              15.114             282.726              89.617              -4.652               3.069
               5.718             281.389              12.288             279.051              85.800               3.876              -2.764
               0.005             273.990               6.115             268.137              66.539               6.512              -7.581
               0.050             272.359               5.001             266.406              67.071               3.115              -3.898
               0.862             275.041               6.975             270.251              71.300              -1.427              -1.409
               0.863             275.692               7.663             272.310              79.141              -3.243              -1.269
               0.000             282.525              12.805             278.394              76.707               0.436               6.140
               1.659             286.445              15.658             280.767              69.639               0.897               5.926
               1.733             286.479              15.729             281.040              70.346               2.761               5.747
               0.037             279.201              10.249             275.369              78.045              -0.531              -3.449
               3.111             279.060              10.425             276.733              85.821              -4.859              -1.679
               0.146             277.664               9.224             274.764              82.196               3.012              -3.264
               0.271             276.978               8.409             272.397              72.767              -2.105              -2.203
               1.036             277.070               8.675             273.547              79.030               0.362              -3.243
               0.000             279.830              10.538             274.717              72.950               3.872               2.740
               0.000             275.381               6.758             267.215              55.068              -2.420              -3.517
               0.033             276.897               8.430             272.680              75.312              -3.375               3.517
              15.883             284.955              14.925             281.138              78.864               2.636               0.051
               5.063             278.398               9.482             273.894              73.577               1.357              -4.269
               1.369             277.383               9.107             274.986              85.133              -5.004               1.386
              19.751             282.702              13.503             280.754              88.561              -7.059               2.159
               0.127             285.014              14.561             279.809              71.283               1.748               6.152
               0.000             282.837              12.567             276.393              66.338               4.219               1.557
               0.017             284.253              13.786             278.198              68.367               2.875               2.613
               0.000             286.416              15.023             278.550              59.456              -0.630               0.202
               1.607             286.183              15.765             281.634              75.182              -4.316               1.518
               0.000             288.272              18.095             285.031              82.608              -4.660               1.505
               0.000             288.432              18.239             285.213              82.549              -2.945               3.018
               2.731             289.551              19.322             286.373              82.968              -2.499               4.309
               2.339             290.396              20.097             287.143              82.452               0.327               3.167
               0.000             287.186              16.827             283.044              78.257              -0.220              -3.866
               0.114             286.830              16.227             281.894              73.617              -3.206              -0.543
               0.133             288.538              18.266             285.087              81.512              -4.039               0.589
               1.614             288.698              18.990             286.871              89.809              -1.997               0.995
               1.908             289.106              19.016             286.228              84.602              -0.597               2.612
               0.000             283.321              13.402             278.819              75.698               2.598              -5.273
               0.677             283.295              12.945             277.092              66.749               2.613              -1.849
               0.000             282.960              12.322             275.047              59.185               2.003              -1.008
              15.275             284.554              14.357             279.595              74.566               3.186               1.029
               1.512             282.408              12.360             276.822              69.077               0.380              -0.262
               5.078             284.474              14.563             280.794              79.708              -4.185               0.921
              17.860             289.299              19.184             286.468              84.373              -1.983               4.090
               4.382             285.257              15.616             282.976              86.677              -0.216              -4.360
               0.000             283.526              13.330             278.204              70.861              -2.187              -4.802
               0.000             284.279              13.777             278.160              67.779               0.612               3.317
               0.000             288.252              17.627             283.727              75.950               0.271               6.994
               0.061             292.453              21.689             288.128              77.311               0.946               9.123
               0.003             295.085              24.583             290.963              79.261               0.806               7.607
               2.275             295.566              24.982             291.192              78.159              -1.043               6.330
              12.870             294.908              24.552             291.191              80.802              -0.718               4.137
               2.181             284.789              14.731             280.786              77.883               3.291              -3.404
               0.116             285.329              14.536             278.927              66.154               0.338              -1.796
               2.165             288.185              17.207             282.177              70.594               1.592               1.955
               0.000             290.003              18.681             283.847              68.718               2.213               1.684
               0.264             289.822              18.100             282.423              63.101              -1.217              -0.989
               0.484             289.841              18.904             284.901              73.650              -3.746               3.650
               0.025             293.365              22.721             289.191              78.575               0.769               6.350
               5.397             294.342              23.457             289.597              75.830               0.304               5.580
               0.842             293.845              23.263             289.763              79.097              -0.057               0.775
              14.213             292.628              22.103             288.807              79.993              -3.240              -2.986
               0.000             290.352              19.121             284.579              70.361              -3.710              -2.983
               0.001             288.842              17.803             283.172              70.867              -2.466               0.432
               0.000             290.549              19.031             284.106              66.901               1.476              -2.869
               0.000             286.184              15.370             280.099              68.478               0.298              -4.350
               0.156             288.072              16.097             278.797              55.427               0.583              -2.178
               6.109             290.689              18.851             283.138              63.015               3.119               3.052
               0.745             292.597              21.377             286.755              72.180               2.673               0.697
               0.000             294.060              22.104             286.743              64.875              -1.668               1.867
               0.178             295.150              23.981             289.394              72.797              -2.106               3.380
               0.325             295.185              24.193             290.035              74.497              -1.460               2.902
               0.544             292.365              21.867             288.705              80.337               1.333              -2.965
               0.032             290.323              18.756             283.529              65.961               0.886              -2.235
               0.000             291.499              19.282             283.199              59.548              -0.517               0.524
               8.283             291.713              20.633             286.313              73.390               1.200               2.385
              35.510             293.860              22.683             288.508              72.892               1.326               4.302
               0.723             297.687              26.920             292.204              74.844               1.095               1.940
               3.593             296.960              26.349             292.170              76.806               0.992               4.698
              26.786             296.826              26.790             293.276              81.928               0.422               5.465
              62.138             298.003              28.406             294.875              84.021              -0.522               1.705
               5.209             294.523              24.788             292.069              87.270               0.101               0.559
               0.802             291.678              21.004             287.353              78.204               5.089              -2.374
               0.000             293.186              20.635             284.156              57.914               2.685              -0.759
               0.046             294.650              22.697             287.425              65.136               2.281               3.525
               0.110             295.780              24.875             290.738              75.036               1.395               5.298
               0.023             297.027              26.611             292.644              78.425              -0.230               5.749
               0.019             297.140              26.466             292.290              76.105               0.361               7.995
               0.802             297.287              26.688             292.517              76.615               0.361               7.121
               0.420             296.304              25.947             292.269              79.640               0.185               5.087
               0.317             296.965              26.816             293.128              80.793              -0.635               5.354
               0.000             298.383              28.150             293.973              78.419              -0.851               7.071
               1.078             299.147              28.064             292.481              71.009               2.898               5.163
               0.721             297.870              24.915             288.355              56.809               2.332               2.707
               6.923             300.079              29.052             293.703              70.502              -0.077               2.956
               9.954             297.736              27.139             292.883              76.197              -2.002               0.306
               0.164             293.366              22.767             289.283              79.062              -3.164              -2.683
               0.000             292.167              20.982             286.727              72.392              -2.779               0.933
               0.000             293.958              22.815             288.555              73.251              -1.578               3.095
               4.918             295.518              25.181             291.689              80.513              -0.271               3.597
              22.236             297.900              27.742             293.789              79.611               0.321               2.748
               0.031             298.159              26.921             291.809              70.624               3.014              -0.917
              12.994             295.948              24.019             288.806              65.552               1.560              -1.559
               1.633             295.744              24.496             290.140              71.866              -1.979               2.730
               0.875             297.711              27.910             294.139              82.787              -2.398               2.517
               0.241             300.246              30.324             295.769              78.171               1.313               5.162
               0.235             300.843              30.911             296.050              77.188               1.344               2.586
              37.356             293.917              23.943             291.078              85.373              -6.318              -2.301
               2.187             289.449              19.848             287.970              91.528              -4.680              -0.976
               0.052             290.909              21.171             289.053              89.629              -4.218               0.476
              11.110             294.835              24.944             291.950              85.412              -2.387               0.847
               0.000             298.784              28.325             293.715              76.164              -2.144               0.693
               0.170             299.369              28.655             293.700              73.562              -2.017               1.197
               2.010             299.491              29.010             294.219              75.148              -1.442               3.357
               0.216             299.527              28.900             294.035              74.029              -0.751               2.651
               0.312             300.284              30.096             295.231              76.227               0.995               4.296
               0.000             301.044              31.182             296.248              77.346               2.401               3.509
               0.280             301.651              31.567             296.190              74.933               1.145               1.695
               0.653             300.324              29.430             294.216              71.186              -1.434              -2.263
               0.022             297.044              26.246             292.024              75.126              -2.891              -2.279
               0.000             295.788              24.557             289.999              72.013              -2.507              -0.880
               0.009             296.814              24.665             289.058              63.561              -0.854               0.759
               0.000             296.557              24.503             288.963              64.411               0.067               1.662
               0.000             296.793              24.948             289.590              66.202              -0.007               2.749
               0.000             297.594              26.216             291.241              69.854              -0.110               3.542
               2.505             297.135              26.589             292.537              77.210              -0.347               3.563
              17.819             298.779              29.250             295.488              83.356               0.518               4.607
              42.162             299.912              30.476             296.324              82.181               0.735               1.124
               0.000             299.374              29.503             295.302              79.843              -1.180              -0.742
               0.353             299.059              29.281             295.200              81.019              -0.673               2.805
               4.199             298.528              28.807             294.847              82.248               0.451               2.618
               5.569             300.414              31.394             297.272              84.247               0.021               4.313
              17.476             301.226              32.143             297.601              82.276               1.446               4.902
               3.285             300.752              30.921             296.221              78.021               1.003              -0.838
               0.000             297.547              27.252             293.260              78.895               0.999              -2.526
               0.540             296.955              26.188             291.964              75.465               1.478               3.027
               0.000             298.349              28.135             293.952              78.606               1.081               4.104
               0.000             299.632              29.368             294.653              76.567               0.522               4.106
               0.000             301.010              30.879             295.692              75.576               1.443               3.698
               0.146             301.021              30.818             295.654              75.068               1.492               4.102
               0.000             300.130              29.890             295.025              76.075               1.750               4.253
               0.000             300.384              30.213             295.313              76.204               1.640               4.023
               0.012             300.035              29.656             294.732              75.197               2.181               4.762
               0.361             299.391              28.960             294.307              75.646               2.451               2.189
               0.173             294.225              22.990             288.471              72.293              -0.461              -4.688
               0.079             292.674              20.891             285.689              65.898              -1.585               1.451
               0.443             293.203              21.961             287.481              72.129               0.522               3.563
              16.788             292.354              22.438             289.826              86.985              -2.864              -1.576
               3.316             288.461              18.504             285.966              86.027              -3.918              -2.199
               0.014             291.882              21.413             288.276              80.665              -3.528               1.541
               0.083             298.159              28.162             294.058              80.579               1.120               4.824
               0.000             300.351              29.904             294.811              74.303               3.057               4.950
               1.571             301.170              30.925             295.768              74.573               2.017               5.658
               1.924             300.843              30.528             295.389              74.561               1.035               4.677
               0.000             298.597              27.883             293.063              74.392               0.909               3.367
               0.018             299.782              28.168             292.346              66.528               1.948               1.500
               1.452             297.177              25.433             290.099              66.976               3.004              -2.537
               0.000             295.893              23.191             286.696              58.447               0.888              -0.008
               8.743             296.269              24.495             289.212              66.933              -0.921               2.950
               1.027             295.500              24.757             290.789              76.706              -0.273               3.030
               0.400             297.174              25.771             290.868              69.872               1.645               0.612
               0.442             297.189              26.376             292.069              74.887              -0.678               2.029
              17.587             300.523              30.229             295.210              75.149               1.820               4.343
               0.169             299.962              29.896             295.259              77.555               0.028               3.125
               8.805             300.136              30.180             295.419              78.090              -0.110               4.527
              27.319             297.017              27.278             293.945              84.253              -0.483               5.010
              11.812             298.135              28.009             293.836              79.581               0.604               1.638
               0.134             298.527              26.959             291.797              67.754              -1.202               0.814
               0.000             297.396              26.674             292.218              75.474              -2.289               2.142
               0.000             297.868              27.229             292.839              75.719              -0.893               2.465
              36.842             298.930              28.734             294.459              78.008              -0.305               0.064
               0.000             292.863              21.769             287.619              73.667              -1.139              -3.371
               0.000             291.212              19.935             285.396              70.638              -2.215               0.900
               0.000             292.671              21.650             287.468              74.441              -0.357               4.154
               0.118             294.233              23.052             288.608              72.849               0.732               4.333
               0.000             294.153              22.931             288.497              72.424               0.027               3.245
               0.019             294.884              23.736             289.370              73.076              -1.106               2.483
               0.000             293.288              21.841             286.989              69.931               0.341              -4.689
               0.000             287.042              15.971             280.259              66.588               1.205              -4.057
               0.089             288.503              16.712             280.127              59.313               0.324              -0.983
               0.125             288.938              17.064             280.428              59.185              -0.220               2.098
               0.002             288.932              17.436             281.559              64.532              -0.643               3.497
               0.079             291.525              19.665             283.748              63.893               1.613               1.594
               0.000             290.495              18.754             282.844              63.965              -1.602              -1.747
               0.000             292.274              20.681             285.692              67.754              -0.819               2.211
               0.218             292.242              20.737             285.631              68.744              -0.303              -2.572
               0.224             287.333              15.761             278.683              59.441              -1.214              -1.720
               0.062             289.953              17.960             281.305              59.722              -1.973               3.173
               0.000             292.284              20.441             284.734              64.891              -0.711               3.976
               0.000             295.650              23.485             287.475              63.348              -0.087               0.906
               0.000             293.914              20.862             283.366              53.437              -1.075               0.482
               0.000             294.653              22.759             287.066              65.721              -0.888               4.535
               0.000             294.360              22.185             285.957              62.795               0.942               3.023
               0.139             296.026              22.852             284.926              54.192               1.361              -2.069
               0.200             296.033              22.165             283.174              47.871              -2.078               0.670
               0.000             293.437              20.733             283.193              56.537               0.369              -0.521
               0.094             288.375              15.684             275.524              45.763               2.388              -3.051
               0.000             288.270              15.979             277.350              51.310               0.067              -1.243
               0.000             285.740              13.399             271.775              40.501               3.617              -3.182
               0.000             285.261              13.094             270.747              41.197               2.745               1.794
               0.220             288.928              15.170             271.189              32.411               4.565              -3.546
               0.051             289.370              15.642             272.197              34.558               2.009               0.186
               0.000             293.510              19.395             278.590              41.619               0.279               1.604
               0.000             288.504              15.501             274.600              41.640               0.315              -7.423
               0.000             281.903              10.855             269.206              43.984               3.648               1.141
               0.000             291.869              17.740             276.449              37.537               4.126               1.158
               0.187             291.693              18.180             279.056              44.389               1.478              -3.571
               0.000             282.066              10.750             268.634              39.108              -0.401              -4.569
               0.753             279.973               9.778             269.685              50.627              -1.322               3.132
               2.632             289.486              16.485             277.320              44.953               0.674               5.761
               0.062             292.308              20.731             285.611              67.964               0.607               4.000
               3.030             293.168              21.581             286.541              68.372              -0.650               0.975
               3.589             293.449              22.358             288.131              73.783              -1.036               3.016
              29.109             295.861              24.878             290.777              74.268               0.687               7.313
               1.804             296.383              25.287             290.777              72.968               0.837               9.655
               0.000             297.596              26.220             291.285              69.873               1.790               8.871
              29.333             287.354              16.944             283.209              77.760               4.682               0.247
               0.000             278.907               9.700             273.233              69.052               4.546              -2.851
               0.000             281.826              11.671             274.995              63.694               0.746              -0.175
               0.000             285.588              14.440             277.866              60.768              -0.822               0.621
               0.007             285.353              14.563             278.685              66.316              -3.638               2.463
               0.021             287.464              16.288             280.711              65.995               0.640               2.148
               0.167             286.770              15.288             278.422              59.148               0.643              -1.243
               0.000             285.406              14.185             277.174              58.784              -2.917               2.381
              10.768             288.014              17.628             284.321              79.177              -5.644               5.379
               8.741             287.970              17.754             284.698              81.666              -1.062               6.747
               0.000             281.828              11.423             273.784              58.052               6.917               1.428
               0.049             279.051               9.412             271.061              58.244               2.489               0.533
               0.149             278.824               9.478             272.130              64.576               2.364               0.590
               0.018             279.195               9.706             272.280              63.445              -0.526               4.668
               0.029             283.413              12.967             277.023              65.304               0.212               5.253
               0.133             278.510               9.624             274.374              75.226               4.662              -4.359
               1.755             274.283               6.504             269.958              73.734               0.410               1.486
               0.681             278.341               9.809             275.703              84.195              -0.500               1.785
               5.015             279.593              10.658             276.099              80.859              -0.602              -3.442
               0.037             273.384               5.414             265.174              54.906               2.614              -3.719
               0.000             272.986               5.395             266.918              65.304              -0.320               3.302
               1.411             276.126               7.920             272.444              77.084              -0.138               1.814
               0.133             277.617               8.697             271.820              67.337               1.306              -0.988
               0.000             277.100               8.402             271.700              69.760               1.122               2.651
               0.000             279.958              10.301             273.214              64.350               4.208               2.254
