 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               2.538             295.044              25.298             292.536              86.601              -4.172               0.450
              13.616             294.618              25.287             292.980              91.191              -0.058               3.070
               3.665             285.316              15.313             281.805              80.299               0.974              -8.642
               0.134             285.784              15.761             282.496              81.040              -3.004              -6.998
               0.081             292.557              22.300             289.473              83.031              -4.731              -4.032
               0.012             294.145              23.535             290.115              78.697              -4.451              -0.858
               0.045             295.405              25.166             291.915              81.538              -2.800               3.095
               7.780             295.776              25.499             292.156              80.855               0.319               1.022
               0.000             289.894              19.282             285.923              78.041               0.023              -6.013
               0.000             289.831              19.211             285.852              77.886              -3.005              -5.357
               4.510             293.946              23.341             289.983              78.819              -4.239              -1.264
              18.087             295.975              26.080             293.023              84.169              -3.304               3.722
               2.345             296.144              25.906             292.532              80.862               3.202               4.045
               0.484             295.619              25.996             293.234              87.105               3.435               1.318
               0.000             288.526              18.113             284.872              79.438              -1.807              -5.992
               0.000             292.650              22.196             289.114              80.804              -3.533              -2.419
               0.000             294.731              24.430             291.218              81.469              -2.462              -1.443
               0.000             294.749              23.994             290.349              76.977              -0.632              -2.803
               0.090             294.313              23.335             289.523              74.892              -1.675              -1.632
               1.319             295.169              25.364             292.555              85.912              -2.729               4.165
               5.887             294.988              25.184             292.404              86.109               5.262               4.395
               0.000             290.587              19.912             286.565              77.718               3.981              -3.010
               0.137             291.167              20.450             287.080              77.503              -3.384               1.160
               9.601             294.677              24.554             291.549              83.277               4.693               2.586
               0.000             288.816              17.683             283.139              69.481               4.034              -3.871
               0.000             289.901              18.258             283.070              64.297               1.214              -1.577
               5.312             293.047              22.237             288.583              76.814               0.651               2.039
               1.439             293.226              23.118             290.324              84.417               4.170              -1.860
               0.000             288.243              17.567             283.786              75.191               2.165              -4.943
               0.041             289.732              17.988             282.425              62.639              -0.090              -2.807
               1.277             293.206              22.315             288.502              75.926               3.518               2.046
               0.028             287.437              16.817             282.864              74.611               2.524              -6.098
               0.006             285.927              14.579             277.772              58.514              -1.214              -4.591
               0.000             290.065              17.531             280.253              52.802              -1.731              -0.722
               0.000             293.432              21.971             287.612              69.823               0.595               1.221
               0.000             294.009              23.544             290.331              80.243              -0.417              -1.167
               0.146             293.807              23.962             291.375              86.804              -2.926               1.576
               3.326             294.939              25.787             293.541              92.506               1.205               3.301
               0.595             292.436              21.408             287.524              74.298               2.859              -2.423
               0.025             291.374              19.828             285.129              67.514               3.741              -3.084
               0.064             286.691              16.068             281.814              72.983              -1.239              -5.749
               0.029             290.424              18.784             283.621              65.154              -2.548              -3.334
               0.010             291.386              19.572             284.345              64.274              -1.512              -2.498
               0.000             292.000              20.164             285.107              64.696               2.131              -3.200
               0.000             291.598              19.742             284.462              64.024              -0.594              -1.831
               0.000             293.232              21.578             286.881              67.673              -1.193               0.496
               0.000             294.611              24.620             291.768              84.637              -0.938               1.346
               0.092             294.674              24.456             291.337              82.330               0.160              -2.895
               0.070             294.412              24.200             291.189              82.579              -2.090              -1.454
               0.145             294.790              24.953             292.147              85.986              -0.786              -1.510
               0.000             294.486              24.363             291.381              83.419              -4.199              -0.589
               0.047             295.369              25.530             292.648              85.370              -4.041               1.410
               2.032             295.602              26.141             293.495              88.645              -3.466               1.425
               0.801             295.542              26.221             293.687              90.045              -3.627               2.497
               1.569             295.756              26.280             293.585              88.299              -2.738               4.328
               4.594             295.631              26.655             294.316              93.130              -0.009               3.779
               0.581             292.305              21.523             288.081              77.073               8.005              -2.257
               0.000             289.272              18.634             285.120              77.107               2.335              -4.113
               0.000             290.524              19.127             284.528              68.422              -1.972              -0.664
               0.000             294.015              23.328             289.847              77.950              -1.767               1.324
               2.162             295.426              25.748             292.981              86.830              -1.787               0.516
               0.169             294.997              25.236             292.505              86.517              -3.862               2.442
               1.915             295.715              26.324             293.693              89.137              -3.115               3.518
              13.088             295.733              26.216             293.506              87.941              -1.231               3.133
               9.760             295.475              25.513             292.524              84.088              -1.049               3.541
               6.270             291.185              20.569             287.089              78.753               1.388              -3.725
               0.016             293.108              21.408             286.706              67.099               4.862               0.024
               0.000             293.726              22.458             288.259              71.935               1.888              -0.554
               0.019             293.980              22.740             288.602              72.240              -0.310               0.332
               0.307             294.228              24.339             291.647              85.992               2.461              -0.516
               0.000             289.865              18.197             282.867              63.903              -1.325              -4.406
               0.000             293.142              22.344             288.762              76.941              -3.986              -0.318
               0.029             295.026              25.129             292.278              85.165              -0.188               0.621
               0.007             294.458              23.824             290.068              78.315               0.650              -3.557
               0.530             293.461              22.372             288.417              73.810              -4.071              -2.358
               0.000             293.252              22.416             288.829              76.517              -5.999              -1.636
               0.019             293.484              22.086             287.764              70.517              -5.076              -1.064
               0.000             294.064              22.562             287.960              69.552              -2.997              -0.903
               0.117             294.650              23.604             289.671              74.141              -0.467              -0.069
               0.000             294.889              24.159             290.541              77.155               1.845              -1.061
               0.000             294.929              24.763             291.702              82.640               0.109               0.923
               2.673             295.959              26.153             293.172              84.995              -2.232               4.356
               6.690             295.842              26.413             293.705              88.617               2.347               3.390
               0.050             293.883              23.176             289.728              77.789               6.620              -1.373
               0.000             291.908              20.015             284.768              63.932               3.063              -3.732
               0.000             291.481              19.231             283.083              59.126              -1.335              -2.139
               0.000             293.986              22.559             288.099              70.316              -4.315              -1.297
               0.000             294.648              23.649             289.758              74.600              -5.506               0.093
               0.000             294.940              24.541             291.200              80.354              -5.974               1.293
               0.037             295.662              25.508             292.242              82.100              -4.620               2.254
