 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               5.458             295.764              25.744             292.468              83.247               2.297               5.233
               0.041             287.477              17.096             283.595              78.417               6.008               0.830
               0.000             282.819              12.923             277.936              74.177               3.106              -2.091
               0.000             286.070              15.356             280.334              69.851              -0.893              -0.105
               0.000             292.343              20.832             286.078              68.739              -1.124              -0.069
               0.110             295.309              24.437             290.420              75.596              -2.739               0.643
               0.169             293.802              23.354             289.912              80.517              -4.535               1.429
               5.047             295.395              25.168             291.663              81.660              -3.688               4.532
              12.980             295.616              25.395             291.893              81.519              -1.458               3.979
              37.084             292.733              23.328             291.322              92.494               0.464               0.769
               4.110             287.693              16.987             282.036              73.769               3.088              -3.472
               1.852             288.233              17.309             282.599              71.482               4.078               2.216
               0.000             289.280              18.293             283.216              72.263               1.622               0.633
               0.019             290.668              18.404             281.554              57.576               1.155               1.394
               0.091             288.533              18.039             284.374              78.266               2.866              -0.172
               0.000             284.365              13.821             277.943              67.301               0.813              -2.736
               0.000             289.423              18.438             283.823              72.480              -3.027               0.296
               0.029             294.003              23.082             288.885              75.540               0.913               2.133
               0.007             290.747              19.609             284.694              71.955               1.342              -3.022
               0.000             288.953              18.359             284.775              77.357              -4.885              -1.598
               0.000             289.713              19.168             285.672              78.790              -5.554              -0.159
               0.019             290.133              19.249             285.048              74.666              -2.393              -0.917
               0.000             291.697              19.995             284.488              65.973              -1.109              -0.757
               0.117             293.032              20.876             284.715              62.063               0.929               0.177
               0.000             292.108              20.743             285.806              70.272               1.784              -0.709
               0.000             292.679              21.211             286.409              69.429              -0.444               0.050
              10.017             295.756              24.950             290.823              75.964              -1.634               4.890
               0.113             294.959              23.636             288.853              71.352               5.550               4.419
               0.050             289.367              18.627             284.672              75.797               4.996               1.090
               0.000             284.876              14.110             277.555              65.050               3.091              -1.653
               0.000             286.465              15.284             278.950              63.149              -0.110              -1.322
               0.000             290.322              19.116             284.520              70.652              -3.718              -0.513
               0.000             292.789              21.799             287.781              74.811              -4.680               0.536
               0.000             293.026              22.355             288.570              78.339              -4.020               2.018
               0.037             294.904              23.854             289.277              74.030              -2.653               2.855
               0.000             295.145              24.123             289.606              74.211              -2.775               2.900
               0.000             296.680              25.795             291.332              74.649              -2.224               3.699
               0.000             297.416              27.015             292.784              78.158              -2.010               4.832
               1.900             298.250              27.612             293.046              75.350               1.102               4.557
               1.891             295.971              26.108             292.924              84.466               3.180               0.774
               0.000             292.928              21.792             286.654              73.224               0.243              -2.495
               0.033             291.780              19.084             281.632              54.281              -1.426              -2.729
               0.000             293.026              21.359             285.702              67.427              -2.464               1.740
               1.067             295.304              24.403             290.244              75.311               2.310               3.863
               0.000             296.797              26.435             292.255              79.117               2.098               1.923
               0.000             300.014              28.792             293.185              69.171              -3.943               3.284
               0.127             298.514              28.055             293.270              76.471              -4.594               3.466
               0.000             299.032              28.242             292.819              73.345              -1.098               3.967
               1.853             299.112              28.672             293.881              75.914               2.582               1.909
               0.000             297.627              27.104             292.399              76.917               2.400              -1.899
               0.095             293.519              21.181             284.033              60.534               1.006              -3.184
               0.000             293.147              20.059             281.781              52.015              -0.034              -2.022
               0.000             294.330              21.780             284.788              58.986              -1.391              -0.561
               0.085             296.066              23.416             286.814              58.984              -0.807              -0.361
               0.000             295.302              24.012             288.996              71.601              -3.531               0.134
               0.000             296.397              25.518             291.308              74.898              -2.612               1.776
               0.114             295.791              24.696             290.277              73.265              -4.222               2.114
               0.025             294.366              23.779             290.101              78.833              -5.215               2.082
               7.014             295.682              25.245             291.552              79.449              -6.828               3.159
              17.568             296.504              26.014             292.179              78.266              -3.021               5.038
               0.194             296.368              25.846             291.715              78.104               3.440               2.661
               0.000             296.693              25.954             291.439              75.921               4.597               2.170
               0.000             296.390              25.567             290.918              75.404               3.792               0.313
               6.419             294.929              22.914             287.232              64.613               0.590              -1.526
               2.721             296.642              26.082             292.047              77.538              -1.481              -0.918
               8.999             297.404              26.770             292.584              76.208              -2.559              -1.446
               0.634             295.956              25.323             291.530              77.435              -3.831              -1.295
               0.000             297.280              26.902             292.862              78.489              -3.504               0.477
               5.474             299.409              28.887             294.041              74.947              -1.909               2.376
               1.449             300.005              29.614             294.634              75.154               1.079               2.688
               4.100             299.432              28.941             293.997              75.145               1.882               1.134
              32.698             299.140              29.086             294.854              78.803              -0.683               2.306
              35.103             297.921              28.491             295.100              85.511              -2.104               3.681
              22.579             299.191              29.451             295.287              81.105              -1.714               2.626
               0.882             300.103              30.300             295.705              79.232              -2.135               2.657
               4.989             299.789              29.618             294.954              77.039              -2.085               1.291
               4.112             299.439              29.114             294.525              76.373              -1.594               1.473
               5.729             299.334              29.371             295.105              79.219              -1.304               2.296
              21.449             299.253              29.203             294.874              78.679               0.797               1.322
               1.765             298.033              27.985             294.174              80.335              -1.204              -1.652
               0.160             296.669              26.273             292.354              78.947              -2.664              -3.398
               0.025             296.451              25.949             292.037              78.216              -3.351              -4.094
               0.000             294.303              23.262             289.073              74.259              -3.247              -4.190
               0.000             294.783              22.754             286.940              64.433              -1.398              -2.312
               0.000             295.832              23.186             286.811              58.938               0.476               0.044
               0.000             298.462              27.231             292.153              70.454               1.079              -0.640
               1.189             299.600              28.137             292.504              67.782               0.412               1.177
               5.671             298.752              28.374             294.007              76.823              -0.543               3.627
               9.015             298.942              29.037             294.824              80.220               1.974               3.780
               0.156             297.618              26.801             292.076              74.490               3.781               0.995
               0.000             291.666              19.576             283.126              61.304               2.356              -2.316
               0.248             293.183              20.478             283.853              56.227               0.354               0.153
               0.201             296.896              25.101             289.783              66.617               0.852               0.477
              16.270             299.033              27.780             292.636              69.821               0.495               1.834
               5.509             299.333              29.710             295.624              81.763              -1.506               3.044
               9.076             300.224              30.307             295.649              78.236              -2.647               3.078
               0.464             300.925              31.108             296.242              77.844              -2.806               1.053
               0.000             300.570              30.323             295.266              75.415              -1.071               0.501
               2.559             301.096              30.936             295.805              75.258               0.381               0.869
               0.950             300.798              30.622             295.382              75.579               2.767               0.534
               0.183             300.148              30.116             295.213              77.531               3.170              -0.047
               0.353             300.726              30.475             295.245              75.166               1.856               0.150
               0.000             302.084              31.528             295.819              71.264              -0.796               1.008
               0.362             300.792              31.098             296.297              78.896              -3.809              -0.568
               0.133             299.749              29.477             294.757              76.356              -4.391              -1.404
               0.154             298.943              28.579             293.929              76.696              -2.915              -1.669
               0.000             299.115              27.670             291.989              68.289              -0.760              -0.524
               2.822             300.415              29.390             294.075              70.160              -2.112              -0.464
               0.002             297.920              27.628             293.558              78.489              -3.706              -2.212
               1.751             296.722              26.418             292.714              79.699              -4.686              -2.670
               0.451             296.375              26.374             293.034              82.761              -4.014              -2.523
               0.000             298.365              28.118             293.799              78.318               1.687              -1.492
               0.000             300.515              29.830             294.494              72.429               1.589              -0.845
               0.000             300.402              29.321             293.432              69.786               1.403              -1.280
               0.000             302.359              30.682             293.862              63.848              -0.504              -0.252
               0.000             300.890              30.064             294.384              71.009              -2.975              -0.265
               7.201             299.949              29.867             295.090              77.465              -3.854              -1.361
               5.411             299.564              29.130             294.514              75.408              -2.007               0.516
               0.223             300.572              30.329             295.342              75.439              -0.921               1.548
               0.704             302.077              31.395             295.409              70.468               0.284               1.339
               0.814             302.190              31.161             294.911              68.119               0.465               0.980
               5.128             301.591              31.245             295.807              73.305              -1.562              -0.141
               6.700             299.143              29.142             294.846              79.201              -1.896              -2.076
               0.636             299.557              29.221             294.661              76.142              -2.435              -1.861
               4.351             299.487              29.447             295.131              78.429              -1.826              -0.517
               1.654             300.424              30.648             296.073              78.920              -0.044               0.971
               0.974             301.307              31.272             295.896              75.780               2.302               1.400
               0.000             301.891              31.585             295.587              73.138               2.530               0.564
               5.533             303.613              33.231             296.697              70.140               0.578              -0.161
               9.307             303.663              33.276             296.873              70.032               0.442               1.224
               2.580             303.065              32.983             296.944              72.748               1.716               1.483
               0.783             302.371              33.083             298.005              78.817               0.034               0.547
              27.160             302.143              32.650             297.385              77.926              -2.264               1.063
              16.942             301.694              31.871             296.777              76.560              -1.459               0.580
               2.469             301.159              31.429             296.607              78.055              -0.728               0.209
              10.970             302.001              32.236             296.939              76.437               1.737              -0.013
               7.086             303.007              33.187             297.482              74.429               1.081               2.132
              13.716             302.480              32.895             297.612              76.763               1.193               2.173
               6.360             302.448              33.062             297.866              78.062               1.466               1.033
              15.061             302.833              33.297             297.725              76.448               1.887               0.483
              20.800             302.994              33.654             298.199              77.347               1.311               0.610
               4.908             302.168              32.507             297.233              76.826               0.986               0.990
              17.086             301.740              32.082             297.108              77.564              -0.019               2.084
               2.636             302.163              32.495             297.273              76.787              -0.958               2.215
               6.565             302.541              33.004             297.624              76.960              -1.109               2.015
               0.707             302.658              33.383             298.049              78.364              -3.350               0.932
               1.840             301.582              31.846             296.765              77.312              -4.067               1.846
               6.869             301.617              31.678             296.547              75.932              -3.826               3.073
               2.397             301.705              31.810             296.624              76.077              -3.126               3.404
               1.511             301.170              31.218             296.303              76.544              -2.734               2.656
               0.366             302.358              32.375             296.773              74.478              -2.596               2.344
               0.000             302.530              32.503             296.744              73.929              -2.084               2.060
               0.353             302.114              32.352             296.908              76.269              -1.626               1.635
               0.527             303.231              33.162             297.003              72.568              -0.246               1.428
               0.385             303.633              32.962             296.414              68.427               1.551               0.887
               2.356             301.859              31.716             296.202              74.230               2.668               0.643
               0.261             301.682              32.099             296.936              78.154               2.634               0.529
               1.339             301.867              31.937             296.549              75.591               2.311               0.536
               0.864             301.393              31.352             296.226              75.606               1.537               0.417
               0.000             301.919              32.124             297.006              76.380               0.212               0.914
              12.594             301.937              32.478             297.325              78.512              -0.513               1.102
               6.944             302.885              32.887             297.125              73.544              -0.611               0.770
              17.858             302.412              32.618             297.252              75.575              -0.876               1.148
              10.158             301.786              32.234             297.144              78.169              -1.511               1.208
               2.321             301.744              31.862             296.714              76.103              -1.947               1.231
              16.644             300.950              31.071             296.211              77.384              -2.251               1.200
               6.409             300.571              30.956             296.328              79.810              -1.184               1.875
              17.345             300.459              31.033             296.624              81.317               1.640               2.352
              11.635             300.268              30.575             296.044              79.757               3.276               2.941
               1.523             300.648              30.523             295.636              76.145               2.072               1.141
               7.608             301.487              31.688             296.664              77.063              -1.718               0.415
               0.000             301.250              31.818             297.023              79.895              -2.084               0.312
               9.626             300.812              31.515             297.070              81.587              -2.191               0.317
               2.351             300.464              30.438             295.717              77.110              -2.543              -0.690
               0.622             300.476              30.201             295.400              75.342              -2.012              -1.299
               0.000             300.967              31.192             296.501              78.057              -1.436               0.869
               0.088             300.898              31.301             296.719              79.389              -1.088               0.742
               0.694             302.019              32.199             296.935              76.056              -1.118               1.134
               3.366             302.165              32.380             296.907              76.044              -0.477               1.108
               9.552             301.474              31.478             296.318              75.780              -1.590               2.043
               0.904             301.198              31.156             296.109              75.900              -2.733               1.862
               1.939             301.066              31.192             296.257              77.230              -3.477               0.597
               1.675             300.516              31.082             296.625              81.167              -2.917               0.331
               0.000             300.948              31.044             296.196              77.216              -2.827               0.084
               0.442             300.767              30.785             296.011              76.957              -3.153               0.328
               0.091             300.601              30.744             295.894              78.079              -2.580               0.418
               3.949             301.727              31.849             296.728              76.148              -2.052              -0.061
               7.941             301.050              31.286             296.436              77.997              -2.870               0.140
               5.935             300.829              30.827             296.006              76.721              -3.185               0.011
               8.248             300.377              30.873             296.390              80.909              -3.560              -0.954
              65.906             299.628              30.153             296.163              82.379              -5.598              -3.835
              16.330             297.006              27.670             294.595              87.740               2.952               1.534
               3.020             300.462              31.146             296.642              82.078               3.166               3.933
               3.038             302.016              32.619             297.463              78.766               0.188               2.417
               0.000             302.043              32.789             297.750              79.636              -0.701               2.085
               4.110             301.705              32.539             297.741              80.833              -2.322               1.023
              19.814             299.428              29.771             295.606              81.355              -3.189               0.362
               8.650             299.475              29.598             295.316              79.653              -3.357              -1.510
               8.237             299.763              29.879             295.485              79.174              -3.648              -0.754
               9.847             299.594              29.916             295.730              80.936              -4.082               2.320
              23.211             299.545              30.470             296.627              85.470              -0.420               3.352
              15.530             300.097              30.842             296.626              83.167               1.513               3.759
              20.825             297.933              28.872             295.687              88.493               0.695               2.053
               1.205             300.125              30.977             296.866              83.872              -3.049               1.270
               0.002             300.292              31.150             296.871              83.618              -3.960               0.195
               0.079             299.704              30.660             296.748              85.409              -3.556              -0.530
               0.000             300.456              30.622             295.812              78.465              -2.242              -0.277
               1.280             299.423              30.136             296.117              84.121              -3.297               2.245
              23.546             297.383              28.239             295.219              88.752              -0.144               4.077
              31.976             297.255              27.829             294.515              86.589               2.546               3.252
              10.754             299.547              30.096             295.969              82.691               1.458               1.808
              16.338             300.167              30.808             296.507              82.297              -0.739               1.084
              22.297             300.431              31.004             296.603              81.355              -2.637               0.905
              19.134             299.851              30.451             296.267              82.546              -4.086               1.524
               5.151             299.926              30.570             296.387              82.737              -2.992               1.775
              16.138             300.392              30.983             296.612              81.553              -1.297               2.196
              15.043             300.276              30.703             296.281              80.591               0.237               1.047
               0.740             300.291              30.415             295.795              78.425               0.073               0.370
               0.000             300.008              30.443             296.164              81.100               0.609               1.134
               0.094             299.133              29.030             294.475              78.451               2.729               1.111
               0.421             298.700              28.665             294.288              79.552               2.952               1.718
               0.517             298.599              28.336             293.861              77.907               2.215               0.250
               0.907             297.792              27.634             293.528              79.744               3.115               0.604
               0.220             294.499              22.568             287.054              65.310               1.731              -1.002
               0.051             295.066              23.851             289.308              72.379               3.007              -0.678
               0.000             295.611              23.993             288.308              68.455               0.744              -1.455
               0.000             295.699              24.074             289.064              68.374              -1.015               0.289
               0.000             298.786              27.898             293.029              72.844               1.528               1.789
               0.000             296.518              26.645             293.246              83.724               2.970               1.253
               0.176             296.833              26.432             292.312              78.749               1.796               0.713
               0.318             299.167              28.724             294.118              75.827               0.492               1.226
               0.105             298.770              28.638             294.503              78.713              -1.276              -2.117
               0.000             295.744              25.978             292.913              85.617              -5.250              -0.676
               4.058             295.011              25.381             292.681              87.769              -3.924              -0.161
               1.302             296.652              26.745             293.237              83.263              -3.674              -2.141
               0.025             298.098              27.931             293.867              79.298              -2.729              -2.865
               0.000             296.564              27.038             293.942              86.729              -2.061              -2.232
               0.076             298.625              29.205             295.527              84.452              -3.019              -0.872
               5.628             298.088              28.167             294.314              81.287              -3.446              -1.729
               0.000             297.682              28.366             295.109              86.831              -3.751              -1.564
               1.933             297.407              27.226             293.110              80.013              -0.632              -0.094
               1.620             296.998              26.471             292.323              77.499               1.017              -0.075
               0.000             294.667              23.407             288.840              72.010               1.805              -1.460
               0.007             292.650              21.500             287.316              72.995               0.224              -3.589
               0.021             293.120              22.562             289.002              79.550              -2.568              -2.590
               0.167             293.637              22.680             288.379              75.203              -2.307              -0.671
               0.000             294.609              23.754             289.653              76.042              -2.021               0.887
               3.964             296.537              26.285             292.535              80.341              -3.702               0.011
               1.721             297.564              27.611             293.864              81.721              -5.284               0.221
               1.544             297.617              27.627             293.894              81.349              -4.532               1.667
               6.205             298.028              28.031             294.117              80.759              -3.182               1.890
               0.149             297.590              27.800             294.218              83.045               1.242              -0.803
               0.018             293.445              22.974             289.830              80.413              -1.516              -4.266
               0.029             293.741              23.404             290.128              81.702              -4.791              -4.110
               0.000             293.276              22.943             289.717              81.952              -3.682              -2.950
               0.000             294.204              23.864             290.489              81.414              -2.190              -3.225
               0.000             293.052              22.817             289.722              83.109              -1.745              -1.171
               0.000             296.539              26.047             291.999              78.226              -1.278               2.202
               0.037             297.759              27.139             292.449              75.984               0.304               3.614
              12.923             299.275              29.277             294.960              79.039              -0.091               3.589
               5.299             298.900              29.068             295.006              80.841              -0.282               0.576
              14.389             296.273              26.329             293.098              83.376              -1.802              -2.251
               0.000             290.506              19.611             285.673              74.838               0.631              -4.710
               0.000             289.318              18.480             284.309              74.381              -0.287              -3.573
