year,month,elecuse,elecuse_population,wateruse,wateruse_population
2017,3,946087.26,1051848,3177.0,511133
2017,4,711290.749,1056084,3076.0,511133
2017,5,827167.028,1051683,3460.0,511133
2017,6,1194089.834,1050282,3713.0,511133
2017,7,1561682.428,1053953,4680.0,511133
2017,8,1070146.036,1053348,4105.0,511133
2017,9,988223.632,1053677,3946.0,511133
2017,10,829362.733,1053723,3530.0,511133
2017,11,899188.497,1053921,3101.0,511133
2017,12,1335844.728,1056451,3229.0,511133
2018,1,1578415.473,1059845,4134.0,505345
2018,2,1145861.993,1059647,3111.0,505345
2018,3,1056142.528,1061110,3070.0,505345
2018,4,895244.809,1060680,3080.0,505345
2018,5,1050128.518,1059597,3513.0,505345
2018,6,1400668.183,1058681,4045.0,505345
2018,7,1443834.212,1058978,4580.0,505345
2018,8,1345644.28,1060471,4247.0,505345
2018,9,1084688.34,1060633,3775.0,505345
2018,10,895353.664,1060132,3432.0,505345
2018,11,1118763.401,1062702,3111.0,505345
2018,12,1305673.02,1063438,3092.0,505345
