year,month,elecuse,elecuse_population,wateruse,wateruse_population
2016,6,1409012.963,1154276,842.1500000000002,270000
2016,7,1712863.015,1156816,907.85,270000
2016,8,1665373.009,1157825,978.8491,270000
2016,9,1294405.623,1159423,925.7015000000001,270000
2016,10,803269.235,1160312,873.1291,270000
2016,11,1092280.356,1160081,822.5509000000001,270000
2016,12,1552207.309,1162473,765.4244,270000
2017,1,1446447.898,1164468,780.2100000000003,275000
2017,2,1119067.574,1166097,770.8348,275000
2017,3,1219385.525,1167926,831.3893999999999,275000
2017,4,887091.944,1169564,794.1137000000001,275000
2017,5,1151127.938,1170863,828.53,275000
2017,6,1400654.808,1172477,840.3675000000001,275000
2017,7,1646446.234,1174259,914.547,275000
2017,8,1491447.375,1176003,938.1887,275000
2017,9,1155449.841,1177575,836.1606,275000
2017,10,978033.446,1179352,715.0400000000001,275000
2017,11,1214860.432,1181702,610.64,275000
2017,12,1608231.897,1183832,628.97,275000
2018,1,1926951.053,1185236,654.0100000000001,280000
2018,2,1291493.664,1186302,640.7799999999997,280000
2018,3,1284062.353,1188454,714.2099999999999,280000
2018,4,962730.772,1189394,671.3059999999999,280000
2018,5,1259941.251,1191245,737.4099999999999,280000
2018,6,1469038.257,1193910,746.7900000000001,280000
2018,7,1587767.336,1195268,840.9361000000001,280000
2018,8,1593133.753,1197544,927.0307,280000
2018,9,1337200.817,1199067,847.293,280000
2018,10,1027502.298,1199294,846.3000000000001,280000
2018,11,1286082.495,1200734,726.8018,280000
2018,12,1509719.881,1203058,701.1200000000001,280000
