year,month,elecuse,elecuse_population,wateruse,wateruse_population
2018,3,707956,945600,902.4462900000001,246709
2018,4,857040,938623,1115.59424,246709
2018,5,1143218,938642,1363.2608094000002,246709
2018,6,1526104,938675,1487.5200334,246709
2018,7,1869693,939260,1497.3648884,246709
2018,8,1781138,941016,1458.9135574000002,246709
2018,9,1505433,943070,1303.4267960000002,246709
2018,10,838885,948708,1020.6288219999999,246709
2018,11,680325,954048,926.9794300000001,246709
2018,12,872785,956645,794.2631240000001,246709
