year,month,elecuse,elecuse_population,wateruse,wateruse_population
2017,1,349070.645,333191,3509.0709,1100000
2017,2,278124.032,329593,3042.8457,1100000
2017,3,266063.924,330773,3335.772,1100000
2017,4,224188.126,330441,3305.1134,1100000
2017,5,230302.456,330818,3588.1569,1100000
2017,6,279460.454,276223,4046.3782,1100000
2017,7,316968.847,272508,4186.3787,1100000
2017,8,260597.418,273383,4240.5684,1100000
2017,9,227334.45,271170,3837.5721,1100000
2017,10,173736.764,275185,3644.6645,1100000
2017,11,247963.136,278575,3276.1131,1100000
2017,12,339587.529,283333,3458.2031,1100000
2018,1,343735.918,275871,3957.818,1100000
2018,2,272710.232,256626,3158.2159,1100000
2018,3,222627.875,263375,3368.9848,1100000
2018,4,232338.211,269200,3292.7211,1100000
2018,5,242343.795,269651,3827.0058,1100000
2018,6,283270.436,262110,3935.9839,1100000
2018,7,290516.648,255425,4393.2312,1100000
2018,8,278689.402,257078,4023.2618,1100000
2018,9,255018.426,262576,3699.9655,1100000
2018,10,202451.797,268957,3594.7981,1100000
2018,11,256543.124,270967,3287.7239,1100000
2018,12,304308.944,273729,3454.6174,1100000
