year,month,elecuse,elecuse_population,wateruse,wateruse_population
2017,10,559740,811839,2160.4209309271664,400000
2017,11,461352,811273,1183.864893958854,400000
2017,12,581361,819632,1082.6404755089604,400000
2018,1,545587,819326,1072.5534338103114,400000
2018,2,469194,817373,1044.5843181892624,400000
2018,3,467173,818107,1135.9946960690613,400000
2018,4,556341,820566,1756.0802594301751,400000
2018,5,811953,822683,2598.0266399379293,400000
2018,6,1235507,828425,3388.713008542797,400000
2018,7,1584799,725770,3966.703797889043,400000
2018,8,1518333,829576,3954.546347631567,400000
2018,9,1109713,829245,3408.765091435759,400000
2018,10,586514,829014,2351.4947208038416,400000
2018,11,487690,830708,1248.338160483789,400000
2018,12,597187,831926,1190.7179222884706,400000
