year,month,elecuse,elecuse_population,wateruse,wateruse_population
2017,7,532445.767,427441,516.0828138,969000
2017,8,551488.864,431715,486.821394,969000
2017,9,477576.314,429577,437.5527228,969000
2017,10,380236.15,427958,415.7532909,969000
2017,11,282065.273,427125,378.3455961,969000
2017,12,271719.594,426810,349.8336336,969000
2018,1,381192.806,429761,360.7822272,983250
2018,2,324973.91,429463,310.7640987,983250
2018,3,259309.246,431833,367.8531939,983250
2018,4,271311.014,433719,379.8119256,983250
2018,5,298101.707,434282,441.202254,983250
2018,6,500658.415,437732,466.7163873,983250
2018,7,519387.56,439070,496.7272644,983250
2018,8,580559.628,442886,548.5701585,983250
2018,9,543957.714,440298,404.7395271,983250
2018,10,358766.795,437915,376.2275646,983250
2018,11,299414.072,437236,343.446954,983250
2018,12,289755.089,437284,345.6627408,983250
