year,month,elecuse,elecuse_population,wateruse,wateruse_population
2017,10,5261694,4330050,4176.551632,2328978.75
2017,11,4150823,4334233,4124.941028,2328978.75
2017,12,3976631,4338224,4139.436652,2328978.75
2018,1,4279058,4342219,4050.672377,2347847.25
2018,2,3792450,4346189,3709.870819,2347847.25
2018,3,3976720,4350304,4071.883296,2347847.25
2018,4,4387649,4354506,4210.900006,2347847.25
2018,5,4726362,4358716,4177.103089,2347847.25
2018,6,5438882,4362935,4108.797964,2347847.25
2018,7,6178837,4367168,4298.814584,2347847.25
2018,8,6242369,4371461,4249.765397,2347847.25
2018,9,5906582,4376119,4062.304309,2347847.25
2018,10,5669503,4380960,4248.960404,2347847.25
2018,11,4491402,4385827,4147.454652,2347847.25
2018,12,4016592,4391832,4168.18428,2347847.25
