year,month,elecuse,elecuse_population,wateruse,wateruse_population
2018,1,249257.613,253209,2793.0,715036
2018,2,227446.529,254584,2556.0,715036
2018,3,192997.631,254815,2892.0,715036
2018,4,163393.595,254396,2886.0,715036
2018,5,229942.453,256487,3221.0,715036
2018,6,274180.823,257103,3755.0,715036
2018,7,308210.165,257444,4102.0,715036
2018,8,288538.826,256549,3637.0,715036
2018,9,207635.577,256301,3353.0,715036
2018,10,157264.304,256123,3075.0,715036
2018,11,202449.891,255844,2486.0,715036
2018,12,232508.52,255651,2536.0,715036
