year,month,elecuse,elecuse_population,wateruse,wateruse_population
2016,6,1951145.469,1547622,2628.18,428072
2016,7,2260100.094,1548813,2812.3699999999994,428072
2016,8,2246494.14,1551741,2736.0099999999998,428072
2016,9,2101057.041,1551715,2512.8500000000004,428072
2016,10,1781334.21,1489389,2621.76,428072
2016,11,1563656.795,1713104,2650.1499999999996,428072
2016,12,1267809.999,1559248,2652.42,428072
2017,1,1470562.1,1561404,2565.86,436268
2017,2,1310436.689,1564148,2343.5699999999997,436268
2017,3,1209970.27,1567029,2734.5699999999997,436268
2017,4,1527653.255,1568382,2910.32,436268
2017,5,1863246.543,1569908,2994.8599999999997,436268
2017,6,1885963.425,1571408,2567.6,436268
2017,7,2104674.905,1572976,2700.55,436268
2017,8,2117054.33,1575298,2729.94,436268
2017,9,2096024.479,1574758,2512.1400000000003,436268
2017,10,1748509.329,1519882,2649.4900000000002,436268
2017,11,1573332.81,1649352,2623.64,436268
2017,12,1383107.73,1677197,2667.5,436268
2018,1,1508901.229,1427041,2571.6899999999996,440844
2018,2,1586021.101,1588420,2412.1400000000003,440844
2018,3,1433081.894,1658153,2767.1499999999996,440844
2018,4,1375834.0,1592902,2691.0099999999998,440844
2018,5,1446040.101,1594111,2707.0199999999995,440844
2018,6,1841597.818,1596969,2624.62,440844
2018,7,2117882.145,1599489,2715.1,440844
2018,8,2058995.838,1593014,2743.15,440844
2018,9,2118668.629,1612614,2634.6200000000003,440844
2018,10,2022292.941,1533860,2784.8799999999997,440844
2018,11,1641939.457,1677438,2571.4900000000002,440844
2018,12,1484346.506,1691570,2571.2200000000003,440844
