year,month,elecuse,elecuse_population,wateruse,wateruse_population
2018,1,240972.618,382932,2264.89,731000
2018,2,202907.8,383118,2005.25,731000
2018,3,203718.834,383371,2394.97,731000
2018,4,242162.556,383362,2745.14,731000
2018,5,331912.089,383161,3126.43,731000
2018,6,444648.441,383590,3158.41,731000
2018,7,505147.375,383688,3071.94,731000
2018,8,503362.517,384702,2975.12,731000
2018,9,399351.913,384647,2789.17,731000
2018,10,227925.945,384878,2363.36,731000
2018,11,203376.371,385388,2246.92,731000
2018,12,260747.383,385414,2177.71,731000
