year,month,elecuse,elecuse_population,wateruse,wateruse_population
2018,1,127637.0,194448,1332.902,458051
2018,2,120225.0,194665,1187.968,458051
2018,3,124585.0,194609,1453.951,458051
2018,4,102000.0,195235,1726.386,458051
2018,5,108729.0,195540,2924.265,458051
2018,6,141425.0,195089,3453.847,458051
2018,7,145375.595,195951,3003.494,458051
2018,8,133332.38,195672,2682.385,458051
2018,9,119307.112,196603,2829.502,458051
2018,10,109412.863,196547,1684.029,458051
2018,11,128206.072,196481,1336.757,458051
2018,12,140249.779,196976,1305.632,458051
